Date Time, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
2021-10-14 12:22:00,1,1, ,0.072,0.046, ,3079.0,316783.0,316783.0,1634194378623.0,35.8,34.944,940.472,0.0,2882.0,371.0,1539.0,1803.0,1008.0,0.0,38.278,36.19,38.285,38.286,253.701,288.159,288.83,288.938,289.0,0.568,0.0,-0.048,0.128,0.0,64768.0,2048.0,75.463,70.936,83.969,1208.019,0.265,4108.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634194419458.0,17.461,78.338,2.3,256.176,57.223,43.059,0.256,1.424,0.0,88.3,10.565,26.412,9.187,22.967,0.0
2021-10-14 12:25:00,1,1, ,0.157,0.056, ,3080.0,316815.0,316815.0,1634194559571.0,36.24,35.216,940.177,0.0,3053.0,377.0,1560.0,1842.0,1015.0,0.0,40.627,38.415,40.631,40.632,269.303,305.873,306.582,306.696,306.761,0.523,0.016,0.112,0.016,256.0,1792.0,256.0,73.845,70.8,81.717,834.121,0.608,4112.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634194600180.0,17.461,78.338,2.3,261.043,58.476,42.839,0.261,1.474,0.0,90.6,11.213,28.033,9.75,24.376,0.0
2021-10-14 12:27:00,1,1, ,0.193,0.061, ,3081.0,316832.0,316832.0,1634194654188.0,36.47,32.903,940.507,0.0,3425.0,409.0,1651.0,1857.0,1019.0,0.0,41.618,39.145,41.798,41.834,273.907,311.444,312.395,312.558,312.63,0.566,-0.032,-0.048,-0.128,65024.0,64768.0,63488.0,77.513,73.152,83.841,1345.088,0.652,4104.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634194694937.0,17.461,78.338,2.3,284.308,58.932,42.782,0.284,1.496,0.0,91.6,11.486,28.716,9.988,24.971,0.0
2021-10-14 12:28:00,1,1, ,0.078,0.045, ,3082.0,316838.0,316838.0,1634194685192.0,36.54,34.211,940.797,0.0,2573.0,433.0,1721.0,1985.0,1062.0,0.0,40.726,38.425,40.8,40.815,269.171,305.86,306.661,306.794,306.862,0.563,-0.016,-0.032,0.096,65280.0,65024.0,1536.0,71.402,66.933,75.522,1506.063,0.66,4112.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634194724917.0,17.461,78.338,2.3,304.765,63.042,42.716,0.305,1.533,0.0,90.7,11.24,28.101,9.774,24.435,0.0
2021-10-14 12:30:00,1,1, ,0.129,0.063, ,3083.0,316859.0,316859.0,1634194809011.0,36.62,31.231,941.087,0.0,5795.0,409.0,1652.0,1835.0,1012.0,0.0,35.134,33.225,35.134,35.134,232.93,264.554,265.163,265.261,265.317,0.558,-0.032,-0.032,0.08,65024.0,65024.0,1280.0,72.722,69.161,75.836,629.822,0.855,4106.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634194849851.0,17.461,78.338,2.3,282.612,58.21,42.749,0.283,1.413,0.0,85.1,9.697,24.243,8.432,21.08,0.0
2021-10-14 12:32:00,1,1, ,0.112,0.055, ,3084.0,316882.0,316882.0,1634194955992.0,36.75,32.558,940.422,0.0,4212.0,389.0,1592.0,1917.0,1035.0,0.0,41.801,39.53,41.801,41.801,277.131,314.757,315.481,315.597,315.664,0.538,0.016,0.032,0.016,256.0,512.0,256.0,72.97,67.69,77.797,1920.286,0.194,4096.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634194996606.0,17.461,78.338,2.3,267.831,60.849,42.654,0.268,1.526,0.0,91.8,11.537,28.843,10.032,25.081,0.0
2021-10-14 12:35:00,1,1, ,0.088,0.053, ,3085.0,316906.0,316906.0,1634195118515.0,36.94,32.333,940.339,0.0,3551.0,449.0,1765.0,1903.0,1035.0,0.0,68.134,64.432,68.134,68.134,451.71,513.039,514.219,514.409,514.518,0.513,-0.048,0.048,0.016,64768.0,768.0,256.0,70.447,66.631,72.555,1691.73,0.434,4092.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634195159272.0,17.461,78.338,2.3,315.565,60.399,42.567,0.316,1.778,0.0,135.2,18.805,47.013,16.352,40.88,0.0
2021-10-14 12:37:00,1,1, ,0.119,0.062, ,3086.0,316928.0,316928.0,1634195272966.0,37.03,32.201,941.496,0.0,3974.0,440.0,1737.0,1857.0,1021.0,0.0,99.009,93.629,99.009,99.009,656.406,745.525,747.241,747.516,747.675,0.479,-0.016,-0.048,0.032,65280.0,64768.0,512.0,76.778,70.577,90.292,1425.292,0.577,4093.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634195313237.0,17.461,78.338,2.3,308.189,58.926,42.526,0.308,1.981,0.0,151.7,27.327,68.317,23.762,59.406,0.0
2021-10-14 12:38:00,1,1, ,0.180,0.078, ,3087.0,316937.0,316937.0,1634195322583.0,37.07,32.041,941.256,0.0,1916.0,469.0,1817.0,2007.0,1057.0,0.0,45.953,43.455,45.953,45.953,304.653,346.015,346.811,346.939,347.012,0.547,-0.08,-0.016,0.08,64256.0,65280.0,1280.0,72.914,67.831,77.301,739.942,0.055,4102.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634195361994.0,17.461,78.338,2.3,331.234,63.725,42.51,0.331,1.612,0.0,96.0,12.683,31.707,11.029,27.572,0.0
2021-10-14 12:39:00,1,1, ,0.099,0.056, ,3088.0,316942.0,316942.0,1634195353589.0,37.11,32.018,941.266,0.0,2662.0,402.0,1625.0,1864.0,1019.0,0.0,68.627,64.898,68.627,68.627,454.979,516.751,517.94,518.131,518.241,0.452,-0.016,-0.064,-0.032,65280.0,64512.0,65024.0,74.063,68.835,77.404,886.86,0.365,4092.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634195392981.0,17.461,78.338,2.3,277.549,59.149,42.491,0.278,1.77,0.0,136.2,18.941,47.353,16.471,41.176,0.0
2021-10-14 12:41:00,1,1, ,0.080,0.049, ,3089.0,316966.0,316966.0,1634195495823.0,37.2,31.36,940.063,0.0,2928.0,399.0,1623.0,1882.0,1026.0,0.0,71.289,67.357,71.339,71.349,472.072,536.261,537.56,537.771,537.887,0.548,-0.016,0.016,-0.016,65280.0,256.0,65280.0,74.196,70.202,77.851,932.302,0.517,4116.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634195536450.0,17.461,78.338,2.3,274.465,59.718,42.463,0.274,1.801,0.0,141.6,19.676,49.189,17.109,42.773,0.0
2021-10-14 12:44:00,1,1, ,0.150,0.056, ,3090.0,316987.0,316987.0,1634195660880.0,37.33,31.959,940.003,0.0,3259.0,413.0,1660.0,1939.0,1041.0,0.0,44.362,41.951,44.362,44.362,294.106,334.036,334.805,334.928,335.0,0.534,-0.016,0.0,0.16,65280.0,0.0,2560.0,74.766,72.061,77.213,814.607,0.624,4100.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634195700962.0,17.461,78.338,2.3,286.198,61.549,42.386,0.286,1.575,0.0,94.4,12.244,30.61,10.647,26.617,0.0
2021-10-14 12:47:00,1,1, ,0.144,0.057, ,3091.0,317010.0,317010.0,1634195827500.0,37.52,32.425,940.739,0.0,2425.0,384.0,1577.0,2010.0,1063.0,0.0,41.717,39.45,41.717,41.717,276.573,314.123,314.846,314.962,315.029,0.534,0.0,-0.016,0.032,0.0,65280.0,512.0,69.244,67.016,72.349,879.225,0.593,4092.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634195867521.0,17.461,78.338,2.3,263.346,63.827,42.282,0.263,1.575,0.0,91.7,11.514,28.785,10.012,25.03,0.0
2021-10-14 12:50:00,1,1, ,0.136,0.105, ,3092.0,317040.0,317040.0,1634196011489.0,37.77,31.36,940.492,0.0,4064.0,406.0,1638.0,1928.0,1042.0,0.0,46.538,43.978,46.565,46.57,308.238,350.139,350.98,351.116,351.191,0.557,0.032,0.112,0.016,512.0,1792.0,256.0,74.42,70.179,78.049,676.414,0.781,4091.0,95.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634196051852.0,17.461,78.338,2.3,279.809,61.192,42.186,0.28,1.605,0.0,96.5,12.845,32.111,11.169,27.923,0.0
2021-10-22 14:20:00,1,1,0.00, , , ,3096.0,330538.0,330538.0,1634892646338.0,29.57,42.99,944.114,0.0,5340.0,361.0,1516.0,7282.0,2543.0,0.0,23.485,20.283,25.134,25.464,137.395,159.231,161.739,162.232,162.326,0.618,0.032,-0.016,0.0,512.0,65280.0,0.0,48.099,44.954,61.724,86.347,0.51,4221.0,100.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634892645016.0,17.445,78.35,6.4,258.851,232.611,45.9,0.259,2.099,0.0,156.9,6.482,16.205,5.636,14.091,0.0
2021-10-22 14:46:00,1,1,0.00, , , ,3097.0,330559.0,330559.0,1634894205292.0,34.3,29.888,944.379,0.0,3969.0,345.0,1467.0,1689.0,968.0,0.0,19.314,18.193,19.375,19.388,127.369,144.78,145.192,145.262,145.295,0.571,0.0,0.0,0.032,0.0,0.0,512.0,54.712,49.235,61.876,165.959,0.172,4116.0,98.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634894199897.0,17.445,78.351,1.6,231.123,53.514,43.91,0.231,1.091,0.0,64.8,5.331,13.327,4.635,11.589,0.0
2021-10-22 14:47:00,1,1,0.00, , , ,3098.5,330563.5,330563.5,1634894251628.5,34.4,29.232,944.394,0.0,3933.5,347.0,1474.5,1733.5,983.5,0.0,20.75,19.53,20.83,20.846,136.686,155.398,155.859,155.937,155.973,0.594,0.016,0.0,0.008,256.0,32768.0,32896.0,54.131,49.071,60.296,176.703,0.409,4131.5,98.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634894244762.0,17.445,78.351,1.6,232.04,54.931,43.877,0.232,1.13,0.0,67.25,5.727,14.318,4.98,12.45,0.0
2021-10-22 14:50:00,1,1,0.29, , , ,3100.0,330574.0,330574.0,1634894447583.0,33.81,31.005,944.627,0.0,1874.0,385.0,1578.0,1578.0,949.0,0.0,20.2,19.052,20.244,20.253,133.44,151.641,152.047,152.114,152.148,0.582,0.064,0.112,0.016,1024.0,1792.0,256.0,60.855,58.293,63.42,838.157,0.478,4125.0,97.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634894441492.0,17.446,78.351,20.0,264.461,49.972,44.122,0.264,1.065,0.0,66.3,5.575,13.938,4.848,12.12,1.0
2021-10-22 14:51:00,1,1,2.09, , , ,3101.0,330576.0,330576.0,1634894478594.0,33.88,32.592,944.645,0.0,1010.0,344.0,1469.0,1635.0,958.0,0.0,20.198,18.913,20.357,20.389,132.13,150.378,150.931,151.029,151.067,0.619,0.048,0.096,0.096,768.0,1536.0,1536.0,60.566,57.861,67.018,841.131,0.265,4119.0,97.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634894471556.0,17.446,78.351,2.8,233.146,51.813,44.05,0.233,1.084,0.0,66.3,5.575,13.936,4.847,12.119,0.0
2021-10-22 14:53:00,1,1,3.76, , , ,3102.0,330585.0,330585.0,1634894630361.0,31.29,31.664,943.94,0.0,7064.0,343.0,1464.0,664.0,689.0,0.0,20.78,19.485,20.922,20.951,136.188,154.953,155.494,155.589,155.627,0.584,-0.016,0.016,-0.032,65280.0,256.0,65024.0,82.567,76.515,88.617,2893.758,0.554,4119.0,97.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634894624869.0,17.449,78.348,2.1,232.627,20.72,45.333,0.233,0.699,0.0,67.3,5.735,14.338,4.987,12.468,0.0
2021-10-22 14:56:00,1,1,0.18, , , ,3103.0,330594.0,330594.0,1634894790158.0,30.91,33.248,945.161,80.0,-1591.0,413.0,1657.0,928.0,761.0,0.0,30.724,28.648,31.073,31.142,199.828,227.631,228.607,228.783,228.844,0.593,-0.112,0.032,-0.032,63744.0,512.0,65024.0,78.917,73.729,83.05,1888.825,0.66,4120.0,97.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634894783879.0,17.442,78.359,2.6,290.39,29.184,184.32,0.29,0.917,16.756,151.1,8.48,21.2,7.374,18.435,0.0
2021-10-22 14:57:00,1,1,0.00, , , ,3104.0,330596.0,330596.0,1634894821555.0,30.92,32.989,945.94,0.0,532.0,414.0,1664.0,925.0,753.0,0.0,28.903,27.067,29.13,29.175,189.096,215.208,215.998,216.137,216.191,0.587,0.0,0.064,0.0,0.0,1024.0,0.0,76.979,70.531,81.548,2557.711,0.632,4114.0,97.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634894814354.0,17.441,78.361,1.6,290.934,29.085,45.482,0.291,0.898,0.0,78.9,7.977,19.943,6.937,17.342,0.0
2021-10-22 14:59:00,1,1,1.25, , , ,3105.5,330602.0,330602.0,1634894966091.0,31.87,31.468,946.28,26.0,-524.5,373.5,1547.0,1146.0,821.0,0.0,25.996,24.582,25.998,25.998,172.329,195.73,196.182,196.255,196.297,0.556,-0.056,-0.032,-0.032,64640.0,65024.0,65024.0,67.813,65.72,70.558,1286.695,0.622,4114.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634894959235.0,17.439,78.363,3.4,256.591,36.145,90.178,0.257,0.97,17.73,77.75,7.175,17.937,6.239,15.598,0.0
2021-10-22 15:02:00,1,1,1.12, , , ,3107.0,330608.0,330608.0,1634895132506.0,31.68,31.493,948.136,0.0,1251.0,401.0,1622.0,1160.0,820.0,0.0,27.188,25.584,27.297,27.319,179.046,203.564,204.174,204.278,204.325,0.621,-0.096,-0.176,-0.096,64000.0,62720.0,64000.0,75.994,71.57,79.944,2386.775,0.302,4119.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634895126928.0,17.439,78.363,2.0,278.721,36.592,45.147,0.279,0.987,0.0,77.2,7.504,18.76,6.525,16.313,0.0
2021-10-22 15:06:00,1,1,3.22, , , ,3108.5,330616.0,330616.0,1634895398611.5,31.19,32.464,950.482,0.0,1547.0,367.0,1526.5,799.5,728.0,0.0,26.972,25.479,26.995,26.999,178.561,202.848,203.344,203.425,203.469,0.579,0.128,-0.016,0.016,34816.0,32512.0,256.0,77.004,70.997,81.666,1298.954,0.257,4111.5,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634895394109.5,17.418,78.39,2.0,252.667,25.065,45.363,0.253,0.825,0.0,76.95,7.444,18.61,6.473,16.183,0.0
2021-10-22 15:07:00,1,1,2.99, , , ,3110.5,330620.0,330620.0,1634895460522.5,31.065,33.073,949.874,0.0,1599.0,441.0,1738.5,1099.5,810.5,0.0,29.847,28.03,30.014,30.048,196.024,222.96,223.69,223.817,223.87,0.563,-0.016,-0.024,-0.04,65280.0,32384.0,32128.0,77.895,72.652,84.719,659.303,0.214,4114.5,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634895453415.5,17.415,78.394,3.05,312.568,34.671,45.409,0.313,0.983,0.0,79.85,8.238,20.595,7.163,17.908,0.0
2021-10-22 15:08:00,1,1,5.99, , , ,3112.5,330624.0,330624.0,1634895522532.5,31.165,32.889,949.876,0.0,615.5,413.0,1658.5,1103.0,809.5,0.0,42.221,39.028,42.991,43.145,271.369,309.698,311.411,311.728,311.822,0.575,0.112,0.016,0.08,34560.0,256.0,1280.0,75.821,73.15,78.813,557.738,0.241,4116.5,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634895515108.0,17.412,78.396,4.2,289.923,34.781,45.365,0.29,1.094,0.0,92.2,11.653,29.133,10.133,25.333,0.0
2021-10-22 15:09:00,1,1,6.02, , , ,3114.0,330627.0,330627.0,1634895568844.0,31.09,32.381,950.458,0.0,1121.0,519.0,1960.0,1246.0,844.0,0.0,35.07,31.774,36.26,36.498,219.293,251.363,253.487,253.893,253.99,0.621,0.144,0.0,-0.032,2304.0,0.0,65024.0,77.465,72.852,84.435,584.639,0.742,4108.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634895561487.0,17.41,78.399,4.6,374.334,39.351,45.413,0.374,1.096,0.0,85.1,9.679,24.198,8.417,21.042,0.0
2021-10-22 15:12:00,1,1,3.62, , , ,3115.0,330634.0,330634.0,1634895743415.0,31.24,33.123,951.936,35.0,-698.0,491.0,1875.0,1503.0,921.0,0.0,71.521,54.078,83.124,85.445,345.345,414.625,430.654,433.864,434.373,0.71,-0.08,-0.016,-0.064,64256.0,65280.0,64512.0,71.237,68.215,75.878,2325.838,0.82,4099.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634895738786.0,17.409,78.4,4.2,352.569,47.584,106.065,0.353,1.497,22.886,142.0,19.74,49.35,17.165,42.913,0.0
2021-10-22 15:15:00,1,1,5.03, , , ,3116.0,330640.0,330640.0,1634895956511.0,32.04,30.524,952.343,0.0,1736.0,398.0,1616.0,957.0,768.0,0.0,40.054,37.865,40.064,40.066,265.433,301.49,302.197,302.311,302.375,0.539,-0.08,0.064,-0.112,64256.0,1024.0,63744.0,75.937,70.941,79.657,3038.115,0.652,4120.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634895950081.0,17.398,78.42,2.0,275.211,30.087,44.995,0.275,1.027,0.0,90.1,11.055,27.637,9.613,24.032,0.0
2021-10-22 15:16:00,1,1,4.69, , , ,3117.5,330643.0,330643.0,1634896002630.5,32.19,31.08,951.416,0.0,1177.5,440.0,1735.5,1507.0,919.0,0.0,166.245,157.211,166.245,166.246,1102.154,1251.793,1254.674,1255.136,1255.402,0.52,-0.032,0.016,-0.032,32256.0,256.0,32256.0,75.63,71.888,80.151,2155.958,0.804,4112.0,96.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1634895995088.5,17.397,78.424,1.65,309.312,47.694,44.909,0.309,1.963,0.0,153.7,45.884,114.709,39.899,99.747,0.0
