Date Time, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm),Unnamed: 0,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
2021-11-05 12:17:00,1,1, ,0.057,0.058,12936.5,1636094852818.0,33.615,41.56,944.549,89.5,-1781.0,320.0,1393.5,2014.0,1064.5,0.0,31.939,29.844,32.247,32.308,208.327,237.206,238.152,238.321,238.382,0.564,-0.008,-0.016,0.048,32640.0,65280.0,33536.0,53.104,49.492,62.975,0.0,0.0,4093.5,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636094853749.5,17.445,78.35,6.432,222.782,64.037,199.292,0.223,1.372,20.536,151.6,8.815,22.038,7.665,19.163,0.5
2021-11-05 12:18:00,1,1, ,0.048,0.046,12938.0,1636094918784.0,34.06,40.837,944.525,88.0,-1752.0,314.0,1381.0,2007.0,1060.0,0.0,32.906,30.849,33.137,33.183,210.23,245.315,246.179,246.331,246.391,0.561,0.0,-0.016,0.032,0.0,65280.0,512.0,53.802,48.903,64.096,0.0,0.0,4072.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636094919790.0,17.445,78.35,4.288,217.07,63.807,196.489,0.217,1.391,20.644,151.5,9.082,22.705,7.897,19.744,0.0
2021-11-05 12:19:00,1,1, ,0.051,0.051,12939.5,1636094965303.0,34.74,38.854,944.502,73.5,-1461.0,306.5,1360.0,1903.5,1032.0,0.0,31.687,29.63,31.974,32.032,206.891,235.536,236.451,236.613,236.674,0.579,-0.008,-0.016,-0.056,32640.0,65280.0,31872.0,53.255,48.07,58.163,0.0,0.0,4098.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636094966193.5,17.445,78.35,9.112,208.823,60.477,171.041,0.209,1.355,20.322,138.6,8.746,21.864,7.605,19.012,0.5
2021-11-05 12:20:00,1,1, ,0.052,0.052,12941.5,1636095027820.0,35.27,38.151,944.509,85.0,-1689.0,311.5,1377.0,1924.5,1038.0,0.0,31.66,29.65,31.907,31.956,207.149,235.752,236.616,236.768,236.827,0.574,-0.072,0.024,-0.024,64384.0,33152.0,32384.0,55.327,49.682,64.931,0.0,0.0,4090.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095028751.5,17.445,78.35,3.752,211.9,61.143,190.758,0.212,1.372,20.29,151.3,8.738,21.845,7.598,18.996,0.0
2021-11-05 12:21:00,1,1, ,0.049,0.050,12943.5,1636095089424.5,35.725,36.544,944.548,31.0,-588.0,287.0,1306.0,1671.0,968.5,0.0,30.973,29.05,31.178,31.219,203.061,231.027,231.826,231.965,232.022,0.558,0.056,-0.048,-0.072,896.0,32000.0,64384.0,66.021,55.079,78.429,0.0,0.0,4083.5,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095090286.0,17.445,78.351,10.184,190.511,53.016,96.858,0.191,1.285,10.044,96.85,8.548,21.371,7.433,18.584,1.0
2021-11-05 12:22:00,1,1, ,0.050,0.049,12945.5,1636095151349.5,35.69,35.805,944.856,19.0,-383.0,295.0,1329.0,1585.0,943.0,0.0,33.316,31.422,33.388,33.403,220.081,250.1,250.769,250.88,250.936,0.544,0.0,0.0,0.024,32768.0,32768.0,384.0,62.073,58.93,67.603,0.0,0.0,4088.5,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095152239.5,17.446,78.351,5.36,196.213,50.256,76.067,0.196,1.284,20.434,83.3,9.195,22.988,7.996,19.99,0.0
2021-11-05 12:23:00,1,1, ,0.051,0.046,12947.5,1636095213638.0,35.445,36.258,944.801,44.0,-876.0,301.5,1347.0,1655.0,962.0,0.0,35.308,33.252,35.426,35.45,232.775,264.607,265.369,265.498,265.558,0.538,0.024,-0.016,-0.016,384.0,32512.0,32512.0,59.793,58.67,61.405,0.0,0.0,4081.5,93.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095214548.0,17.446,78.351,6.432,201.97,52.499,119.563,0.202,1.329,20.331,91.1,9.745,24.363,8.474,21.185,0.5
2021-11-05 12:24:00,1,1, ,0.054,0.048,12949.5,1636095275265.0,35.24,36.677,944.829,63.0,-1263.0,305.5,1355.5,1883.5,1023.5,0.0,34.956,32.803,35.174,35.217,229.336,260.893,261.776,261.93,261.993,0.559,-0.032,-0.024,-0.032,65024.0,32384.0,32256.0,61.509,57.755,65.73,0.0,0.0,4082.0,93.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095276181.5,17.446,78.351,7.504,205.675,59.815,152.627,0.206,1.4,20.745,115.5,9.648,24.12,8.39,20.974,1.0
2021-11-05 12:25:00,1,1, ,0.049,0.046,12951.5,1636095337769.5,35.09,36.861,944.778,78.5,-1568.5,299.0,1344.0,1824.5,1007.5,0.0,33.038,30.866,33.36,33.424,215.457,245.332,246.315,246.49,246.554,0.564,0.024,-0.096,-0.032,33152.0,64000.0,65024.0,61.773,57.691,70.283,0.0,0.0,4081.5,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095338675.0,17.446,78.351,6.968,200.718,57.928,179.596,0.201,1.353,20.225,145.35,9.118,22.796,7.929,19.823,0.5
2021-11-05 12:27:00,1,1, ,0.052,0.048,12953.0,1636095451068.0,35.09,36.015,944.81,90.0,-1804.0,303.0,1349.0,1792.0,1002.0,0.0,30.075,28.171,30.306,30.352,196.821,223.99,224.806,224.949,225.006,0.563,0.08,-0.112,0.064,1280.0,63744.0,1024.0,66.922,60.945,70.144,0.0,0.0,4086.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095455754.0,17.446,78.351,10.72,203.098,56.879,199.574,0.203,1.303,19.692,151.6,8.301,20.752,7.218,18.045,1.0
2021-11-05 12:28:00,1,1, ,0.054,0.047,12954.0,1636095487238.0,35.01,36.352,944.809,114.0,-2280.0,320.0,1398.0,1846.0,1022.0,0.0,30.484,28.567,30.708,30.752,199.624,227.158,227.971,228.114,228.17,0.583,-0.016,-0.016,-0.048,65280.0,65280.0,64768.0,63.85,60.321,66.174,0.0,0.0,4073.0,94.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095488201.0,17.446,78.351,5.36,217.074,58.611,241.257,0.217,1.325,19.759,152.9,8.414,21.034,7.316,18.291,0.0
2021-11-05 12:29:00,1,1, ,0.052,0.049,12955.0,1636095547459.0,34.9,37.091,944.73,98.0,-1956.0,322.0,1403.0,1896.0,1035.0,0.0,28.95,27.337,28.983,28.99,191.555,217.627,218.172,218.261,218.308,0.53,0.064,-0.08,-0.016,1024.0,64256.0,65280.0,64.423,62.451,66.814,0.0,0.0,4077.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095548542.0,17.446,78.351,11.792,219.445,60.218,213.525,0.219,1.317,19.782,152.0,7.99,19.975,6.948,17.37,1.0
2021-11-05 12:30:00,1,1, ,0.061,0.049,12956.0,1636095603108.0,34.94,36.775,944.741,91.0,-1810.0,317.0,1385.0,1832.0,1020.0,0.0,30.397,28.553,30.561,30.594,199.693,227.124,227.861,227.988,228.042,0.563,-0.048,-0.112,-0.144,64768.0,63744.0,63232.0,65.81,62.899,73.765,0.0,0.0,4093.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095604287.0,17.446,78.351,9.648,215.115,58.167,201.365,0.215,1.318,19.838,151.6,8.389,20.974,7.295,18.238,1.0
2021-11-05 12:31:00,1,1, ,0.069,0.050,12957.0,1636095676428.0,35.05,38.683,944.745,84.0,-1670.0,321.0,1399.0,1989.0,1054.0,0.0,30.023,28.093,30.278,30.329,196.207,223.34,224.186,224.335,224.392,0.567,-0.032,0.016,-0.064,65024.0,256.0,64512.0,62.174,59.262,67.817,0.0,0.0,4072.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095680773.0,17.446,78.351,5.36,220.125,63.212,189.117,0.22,1.365,20.258,151.3,8.286,20.716,7.205,18.014,0.0
2021-11-05 12:33:00,1,1, ,0.054,0.051,12958.0,1636095795105.0,35.03,37.96,944.74,77.0,-1540.0,319.0,1388.0,1928.0,1037.0,0.0,30.056,28.295,30.165,30.187,198.053,225.154,225.813,225.925,225.977,0.572,-0.016,-0.032,0.016,65280.0,65024.0,256.0,63.493,60.59,67.364,0.0,0.0,4084.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095803484.0,17.446,78.351,5.36,217.829,61.252,176.995,0.218,1.346,20.152,146.0,8.295,20.739,7.213,18.034,0.0
2021-11-05 12:34:00,1,1, ,0.076,0.051,12959.5,1636095865946.5,35.035,37.285,944.63,73.0,-1455.0,308.0,1362.0,1881.5,1023.0,0.0,29.866,28.154,29.943,29.958,197.158,224.074,224.688,224.791,224.842,0.536,-0.024,-0.032,-0.016,32384.0,32256.0,32512.0,64.099,59.375,70.155,0.0,0.0,4063.5,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095867100.0,17.446,78.351,7.504,208.363,59.757,170.067,0.208,1.328,20.032,137.3,8.243,20.608,7.168,17.92,0.5
2021-11-05 12:35:00,1,1, ,0.053,0.046,12961.5,1636095940988.5,35.03,36.868,944.65,83.5,-1659.5,315.5,1391.0,1837.0,1011.5,0.0,32.529,30.761,32.529,32.529,215.659,244.939,245.503,245.593,245.645,0.51,-0.008,0.0,-0.024,32640.0,32768.0,32384.0,63.082,59.316,72.075,0.0,0.0,4078.5,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636095942116.5,17.446,78.351,5.36,213.964,58.328,188.302,0.214,1.349,20.162,151.2,8.978,22.445,7.807,19.517,0.5
2021-11-05 12:37:00,1,1, ,0.095,0.067,12963.0,1636096021873.0,34.91,36.749,944.577,76.0,-1521.0,316.0,1389.0,1896.0,1033.0,0.0,32.413,30.635,32.427,32.43,214.728,243.91,244.489,244.583,244.635,0.538,-0.016,0.016,-0.016,65280.0,256.0,65280.0,64.579,59.842,69.9,0.0,0.0,4072.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636096024766.0,17.446,78.351,10.72,214.303,60.215,175.347,0.214,1.365,20.369,143.9,8.946,22.365,7.779,19.448,1.0
2021-11-05 12:38:00,1,1, ,0.086,0.066,12964.0,1636096085083.0,34.97,36.275,944.539,90.0,-1797.0,315.0,1385.0,1910.0,1039.0,0.0,31.113,29.166,31.333,31.377,203.831,231.93,232.75,232.893,232.95,0.584,-0.064,0.032,0.0,64512.0,512.0,0.0,62.423,58.629,72.038,0.0,0.0,4068.0,93.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636096086202.0,17.446,78.351,10.72,213.014,60.658,199.626,0.213,1.354,20.147,151.6,8.587,21.468,7.467,18.668,1.0
2021-11-05 12:39:00,1,1, ,0.053,0.053,12965.0,1636096145900.0,35.31,36.45,944.441,133.0,-2661.0,367.0,1526.0,2010.0,1060.0,0.0,30.164,28.448,30.23,30.243,199.251,226.431,227.037,227.138,227.188,0.539,0.048,-0.048,-0.16,768.0,64768.0,62976.0,65.024,60.0,72.46,0.0,0.0,4075.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636096147416.0,17.446,78.351,3.216,254.663,63.861,274.083,0.255,1.378,20.063,153.9,8.325,20.813,7.239,18.098,0.0
2021-11-05 12:40:00,1,1, ,0.056,0.051,12966.0,1636096214284.0,35.54,35.327,943.029,62.0,-1230.0,324.0,1411.0,1550.0,932.0,0.0,29.941,28.148,30.084,30.112,196.922,223.933,224.634,224.754,224.807,0.552,0.112,-0.064,-0.08,1792.0,64512.0,64256.0,71.903,58.895,81.693,0.0,0.0,4065.0,92.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1636096216305.0,17.448,78.349,7.504,219.036,49.13,150.778,0.219,1.226,19.162,113.3,8.264,20.66,7.186,17.965,1.0
