created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm),CO_1,SO2_1,CO_2,SO2_2,Temperature,RH,Pressure,time,latitude,longitude,altitude
2021-11-05 18:19:00,1,1,4.54, , ,48.0,-51.368,15.0,3.105,29.525,51.838,949.289,2021-11-05 12:49:00,17.40543569,78.40459524,455.176
2021-11-05 18:21:00,1,1,5.77, , ,50.526,22.737,19.368,4.316,29.473000000000003,51.885,948.064,2021-11-05 12:51:00,17.40861944,78.39985923,460.391
2021-11-05 18:22:00,1,1,5.17, , ,48.0,27.294,16.706,3.471,29.225,52.253,947.768,2021-11-05 12:52:00,17.41085505,78.39709097,452.489
2021-11-05 18:23:00,1,1,12.54, , ,48.0,25.778000000000002,14.5,3.111,29.122,52.556999999999995,947.262,2021-11-05 12:53:00,17.41282218,78.39497223,458.915
2021-11-05 18:24:00,1,1,5.15, , ,48.0,22.737,13.842,2.947,29.019000000000002,52.676,946.966,2021-11-05 12:54:00,17.41576087,78.39225269,468.155
2021-11-05 18:25:00,1,1,7.70, , ,48.0,-116.211,15.052999999999999,2.526,28.986,52.891000000000005,947.5830000000001,2021-11-05 12:55:00,17.41797348,78.38867557,463.937
2021-11-05 18:26:00,1,1,6.58, , ,48.0,-124.444,14.222000000000001,2.1109999999999998,28.711,53.806000000000004,947.54,2021-11-05 12:56:00,17.42156802,78.38398817,463.661
2021-11-05 18:28:00,1,1,5.68, , ,48.0,-156.632,15.789000000000001,2.421,28.443,54.107,946.577,2021-11-05 12:58:00,17.42629867,78.37724223,473.72
2021-11-05 18:29:00,1,1,6.46, , ,41.263000000000005,-149.053,11.315999999999999,2.6839999999999997,28.281999999999996,54.544,945.882,2021-11-05 12:59:00,17.42962584,78.37392015,475.544
2021-11-05 18:31:00,1,1,7.12, , ,48.0,-48.888999999999996,11.889000000000001,3.111,28.563000000000002,53.643,944.4910000000001,2021-11-05 13:01:00,17.43733735,78.36545734,497.4
2021-11-05 18:32:00,1,1,6.02, , ,41.778,18.667,11.056,2.1109999999999998,28.337,53.971000000000004,942.715,2021-11-05 13:02:00,17.44119769,78.35977041,502.47
2021-11-05 18:33:00,1,1,0.99, , ,40.889,17.778,11.333,3.167,28.333000000000002,54.418,942.53,2021-11-05 13:03:00,17.44356739,78.35461683,513.357
2021-11-05 18:34:00,1,1,0.04, , ,39.579,20.211,11.052999999999999,2.947,28.405,54.155,942.0310000000001,2021-11-05 13:04:00,17.44459432,78.35329572,513.735
