created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm),pm10,pm2.5,RH,Temperature,time,latitude,longitude,altitude
2021-11-05 15:29:00,1,1, ,0.150,0.125,25.1,17.9,34.38,24.195,2021-11-05 09:59:00,17.34307086,78.41874511,437.903
2021-11-05 15:30:00,1,1, ,0.104,0.067,23.9,17.9,34.98,23.88,2021-11-05 10:00:00,17.34102115,78.42425124,431.014
2021-11-05 15:31:00,1,1, ,0.175,0.131,21.25,16.4,35.35,23.545,2021-11-05 10:01:00,17.33620074,78.42670241,430.41
2021-11-05 15:32:00,1,1, ,0.215,0.219,21.85,16.3,35.705,23.22,2021-11-05 10:02:00,17.33094432,78.42647406,443.684
2021-11-05 15:33:00,1,1, ,0.113,0.088,19.4,14.85,36.42,22.935,2021-11-05 10:03:00,17.32651536,78.42580554,447.247
2021-11-05 15:34:00,1,1, ,0.098,0.067,21.3,15.15,35.385,22.825,2021-11-05 10:04:00,17.32390299,78.42917862,449.615
2021-11-05 15:35:00,1,1, ,0.092,0.065,19.4,14.75,36.39,23.115,2021-11-05 10:05:00,17.3209988,78.43309105,449.417
2021-11-05 15:36:00,1,1, ,0.082,0.055,19.25,14.65,35.915,23.11,2021-11-05 10:06:00,17.31836343,78.43698384,456.517
2021-11-05 15:37:00,1,1, ,0.095,0.062,17.6,13.85,35.385,23.16,2021-11-05 10:07:00,17.31513444,78.44298057,454.182
2021-11-05 15:38:00,1,1, ,0.114,0.072,18.85,14.2,35.38,23.17,2021-11-05 10:08:00,17.31581087,78.44830147,457.54
2021-11-05 15:39:00,1,1, ,0.076,0.049,19.55,14.4,35.65,23.24,2021-11-05 10:09:00,17.31643971,78.45347732,464.186
2021-11-05 15:40:00,1,1, ,0.313,0.318,19.75,14.25,36.115,22.455,2021-11-05 10:10:00,17.31570982,78.45550865,466.321
2021-11-05 15:41:00,1,1, ,0.095,0.055,21.3,14.55,36.92,21.915,2021-11-05 10:11:00,17.31636173,78.45023531,469.664
2021-11-05 15:43:00,1,1, ,0.083,0.047,18.05,13.05,37.41,21.575,2021-11-05 10:13:00,17.314398999999998,78.44469535,464.664
2021-11-05 15:44:00,1,1, ,0.126,0.055,17.1,12.55,38.9,21.575,2021-11-05 10:14:00,17.31430227,78.44440284,453.829
2021-11-05 15:45:00,1,1, ,0.118,0.054,20.9,14.4,38.51,21.54,2021-11-05 10:15:00,17.31638751,78.44053812,466.73800000000006
2021-11-05 15:46:00,1,1, ,0.261,0.081,20.2,16.5,38.425,21.395,2021-11-05 10:16:00,17.31976997,78.43463922,449.74300000000005
2021-11-05 15:47:00,1,1, ,0.881,0.175,20.05,16.5,38.83,21.24,2021-11-05 10:17:00,17.32143571,78.43218745,462.809
2021-11-05 15:48:00,1,1, ,0.522,0.162,20.7,15.9,38.07,21.14,2021-11-05 10:18:00,17.32537851,78.43399513,458.147
2021-11-05 15:49:00,1,1, ,0.452,0.177,18.95,15.45,39.58,21.055,2021-11-05 10:19:00,17.32994839,78.43660615,457.012
2021-11-05 15:50:00,1,1, ,0.717,0.181,19.0,15.05,39.495,21.07,2021-11-05 10:20:00,17.33497026,78.4420786,447.194
2021-11-05 15:51:00,1,1, ,0.359,0.113,19.8,15.5,39.15,21.05,2021-11-05 10:21:00,17.33555824,78.44613106,445.443
2021-11-05 15:52:00,1,1, ,0.313,0.106,20.85,15.1,39.03,21.235,2021-11-05 10:22:00,17.33644034,78.44842989,417.538
2021-11-05 15:53:00,1,1, ,0.304,0.135,23.7,15.6,38.77,21.34,2021-11-05 10:23:00,17.33731626,78.45004971,412.8730000000001
2021-11-05 15:54:00,1,1, ,0.213,0.095,24.35,16.95,38.225,21.37,2021-11-05 10:24:00,17.34188831,78.45034407,428.37
2021-11-05 15:55:00,1,1, ,0.388,0.158,24.0,17.4,38.98,21.36,2021-11-05 10:25:00,17.344772600000002,78.4507104,417.668
2021-11-05 15:56:00,1,1, ,0.180,0.083,24.45,17.2,38.5,21.435,2021-11-05 10:26:00,17.34873154,78.45189955,401.089
2021-11-05 15:57:00,1,1, ,0.788,0.389,23.5,17.1,38.275,21.445,2021-11-05 10:27:00,17.35274422,78.45314719,392.734
2021-11-05 15:58:00,1,1, ,0.506,0.143,23.15,17.45,38.435,21.47,2021-11-05 10:28:00,17.35599497,78.45442309999999,393.51
2021-11-05 15:59:00,1,1, ,1.290,0.335,22.3,17.0,38.965,21.43,2021-11-05 10:29:00,17.35624228,78.45451493,391.851
2021-11-05 16:00:00,1,1, ,0.345,0.165,24.1,19.6,38.765,21.37,2021-11-05 10:30:00,17.35628971,78.45449588,380.218
2021-11-05 16:01:00,1,1, ,0.318,0.130,25.25,20.15,38.915,21.315,2021-11-05 10:31:00,17.35679709,78.45458517,409.37
2021-11-05 16:02:00,1,1, ,0.451,0.122,26.75,20.2,38.895,21.415,2021-11-05 10:32:00,17.35717583,78.45463488,425.845
2021-11-05 16:03:00,1,1, ,0.227,0.130,25.1,19.7,38.555,21.77,2021-11-05 10:33:00,17.35861848,78.45501705,399.732
2021-11-05 16:05:00,1,1, ,0.213,0.108,24.95,18.15,37.36,22.225,2021-11-05 10:35:00,17.36123785,78.45579423,398.149
2021-11-05 16:06:00,1,1, ,0.181,0.108,24.05,18.75,36.93,22.495,2021-11-05 10:36:00,17.35914234,78.45538041,405.659
2021-11-05 16:07:00,1,1, ,0.132,0.086,23.95,17.65,36.88,22.72,2021-11-05 10:37:00,17.358546,78.4553021,407.286
2021-11-05 16:08:00,1,1, ,0.303,0.180,22.7,16.85,36.075,22.95,2021-11-05 10:38:00,17.35656877,78.45482955,401.3
2021-11-05 16:09:00,1,1, ,0.214,0.111,20.7,16.5,35.68,23.075,2021-11-05 10:39:00,17.3551327,78.45633429,397.332
2021-11-05 16:10:00,1,1, ,0.220,0.130,21.2,15.7,36.015,23.12,2021-11-05 10:40:00,17.35489114,78.4578827,402.658
2021-11-05 16:11:00,1,1, ,0.233,0.074,20.7,15.8,35.57,23.27,2021-11-05 10:41:00,17.35499539,78.46034976,407.36300000000006
2021-11-05 16:12:00,1,1, ,0.258,0.105,18.9,15.4,35.295,23.415,2021-11-05 10:42:00,17.35445024,78.46294118,409.519
2021-11-05 16:13:00,1,1, ,0.216,0.080,17.9,15.85,35.36,23.39,2021-11-05 10:43:00,17.35271172,78.46227751,415.1230000000001
2021-11-05 16:14:00,1,1, ,0.194,0.085,18.7,15.65,35.24,23.48,2021-11-05 10:44:00,17.35041155,78.46185062,415.136
2021-11-05 16:15:00,1,1, ,0.146,0.089,19.0,15.35,35.5,23.555,2021-11-05 10:45:00,17.349115700000002,78.46143098,416.753
2021-11-05 16:16:00,1,1, ,0.125,0.079,17.65,14.75,35.015,23.635,2021-11-05 10:46:00,17.34774214,78.4605206,423.64
2021-11-05 16:17:00,1,1, ,0.153,0.115,17.5,13.9,35.12,23.7,2021-11-05 10:47:00,17.34690681,78.45945953,426.788
2021-11-05 16:18:00,1,1, ,0.088,0.077,19.05,13.45,34.945,23.765,2021-11-05 10:48:00,17.3456031,78.45904407,425.056
2021-11-05 16:19:00,1,1, ,0.167,0.145,16.8,12.65,34.055,23.8,2021-11-05 10:49:00,17.34468937,78.45934849,427.92
2021-11-05 16:20:00,1,1, ,0.201,0.143,15.95,12.1,35.23,23.73,2021-11-05 10:50:00,17.34425225,78.46128072,425.732
2021-11-05 16:21:00,1,1, ,0.288,0.210,15.5,12.5,34.945,23.805,2021-11-05 10:51:00,17.34390579,78.46402984,428.794
2021-11-05 16:22:00,1,1, ,0.185,0.122,16.3,13.15,34.73,23.88,2021-11-05 10:52:00,17.3434148,78.46677807,437.124
2021-11-05 16:23:00,1,1, ,0.152,0.123,15.6,13.3,34.665,23.905,2021-11-05 10:53:00,17.34299379,78.46909361,439.692
2021-11-05 16:24:00,1,1, ,0.167,0.117,14.65,12.6,34.095,23.875,2021-11-05 10:54:00,17.34083123,78.46875323,443.051
2021-11-05 16:25:00,1,1, ,0.543,0.187,20.95,13.85,34.89,23.915,2021-11-05 10:55:00,17.33759181,78.46779093,443.097
2021-11-05 16:26:00,1,1, ,0.359,0.150,16.5,14.6,34.66,23.89,2021-11-05 10:56:00,17.33497541,78.46872534,450.705
2021-11-05 16:27:00,1,1, ,0.411,0.290,18.5,15.55,35.07,23.935,2021-11-05 10:57:00,17.33232884,78.47000229999998,438.708
2021-11-05 16:28:00,1,1, ,0.309,0.184,17.35,15.2,35.045,23.855,2021-11-05 10:58:00,17.32974578,78.47129720000002,429.098
2021-11-05 16:29:00,1,1, ,0.265,0.195,18.15,14.95,34.915,23.815,2021-11-05 10:59:00,17.3283832,78.47388898,426.301
2021-11-05 16:30:00,1,1, ,0.244,0.122,19.05,15.25,34.905,23.875,2021-11-05 11:00:00,17.32691179,78.47605629,429.508
2021-11-05 16:31:00,1,1, ,0.264,0.243,18.0,15.55,35.2,23.85,2021-11-05 11:01:00,17.32689365,78.47609426,429.164
2021-11-05 16:32:00,1,1, ,0.421,0.425,19.6,17.45,34.445,23.875,2021-11-05 11:02:00,17.32604426,78.47714952,436.84
2021-11-05 16:33:00,1,1, ,0.306,0.277,22.15,19.0,34.19,23.945,2021-11-05 11:03:00,17.32417221,78.47996991,442.439
2021-11-05 16:34:00,1,1, ,0.284,0.176,22.35,19.5,34.455,24.03,2021-11-05 11:04:00,17.32199852,78.48044593,460.388
2021-11-05 16:37:00,1,1,0.00, , ,29.25,25.5,34.605,24.145,2021-11-05 11:07:00,17.31125741,78.47697808,465.977
2021-11-05 16:38:00,1,1,0.00, , ,32.15,28.65,34.59,24.155,2021-11-05 11:08:00,17.30852174,78.47558578,453.415
2021-11-05 16:39:00,1,1,0.00, , ,33.1,29.3,34.695,24.18,2021-11-05 11:09:00,17.30878139,78.4756927,459.921
2021-11-05 16:40:00,1,1,0.00, , ,66.15,38.9,46.345,24.275,2021-11-05 11:10:00,17.30878186,78.47569168,460.034
