created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm),pm10,pm2.5,RH,Temperature,time,latitude,longitude,altitude
2021-11-05 15:57:00,1,1, ,0.788,0.389,290.95,62.65,44.035,33.31,2021-11-05 10:27:00,17.35274422,78.45314719,392.734
2021-11-05 15:58:00,1,1, ,0.506,0.143,328.35,92.6,43.84,33.365,2021-11-05 10:28:00,17.35599497,78.45442309999999,393.51
2021-11-05 15:59:00,1,1, ,1.290,0.335,435.5,86.4,43.905,33.46,2021-11-05 10:29:00,17.35624228,78.45451493,391.851
2021-11-05 16:00:00,1,1, ,0.345,0.165,428.6,90.85,43.69,33.515,2021-11-05 10:30:00,17.35628971,78.45449588,380.218
2021-11-05 16:01:00,1,1, ,0.318,0.130,340.45,64.1,43.305,33.625,2021-11-05 10:31:00,17.35679709,78.45458517,409.37
2021-11-05 16:02:00,1,1, ,0.451,0.122,969.65,232.8,43.505,33.795,2021-11-05 10:32:00,17.35717583,78.45463488,425.845
2021-11-05 16:03:00,1,1, ,0.227,0.130,804.95,135.35,43.015,33.955,2021-11-05 10:33:00,17.35861848,78.45501705,399.732
2021-11-05 16:05:00,1,1, ,0.213,0.108,547.65,108.45,42.6,34.085,2021-11-05 10:35:00,17.36123785,78.45579423,398.149
2021-11-05 16:06:00,1,1, ,0.181,0.108,459.5,85.75,42.485,34.155,2021-11-05 10:36:00,17.35914234,78.45538041,405.659
2021-11-05 16:07:00,1,1, ,0.132,0.086,560.7,83.2,43.065,34.33,2021-11-05 10:37:00,17.358546,78.4553021,407.286
2021-11-05 16:08:00,1,1, ,0.303,0.180,213.2,101.8,43.85,34.45,2021-11-05 10:38:00,17.35656877,78.45482955,401.3
2021-11-05 16:09:00,1,1, ,0.214,0.111,267.6,46.4,41.94,34.4,2021-11-05 10:39:00,17.3551327,78.45633429,397.332
2021-11-05 16:10:00,1,1, ,0.220,0.130,179.8,58.6,42.09,34.365,2021-11-05 10:40:00,17.35489114,78.4578827,402.658
2021-11-05 16:11:00,1,1, ,0.233,0.074,139.25,54.85,42.545,34.225,2021-11-05 10:41:00,17.35499539,78.46034976,407.36300000000006
2021-11-05 16:12:00,1,1, ,0.258,0.105,139.7,68.15,42.845,34.105,2021-11-05 10:42:00,17.35445024,78.46294118,409.519
2021-11-05 16:13:00,1,1, ,0.216,0.080,279.6,88.35,43.445,33.99,2021-11-05 10:43:00,17.35271172,78.46227751,415.1230000000001
2021-11-05 16:14:00,1,1, ,0.194,0.085,181.7,76.7,43.21,33.95,2021-11-05 10:44:00,17.35041155,78.46185062,415.136
2021-11-05 16:15:00,1,1, ,0.146,0.089,352.6,89.1,43.98,33.645,2021-11-05 10:45:00,17.349115700000002,78.46143098,416.753
2021-11-05 16:16:00,1,1, ,0.125,0.079,203.7,45.4,43.81,33.53,2021-11-05 10:46:00,17.34774214,78.4605206,423.64
2021-11-05 16:17:00,1,1, ,0.153,0.115,290.55,62.4,44.21,33.445,2021-11-05 10:47:00,17.34690681,78.45945953,426.788
2021-11-05 16:18:00,1,1, ,0.088,0.077,218.3,45.15,44.77,33.43,2021-11-05 10:48:00,17.3456031,78.45904407,425.056
2021-11-05 16:19:00,1,1, ,0.167,0.145,232.8,58.1,44.37,33.365,2021-11-05 10:49:00,17.34468937,78.45934849,427.92
2021-11-05 16:20:00,1,1, ,0.201,0.143,170.3,51.2,43.87,33.38,2021-11-05 10:50:00,17.34425225,78.46128072,425.732
2021-11-05 16:21:00,1,1, ,0.288,0.210,122.5,56.05,43.49,33.295,2021-11-05 10:51:00,17.34390579,78.46402984,428.794
2021-11-05 16:22:00,1,1, ,0.185,0.122,143.15,73.65,43.64,33.215,2021-11-05 10:52:00,17.3434148,78.46677807,437.124
2021-11-05 16:23:00,1,1, ,0.152,0.123,70.1,41.5,43.635,33.145,2021-11-05 10:53:00,17.34299379,78.46909361,439.692
2021-11-05 16:24:00,1,1, ,0.167,0.117,152.9,84.8,43.335,33.08,2021-11-05 10:54:00,17.34083123,78.46875323,443.051
2021-11-05 16:25:00,1,1, ,0.543,0.187,161.25,96.05,44.085,32.99,2021-11-05 10:55:00,17.33759181,78.46779093,443.097
2021-11-05 16:26:00,1,1, ,0.359,0.150,260.65,141.1,45.58,32.93,2021-11-05 10:56:00,17.33497541,78.46872534,450.705
2021-11-05 16:27:00,1,1, ,0.411,0.290,205.15,105.35,45.61,32.955,2021-11-05 10:57:00,17.33232884,78.47000229999998,438.708
2021-11-05 16:28:00,1,1, ,0.309,0.184,165.1,70.3,45.045,32.94,2021-11-05 10:58:00,17.32974578,78.47129720000002,429.098
2021-11-05 16:29:00,1,1, ,0.265,0.195,141.6,78.45,44.9,32.91,2021-11-05 10:59:00,17.3283832,78.47388898,426.301
2021-11-05 16:30:00,1,1, ,0.244,0.122,381.55,91.85,44.97,32.945,2021-11-05 11:00:00,17.32691179,78.47605629,429.508
2021-11-05 16:31:00,1,1, ,0.264,0.243,574.45,126.15,45.045,33.055,2021-11-05 11:01:00,17.32689365,78.47609426,429.164
2021-11-05 16:32:00,1,1, ,0.421,0.425,387.75,191.25,45.01,33.13,2021-11-05 11:02:00,17.32604426,78.47714952,436.84
2021-11-05 16:33:00,1,1, ,0.306,0.277,268.7,114.15,45.25,33.08,2021-11-05 11:03:00,17.32417221,78.47996991,442.439
2021-11-05 16:34:00,1,1, ,0.284,0.176,290.45,148.1,45.57,33.02,2021-11-05 11:04:00,17.32199852,78.48044593,460.388
2021-11-05 16:37:00,1,1,0.00, , ,332.65,259.0,46.685,32.56,2021-11-05 11:07:00,17.31125741,78.47697808,465.977
2021-11-05 16:38:00,1,1,0.00, , ,229.05,153.7,46.86,32.485,2021-11-05 11:08:00,17.30852174,78.47558578,453.415
2021-11-05 16:39:00,1,1,0.00, , ,346.85,112.3,46.575,32.475,2021-11-05 11:09:00,17.30878139,78.4756927,459.921
2021-11-05 16:40:00,1,1,0.00, , ,127.05,44.05,46.13,32.49,2021-11-05 11:10:00,17.30878186,78.47569168,460.034
2021-11-05 16:41:00,1,1,0.00, , ,92.85,39.0,46.025,32.505,2021-11-05 11:11:00,17.30878172,78.47569142,460.055
2021-11-05 16:42:00,1,1,0.00, , ,168.5,57.6,46.11,32.55,2021-11-05 11:12:00,17.30876384,78.47568294,460.006
2021-11-05 16:43:00,1,1,0.00, , ,132.85,44.05,46.15,32.575,2021-11-05 11:13:00,17.30874522,78.47567079,458.376
2021-11-05 16:44:00,1,1,0.00, , ,156.6,65.2,46.365,32.575,2021-11-05 11:14:00,17.30874512,78.47566949,458.93
2021-11-05 16:45:00,1,1,0.00, , ,146.35,44.65,46.55,32.62,2021-11-05 11:15:00,17.3099684,78.47627104,472.33
2021-11-05 16:46:00,1,1,0.00, , ,114.45,48.6,47.045,32.575,2021-11-05 11:16:00,17.31286372,78.47773196,472.48800000000006
2021-11-05 16:47:00,1,1,0.00, , ,152.0,65.85,47.235,32.51,2021-11-05 11:17:00,17.31535296,78.47887284,467.251
2021-11-05 16:48:00,1,1,0.00, , ,100.75,61.15,47.255,32.36,2021-11-05 11:18:00,17.31955942,78.47999022,460.512
2021-11-05 16:49:00,1,1,0.00, , ,102.1,59.75,47.805,32.21,2021-11-05 11:19:00,17.32317734,78.48016022,466.695
2021-11-05 16:50:00,1,1,0.00, , ,166.25,85.6,48.265,32.135,2021-11-05 11:20:00,17.32550221,78.47762254,450.796
2021-11-05 16:51:00,1,1,0.00, , ,355.6,215.55,48.235,32.095,2021-11-05 11:21:00,17.32637964,78.47679179,448.024
2021-11-05 16:52:00,1,1,0.00, , ,300.95,135.9,48.205,32.06,2021-11-05 11:22:00,17.3274451,78.47839192,446.209
2021-11-05 16:53:00,1,1,0.00, , ,207.2,73.25,48.185,32.08,2021-11-05 11:23:00,17.32816228,78.48056011,450.595
2021-11-05 16:54:00,1,1,0.00, , ,175.45,41.9,48.07,32.105,2021-11-05 11:24:00,17.32949095,78.48388251,448.653
2021-11-05 16:55:00,1,1,0.00, , ,100.55,38.5,47.91,32.035,2021-11-05 11:25:00,17.3309823,78.48792431,421.682
2021-11-05 16:56:00,1,1,0.00, , ,73.75,39.05,48.55,31.95,2021-11-05 11:26:00,17.33357177,78.49236269,424.791
2021-11-05 16:57:00,1,1,0.43, , ,104.1,45.25,49.53,31.57,2021-11-05 11:27:00,17.33681193,78.49654036,432.5630000000001
2021-11-05 16:58:00,1,1,2.53, , ,108.4,49.2,49.325,31.735,2021-11-05 11:28:00,17.33691333,78.49663251,437.05
2021-11-05 16:59:00,1,1,0.00, , ,111.1,46.5,49.335,31.785,2021-11-05 11:29:00,17.33916282,78.50013253,434.411
2021-11-05 17:00:00,1,1,6.10, , ,173.15,62.15,48.98,31.755,2021-11-05 11:30:00,17.34037225,78.50207590000002,421.642
2021-11-05 17:01:00,1,1,4.06, , ,292.75,70.7,48.725,31.765,2021-11-05 11:31:00,17.34069639,78.50264665,426.068
2021-11-05 17:02:00,1,1,2.09, , ,309.3,97.65,48.86,31.805,2021-11-05 11:32:00,17.34111147,78.50321395,433.543
2021-11-05 17:03:00,1,1,0.46, , ,251.95,60.25,48.845,31.8,2021-11-05 11:33:00,17.34227577,78.50522269,420.716
2021-11-05 17:04:00,1,1,0.00, , ,786.0,104.45,49.075,31.815,2021-11-05 11:34:00,17.34324119,78.50647512,423.282
2021-11-05 17:05:00,1,1,2.67, , ,479.25,82.25,49.245,31.81,2021-11-05 11:35:00,17.34335119,78.50918799,416.886
2021-11-05 17:06:00,1,1,2.42, , ,133.65,45.25,49.185,31.75,2021-11-05 11:36:00,17.34271518,78.51313203,415.385
2021-11-05 17:07:00,1,1,1.79, , ,86.55,34.4,49.47,31.415,2021-11-05 11:37:00,17.34170888,78.51850978,433.04
2021-11-05 17:08:00,1,1,3.64, , ,82.95,33.35,50.395,31.02,2021-11-05 11:38:00,17.33939227,78.52483585,423.931
2021-11-05 17:09:00,1,1,3.00, , ,65.2,32.75,51.34,30.615,2021-11-05 11:39:00,17.33771647,78.5314054,432.006
2021-11-05 17:10:00,1,1,3.26, , ,106.95,37.1,51.165,30.88,2021-11-05 11:40:00,17.33987243,78.53208882,430.65
2021-11-05 17:11:00,1,1,2.56, , ,57.95,34.25,50.985,30.945,2021-11-05 11:41:00,17.34294627,78.53158673,427.804
2021-11-05 17:12:00,1,1,4.24, , ,65.5,36.6,51.175,30.95,2021-11-05 11:42:00,17.34439662,78.53200972,416.328
2021-11-05 17:13:00,1,1,6.30, , ,102.05,64.4,50.805,30.935,2021-11-05 11:43:00,17.34443112,78.53137690000001,418.80800000000005
2021-11-05 17:14:00,1,1,5.41, , ,89.4,56.8,50.655,30.95,2021-11-05 11:44:00,17.34543433,78.53190494,411.059
2021-11-05 17:15:00,1,1,6.95, , ,91.75,38.95,51.68,30.81,2021-11-05 11:45:00,17.350255899999997,78.531269,405.689
2021-11-05 17:16:00,1,1,3.19, , ,121.4,47.6,52.245,30.705,2021-11-05 11:46:00,17.35449788,78.53209128,413.559
2021-11-05 17:17:00,1,1,4.61, , ,117.15,46.3,52.745,30.7,2021-11-05 11:47:00,17.35557332,78.53075150000002,411.181
2021-11-05 17:18:00,1,1,4.13, , ,118.15,70.25,52.315,30.71,2021-11-05 11:48:00,17.35763427,78.52734201,411.225
2021-11-05 17:19:00,1,1,3.41, , ,76.5,38.9,53.095,30.69,2021-11-05 11:49:00,17.35949931,78.52420738,408.11800000000005
2021-11-05 17:20:00,1,1,4.88, , ,95.95,49.1,52.73,30.715,2021-11-05 11:50:00,17.36127331,78.52252428,400.131
2021-11-05 17:21:00,1,1,4.73, , ,89.5,43.2,52.905,30.69,2021-11-05 11:51:00,17.36478452,78.52160468,416.322
2021-11-05 17:22:00,1,1,0.09, , ,143.1,64.15,52.98,30.695,2021-11-05 11:52:00,17.3664501,78.52085211,414.06
2021-11-05 17:23:00,1,1,0.00, , ,78.6,51.0,52.785,30.675,2021-11-05 11:53:00,17.36877214,78.51878824,413.336
2021-11-05 17:24:00,1,1,0.00, , ,79.8,46.0,52.565,30.715,2021-11-05 11:54:00,17.36971822,78.51544257,421.565
2021-11-05 17:25:00,1,1,3.36, , ,85.2,47.65,52.465,30.765,2021-11-05 11:55:00,17.37146747,78.51113131,418.497
2021-11-05 17:26:00,1,1,3.40, , ,96.5,49.85,52.505,30.76,2021-11-05 11:56:00,17.37221214,78.50911906,422.691
2021-11-05 17:27:00,1,1,6.61, , ,97.1,36.15,52.155,30.75,2021-11-05 11:57:00,17.37221207,78.50912278,422.043
2021-11-05 17:28:00,1,1,5.87, , ,92.4,37.2,52.115,30.76,2021-11-05 11:58:00,17.37221309,78.50912312,422.172
2021-11-05 17:29:00,1,1,5.25, , ,88.85,40.85,52.07,30.805,2021-11-05 11:59:00,17.37221475,78.50912255,422.412
2021-11-05 17:30:00,1,1,1.12, , ,86.7,40.35,52.375,30.795,2021-11-05 12:00:00,17.37298788,78.50603818,422.644
2021-11-05 17:31:00,1,1,1.64, , ,91.8,48.8,52.3,30.805,2021-11-05 12:01:00,17.37370153,78.50112758,417.82
2021-11-05 17:32:00,1,1,3.04, , ,112.65,70.15,52.24,30.84,2021-11-05 12:02:00,17.37509523,78.49851064,428.403
2021-11-05 17:33:00,1,1,2.36, , ,147.45,92.6,52.21,30.945,2021-11-05 12:03:00,17.37643805,78.49604729,414.147
2021-11-05 17:34:00,1,1,4.27, , ,103.4,59.45,51.855,31.015,2021-11-05 12:04:00,17.37731916,78.49246199,412.88
2021-11-05 17:35:00,1,1,3.17, , ,110.85,60.0,51.56,31.075,2021-11-05 12:05:00,17.37881354,78.49191309,403.531
2021-11-05 17:36:00,1,1,3.38, , ,316.65,262.3,51.225,31.06,2021-11-05 12:06:00,17.38216685,78.49136949999998,397.636
2021-11-05 17:37:00,1,1,3.94, , ,324.35,216.2,51.58,31.065,2021-11-05 12:07:00,17.38439646,78.49040201,403.074
2021-11-05 17:38:00,1,1,2.74, , ,464.35,375.3,51.63,31.04,2021-11-05 12:08:00,17.38480159,78.48761697,404.848
2021-11-05 17:39:00,1,1,4.64, , ,166.5,118.1,51.58,31.015,2021-11-05 12:09:00,17.38480377,78.48437609,400.562
2021-11-05 17:40:00,1,1,11.59, , ,73.25,49.9,51.53,30.965,2021-11-05 12:10:00,17.38250158,78.48219415,410.423
2021-11-05 17:41:00,1,1,8.22, , ,77.4,46.55,51.665,30.93,2021-11-05 12:11:00,17.38303278,78.47911544,413.48
2021-11-05 17:42:00,1,1,6.14, , ,102.9,56.3,51.635,30.855,2021-11-05 12:12:00,17.383588699999994,78.47548937,419.326
2021-11-05 17:43:00,1,1,5.18, , ,162.1,98.15,52.125,30.78,2021-11-05 12:13:00,17.38362061,78.47551399,419.122
2021-11-05 17:44:00,1,1,12.72, , ,116.5,60.85,52.01,30.835,2021-11-05 12:14:00,17.38374823,78.47505933,424.236
2021-11-05 17:45:00,1,1,10.18, , ,122.05,77.45,51.805,30.93,2021-11-05 12:15:00,17.38470379,78.47407055,422.30300000000005
2021-11-05 17:46:00,1,1,10.06, , ,146.4,102.2,51.59,30.965,2021-11-05 12:16:00,17.38794589,78.47170957,428.466
2021-11-05 17:47:00,1,1,6.45, , ,242.9,169.5,52.0,30.895,2021-11-05 12:17:00,17.38976783,78.47033854,419.859
2021-11-05 17:48:00,1,1,2.93, , ,193.75,98.7,52.285,30.89,2021-11-05 12:18:00,17.38976507,78.47034632,403.97
2021-11-05 17:49:00,1,1,6.18, , ,229.2,164.95,52.015,30.97,2021-11-05 12:19:00,17.39109384,78.47003388,407.81
2021-11-05 17:50:00,1,1,10.28, , ,155.5,118.2,51.695,31.05,2021-11-05 12:20:00,17.39429228,78.47032504,406.723
2021-11-05 17:51:00,1,1,4.93, , ,169.2,122.7,51.435,31.09,2021-11-05 12:21:00,17.3983892,78.47071015,418.599
2021-11-05 17:52:00,1,1,7.77, , ,101.45,64.95,51.31,31.07,2021-11-05 12:22:00,17.40021946,78.47014096,411.686
2021-11-05 17:53:00,1,1,9.55, , ,90.05,61.65,51.48,30.98,2021-11-05 12:23:00,17.40222676,78.46831401,416.135
2021-11-05 17:54:00,1,1,4.73, , ,104.2,76.3,51.8,30.96,2021-11-05 12:24:00,17.40299139,78.46587209,426.325
2021-11-05 17:55:00,1,1,2.76, , ,101.2,63.5,51.855,30.985,2021-11-05 12:25:00,17.40396193,78.46429603,432.329
2021-11-05 17:56:00,1,1,2.55, , ,84.0,47.3,51.545,30.955,2021-11-05 12:26:00,17.40268761,78.46135981,433.814
2021-11-05 17:57:00,1,1,12.94, , ,93.65,43.95,51.41,30.985,2021-11-05 12:27:00,17.40278751,78.45830947,431.641
2021-11-05 17:58:00,1,1,16.78, , ,85.2,46.9,51.64,31.0,2021-11-05 12:28:00,17.40407666,78.45524596,432.072
2021-11-05 17:59:00,1,1,8.30, , ,61.85,38.55,51.175,30.985,2021-11-05 12:29:00,17.40319067,78.45281894,439.901
2021-11-05 18:00:00,1,1,4.28, , ,55.05,35.6,51.45,30.945,2021-11-05 12:30:00,17.4008039,78.45127795,431.661
2021-11-05 18:01:00,1,1,10.41, , ,71.75,45.55,51.895,30.905,2021-11-05 12:31:00,17.39916138,78.45033661,427.348
2021-11-05 18:02:00,1,1,11.82, , ,102.9,63.4,51.99,30.975,2021-11-05 12:32:00,17.39892586,78.44874475,436.108
2021-11-05 18:03:00,1,1,10.20, , ,81.6,50.95,51.545,31.0,2021-11-05 12:33:00,17.39865085,78.44515917,436.011
2021-11-05 18:04:00,1,1,8.92, , ,116.95,53.5,51.595,31.07,2021-11-05 12:34:00,17.39738037,78.44307540000001,435.30300000000005
2021-11-05 18:06:00,1,1,9.67, , ,116.5,63.1,51.32,31.145,2021-11-05 12:36:00,17.39514924,78.44062417,452.734
2021-11-05 18:07:00,1,1,7.36, , ,116.2,65.55,51.085,31.19,2021-11-05 12:37:00,17.39481106,78.43819764,450.602
2021-11-05 18:08:00,1,1,12.07, , ,128.45,76.05,50.965,31.23,2021-11-05 12:38:00,17.3951052,78.43436175,445.682
2021-11-05 18:09:00,1,1,10.18, , ,119.4,74.35,50.935,31.235,2021-11-05 12:39:00,17.39579199,78.43131053,439.519
2021-11-05 18:10:00,1,1,6.64, , ,130.25,75.25,51.13,31.225,2021-11-05 12:40:00,17.39592334,78.4286352,444.217
2021-11-05 18:11:00,1,1,4.78, , ,166.75,109.05,50.925,31.26,2021-11-05 12:41:00,17.39592417,78.42851531,444.728
2021-11-05 18:12:00,1,1,7.94, , ,94.25,56.1,50.84,31.27,2021-11-05 12:42:00,17.39620258,78.42626026,442.425
2021-11-05 18:13:00,1,1,5.53, , ,111.5,84.6,50.9,31.205,2021-11-05 12:43:00,17.39669972,78.42279951,448.448
2021-11-05 18:14:00,1,1,5.38, , ,104.65,71.05,50.98,31.12,2021-11-05 12:44:00,17.3984303,78.41813025,447.573
2021-11-05 18:15:00,1,1,8.83, , ,79.25,36.8,51.365,30.9,2021-11-05 12:45:00,17.40177478,78.41224679,450.547
2021-11-05 18:16:00,1,1,12.49, , ,109.85,51.25,51.93,30.83,2021-11-05 12:46:00,17.40311479,78.40965789,450.028
2021-11-05 18:17:00,1,1,7.65, , ,234.25,56.95,51.995,30.86,2021-11-05 12:47:00,17.40388177,78.40802173,450.274
2021-11-05 18:18:00,1,1,5.10, , ,166.25,47.35,51.765,30.9,2021-11-05 12:48:00,17.40422607,78.4070842,453.441
2021-11-05 18:19:00,1,1,4.54, , ,428.7,69.95,51.83,30.905,2021-11-05 12:49:00,17.40543569,78.40459524,455.176
2021-11-05 18:21:00,1,1,5.77, , ,468.7,167.45,51.755,30.895,2021-11-05 12:51:00,17.40861944,78.39985923,460.391
2021-11-05 18:22:00,1,1,5.17, , ,163.35,56.0,51.86,30.79,2021-11-05 12:52:00,17.41085505,78.39709097,452.489
2021-11-05 18:23:00,1,1,12.54, , ,160.8,49.6,52.01,30.785,2021-11-05 12:53:00,17.41282218,78.39497223,458.915
2021-11-05 18:24:00,1,1,5.15, , ,156.0,51.5,51.875,30.725,2021-11-05 12:54:00,17.41576087,78.39225269,468.155
2021-11-05 18:25:00,1,1,7.70, , ,225.7,61.95,52.17,30.67,2021-11-05 12:55:00,17.41797348,78.38867557,463.937
2021-11-05 18:26:00,1,1,6.58, , ,90.7,41.0,52.805,30.525,2021-11-05 12:56:00,17.42156802,78.38398817,463.661
2021-11-05 18:28:00,1,1,5.68, , ,75.0,35.05,53.085,30.215,2021-11-05 12:58:00,17.42629867,78.37724223,473.72
2021-11-05 18:29:00,1,1,6.46, , ,81.6,34.2,53.495,30.06,2021-11-05 12:59:00,17.42962584,78.37392015,475.544
2021-11-05 18:31:00,1,1,7.12, , ,80.6,34.65,53.59,29.935,2021-11-05 13:01:00,17.43733735,78.36545734,497.4
2021-11-05 18:32:00,1,1,6.02, , ,70.95,33.35,54.38,29.565,2021-11-05 13:02:00,17.44119769,78.35977041,502.47
2021-11-05 18:33:00,1,1,0.99, , ,82.95,35.9,54.635,29.66,2021-11-05 13:03:00,17.44356739,78.35461683,513.357
2021-11-05 18:34:00,1,1,0.04, , ,113.8,51.8,54.52,29.635,2021-11-05 13:04:00,17.44459432,78.35329572,513.735
