created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm),pm10,pm2.5,RH,Temperature
2021-11-05 13:16:00,1,1, ,0.125,0.060,17.05,13.0,38.67,21.405
2021-11-05 13:17:00,1,1, ,0.136,0.078,24.55,11.75,38.04,21.205
2021-11-05 13:18:00,1,1, ,0.059,0.051,15.95,10.8,37.99,21.025
2021-11-05 13:19:00,1,1, ,0.064,0.046,14.8,10.25,38.435,20.93
2021-11-05 13:20:00,1,1, ,0.071,0.050,16.85,9.7,38.87,20.92
2021-11-05 13:21:00,1,1, ,0.119,0.053,13.35,8.7,38.46,20.8
2021-11-05 13:22:00,1,1, ,0.110,0.055,11.45,9.05,38.735,20.675
2021-11-05 13:23:00,1,1, ,0.124,0.080,16.95,10.6,38.745,20.525
2021-11-05 13:24:00,1,1, ,0.127,0.086,12.9,9.75,38.98,20.365
2021-11-05 13:25:00,1,1, ,0.087,0.050,14.75,9.35,39.23,20.28
2021-11-05 13:26:00,1,1, ,0.090,0.053,12.85,9.0,39.77,20.16
2021-11-05 13:27:00,1,1, ,0.128,0.061,13.55,8.85,40.44,20.135
2021-11-05 13:28:00,1,1, ,0.096,0.084,19.9,9.1,39.785,20.11
2021-11-05 13:29:00,1,1, ,0.044,0.040,13.5,8.55,39.525,19.995
2021-11-05 13:30:00,1,1, ,0.050,0.039,15.3,8.85,39.385,20.035
2021-11-05 13:31:00,1,1, ,0.038,0.038,16.9,8.4,40.31,19.965
2021-11-05 13:32:00,1,1, ,0.048,0.040,10.05,8.0,40.88,19.99
2021-11-05 13:33:00,1,1, ,0.041,0.039,9.55,7.65,39.9,19.935
2021-11-05 13:34:00,1,1, ,0.053,0.045,8.6,7.4,39.485,19.82
2021-11-05 13:35:00,1,1, ,0.062,0.061,11.8,7.45,40.01,19.77
2021-11-05 13:36:00,1,1, ,0.067,0.059,10.85,7.3,40.76,19.735
2021-11-05 13:37:00,1,1, ,0.053,0.039,14.25,6.85,39.955,19.68
2021-11-05 13:38:00,1,1, ,0.114,0.050,8.7,6.9,39.765,19.615
2021-11-05 13:39:00,1,1, ,0.094,0.046,8.65,6.75,40.16,19.56
2021-11-05 13:40:00,1,1, ,0.111,0.095,9.25,6.8,40.335,19.565
2021-11-05 13:41:00,1,1, ,0.262,0.079,9.3,7.5,40.385,19.555
2021-11-05 13:42:00,1,1, ,0.318,0.183,12.65,7.25,40.565,19.565
2021-11-05 13:43:00,1,1, ,0.103,0.061,14.6,7.55,40.225,19.545
2021-11-05 13:44:00,1,1, ,0.075,0.059,12.6,7.0,40.365,19.52
2021-11-05 13:45:00,1,1, ,0.049,0.043,8.7,6.8,40.055,19.475
2021-11-05 13:46:00,1,1, ,0.144,0.069,14.95,6.95,40.65,19.385
2021-11-05 13:47:00,1,1, ,0.120,0.054,12.4,6.65,40.405,19.34
2021-11-05 13:48:00,1,1, ,0.128,0.060,27.35,6.45,40.505,19.315
2021-11-05 13:49:00,1,1, ,0.094,0.063,10.8,6.35,40.29,19.3
2021-11-05 13:50:00,1,1, ,0.187,0.070,28.1,6.55,41.245,19.27
2021-11-05 13:51:00,1,1, ,0.050,0.043,8.6,5.75,41.01,19.23
2021-11-05 13:52:00,1,1, ,0.093,0.055,7.2,6.05,41.25,19.175
2021-11-05 13:53:00,1,1, ,0.189,0.190,9.85,5.6,41.535,19.14
2021-11-05 13:54:00,1,1, ,0.078,0.047,11.95,5.9,42.415,19.135
2021-11-05 13:55:00,1,1, ,0.058,0.048,36.05,8.05,44.84,19.715
2021-11-05 13:56:00,1,1, ,0.079,0.071,62.65,12.25,48.31,20.58
2021-11-05 13:57:00,1,1, ,0.098,0.049,36.3,12.5,44.535,20.515
2021-11-05 13:58:00,1,1, ,0.066,0.044,29.45,12.7,42.1,20.48
2021-11-05 13:59:00,1,1, ,0.082,0.043,24.05,13.15,40.905,20.47
2021-11-05 14:00:00,1,1, ,0.043,0.038,22.65,12.2,40.325,20.525
2021-11-05 14:01:00,1,1, ,0.188,0.056,17.65,11.25,39.885,20.605
2021-11-05 14:02:00,1,1, ,0.633,0.113,15.2,11.35,39.61,20.52
2021-11-05 15:26:00,1,1, ,0.063,0.040,32.8,21.1,33.22,25.72
2021-11-05 15:27:00,1,1, ,0.068,0.041,30.75,20.8,33.25,25.235
2021-11-05 15:28:00,1,1, ,0.051,0.044,27.55,19.5,33.875,24.625
2021-11-05 15:29:00,1,1, ,0.150,0.125,25.1,17.9,34.38,24.195
2021-11-05 15:30:00,1,1, ,0.104,0.067,23.9,17.9,34.98,23.88
2021-11-05 15:31:00,1,1, ,0.175,0.131,21.25,16.4,35.35,23.545
2021-11-05 15:32:00,1,1, ,0.215,0.219,21.85,16.3,35.705,23.22
2021-11-05 15:33:00,1,1, ,0.113,0.088,19.4,14.85,36.42,22.935
2021-11-05 15:34:00,1,1, ,0.098,0.067,21.3,15.15,35.385,22.825
2021-11-05 15:35:00,1,1, ,0.092,0.065,19.4,14.75,36.39,23.115
2021-11-05 15:36:00,1,1, ,0.082,0.055,19.25,14.65,35.915,23.11
2021-11-05 15:37:00,1,1, ,0.095,0.062,17.6,13.85,35.385,23.16
2021-11-05 15:38:00,1,1, ,0.114,0.072,18.85,14.2,35.38,23.17
2021-11-05 15:39:00,1,1, ,0.076,0.049,19.55,14.4,35.65,23.24
2021-11-05 15:40:00,1,1, ,0.313,0.318,19.75,14.25,36.115,22.455
2021-11-05 15:41:00,1,1, ,0.095,0.055,21.3,14.55,36.92,21.915
2021-11-05 15:42:00,1,1, ,0.088,0.052,20.3,14.0,38.18,21.7
2021-11-05 15:43:00,1,1, ,0.083,0.047,18.05,13.05,37.41,21.575
2021-11-05 15:44:00,1,1, ,0.126,0.055,17.1,12.55,38.9,21.575
2021-11-05 15:45:00,1,1, ,0.118,0.054,20.9,14.4,38.51,21.54
2021-11-05 15:46:00,1,1, ,0.261,0.081,20.2,16.5,38.425,21.395
2021-11-05 15:47:00,1,1, ,0.881,0.175,20.05,16.5,38.83,21.24
2021-11-05 15:48:00,1,1, ,0.522,0.162,20.7,15.9,38.07,21.14
2021-11-05 15:49:00,1,1, ,0.452,0.177,18.95,15.45,39.58,21.055
2021-11-05 15:50:00,1,1, ,0.717,0.181,19.0,15.05,39.495,21.07
2021-11-05 15:51:00,1,1, ,0.359,0.113,19.8,15.5,39.15,21.05
2021-11-05 15:52:00,1,1, ,0.313,0.106,20.85,15.1,39.03,21.235
2021-11-05 15:53:00,1,1, ,0.304,0.135,23.7,15.6,38.77,21.34
2021-11-05 15:54:00,1,1, ,0.213,0.095,24.35,16.95,38.225,21.37
2021-11-05 15:55:00,1,1, ,0.388,0.158,24.0,17.4,38.98,21.36
2021-11-05 15:56:00,1,1, ,0.180,0.083,24.45,17.2,38.5,21.435
2021-11-05 15:57:00,1,1, ,0.788,0.389,23.5,17.1,38.275,21.445
2021-11-05 15:58:00,1,1, ,0.506,0.143,23.15,17.45,38.435,21.47
2021-11-05 15:59:00,1,1, ,1.290,0.335,22.3,17.0,38.965,21.43
2021-11-05 16:00:00,1,1, ,0.345,0.165,24.1,19.6,38.765,21.37
2021-11-05 16:01:00,1,1, ,0.318,0.130,25.25,20.15,38.915,21.315
2021-11-05 16:02:00,1,1, ,0.451,0.122,26.75,20.2,38.895,21.415
2021-11-05 16:03:00,1,1, ,0.227,0.130,25.1,19.7,38.555,21.77
2021-11-05 16:04:00,1,1, ,0.522,0.138,25.45,19.5,37.8,22.015
2021-11-05 16:05:00,1,1, ,0.213,0.108,24.95,18.15,37.36,22.225
2021-11-05 16:06:00,1,1, ,0.181,0.108,24.05,18.75,36.93,22.495
2021-11-05 16:07:00,1,1, ,0.132,0.086,23.95,17.65,36.88,22.72
2021-11-05 16:08:00,1,1, ,0.303,0.180,22.7,16.85,36.075,22.95
2021-11-05 16:09:00,1,1, ,0.214,0.111,20.7,16.5,35.68,23.075
2021-11-05 16:10:00,1,1, ,0.220,0.130,21.2,15.7,36.015,23.12
2021-11-05 16:11:00,1,1, ,0.233,0.074,20.7,15.8,35.57,23.27
2021-11-05 16:12:00,1,1, ,0.258,0.105,18.9,15.4,35.295,23.415
2021-11-05 16:13:00,1,1, ,0.216,0.080,17.9,15.85,35.36,23.39
2021-11-05 16:14:00,1,1, ,0.194,0.085,18.7,15.65,35.24,23.48
2021-11-05 16:15:00,1,1, ,0.146,0.089,19.0,15.35,35.5,23.555
2021-11-05 16:16:00,1,1, ,0.125,0.079,17.65,14.75,35.015,23.635
2021-11-05 16:17:00,1,1, ,0.153,0.115,17.5,13.9,35.12,23.7
2021-11-05 16:18:00,1,1, ,0.088,0.077,19.05,13.45,34.945,23.765
2021-11-05 16:19:00,1,1, ,0.167,0.145,16.8,12.65,34.055,23.8
2021-11-05 16:20:00,1,1, ,0.201,0.143,15.95,12.1,35.23,23.73
2021-11-05 16:21:00,1,1, ,0.288,0.210,15.5,12.5,34.945,23.805
2021-11-05 16:22:00,1,1, ,0.185,0.122,16.3,13.15,34.73,23.88
2021-11-05 16:23:00,1,1, ,0.152,0.123,15.6,13.3,34.665,23.905
2021-11-05 16:24:00,1,1, ,0.167,0.117,14.65,12.6,34.095,23.875
2021-11-05 16:25:00,1,1, ,0.543,0.187,20.95,13.85,34.89,23.915
2021-11-05 16:26:00,1,1, ,0.359,0.150,16.5,14.6,34.66,23.89
2021-11-05 16:27:00,1,1, ,0.411,0.290,18.5,15.55,35.07,23.935
2021-11-05 16:28:00,1,1, ,0.309,0.184,17.35,15.2,35.045,23.855
2021-11-05 16:29:00,1,1, ,0.265,0.195,18.15,14.95,34.915,23.815
2021-11-05 16:30:00,1,1, ,0.244,0.122,19.05,15.25,34.905,23.875
2021-11-05 16:31:00,1,1, ,0.264,0.243,18.0,15.55,35.2,23.85
2021-11-05 16:32:00,1,1, ,0.421,0.425,19.6,17.45,34.445,23.875
2021-11-05 16:33:00,1,1, ,0.306,0.277,22.15,19.0,34.19,23.945
2021-11-05 16:34:00,1,1, ,0.284,0.176,22.35,19.5,34.455,24.03
2021-11-05 16:37:00,1,1,0.00, , ,29.25,25.5,34.605,24.145
2021-11-05 16:38:00,1,1,0.00, , ,32.15,28.65,34.59,24.155
2021-11-05 16:39:00,1,1,0.00, , ,33.1,29.3,34.695,24.18
2021-11-05 16:40:00,1,1,0.00, , ,66.15,38.9,46.345,24.275
2021-11-05 16:41:00,1,1,0.00, , ,79.1,50.15,52.635,24.75
2021-11-05 16:42:00,1,1,0.00, , ,96.0,62.85,50.48,24.97
2021-11-05 16:43:00,1,1,0.00, , ,89.7,60.9,47.44,24.89
2021-11-05 16:44:00,1,1,0.00, , ,85.5,58.6,52.65,25.19
2021-11-05 16:45:00,1,1,0.00, , ,94.65,58.4,48.58,25.45
2021-11-05 16:46:00,1,1,0.00, , ,83.75,51.95,39.25,25.175
2021-11-05 16:47:00,1,1,0.00, , ,58.75,45.9,37.535,25.065
2021-11-05 16:48:00,1,1,0.00, , ,50.65,42.45,36.015,24.895
2021-11-05 16:49:00,1,1,0.00, , ,45.0,40.0,35.31,24.745
2021-11-05 16:50:00,1,1,0.00, , ,42.0,37.15,34.88,24.66
2021-11-05 16:51:00,1,1,0.00, , ,38.5,34.5,34.925,24.64
2021-11-05 16:52:00,1,1,0.00, , ,38.15,34.1,34.615,24.625
2021-11-05 16:53:00,1,1,0.00, , ,39.5,32.3,33.72,24.62
2021-11-05 16:54:00,1,1,0.00, , ,34.65,30.95,33.93,24.63
2021-11-05 16:55:00,1,1,0.00, , ,32.1,28.7,34.145,24.485
2021-11-05 16:56:00,1,1,0.00, , ,29.95,26.85,34.325,24.33
2021-11-05 16:57:00,1,1,0.43, , ,30.3,26.1,34.46,24.31
2021-11-05 16:58:00,1,1,2.53, , ,28.85,24.55,35.0,24.295
2021-11-05 16:59:00,1,1,0.00, , ,26.8,22.75,33.81,24.23
2021-11-05 17:00:00,1,1,6.10, , ,32.3,22.5,34.325,24.22
2021-11-05 17:01:00,1,1,4.06, , ,22.8,20.4,34.62,24.13
2021-11-05 17:02:00,1,1,2.09, , ,23.8,20.2,34.76,24.04
2021-11-05 17:03:00,1,1,0.46, , ,24.0,19.7,34.28,24.05
2021-11-05 17:04:00,1,1,0.00, , ,21.55,18.65,34.555,24.045
2021-11-05 17:05:00,1,1,2.67, , ,25.35,17.55,34.39,23.985
2021-11-05 17:06:00,1,1,2.42, , ,24.6,17.15,34.15,23.92
2021-11-05 17:07:00,1,1,1.79, , ,20.7,15.7,35.15,23.855
2021-11-05 17:08:00,1,1,3.64, , ,23.15,16.1,34.505,24.04
2021-11-05 17:09:00,1,1,3.00, , ,31.95,15.5,34.455,23.98
2021-11-05 17:10:00,1,1,3.26, , ,20.8,14.5,34.72,23.98
2021-11-05 17:11:00,1,1,2.56, , ,18.6,14.2,34.77,23.9
2021-11-05 17:12:00,1,1,4.24, , ,25.05,13.6,34.88,23.98
2021-11-05 17:13:00,1,1,6.30, , ,15.2,13.6,33.955,23.895
2021-11-05 17:14:00,1,1,5.41, , ,16.2,13.75,34.47,23.86
2021-11-05 17:15:00,1,1,6.95, , ,20.25,13.15,35.2,23.73
2021-11-05 17:16:00,1,1,3.19, , ,15.2,13.55,35.35,23.695
2021-11-05 17:17:00,1,1,4.61, , ,16.75,13.1,35.525,23.67
2021-11-05 17:18:00,1,1,4.13, , ,15.5,12.4,35.16,23.67
2021-11-05 17:19:00,1,1,3.41, , ,17.9,13.15,35.605,23.705
2021-11-05 17:20:00,1,1,4.88, , ,17.95,12.15,35.31,23.685
2021-11-05 17:21:00,1,1,4.73, , ,15.35,12.6,34.865,23.615
2021-11-05 17:22:00,1,1,0.09, , ,14.3,12.15,35.54,23.56
2021-11-05 17:23:00,1,1,0.00, , ,20.15,12.1,34.895,23.52
2021-11-05 17:24:00,1,1,0.00, , ,12.7,11.4,35.605,23.495
2021-11-05 17:25:00,1,1,3.36, , ,18.75,10.35,35.885,23.435
2021-11-05 17:26:00,1,1,3.40, , ,15.0,11.5,36.245,23.42
2021-11-05 17:27:00,1,1,6.61, , ,31.9,18.7,44.14,23.7
2021-11-05 17:28:00,1,1,5.87, , ,37.95,28.45,48.15,23.96
2021-11-05 17:29:00,1,1,5.25, , ,43.4,34.4,49.595,24.18
2021-11-05 17:30:00,1,1,1.12, , ,51.35,34.6,43.945,24.195
2021-11-05 17:31:00,1,1,1.64, , ,35.95,30.15,39.715,24.13
2021-11-05 17:32:00,1,1,3.04, , ,31.95,27.8,36.975,24.07
2021-11-05 17:33:00,1,1,2.36, , ,28.8,25.7,36.015,24.055
2021-11-05 17:34:00,1,1,4.27, , ,26.8,24.0,35.38,23.995
2021-11-05 17:35:00,1,1,3.17, , ,27.35,22.95,35.71,24.02
2021-11-05 17:36:00,1,1,3.38, , ,30.0,27.0,34.69,23.955
2021-11-05 17:37:00,1,1,3.94, , ,31.35,28.2,35.035,23.995
2021-11-05 17:38:00,1,1,2.74, , ,34.75,31.25,35.135,23.99
2021-11-05 17:39:00,1,1,4.64, , ,36.8,31.9,34.375,23.935
2021-11-05 17:40:00,1,1,11.59, , ,34.45,30.75,35.715,23.915
2021-11-05 17:41:00,1,1,8.22, , ,38.4,30.15,35.435,23.885
2021-11-05 17:42:00,1,1,6.14, , ,33.6,30.2,35.195,23.845
2021-11-05 17:43:00,1,1,5.18, , ,35.2,28.85,36.22,23.845
2021-11-05 17:44:00,1,1,12.72, , ,34.45,29.1,35.645,23.79
2021-11-05 17:45:00,1,1,10.18, , ,31.05,27.7,35.43,23.73
2021-11-05 17:46:00,1,1,10.06, , ,30.65,27.35,34.715,23.72
2021-11-05 17:47:00,1,1,6.45, , ,30.45,27.25,35.06,23.665
2021-11-05 17:48:00,1,1,2.93, , ,30.6,27.15,35.89,23.73
2021-11-05 17:49:00,1,1,6.18, , ,30.6,27.45,34.98,23.73
2021-11-05 17:50:00,1,1,10.28, , ,32.6,29.25,34.885,23.605
2021-11-05 17:51:00,1,1,4.93, , ,31.6,28.45,35.515,23.555
2021-11-05 17:52:00,1,1,7.77, , ,31.55,28.35,35.605,23.58
2021-11-05 17:53:00,1,1,9.55, , ,29.9,26.85,35.635,23.64
2021-11-05 17:54:00,1,1,4.73, , ,28.6,25.8,35.145,23.62
2021-11-05 17:55:00,1,1,2.76, , ,42.85,38.3,41.675,23.715
2021-11-05 17:56:00,1,1,2.55, , ,41.65,36.55,36.86,23.645
2021-11-05 17:57:00,1,1,12.94, , ,36.5,32.9,35.94,23.605
2021-11-05 17:58:00,1,1,16.78, , ,34.5,31.15,35.07,23.565
2021-11-05 17:59:00,1,1,8.30, , ,31.2,28.15,36.11,23.62
2021-11-05 18:00:00,1,1,4.28, , ,28.8,26.0,35.58,23.725
2021-11-05 18:01:00,1,1,10.41, , ,27.1,24.45,35.515,23.73
2021-11-05 18:02:00,1,1,11.82, , ,24.5,22.1,35.375,23.64
2021-11-05 18:03:00,1,1,10.20, , ,24.0,21.65,34.8,23.615
2021-11-05 18:04:00,1,1,8.92, , ,22.7,20.5,35.375,23.56
2021-11-05 18:05:00,1,1,8.84, , ,21.5,19.4,35.38,23.545
2021-11-05 18:06:00,1,1,9.67, , ,21.1,19.1,34.845,23.505
2021-11-05 18:07:00,1,1,7.36, , ,19.55,17.7,35.175,23.485
2021-11-05 18:08:00,1,1,12.07, , ,19.3,17.5,34.645,23.42
2021-11-05 18:09:00,1,1,10.18, , ,19.65,17.65,35.8,23.42
2021-11-05 18:10:00,1,1,6.64, , ,19.05,17.15,35.64,23.455
2021-11-05 18:11:00,1,1,4.78, , ,19.7,17.15,35.865,23.55
2021-11-05 18:12:00,1,1,7.94, , ,18.3,16.25,35.05,23.565
2021-11-05 18:13:00,1,1,5.53, , ,16.75,15.1,35.065,23.595
2021-11-05 18:14:00,1,1,5.38, , ,17.9,16.1,34.85,23.58
2021-11-05 18:15:00,1,1,8.83, , ,17.55,15.85,35.275,23.58
2021-11-05 18:16:00,1,1,12.49, , ,17.75,16.0,35.195,23.595
2021-11-05 18:17:00,1,1,7.65, , ,17.65,15.85,35.045,23.595
2021-11-05 18:18:00,1,1,5.10, , ,16.35,14.7,35.275,23.62
2021-11-05 18:19:00,1,1,4.54, , ,15.9,14.35,34.395,23.635
2021-11-05 18:20:00,1,1,7.27, , ,15.6,13.3,34.665,23.645
2021-11-05 18:21:00,1,1,5.77, , ,16.35,13.85,34.53,23.62
2021-11-05 18:22:00,1,1,5.17, , ,16.6,13.8,35.36,23.63
2021-11-05 18:23:00,1,1,12.54, , ,14.9,13.15,35.015,23.62
2021-11-05 18:24:00,1,1,5.15, , ,15.25,13.0,34.2,23.46
2021-11-05 18:25:00,1,1,7.70, , ,15.85,12.95,34.57,23.19
2021-11-05 18:26:00,1,1,6.58, , ,15.35,13.4,35.11,23.0
2021-11-05 18:27:00,1,1,5.27, , ,15.0,13.4,35.19,22.815
2021-11-05 18:28:00,1,1,5.68, , ,14.8,13.0,35.26,22.56
2021-11-05 18:29:00,1,1,6.46, , ,15.15,12.85,35.92,22.335
2021-11-05 18:30:00,1,1,5.32, , ,15.05,12.0,37.005,22.145
2021-11-05 18:31:00,1,1,7.12, , ,15.1,12.15,37.69,22.24
2021-11-05 18:32:00,1,1,6.02, , ,13.7,12.05,37.885,22.31
2021-11-05 18:33:00,1,1,0.99, , ,13.3,11.8,37.43,22.345
2021-11-05 18:34:00,1,1,0.04, , ,13.5,11.55,37.68,22.41
