Date Time, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm)
25 Sep 2021 14:45,1,1, ,0.098,0.101
25 Sep 2021 14:46,1,1, ,0.095,0.097
25 Sep 2021 14:47,1,1, ,0.097,0.099
25 Sep 2021 14:48,1,1, ,0.095,0.097
25 Sep 2021 14:49,1,1, ,0.093,0.095
25 Sep 2021 14:50,1,1, ,0.095,0.097
25 Sep 2021 14:51,1,1, ,0.085,0.087
25 Sep 2021 14:52,1,1, ,0.077,0.078
25 Sep 2021 14:53,1,1, ,0.024,0.023
25 Sep 2021 14:54,1,1, ,0.010,0.010
25 Sep 2021 14:55,1,1, ,0.011,0.010
25 Sep 2021 14:56,1,1, ,0.012,0.010
25 Sep 2021 14:57,1,1, ,0.012,0.010
25 Sep 2021 14:58,1,1, ,0.010,0.010
25 Sep 2021 16:37,1,1,4.33, , 
25 Sep 2021 16:38,1,1,14.07, , 
25 Sep 2021 16:39,1,1,33.50, , 
25 Sep 2021 16:40,1,1,34.27, , 
25 Sep 2021 16:41,1,1,34.54, , 
25 Sep 2021 16:42,1,1,34.62, , 
25 Sep 2021 16:43,1,1,34.68, , 
25 Sep 2021 16:44,1,1,34.76, , 
25 Sep 2021 16:45,1,1,34.83, , 
25 Sep 2021 16:46,1,1,34.90, , 
25 Sep 2021 16:47,1,1,34.97, , 
25 Sep 2021 16:48,1,1,35.00, , 
25 Sep 2021 16:49,1,1,35.07, , 
25 Sep 2021 16:50,1,1,35.16, , 
25 Sep 2021 16:51,1,1,35.20, , 
25 Sep 2021 16:52,1,1,35.25, , 
25 Sep 2021 16:53,1,1,35.31, , 
25 Sep 2021 16:54,1,1,35.35, , 
25 Sep 2021 16:55,1,1,35.40, , 
25 Sep 2021 16:56,1,1,35.46, , 
25 Sep 2021 16:57,1,1,35.48, , 
25 Sep 2021 16:58,1,1,35.56, , 
25 Sep 2021 16:59,1,1,35.58, , 
25 Sep 2021 17:00,1,1,35.59, , 
25 Sep 2021 17:01,1,1,35.64, , 
25 Sep 2021 17:02,1,1,35.66, , 
25 Sep 2021 17:03,1,1,35.66, , 
25 Sep 2021 17:04,1,1,35.70, , 
25 Sep 2021 17:05,1,1,35.11, , 
25 Sep 2021 17:06,1,1,29.98, , 
25 Sep 2021 17:07,1,1,24.35, , 
25 Sep 2021 17:08,1,1,24.06, , 
25 Sep 2021 17:09,1,1,23.96, , 
25 Sep 2021 17:10,1,1,23.87, , 
25 Sep 2021 17:11,1,1,23.85, , 
25 Sep 2021 17:12,1,1,23.83, , 
25 Sep 2021 17:13,1,1,23.79, , 
25 Sep 2021 17:14,1,1,23.75, , 
25 Sep 2021 17:15,1,1,23.72, , 
25 Sep 2021 17:16,1,1,23.69, , 
25 Sep 2021 17:17,1,1,23.68, , 
25 Sep 2021 17:18,1,1,23.67, , 
25 Sep 2021 17:19,1,1,23.71, , 
25 Sep 2021 17:20,1,1,19.46, , 
25 Sep 2021 17:21,1,1,14.34, , 
25 Sep 2021 17:22,1,1,9.57, , 
25 Sep 2021 17:23,1,1,8.02, , 
25 Sep 2021 17:24,1,1,7.10, , 
25 Sep 2021 17:25,1,1,29.56, , 
25 Sep 2021 17:26,1,1,36.74, , 
25 Sep 2021 17:27,1,1,37.33, , 
25 Sep 2021 17:28,1,1,25.51, , 
25 Sep 2021 17:29,1,1,23.50, , 
25 Sep 2021 17:30,1,1,22.48, , 
25 Sep 2021 17:31,1,1,21.88, , 
25 Sep 2021 17:32,1,1,21.55, , 
25 Sep 2021 17:33,1,1,21.27, , 
25 Sep 2021 17:34,1,1,20.61, , 
25 Sep 2021 17:35,1,1,20.25, , 
25 Sep 2021 17:36,1,1,19.89, , 
25 Sep 2021 17:37,1,1,19.27, , 
25 Sep 2021 17:38,1,1,18.24, , 
25 Sep 2021 17:39,1,1,17.20, , 
25 Sep 2021 17:40,1,1,16.70, , 
25 Sep 2021 17:41,1,1,16.26, , 
25 Sep 2021 17:42,1,1,15.69, , 
25 Sep 2021 17:43,1,1,15.39, , 
25 Sep 2021 17:44,1,1,15.03, , 
25 Sep 2021 17:45,1,1,14.60, , 
25 Sep 2021 17:46,1,1,14.37, , 
25 Sep 2021 17:47,1,1,14.09, , 
25 Sep 2021 17:48,1,1,13.67, , 
25 Sep 2021 17:49,1,1,13.57, , 
25 Sep 2021 17:50,1,1,13.32, , 
25 Sep 2021 17:51,1,1,13.00, , 
25 Sep 2021 17:52,1,1,12.83, , 
25 Sep 2021 17:53,1,1,12.73, , 
25 Sep 2021 17:54,1,1,12.25, , 
25 Sep 2021 17:55,1,1,12.09, , 
25 Sep 2021 17:56,1,1,11.93, , 
25 Sep 2021 17:57,1,1,11.60, , 
25 Sep 2021 17:58,1,1,11.35, , 
25 Sep 2021 17:59,1,1,11.01, , 
25 Sep 2021 18:00,1,1,10.90, , 
25 Sep 2021 18:01,1,1,10.54, , 
25 Sep 2021 18:02,1,1,10.22, , 
25 Sep 2021 18:03,1,1,10.07, , 
25 Sep 2021 18:04,1,1,9.84, , 
25 Sep 2021 18:05,1,1,9.49, , 
25 Sep 2021 18:06,1,1,8.86, , 
25 Sep 2021 18:07,1,1,8.53, , 
25 Sep 2021 18:08,1,1,8.36, , 
25 Sep 2021 18:09,1,1,8.05, , 
25 Sep 2021 18:10,1,1,7.89, , 
25 Sep 2021 18:11,1,1,7.69, , 
25 Sep 2021 18:12,1,1,7.44, , 
25 Sep 2021 18:13,1,1,7.24, , 
25 Sep 2021 18:14,1,1,7.10, , 
25 Sep 2021 18:15,1,1,6.86, , 
25 Sep 2021 18:16,1,1,6.74, , 
25 Sep 2021 18:17,1,1,6.61, , 
25 Sep 2021 18:18,1,1,6.48, , 
25 Sep 2021 18:19,1,1,6.23, , 
25 Sep 2021 18:20,1,1,5.97, , 
25 Sep 2021 18:21,1,1,5.82, , 
25 Sep 2021 18:22,1,1,5.65, , 
25 Sep 2021 18:23,1,1,5.37, , 
25 Sep 2021 18:24,1,1,5.30, , 
25 Sep 2021 18:25,1,1,5.16, , 
25 Sep 2021 18:26,1,1,4.99, , 
25 Sep 2021 18:27,1,1,4.93, , 
25 Sep 2021 18:28,1,1,4.32, , 
25 Sep 2021 18:29,1,1,1.69, , 
25 Sep 2021 18:30,1,1,1.48, , 
25 Sep 2021 18:31,1,1,20.07, , 
25 Sep 2021 18:32,1,1,34.29, , 
25 Sep 2021 18:33,1,1,34.80, , 
25 Sep 2021 18:34,1,1,34.01, , 
25 Sep 2021 18:35,1,1,31.76, , 
25 Sep 2021 18:36,1,1,30.09, , 
25 Sep 2021 18:37,1,1,28.36, , 
25 Sep 2021 18:38,1,1,26.80, , 
25 Sep 2021 18:39,1,1,25.69, , 
25 Sep 2021 18:40,1,1,24.80, , 
25 Sep 2021 18:41,1,1,23.50, , 
25 Sep 2021 18:42,1,1,22.71, , 
25 Sep 2021 18:43,1,1,22.16, , 
25 Sep 2021 18:44,1,1,21.53, , 
25 Sep 2021 18:45,1,1,21.08, , 
25 Sep 2021 18:46,1,1,20.69, , 
25 Sep 2021 18:47,1,1,20.08, , 
25 Sep 2021 18:48,1,1,19.66, , 
25 Sep 2021 18:49,1,1,19.10, , 
25 Sep 2021 18:50,1,1,17.95, , 
25 Sep 2021 18:51,1,1,17.16, , 
25 Sep 2021 18:52,1,1,16.13, , 
25 Sep 2021 18:53,1,1,14.74, , 
25 Sep 2021 18:54,1,1,13.76, , 
25 Sep 2021 18:55,1,1,12.94, , 
25 Sep 2021 18:56,1,1,11.40, , 
