created_at,entry_id,field1,field2,field3,field4
2021-10-29 00:00:30 +0530,880670,46.4,29.1,38.78,30.64
2021-10-29 00:01:00 +0530,880671,38.4,28.9,38.71,30.67
2021-10-29 00:01:30 +0530,880672,37,27.4,38.57,30.69
2021-10-29 00:02:00 +0530,880673,40.2,28.6,38.5,30.72
2021-10-29 00:02:30 +0530,880674,44.5,28.7,38.54,30.74
2021-10-29 00:03:00 +0530,880675,43,28.2,38.54,30.72
2021-10-29 00:03:30 +0530,880676,46.1,31.4,38.71,30.7
2021-10-29 00:04:00 +0530,880677,46.2,29.7,38.64,30.71
2021-10-29 00:05:00 +0530,880678,57.5,30.9,38.67,30.71
2021-10-29 00:05:30 +0530,880679,47.7,30.4,38.71,30.74
2021-10-29 00:06:00 +0530,880680,46.9,27.9,38.6,30.72
2021-10-29 00:06:30 +0530,880681,42.9,29.3,38.57,30.72
2021-10-29 00:07:00 +0530,880682,42.2,29.6,38.57,30.71
2021-10-29 00:08:00 +0530,880683,34.3,27.2,38.84,30.64
2021-10-29 00:08:30 +0530,880684,46.2,32.6,38.88,30.66
2021-10-29 00:09:00 +0530,880685,53.2,27.4,38.84,30.65
2021-10-29 00:09:30 +0530,880686,42.1,29.3,38.81,30.65
2021-10-29 00:10:00 +0530,880687,55.8,30.4,38.78,30.65
2021-10-29 00:10:30 +0530,880688,42.9,29.1,38.74,30.65
2021-10-29 00:11:00 +0530,880689,44.2,28.6,38.74,30.65
2021-10-29 00:12:00 +0530,880690,45.2,27.8,38.81,30.6
2021-10-29 00:12:30 +0530,880691,42.2,22.2,38.88,30.57
2021-10-29 00:13:00 +0530,880692,61.3,32,38.98,30.57
2021-10-29 00:13:30 +0530,880693,65.7,31.4,38.94,30.57
2021-10-29 00:14:00 +0530,880694,48.8,30.9,38.94,30.59
2021-10-29 00:14:30 +0530,880695,54.5,30.3,38.94,30.6
2021-10-29 00:15:00 +0530,880696,43.4,29.2,38.94,30.61
2021-10-29 00:15:30 +0530,880697,37.2,28.2,39.17,30.63
2021-10-29 00:16:00 +0530,880698,35.8,28.6,39.21,30.64
2021-10-29 00:17:00 +0530,880699,35.7,26.2,39.11,30.63
2021-10-29 00:17:30 +0530,880700,16.1,11.5,39.04,30.62
2021-10-29 00:18:00 +0530,880701,59.1,28.7,39.04,30.6
2021-10-29 00:18:30 +0530,880702,44.3,27.9,39.01,30.62
