created_at,entry_id,field1,field2,field3,field4
2021-10-29 00:00:30 +0530,553227,42.7,31.7,42.95,30.38
2021-10-29 00:01:00 +0530,553228,44.3,31.4,42.98,30.38
2021-10-29 00:01:30 +0530,553229,39.3,31.1,43.05,30.38
2021-10-29 00:02:00 +0530,553230,41.9,31.2,43.26,30.38
2021-10-29 00:02:30 +0530,553231,39,31.1,43.12,30.39
2021-10-29 00:03:00 +0530,553232,44.9,31.1,43.08,30.41
2021-10-29 00:03:30 +0530,553233,40.5,30.6,43.08,30.41
2021-10-29 00:04:00 +0530,553234,39.8,30.9,43.05,30.42
2021-10-29 00:04:30 +0530,553235,44.3,31.3,43.02,30.44
2021-10-29 00:05:00 +0530,553236,41,30.7,43.08,30.44
2021-10-29 00:05:30 +0530,553237,42.9,30.8,43.12,30.44
2021-10-29 00:06:00 +0530,553238,39.3,31.2,43.08,30.44
2021-10-29 00:06:30 +0530,553239,45.4,30.7,43.08,30.44
2021-10-29 00:07:00 +0530,553240,48.2,31.4,43.05,30.44
2021-10-29 00:07:30 +0530,553241,40,30.4,43.08,30.44
2021-10-29 00:08:00 +0530,553242,42.9,30.1,43.05,30.44
2021-10-29 00:08:30 +0530,553243,43.7,30.8,43.08,30.42
2021-10-29 00:09:00 +0530,553244,43.3,31.5,43.12,30.42
2021-10-29 00:09:30 +0530,553245,48,31.3,43.12,30.41
2021-10-29 00:10:00 +0530,553246,39,30.6,43.12,30.41
2021-10-29 00:10:30 +0530,553247,44.6,31.6,43.19,30.41
2021-10-29 00:11:00 +0530,553248,47.8,31.1,43.15,30.4
2021-10-29 00:11:30 +0530,553249,42.7,30.9,43.19,30.39
2021-10-29 00:12:00 +0530,553250,40.5,31.1,43.26,30.38
2021-10-29 00:12:30 +0530,553251,40.1,30.6,43.19,30.37
2021-10-29 00:13:00 +0530,553252,42.3,30.3,43.29,30.35
2021-10-29 00:13:30 +0530,553253,44.4,30.4,43.32,30.34
2021-10-29 00:14:00 +0530,553254,37.7,30.6,43.32,30.33
2021-10-29 00:14:30 +0530,553255,42.4,29.5,43.26,30.32
2021-10-29 00:15:00 +0530,553256,42.8,31,43.32,30.31
2021-10-29 00:15:30 +0530,553257,40.8,30.7,43.32,30.3
2021-10-29 00:16:00 +0530,553258,40,30,43.35,30.28
2021-10-29 00:16:30 +0530,553259,42.6,30,43.32,30.27
2021-10-29 00:17:00 +0530,553260,41.9,30.7,43.42,30.26
2021-10-29 00:17:30 +0530,553261,37.6,30.3,43.47,30.26
2021-10-29 00:18:00 +0530,553262,42.5,30.7,43.59,30.27
2021-10-29 00:18:30 +0530,553263,43.9,30.5,43.62,30.27
2021-10-29 00:19:00 +0530,553264,43.7,30.4,43.42,30.28
2021-10-29 00:19:30 +0530,553265,38.8,29.9,43.43,30.27
2021-10-29 00:20:00 +0530,553266,45.1,31.1,43.52,30.27
2021-10-29 00:20:30 +0530,553267,46.4,30.6,43.47,30.26
2021-10-29 00:21:00 +0530,553268,44.1,30.4,43.55,30.25
2021-10-29 00:21:30 +0530,553269,48.2,31.1,43.59,30.25
2021-10-29 00:22:00 +0530,553270,41.7,29.8,43.53,30.25
2021-10-29 00:22:30 +0530,553271,41.8,30.3,43.55,30.26
2021-10-29 00:23:00 +0530,553272,42.8,30.6,43.59,30.27
2021-10-29 00:23:30 +0530,553273,40.5,30.3,43.59,30.28
2021-10-29 00:24:00 +0530,553274,45.3,30.7,43.66,30.28
2021-10-29 00:24:30 +0530,553275,44.6,31.1,43.59,30.28
2021-10-29 00:25:00 +0530,553276,43.2,31.1,43.55,30.28
