created_at,entry_id,field1,field2,field3,field4
2021-10-29 00:00:30 +0530,215015,38.6,25.4,35.94,32.11
2021-10-29 00:01:00 +0530,215016,44.6,26.2,35.84,32.1
2021-10-29 00:01:30 +0530,215017,61.9,27.4,35.84,32.11
2021-10-29 00:02:00 +0530,215018,100.7,29.2,35.77,32.11
2021-10-29 00:02:30 +0530,215019,80.1,28.4,35.7,32.12
2021-10-29 00:03:00 +0530,215020,62,27.5,35.77,32.13
2021-10-29 00:03:30 +0530,215021,51.1,26,35.77,32.13
2021-10-29 00:04:00 +0530,215022,42.6,25.3,35.88,32.12
2021-10-29 00:04:30 +0530,215023,38.9,24.8,35.84,32.11
2021-10-29 00:05:00 +0530,215024,35.2,24.7,35.81,32.11
2021-10-29 00:05:30 +0530,215025,36.7,25.2,35.84,32.1
2021-10-29 00:06:00 +0530,215026,42,26.4,36.01,32.09
2021-10-29 00:06:30 +0530,215027,109.5,30.2,36.01,32.09
2021-10-29 00:07:00 +0530,215028,116.3,31,36.01,32.09
2021-10-29 00:07:30 +0530,215029,108,31.7,35.99,32.09
2021-10-29 00:08:00 +0530,215030,67.3,28.4,35.95,32.09
2021-10-29 00:08:30 +0530,215031,55,27.9,36.08,32.1
2021-10-29 00:09:00 +0530,215032,48,27.1,36.08,32.1
2021-10-29 00:09:30 +0530,215033,41.7,26.3,36.01,32.1
2021-10-29 00:10:00 +0530,215034,54.6,26.5,36.21,32.11
2021-10-29 00:10:30 +0530,215035,118.4,32.6,36.08,32.11
2021-10-29 00:11:00 +0530,215036,156.5,33.9,36.14,32.1
2021-10-29 00:11:30 +0530,215037,139.6,33.3,36.09,32.1
2021-10-29 00:12:00 +0530,215038,97.9,29.6,36.12,32.08
2021-10-29 00:12:30 +0530,215039,62.9,28.2,36.09,32.08
2021-10-29 00:13:00 +0530,215040,62.3,27.3,35.89,32.08
2021-10-29 00:13:30 +0530,215041,63.1,27.3,35.82,32.08
2021-10-29 00:14:00 +0530,215042,69,27.8,35.82,32.07
2021-10-29 00:14:30 +0530,215043,51.3,26.9,35.76,32.07
2021-10-29 00:15:00 +0530,215044,53,26.6,35.89,32.08
2021-10-29 00:15:30 +0530,215045,68.3,27.7,35.89,32.08
2021-10-29 00:16:00 +0530,215046,57.4,26.3,35.92,32.09
2021-10-29 00:16:30 +0530,215047,39.2,25.7,36.09,32.09
2021-10-29 00:17:00 +0530,215048,37.3,25.4,36.12,32.09
2021-10-29 00:17:30 +0530,215049,48.4,26.7,36.26,32.08
2021-10-29 00:18:00 +0530,215050,106,31.9,36.23,32.07
2021-10-29 00:18:30 +0530,215051,69.2,28.1,36.12,32.07
2021-10-29 00:19:00 +0530,215052,73.7,29.2,36.05,32.07
2021-10-29 00:19:30 +0530,215053,74.2,28.4,36.29,32.07
