created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-10-29 00:00:30 +0530,677035,63.8,45.1,38.28,31.06,,,
2021-10-29 00:01:00 +0530,677036,59,44.5,38.04,31.06,,,
2021-10-29 00:01:30 +0530,677037,60.9,45.1,38.28,31.05,,,
2021-10-29 00:02:00 +0530,677038,67.3,51.7,38.14,31.05,,,
2021-10-29 00:02:30 +0530,677039,58.6,47.6,38.18,31.05,,,
2021-10-29 00:03:00 +0530,677040,67,48.1,38.28,31.06,,,
2021-10-29 00:03:30 +0530,677041,64.1,47.3,38.01,31.04,,,
2021-10-29 00:04:00 +0530,677042,65.2,46.4,38.11,31.02,,,
2021-10-29 00:04:30 +0530,677043,63.3,47,38.01,31.02,,,
2021-10-29 00:05:00 +0530,677044,86.2,50,38.04,31.02,,,
2021-10-29 00:05:30 +0530,677045,74.4,46.9,38.11,31,,,
2021-10-29 00:06:00 +0530,677046,68.6,46.4,38.11,31,,,
2021-10-29 00:06:30 +0530,677047,74.1,46.9,38.18,31.01,,,
2021-10-29 00:07:00 +0530,677048,68.2,47.1,38.18,30.99,,,
2021-10-29 00:07:30 +0530,677049,62.5,45.4,38.31,31,,,
2021-10-29 00:08:00 +0530,677050,64.7,46.5,38.28,31.01,,,
2021-10-29 00:08:30 +0530,677051,64.8,47.2,38.11,31.01,,,
2021-10-29 00:09:00 +0530,677052,63,47.4,38.31,31,,,
2021-10-29 00:09:30 +0530,677053,68.8,48.7,38.21,30.99,,,
2021-10-29 00:10:00 +0530,677054,68.1,48.4,38.28,31.01,,,
2021-10-29 00:10:30 +0530,677055,81.8,50.2,38.18,30.98,,,
2021-10-29 00:11:00 +0530,677056,72.5,49.4,38.28,30.97,,,
2021-10-29 00:11:30 +0530,677057,75.3,50.1,38.21,30.97,,,
2021-10-29 00:12:00 +0530,677058,72.5,49.4,38.14,30.96,,,
2021-10-29 00:12:30 +0530,677059,67.8,47.8,38.48,30.96,,,
2021-10-29 00:13:00 +0530,677060,61.7,47.8,38.52,30.97,,,
