created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-10-22 14:15:01 +0530,513834,48,0,9,23,29.8,49.93457,943.81885
2021-10-22 14:15:03 +0530,513835,48,0,8,23,29.66,48.28711,943.82928
2021-10-22 14:15:06 +0530,513836,32,0,9,23,29.63,47.65625,943.8295300000001
2021-10-22 14:15:09 +0530,513837,32,0,9,22,29.6,47.53027,943.79938
2021-10-22 14:15:11 +0530,513838,32,0,8,22,29.59,47.61035,943.7828400000001
2021-10-22 14:15:14 +0530,513839,16,0,9,23,29.59,47.458009999999994,943.81329
2021-10-22 14:15:16 +0530,513840,16,0,9,23,29.58,47.40625,943.81329
2021-10-22 14:15:19 +0530,513841,16,0,9,22,29.56,47.35352,943.83295
2021-10-22 14:15:22 +0530,513842,16,0,9,22,29.55,47.291990000000006,943.8123199999999
2021-10-22 14:15:24 +0530,513843,16,0,9,22,29.56,47.272459999999995,943.7924800000001
2021-10-22 14:15:27 +0530,513844,16,0,9,22,29.54,47.321290000000005,943.78204
2021-10-22 14:15:29 +0530,513845,0,0,8,21,29.54,47.33105,943.78735
2021-10-22 14:15:32 +0530,513846,16,0,9,22,29.54,47.332029999999996,943.8056
2021-10-22 14:15:34 +0530,513847,0,0,9,22,29.54,47.321290000000005,943.78735
2021-10-22 14:15:37 +0530,513848,16,0,8,22,29.54,47.32227,943.79126
2021-10-22 14:15:40 +0530,513849,0,-16,9,22,29.55,47.332029999999996,943.8026699999999
2021-10-22 14:15:42 +0530,513850,0,0,8,22,29.56,47.333009999999994,943.82422
2021-10-22 14:15:57 +0530,513851,0,0,8,22,29.57,47.45605,943.77716
2021-10-22 14:16:00 +0530,513852,0,0,8,22,29.57,47.354490000000006,943.78674
2021-10-22 14:16:03 +0530,513853,0,0,8,22,29.57,47.324220000000004,943.77814
2021-10-22 14:16:05 +0530,513854,0,0,8,22,29.57,47.36523,943.79846
2021-10-22 14:16:08 +0530,513855,0,0,8,22,29.58,47.355470000000004,943.7321800000001
2021-10-22 14:16:10 +0530,513856,0,0,9,22,29.58,47.55957,943.77094
2021-10-22 14:16:14 +0530,513857,0,0,8,23,29.58,47.416990000000006,943.78076
2021-10-22 14:16:17 +0530,513858,0,0,8,22,29.57,47.29395,943.78979
2021-10-22 14:16:19 +0530,513859,0,0,8,22,29.57,47.28418,943.7451800000001
2021-10-22 14:16:22 +0530,513860,0,0,9,22,29.57,47.29395,943.75281
2021-10-22 14:16:25 +0530,513861,0,0,9,22,29.58,47.31543,943.7999300000001
2021-10-22 14:16:27 +0530,513862,0,0,9,22,29.57,47.34473,943.78625
2021-10-22 14:16:30 +0530,513863,0,0,8,22,29.57,47.354490000000006,943.79846
2021-10-22 14:16:32 +0530,513864,0,0,8,22,29.57,47.36523,943.7625099999999
2021-10-22 14:16:35 +0530,513865,0,0,8,22,29.58,47.37598,943.77734
2021-10-22 14:16:37 +0530,513866,0,0,8,22,29.58,47.385740000000006,943.74951
2021-10-22 14:16:40 +0530,513867,0,0,8,22,29.58,47.37695,943.7991900000001
2021-10-22 14:16:43 +0530,513868,0,0,8,22,29.58,47.3877,943.79797
2021-10-22 14:16:45 +0530,513869,0,0,9,22,29.59,47.448240000000006,943.79889
2021-10-22 14:16:48 +0530,513870,0,0,8,22,29.6,47.39844,943.7674
2021-10-22 14:16:50 +0530,513871,0,0,8,22,29.6,47.31738,943.79065
2021-10-22 14:16:53 +0530,513872,0,0,8,22,29.6,47.33789,943.7832
2021-10-22 14:16:56 +0530,513873,0,0,8,22,29.6,47.27734,943.7882699999999
2021-10-22 14:47:05 +0530,513874,0,0,9,25,30.33,39.43164,944.07196
2021-10-22 14:47:08 +0530,513875,0,0,9,25,30.35,39.46387,944.1084599999999
2021-10-22 14:47:11 +0530,513876,0,0,8,26,30.35,39.47266,944.0518199999999
2021-10-22 14:47:14 +0530,513877,0,0,9,25,30.36,39.44336,944.10815
2021-10-22 14:47:17 +0530,513878,0,0,9,24,30.37,39.4541,944.09186
2021-10-22 14:47:20 +0530,513879,0,0,8,25,30.36,39.43359,944.09296
2021-10-22 14:47:23 +0530,513880,0,0,8,26,30.37,39.444340000000004,944.07111
2021-10-22 14:47:27 +0530,513881,0,0,8,25,30.35,39.48438,944.0974699999999
2021-10-22 14:47:29 +0530,513882,0,0,8,25,30.38,39.375,944.0953400000001
2021-10-22 14:47:32 +0530,513883,0,0,8,25,30.38,39.2207,944.09906
2021-10-22 14:47:36 +0530,513884,0,0,8,25,30.39,39.26367,944.0789199999999
2021-10-22 14:47:39 +0530,513885,0,0,9,25,30.38,39.34473,944.07751
2021-10-22 14:47:42 +0530,513886,0,0,9,25,30.38,39.31348,944.1074800000001
2021-10-22 14:47:45 +0530,513887,0,0,9,25,30.39,39.34473,944.0871
2021-10-22 14:47:48 +0530,513888,0,0,9,26,30.39,39.385740000000006,944.10596
2021-10-22 14:47:51 +0530,513889,0,0,8,25,30.41,39.35645,944.1379400000001
2021-10-22 14:47:54 +0530,513890,0,0,9,25,30.4,39.44727,944.1239
2021-10-22 14:47:57 +0530,513891,0,0,9,25,30.4,39.457029999999996,944.133
2021-10-22 14:48:00 +0530,513892,0,0,8,26,30.4,39.43652,944.0687300000001
2021-10-22 14:48:04 +0530,513893,0,0,9,25,30.41,39.39648,944.0845300000001
2021-10-22 14:48:07 +0530,513894,0,0,9,25,30.4,39.458009999999994,944.09058
2021-10-22 14:48:11 +0530,513895,0,0,9,26,30.42,39.520509999999994,944.11609
2021-10-22 14:48:14 +0530,513896,0,0,8,26,30.41,39.520509999999994,944.1029699999999
2021-10-22 14:48:17 +0530,513897,0,0,8,25,30.42,39.56055,944.0773300000001
2021-10-22 14:48:21 +0530,513898,0,0,8,25,30.42,39.602540000000005,944.04749
2021-10-22 14:48:24 +0530,513899,0,0,9,25,30.43,39.582029999999996,944.1070599999999
2021-10-22 14:48:27 +0530,513900,0,0,9,25,30.43,39.5918,944.1080300000001
2021-10-22 14:48:31 +0530,513901,0,0,8,25,30.43,39.65332,944.08325
2021-10-22 14:48:34 +0530,513902,0,0,9,25,30.45,39.644529999999996,944.10205
2021-10-22 14:48:37 +0530,513903,0,0,8,25,30.44,39.65527,944.09283
2021-10-22 14:48:40 +0530,513904,0,0,8,25,30.44,39.71582,944.10455
2021-10-22 14:48:43 +0530,513905,0,0,8,26,30.44,39.72656,944.0754400000001
2021-10-22 14:48:46 +0530,513906,0,0,9,25,30.44,39.756840000000004,944.06329
2021-10-22 14:48:49 +0530,513907,0,0,9,26,30.45,39.81836,944.1003400000001
2021-10-22 14:48:52 +0530,513908,0,0,8,25,30.46,39.930659999999996,944.1043699999999
2021-10-22 14:48:56 +0530,513909,0,0,8,25,30.46,40.084959999999995,944.10315
2021-10-22 14:48:59 +0530,513910,0,0,7,26,30.48,40.22852,944.09094
2021-10-22 14:49:02 +0530,513911,0,0,8,26,30.48,40.22852,944.1052900000001
2021-10-22 14:49:05 +0530,513912,0,0,8,25,30.49,40.229490000000006,944.1398300000001
2021-10-22 14:49:08 +0530,513913,0,0,9,26,30.51,40.46387,944.14136
2021-10-22 14:49:11 +0530,513914,0,0,8,26,30.5,40.3623,944.16858
2021-10-22 14:49:14 +0530,513915,0,0,9,25,30.5,40.07715,944.2125199999999
2021-10-22 14:49:18 +0530,513916,0,0,9,25,30.52,39.73242,944.2512199999999
2021-10-22 14:49:21 +0530,513917,0,0,8,25,30.52,39.40723,944.3004199999999
2021-10-22 14:49:24 +0530,513918,0,0,9,26,30.54,39.25586,944.29218
2021-10-22 14:49:27 +0530,513919,0,0,8,26,30.55,39.225590000000004,944.33826
2021-10-22 14:49:30 +0530,513920,0,0,9,27,30.56,39.27832,944.3225699999999
2021-10-22 14:49:33 +0530,513921,0,0,8,26,30.56,39.26758,944.32782
2021-10-22 14:49:36 +0530,513922,0,0,8,27,30.57,39.36035,944.3049300000001
2021-10-22 14:49:39 +0530,513923,0,0,9,26,30.59,39.93164,944.28522
2021-10-22 14:49:43 +0530,513924,0,0,8,27,30.59,40.11523,944.2974199999999
2021-10-22 14:49:46 +0530,513925,0,0,9,27,30.6,40.65625,944.3222
2021-10-22 14:49:49 +0530,513926,0,0,8,27,30.61,40.97363,944.3118900000001
2021-10-22 14:49:52 +0530,513927,0,0,8,27,30.61,41.0957,944.33545
2021-10-22 14:49:55 +0530,513928,0,0,9,28,30.63,41.1377,944.3667
2021-10-22 14:49:58 +0530,513929,0,0,9,28,30.64,41.15918,944.35474
2021-10-22 14:50:02 +0530,513930,0,0,8,27,30.65,41.06836,944.3601699999999
2021-10-22 14:50:05 +0530,513931,0,0,9,27,30.66,40.957029999999996,944.3251300000001
