Date Time,data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp
23-10-2021 12:06,34.31000137,27.7670002,944.2960205,78.1770401,72.30984497,83.81754303,431,2057,1715,1073,0.032026023,0.032026023,0,512,512,0,0,0,374.0640869,424.8529663,425.8314819,425.9882507,426.0787659,53.35669708,56.42360306,56.42434692,56.4245224,0.524415731,67,-1332,0,97,4126,30,30,30,30,120,30,30,30,30,30,30,1,1,27.562502,-111,-55,4,17.43794667,78.34806333,1.799999952,1.63497E+12
23-10-2021 12:06,34.31000137,27.58300018,943.6425171,78.4029541,74.91121674,84.18320465,438,1985,1730,1055,0.080065049,-0.016013011,-0.256208181,768,2048,61440,0,0,325.8520813,370.093689,370.9453125,371.0816956,371.1605225,46.47944641,49.15028,49.15031052,49.15031052,0.518819332,79,-1575,0,97,4125,30,30,30,30,120,30,30,30,30,30,30,1,1,25.56875,-117,-55,4,17.435695,78.34681167,2.299999952,1.63497E+12
23-10-2021 12:07,34.31000137,27.32500076,945.1859741,76.6040802,74.18121338,79.20075226,387,1882,1587,1026,0.096078061,-0.016013011,-0.080065049,1536,65280,64256,0,0,235.4339447,267.3993225,268.0146179,268.1131592,268.170105,33.58222961,35.51195526,35.51197815,35.51197815,0.501877308,58,-1159,0,97,4110,30,30,30,30,120,30,30,30,30,30,30,1,1,25.582352,-103,-55,4,17.43341,78.34541667,2.400000095,1.63497E+12
23-10-2021 12:07,34.31999969,27.23900032,945.3269043,76.96866608,73.78890228,81.88713074,395,1853,1607,1017,0.04803903,-0.04803903,-0.016013011,768,64768,65280,0,0,240.1853333,272.9571228,273.6937561,273.8164063,273.8775635,34.2946701,36.3685112,36.45202637,36.46873474,0.544023156,77,-1545,0,96,4122,30,30,30,30,120,30,30,30,30,30,30,1,1,27.141176,-103,-55,4,17.43142167,78.34416667,1.799999952,1.63497E+12
23-10-2021 12:08,34.34999847,27.19199944,946.4893188,75.65464783,71.61385345,79.60095978,371,1871,1541,1016,-0.064052045,-0.032026023,-0.208169132,64512,65024,62208,0,0,233.3149567,264.9994202,265.613739,265.7123108,265.7688904,33.28144073,35.19821548,35.20174026,35.20244598,0.516406894,76,-1526,0,96,4106,30,30,30,30,120,30,30,30,30,30,30,1,1,27.324999,-97,-55,4,17.42952667,78.34300667,1.799999952,1.63497E+12
23-10-2021 12:08,34.36000061,27.67200089,947.9155884,77.07922363,74.52433777,84.79849243,388,1771,1586,999,-0.128104091,0,-0.064052045,63488,0,64512,0,0,219.830719,249.6776123,250.2521362,250.3441315,250.3973236,31.35659027,33.15842438,33.15844727,33.15844727,0.52266109,79,-1575,0,96,4123,30,30,30,30,120,30,30,30,30,30,30,1,1,26.42353,-99,-55,4,17.42743833,78.341585,1.700000048,1.63497E+12
23-10-2021 12:09,34.41999817,28.35000038,948.7943115,75.08235931,68.08076477,80.09403992,420,2039,1675,1060,0.04803903,-0.096078061,0.080065049,768,64000,1280,0,0,291.5751343,334.4556885,337.4422913,338.0154114,338.1486816,42.29865265,46.83563614,48.54038239,48.88133621,0.609493375,70,-1399,0,96,4120,30,30,30,30,120,30,30,30,30,30,30,1,1,24.078571,-98,-55,4,17.42623167,78.34068333,2.400000095,1.63497E+12
23-10-2021 12:09,34.49000168,30.34199905,948.8699951,67.91331482,65.09619141,71.3210144,432,2185,1710,1117,0.04803903,0.016013011,-0.112091072,768,256,63744,0,0,276.5490112,318.2723389,321.8160706,322.5038757,322.6503296,40.34528351,45.33476639,47.49662781,47.92898178,0.574404716,64,-1270,0,96,4109,30,30,30,30,120,30,30,30,30,30,30,1,1,25.238464,-97,-55,4,17.42623167,78.34068333,1,1.63497E+12
23-10-2021 12:10,34.61000061,30.75499916,948.8184204,68.78970337,65.98149109,72.9708786,427,2142,1696,1093,0.032026023,0.032026023,0.04803903,512,512,768,0,0,245.1462402,280.7659912,282.9846802,283.4072571,283.5110779,35.47013474,39.00251007,40.21177673,40.45362473,0.553682327,96,-1924,0,96,4109,30,30,30,30,120,30,30,30,30,30,30,1,1,23.946154,-98,-55,4,17.42614333,78.34074667,2.900000095,1.63497E+12
23-10-2021 12:10,34.83000183,30.20499992,948.7670898,71.12145233,67.81674957,74.02555084,445,2167,1741,1098,-0.016013011,0.016013011,-0.064052045,65280,256,64512,0,0,251.9486542,288.0439453,289.9776917,290.3417664,290.4386902,36.34402847,39.64000702,40.61731339,40.8127861,0.600610018,99,-1983,0,96,4099,30,30,30,30,120,30,30,30,30,30,30,1,1,25.857143,-97,-55,4,17.42614333,78.34074667,1.700000048,1.63497E+12
23-10-2021 12:11,35.16999817,29.99399948,948.8391724,72.20834351,66.4596405,81.13845825,562,2285,2071,1134,-0.112091072,0,0.04803903,63744,0,768,0,0,263.9593506,301.1268005,302.7145691,303.0071411,303.096283,37.93705368,40.96724701,41.65537262,41.79299545,0.572600722,109,-2166,0,96,4115,30,30,30,30,120,30,30,30,30,30,30,1,1,28.050003,-91,-55,4,17.425765,78.340345,2.200000048,1.63497E+12
23-10-2021 12:12,35.54000092,26.54899979,948.7492065,77.00769806,72.10073853,81.63661194,462,1975,1796,1047,-0.04803903,-0.016013011,0,64768,65280,0,0,0,303.3916931,345.2099304,346.4257813,346.6385498,346.723877,43.41041183,46.30540466,46.62953949,46.69438171,0.532049775,40,-799,0,96,4111,30,30,30,30,120,30,30,30,30,30,30,1,1,29.60833,-87,-55,4,17.42579667,78.33899833,1.899999976,1.63497E+12
23-10-2021 12:12,35.86999893,25.82900047,948.4060059,78.10507965,73.82738495,81.70259094,429,1796,1702,1002,-0.016013011,0.016013011,0.016013011,65280,256,256,0,0,254.8508759,289.491333,290.1835938,290.2955627,290.3579407,36.3602066,38.47439575,38.49450302,38.49852371,0.538621068,36,-722,0,96,4109,30,30,30,30,120,30,30,30,30,30,30,1,1,28.01875,-79,-55,4,17.426505,78.33660667,1.600000024,1.63497E+12
23-10-2021 12:13,36.25,26.28199959,948.276001,74.70694733,64.16654968,82.99989319,395,1857,1608,1021,0.016013011,-0.016013011,-0.04803903,256,65280,64768,0,0,237.4687958,269.731781,270.3667603,270.4690857,270.526947,33.87706757,35.83737564,35.84843445,35.85063553,0.525827527,95,-1897,0,96,4103,30,30,30,30,120,30,30,30,30,30,30,1,1,27.364706,-70,-55,4,17.42673833,78.33590667,1.700000048,1.63497E+12
23-10-2021 12:13,36.68000031,25.3560009,948.2008057,75.01086426,66.48787689,80.92203522,405,1860,1638,1023,0.064052045,0.032026023,0.096078061,1024,512,1536,0,0,235.3308411,267.2822266,267.8972473,267.9957275,268.0526733,33.56752396,35.49640274,35.49642563,35.49642563,0.525474787,83,-1655,0,96,4107,30,30,30,30,120,30,30,30,30,30,30,1,1,26.570587,-71,-55,4,17.42611667,78.337905,2.599999905,1.63497E+12
23-10-2021 12:14,36.86999893,24.02000046,948.6989746,79.16217804,73.67626953,81.98426819,370,1496,1538,920,0,0.032026023,0,0,512,0,0,0,220.2631378,250.2244873,250.8377838,250.9376221,250.9919586,31.43026543,33.27199936,33.30086517,33.30664825,0.548598051,41,-823,0,96,4100,30,30,30,30,120,30,30,30,30,30,30,1,1,28.193333,-93,-55,4,17.42571,78.33992,1.700000048,1.63497E+12
23-10-2021 12:14,37.00999832,25.26300049,948.8422241,73.72737122,65.89071655,81.58088684,399,1935,1621,1040,0,0,0.04803903,0,0,768,0,0,227.3881531,258.4094849,259.1039734,259.2194824,259.2773132,32.46649933,34.4270134,34.50383759,34.519207,0.541600466,141,-2817,0,96,4102,30,30,30,30,120,30,30,30,30,30,30,1,1,25.300001,-93,-55,4,17.42572667,78.340035,1.5,1.63497E+12
23-10-2021 12:15,37.52000046,25.99600029,948.8786011,67.93034363,66.61763763,69.88129425,420,2189,1680,1113,-0.04803903,0,-0.032026023,64768,0,65024,0,0,227.7114258,258.6296692,259.2256775,259.321167,259.3762817,32.48098373,34.3482933,34.34902573,34.34915543,0.522522211,129,-2577,0,96,4112,30,30,30,30,120,30,30,30,30,30,30,1,1,25.078573,-94,-55,4,17.42572667,78.340035,1,1.63497E+12
23-10-2021 12:15,38.25,26.13599968,948.8079834,67.33948517,65.92402649,68.85646057,436,2271,1716,1138,0.016013011,-0.032026023,0.032026023,256,65024,512,0,0,227.7362823,258.6619568,259.2608337,259.3569031,259.4120789,32.48540878,34.35559464,34.3584137,34.35899353,0.52162075,124,-2482,0,96,4099,30,30,30,30,120,30,30,30,30,30,30,1,1,23.462502,-93,-55,4,17.42572667,78.340035,2.299999952,1.63497E+12
23-10-2021 12:16,39.00999832,24.60400009,948.8651733,71.3056488,65.79993439,78.74355316,552,2253,2047,1134,-0.064052045,-0.032026023,0.112091072,64512,65024,1792,0,0,241.2867737,274.0467834,274.6773987,274.7783813,274.836731,34.41707611,36.39477539,36.39479828,36.39479828,0.511399627,110,-2196,0,95,4096,30,30,30,30,120,30,30,30,30,30,30,1,1,26.992857,-95,-55,4,17.42581667,78.34123667,1.799999952,1.63497E+12
23-10-2021 12:16,39.65999985,21.74099922,948.8156738,77.48053741,74.6264267,81.23144531,433,2028,1711,1076,-0.016013011,0.032026023,-0.032026023,65280,512,65024,0,0,272.0804443,309.0328674,309.751709,309.8671875,309.933197,38.81195068,41.04955673,41.0555191,41.05672836,0.53081274,26,-510,0,95,4096,30,30,30,30,120,30,30,30,30,30,30,1,1,25.46154,-94,-55,4,17.42464,78.34362833,2.200000048,1.63497E+12
23-10-2021 12:17,39.50999832,20.73999977,948.7078247,76.19187164,73.72608185,80.17954254,380,1735,1565,990,-0.032026023,-0.016013011,-0.032026023,65024,65280,65024,0,0,239.7120056,272.2584229,272.8850708,272.9854431,273.043396,34.19250107,36.15744019,36.15757751,36.1576004,0.524485707,0,526,0,95,4113,30,30,30,30,120,30,30,30,30,30,30,1,1,25.876923,-104,-55,4,17.42337167,78.34585667,2.400000095,1.63497E+12
23-10-2021 12:17,38.86000061,21.0340004,948.6456299,77.44217682,73.11381531,82.40536499,402,1700,1627,980,0.096078061,0.128104091,0.04803903,1536,2048,768,0,0,234.054657,265.9315186,266.6099243,266.7214355,266.7799072,33.40673828,35.38954926,35.44071198,35.45093155,0.534303188,7,-143,0,95,4094,30,30,30,30,120,30,30,30,30,30,30,1,1,24.73077,-107,-55,4,17.42319833,78.348005,2.400000095,1.63497E+12
23-10-2021 12:18,38.36999893,22.3010006,949.0509033,77.01634216,72.98829651,83.78787994,384,1703,1578,980,-0.04803903,0.04803903,-0.016013011,64768,768,65280,0,0,248.9812012,282.7890625,283.4418945,283.5465393,283.6068115,35.51528549,37.55811691,37.55976105,37.56009293,0.499000549,53,-1056,0,95,4079,30,30,30,30,120,30,30,30,30,30,30,1,1,27.300003,-84,-55,4,17.42293,78.35039333,1.600000024,1.63497E+12
23-10-2021 12:18,38.18000031,22.93700027,949.3798218,78.54637909,71.47450256,89.01251221,392,1707,1601,981,-0.080065049,-0.016013011,0,64256,65280,0,0,0,227.5853882,258.4851379,259.0799255,259.1751709,259.2302246,32.46271515,34.32810974,34.32812881,34.32812881,0.506168842,91,-1819,0,95,4089,30,30,30,30,120,30,30,30,30,30,30,1,1,26.894445,-98,-55,4,17.42267833,78.35270167,1.600000024,1.63497E+12
23-10-2021 12:19,38.02000046,22.37100029,949.4506226,76.92529297,72.44826508,82.96369171,384,1653,1573,961,-0.064052045,0,0,64512,0,0,0,0,206.5038147,234.5714569,235.1315155,235.2220764,235.2725983,29.46213722,31.17441177,31.19003868,31.19316101,0.534063339,83,-1665,0,95,4101,30,30,30,30,120,30,30,30,30,30,30,1,1,29.38235,-90,-55,4,17.42103667,78.354825,1.5,1.63497E+12
23-10-2021 12:19,37.81000137,22.52199936,949.7623901,78.21142578,72.97588348,83.97551727,374,1560,1554,941,-0.224182144,-0.096078061,0.17614311,61952,64000,2816,0,0,218.7174225,248.7780914,249.5962219,249.7377625,249.7976074,31.27630424,33.30695724,33.49590302,33.53368378,0.560419679,38,-749,0,95,4104,30,30,30,30,120,30,30,30,30,30,30,1,1,27.673683,-78,-55,4,17.41997833,78.35566,1.5,1.63497E+12
23-10-2021 12:20,37.72000122,22.59199905,949.810791,75.76771545,67.787117,81.08596802,427,1789,1698,1008,0,-0.112091072,-0.192156121,0,63744,62464,0,0,278.888916,323.574585,328.9111938,329.9622498,330.159668,41.24806213,47.98122787,51.51226044,52.21845627,0.596226335,109,-2168,0,95,4108,30,30,30,30,120,30,30,30,30,30,30,1,1,26.86316,-83,-55,4,17.41932,78.35543833,1.600000024,1.63497E+12
23-10-2021 12:20,37.86999893,22.67300034,949.9196167,74.5535202,66.60552979,83.63465118,404,1814,1628,1008,0,-0.04803903,0.144117102,0,64768,2304,0,0,255.1162567,292.7855225,295.5003052,296.0223694,296.1418762,37.04196167,41.10975647,42.67926407,42.99317551,0.559119463,65,-1289,0,95,4088,30,30,30,30,120,30,30,30,30,30,30,1,1,26.84706,-97,-55,4,17.41892167,78.35540333,1,1.63497E+12
