created_at,entry_id,field1,field2,field3,field4
2021-01-30 19:00:00 +0530,8,64.2,48.7,50.34,27.27
2021-01-30 19:01:00 +0530,7,61.5,48.7,49.91,27.12
2021-01-30 19:02:00 +0530,9,63.1,49.3,50.61,27.23
2021-01-30 19:02:30 +0530,10,66.5,48.6,50.65,27.23
2021-01-30 19:03:00 +0530,11,60.9,47.2,50.68,27.29
2021-01-30 19:03:30 +0530,12,62.5,47.2,50.56,27.38
2021-01-30 19:04:00 +0530,13,74.8,50.6,50.2,27.31
2021-01-30 19:04:30 +0530,14,62.4,48.1,50.53,27.36
2021-01-30 19:05:00 +0530,15,58.7,47.2,50.13,27.37
2021-01-30 19:05:30 +0530,16,66.4,48.6,50.5,27.5
2021-01-30 19:06:00 +0530,17,64.0,47.7,50.43,27.51
2021-01-30 19:06:30 +0530,18,68.7,49.2,50.4,27.44
2021-01-30 19:07:00 +0530,19,59.4,47.2,50.5,27.47
2021-01-30 19:07:30 +0530,20,63.9,50.2,50.53,27.45
2021-01-30 19:08:00 +0530,21,62.8,49.3,50.47,27.47
2021-01-30 19:08:30 +0530,22,59.3,47.7,50.46,27.54
2021-01-30 19:09:00 +0530,23,56.0,47.7,50.5,27.55
2021-01-30 19:09:30 +0530,24,65.1,49.2,50.53,27.57
2021-01-30 19:10:00 +0530,25,67.8,50.7,51.26,27.47
2021-01-30 19:10:30 +0530,26,61.7,51.6,50.93,27.5
