time,created_at,latitude,longitude,altitude
2021-11-01 06:03:13,2021-11-01 11:33:13,17.44850825,78.34922943,523.369
2021-11-01 06:03:14,2021-11-01 11:33:14,17.44842958,78.34931053,523.024
2021-11-01 06:03:15,2021-11-01 11:33:15,17.44834865,78.34939265,522.438
2021-11-01 06:03:16,2021-11-01 11:33:16,17.44826716,78.34947807,522.002
2021-11-01 06:03:17,2021-11-01 11:33:17,17.44818779,78.34956457,521.768
2021-11-01 06:03:18,2021-11-01 11:33:18,17.44810941,78.34965435,521.2130000000001
2021-11-01 06:03:19,2021-11-01 11:33:19,17.44802544,78.34974098,520.7869999999999
2021-11-01 06:03:20,2021-11-01 11:33:20,17.44794119,78.34982651,520.227
2021-11-01 06:03:21,2021-11-01 11:33:21,17.44785559,78.34991382,519.794
2021-11-01 06:03:22,2021-11-01 11:33:22,17.44777103,78.35000207,519.6659999999999
2021-11-01 06:03:23,2021-11-01 11:33:23,17.44768354,78.3500897,519.158
2021-11-01 06:03:24,2021-11-01 11:33:24,17.44759942,78.35017584,519.007
2021-11-01 06:03:25,2021-11-01 11:33:25,17.44751614,78.35026344,518.611
2021-11-01 06:03:26,2021-11-01 11:33:26,17.44743251,78.35035528,518.886
2021-11-01 06:03:27,2021-11-01 11:33:27,17.44734825,78.35044714,519.29
2021-11-01 06:03:28,2021-11-01 11:33:28,17.44726296,78.35053163,519.544
2021-11-01 06:03:29,2021-11-01 11:33:29,17.44717816,78.35061446,519.712
2021-11-01 06:03:30,2021-11-01 11:33:30,17.44709598,78.35070005,519.191
2021-11-01 06:03:31,2021-11-01 11:33:31,17.44701261,78.35078874,518.36
2021-11-01 06:03:32,2021-11-01 11:33:32,17.44692356,78.35087786,517.758
2021-11-01 06:03:33,2021-11-01 11:33:33,17.44683442,78.3509651,517.3530000000001
2021-11-01 06:03:34,2021-11-01 11:33:34,17.44674604,78.35105240000001,517.4169999999999
2021-11-01 06:03:35,2021-11-01 11:33:35,17.44665874,78.35113833,517.061
2021-11-01 06:03:36,2021-11-01 11:33:36,17.446572600000003,78.35122513,517.2280000000001
2021-11-01 06:03:37,2021-11-01 11:33:37,17.44648515,78.35131338,517.387
2021-11-01 06:03:38,2021-11-01 11:33:38,17.44640353,78.35139334,517.357
2021-11-01 06:03:39,2021-11-01 11:33:39,17.44632327,78.351473,517.342
2021-11-01 06:03:40,2021-11-01 11:33:40,17.44624691,78.35155312,517.552
2021-11-01 06:03:41,2021-11-01 11:33:41,17.44617289,78.35163166,518.381
2021-11-01 06:03:42,2021-11-01 11:33:42,17.44610093,78.35170488,518.085
2021-11-01 06:03:43,2021-11-01 11:33:43,17.44602814,78.35177411,518.306
2021-11-01 06:03:44,2021-11-01 11:33:44,17.44595598,78.35184376,517.9830000000001
2021-11-01 06:03:45,2021-11-01 11:33:45,17.44588778,78.35191386,518.2669999999999
2021-11-01 06:03:46,2021-11-01 11:33:46,17.44582025,78.35197391,518.5369999999999
2021-11-01 06:03:47,2021-11-01 11:33:47,17.44575959,78.35203681,518.936
2021-11-01 06:03:48,2021-11-01 11:33:48,17.44569646,78.35210152,519.504
2021-11-01 06:03:49,2021-11-01 11:33:49,17.44563782,78.35216958,519.857
2021-11-01 06:03:50,2021-11-01 11:33:50,17.44558276,78.35223205,520.278
2021-11-01 06:03:51,2021-11-01 11:33:51,17.44553692,78.35229061,520.855
2021-11-01 06:03:52,2021-11-01 11:33:52,17.44549465,78.3523483,521.163
2021-11-01 06:03:53,2021-11-01 11:33:53,17.44546018,78.3524024,520.9540000000001
2021-11-01 06:03:54,2021-11-01 11:33:54,17.44542767,78.35245791,520.634
2021-11-01 06:03:55,2021-11-01 11:33:55,17.4453965,78.35250719,520.757
2021-11-01 06:03:56,2021-11-01 11:33:56,17.44536356,78.35255281,520.856
2021-11-01 06:03:57,2021-11-01 11:33:57,17.44532795,78.35260439,520.8380000000001
2021-11-01 06:03:58,2021-11-01 11:33:58,17.4452888,78.35265638,520.94
2021-11-01 06:03:59,2021-11-01 11:33:59,17.44524214,78.35271297,520.788
2021-11-01 06:04:00,2021-11-01 11:34:00,17.44519761,78.3527773,520.37
2021-11-01 06:04:01,2021-11-01 11:34:01,17.44514414,78.35284682,520.207
2021-11-01 06:04:02,2021-11-01 11:34:02,17.44508881,78.35292009999999,519.938
2021-11-01 06:04:03,2021-11-01 11:34:03,17.44502952,78.35298933,519.5930000000001
2021-11-01 06:04:04,2021-11-01 11:34:04,17.44496608,78.35306141,519.376
2021-11-01 06:04:05,2021-11-01 11:34:05,17.44490508,78.35313087,519.372
2021-11-01 06:04:06,2021-11-01 11:34:06,17.44484466,78.35320486,519.159
2021-11-01 06:04:07,2021-11-01 11:34:07,17.444779399999998,78.3532808,519.434
2021-11-01 06:04:08,2021-11-01 11:34:08,17.44471351,78.35336044,519.144
2021-11-01 06:04:09,2021-11-01 11:34:09,17.44464575,78.35343899,518.9119999999999
2021-11-01 06:04:10,2021-11-01 11:34:10,17.44457674,78.35352151,518.758
2021-11-01 06:04:11,2021-11-01 11:34:11,17.44450814,78.3536015,518.7
2021-11-01 06:04:12,2021-11-01 11:34:12,17.44443458,78.35368549,518.534
2021-11-01 06:04:13,2021-11-01 11:34:13,17.44436417,78.35376675,518.388
2021-11-01 06:04:14,2021-11-01 11:34:14,17.4442919,78.35384578,518.22
2021-11-01 06:04:15,2021-11-01 11:34:15,17.44422185,78.35393124,518.0169999999999
2021-11-01 06:04:16,2021-11-01 11:34:16,17.44415048,78.35401766,517.8290000000001
2021-11-01 06:04:17,2021-11-01 11:34:17,17.44407983,78.35410297,517.457
2021-11-01 06:04:18,2021-11-01 11:34:18,17.44401129,78.35419021,517.523
2021-11-01 06:04:19,2021-11-01 11:34:19,17.44394181,78.35427842,517.386
2021-11-01 06:04:20,2021-11-01 11:34:20,17.44387454,78.35436403,517.08
2021-11-01 06:04:21,2021-11-01 11:34:21,17.44380307,78.3544612,517.212
2021-11-01 06:04:22,2021-11-01 11:34:22,17.44373209,78.35455734,517.018
2021-11-01 06:04:23,2021-11-01 11:34:23,17.44366264,78.35465699,516.8290000000001
2021-11-01 06:04:24,2021-11-01 11:34:24,17.44359411,78.35475989,516.815
2021-11-01 06:04:25,2021-11-01 11:34:25,17.44353119,78.35485764,516.604
2021-11-01 06:04:26,2021-11-01 11:34:26,17.44347187,78.3549728,516.345
2021-11-01 06:04:27,2021-11-01 11:34:27,17.44341674,78.35508526,516.248
2021-11-01 06:04:28,2021-11-01 11:34:28,17.44336548,78.35519994,516.071
2021-11-01 06:04:29,2021-11-01 11:34:29,17.44331462,78.35531879999999,515.946
2021-11-01 06:04:30,2021-11-01 11:34:30,17.44326566,78.35543703,515.7819999999999
2021-11-01 06:04:31,2021-11-01 11:34:31,17.44321396,78.35555468,515.67
2021-11-01 06:04:32,2021-11-01 11:34:32,17.44316198,78.35567308,515.362
2021-11-01 06:04:33,2021-11-01 11:34:33,17.44310966,78.35579091,515.205
2021-11-01 06:04:34,2021-11-01 11:34:34,17.44305583,78.35590952,515.003
2021-11-01 06:04:35,2021-11-01 11:34:35,17.44300349,78.35602847,514.945
2021-11-01 06:04:36,2021-11-01 11:34:36,17.44295137,78.35614759999999,515.026
2021-11-01 06:04:37,2021-11-01 11:34:37,17.44290874,78.35626565,513.9019999999999
2021-11-01 06:04:38,2021-11-01 11:34:38,17.44286177,78.35638321,513.6759999999999
2021-11-01 06:04:39,2021-11-01 11:34:39,17.44281469,78.35649798,513.128
2021-11-01 06:04:40,2021-11-01 11:34:40,17.44276564,78.35661982,512.414
2021-11-01 06:04:41,2021-11-01 11:34:41,17.44271659,78.35674017,512.149
2021-11-01 06:04:42,2021-11-01 11:34:42,17.44266307,78.35686678,511.624
2021-11-01 06:04:43,2021-11-01 11:34:43,17.44260974,78.35697978,511.79900000000004
2021-11-01 06:04:44,2021-11-01 11:34:44,17.44255725,78.35710132,511.57099999999997
2021-11-01 06:04:45,2021-11-01 11:34:45,17.44250388,78.35722395,511.212
2021-11-01 06:04:46,2021-11-01 11:34:46,17.44245482,78.35734789,510.38199999999995
2021-11-01 06:04:47,2021-11-01 11:34:47,17.44240335,78.35746484,510.001
2021-11-01 06:04:48,2021-11-01 11:34:48,17.44235353,78.35758245,509.80400000000003
2021-11-01 06:04:49,2021-11-01 11:34:49,17.44230294,78.35768768,509.716
2021-11-01 06:04:50,2021-11-01 11:34:50,17.44225346,78.3578037,509.56199999999995
2021-11-01 06:04:51,2021-11-01 11:34:51,17.44220309,78.35791798,509.265
2021-11-01 06:04:52,2021-11-01 11:34:52,17.44215348,78.35803323,508.99300000000005
2021-11-01 06:04:53,2021-11-01 11:34:53,17.44209847,78.35814566,509.311
2021-11-01 06:04:54,2021-11-01 11:34:54,17.44205185,78.35825863,508.86800000000005
2021-11-01 06:04:55,2021-11-01 11:34:55,17.44199891,78.35836647,509.32599999999996
2021-11-01 06:04:56,2021-11-01 11:34:56,17.44195187,78.35847079,508.939
2021-11-01 06:04:57,2021-11-01 11:34:57,17.44190672,78.35857673,508.958
2021-11-01 06:04:58,2021-11-01 11:34:58,17.44186097,78.35868157,508.876
2021-11-01 06:04:59,2021-11-01 11:34:59,17.44181153,78.35878529,508.87
2021-11-01 06:05:00,2021-11-01 11:35:00,17.44176442,78.35888351,508.60900000000004
2021-11-01 06:05:01,2021-11-01 11:35:01,17.44172266,78.35897816,508.858
2021-11-01 06:05:02,2021-11-01 11:35:02,17.44168595,78.35907275,508.355
2021-11-01 06:05:03,2021-11-01 11:35:03,17.44164399,78.35916454,508.18300000000005
2021-11-01 06:05:04,2021-11-01 11:35:04,17.44160543,78.35925827,507.565
2021-11-01 06:05:05,2021-11-01 11:35:05,17.44156474,78.35934649,507.509
2021-11-01 06:05:06,2021-11-01 11:35:06,17.44153007,78.35942692,506.843
2021-11-01 06:05:07,2021-11-01 11:35:07,17.44149765,78.3594988,506.777
2021-11-01 06:05:08,2021-11-01 11:35:08,17.44146633,78.35955977,506.69199999999995
2021-11-01 06:05:09,2021-11-01 11:35:09,17.44143547,78.3596182,506.245
2021-11-01 06:05:10,2021-11-01 11:35:10,17.44140475,78.35967329,506.44
2021-11-01 06:05:11,2021-11-01 11:35:11,17.44138148,78.35971898,506.751
2021-11-01 06:05:12,2021-11-01 11:35:12,17.44136294,78.35975162,506.69300000000004
2021-11-01 06:05:13,2021-11-01 11:35:13,17.44134441,78.35977008,506.87300000000005
2021-11-01 06:05:14,2021-11-01 11:35:14,17.44133262,78.35979026,507.046
2021-11-01 06:05:15,2021-11-01 11:35:15,17.4413275,78.35980522,507.324
2021-11-01 06:05:16,2021-11-01 11:35:16,17.44132301,78.35981453,507.599
2021-11-01 06:05:17,2021-11-01 11:35:17,17.44131749,78.35982433,507.994
2021-11-01 06:05:18,2021-11-01 11:35:18,17.44131448,78.35982985,508.27
2021-11-01 06:05:19,2021-11-01 11:35:19,17.44131138,78.35983393,507.92
2021-11-01 06:05:20,2021-11-01 11:35:20,17.44130836,78.35983713,507.94199999999995
2021-11-01 06:05:21,2021-11-01 11:35:21,17.44130527,78.35984102,507.51199999999994
2021-11-01 06:05:22,2021-11-01 11:35:22,17.44130134,78.35984324,507.78
2021-11-01 06:05:23,2021-11-01 11:35:23,17.44129924,78.35984275,507.655
2021-11-01 06:05:24,2021-11-01 11:35:24,17.44129851,78.35984174,507.746
2021-11-01 06:05:25,2021-11-01 11:35:25,17.44129869,78.35984144,507.902
2021-11-01 06:05:26,2021-11-01 11:35:26,17.44129636,78.35984945,508.04900000000004
2021-11-01 06:05:27,2021-11-01 11:35:27,17.44129219,78.35985954,507.819
2021-11-01 06:05:28,2021-11-01 11:35:28,17.44128352,78.3598705,507.181
2021-11-01 06:05:29,2021-11-01 11:35:29,17.44126974,78.35988756,507.43699999999995
2021-11-01 06:05:30,2021-11-01 11:35:30,17.44125466,78.35990777,507.119
2021-11-01 06:05:31,2021-11-01 11:35:31,17.44124196,78.3599317,507.18
2021-11-01 06:05:32,2021-11-01 11:35:32,17.44122694,78.35995889,507.62800000000004
2021-11-01 06:05:33,2021-11-01 11:35:33,17.44120697,78.35999211,507.75
2021-11-01 06:05:34,2021-11-01 11:35:34,17.44117959,78.36002553,508.153
2021-11-01 06:05:35,2021-11-01 11:35:35,17.44115256,78.36006915,507.874
2021-11-01 06:05:36,2021-11-01 11:35:36,17.44112814,78.36010958,507.884
2021-11-01 06:05:37,2021-11-01 11:35:37,17.44110202,78.36015259999999,507.501
2021-11-01 06:05:38,2021-11-01 11:35:38,17.44106533,78.36020351,507.425
2021-11-01 06:05:39,2021-11-01 11:35:39,17.44102651,78.36026542,507.42400000000004
2021-11-01 06:05:40,2021-11-01 11:35:40,17.44099042,78.36032891,507.325
2021-11-01 06:05:41,2021-11-01 11:35:41,17.44094908,78.36039043,506.95599999999996
2021-11-01 06:05:42,2021-11-01 11:35:42,17.44090457,78.36045725,506.835
2021-11-01 06:05:43,2021-11-01 11:35:43,17.44086031,78.3605238,506.73199999999997
2021-11-01 06:05:44,2021-11-01 11:35:44,17.44081646,78.36059169,506.819
2021-11-01 06:05:45,2021-11-01 11:35:45,17.44077451,78.36065379,507.069
2021-11-01 06:05:46,2021-11-01 11:35:46,17.44073876,78.36071533,506.92199999999997
2021-11-01 06:05:47,2021-11-01 11:35:47,17.44069996,78.36077866,507.11400000000003
2021-11-01 06:05:48,2021-11-01 11:35:48,17.44065542,78.36084954,507.05400000000003
2021-11-01 06:05:49,2021-11-01 11:35:49,17.44061067,78.36092512,506.917
2021-11-01 06:05:50,2021-11-01 11:35:50,17.44056332,78.36100325,506.96
2021-11-01 06:05:51,2021-11-01 11:35:51,17.44051498,78.36107975,507.478
2021-11-01 06:05:52,2021-11-01 11:35:52,17.44046697,78.36115490000002,507.935
2021-11-01 06:05:53,2021-11-01 11:35:53,17.44041888,78.36122796,508.135
2021-11-01 06:05:54,2021-11-01 11:35:54,17.44036735,78.36130423,508.635
2021-11-01 06:05:55,2021-11-01 11:35:55,17.4403205,78.36137401,508.77
2021-11-01 06:05:56,2021-11-01 11:35:56,17.44027784,78.36144707,508.904
2021-11-01 06:05:57,2021-11-01 11:35:57,17.44023549,78.36151731,509.048
2021-11-01 06:05:58,2021-11-01 11:35:58,17.44019076,78.36158906,509.28
2021-11-01 06:05:59,2021-11-01 11:35:59,17.44013916,78.36166215,509.917
2021-11-01 06:06:00,2021-11-01 11:36:00,17.44008996,78.36174058,510.31199999999995
2021-11-01 06:06:01,2021-11-01 11:36:01,17.44004144,78.36182068,510.524
2021-11-01 06:06:02,2021-11-01 11:36:02,17.43999293,78.36189982,510.88
2021-11-01 06:06:03,2021-11-01 11:36:03,17.43994373,78.36197955,511.099
2021-11-01 06:06:04,2021-11-01 11:36:04,17.43989063,78.36206203,511.45099999999996
2021-11-01 06:06:05,2021-11-01 11:36:05,17.43983227,78.36214538,511.61699999999996
2021-11-01 06:06:06,2021-11-01 11:36:06,17.43977432,78.36223285,511.991
2021-11-01 06:06:07,2021-11-01 11:36:07,17.43972001,78.36231928,512.242
2021-11-01 06:06:08,2021-11-01 11:36:08,17.43966176,78.36240216,512.341
2021-11-01 06:06:09,2021-11-01 11:36:09,17.43960185,78.36249324,512.901
2021-11-01 06:06:10,2021-11-01 11:36:10,17.43954032,78.36258623,513.22
2021-11-01 06:06:11,2021-11-01 11:36:11,17.43947518,78.36268541,513.717
2021-11-01 06:06:12,2021-11-01 11:36:12,17.43940336,78.36278788,513.77
2021-11-01 06:06:13,2021-11-01 11:36:13,17.43933121,78.36289737,513.701
2021-11-01 06:06:14,2021-11-01 11:36:14,17.439261,78.36300025,513.623
2021-11-01 06:06:15,2021-11-01 11:36:15,17.43919223,78.36309774,513.799
2021-11-01 06:06:16,2021-11-01 11:36:16,17.43912546,78.36319857,513.695
2021-11-01 06:06:17,2021-11-01 11:36:17,17.43906352,78.3632938,513.7669999999999
2021-11-01 06:06:18,2021-11-01 11:36:18,17.43899858,78.36339492,513.682
2021-11-01 06:06:19,2021-11-01 11:36:19,17.43892678,78.36350845,513.482
2021-11-01 06:06:20,2021-11-01 11:36:20,17.43885416,78.36362267,513.498
2021-11-01 06:06:21,2021-11-01 11:36:21,17.43877916,78.3637329,513.125
2021-11-01 06:06:22,2021-11-01 11:36:22,17.43869092,78.36385255,512.682
2021-11-01 06:06:23,2021-11-01 11:36:23,17.43859868,78.36397313,511.98400000000004
2021-11-01 06:06:24,2021-11-01 11:36:24,17.43850238,78.36410214,511.935
2021-11-01 06:06:25,2021-11-01 11:36:25,17.43840527,78.36422801,511.575
2021-11-01 06:06:26,2021-11-01 11:36:26,17.43831003,78.36435223,511.38300000000004
2021-11-01 06:06:27,2021-11-01 11:36:27,17.43822018,78.36447822,510.839
2021-11-01 06:06:28,2021-11-01 11:36:28,17.43813192,78.3645987,510.45300000000003
2021-11-01 06:06:29,2021-11-01 11:36:29,17.43803748,78.36471942,510.075
2021-11-01 06:06:30,2021-11-01 11:36:30,17.43794444,78.36483824,509.96
2021-11-01 06:06:31,2021-11-01 11:36:31,17.43785258,78.36495713,509.536
2021-11-01 06:06:32,2021-11-01 11:36:32,17.43776161,78.36507279,509.14599999999996
2021-11-01 06:06:33,2021-11-01 11:36:33,17.437670999999998,78.36518592,508.64300000000003
2021-11-01 06:06:34,2021-11-01 11:36:34,17.43758168,78.36529867,508.083
2021-11-01 06:06:35,2021-11-01 11:36:35,17.43748728,78.36541059999999,507.62300000000005
2021-11-01 06:06:36,2021-11-01 11:36:36,17.437391,78.36552191,507.36800000000005
2021-11-01 06:06:37,2021-11-01 11:36:37,17.43729839,78.36563361,507.08099999999996
2021-11-01 06:06:38,2021-11-01 11:36:38,17.43720843,78.36574352,506.524
2021-11-01 06:06:39,2021-11-01 11:36:39,17.43711695,78.3658521,505.769
2021-11-01 06:06:40,2021-11-01 11:36:40,17.43702494,78.36595731,505.601
2021-11-01 06:06:41,2021-11-01 11:36:41,17.43693617,78.3660594,505.288
2021-11-01 06:06:42,2021-11-01 11:36:42,17.436848,78.36616387,504.741
2021-11-01 06:06:43,2021-11-01 11:36:43,17.43676085,78.3662644,504.352
2021-11-01 06:06:44,2021-11-01 11:36:44,17.43667376,78.3663641,504.001
2021-11-01 06:06:45,2021-11-01 11:36:45,17.43658551,78.36646134,503.88300000000004
2021-11-01 06:06:46,2021-11-01 11:36:46,17.436503,78.36655592,503.426
2021-11-01 06:06:47,2021-11-01 11:36:47,17.43641825,78.36665135,503.173
2021-11-01 06:06:48,2021-11-01 11:36:48,17.43633494,78.36674459,502.67800000000005
2021-11-01 06:06:49,2021-11-01 11:36:49,17.43624994,78.36684193,502.42699999999996
2021-11-01 06:06:50,2021-11-01 11:36:50,17.4361663,78.36693824,501.936
2021-11-01 06:06:51,2021-11-01 11:36:51,17.43608461,78.36703294,501.292
2021-11-01 06:06:52,2021-11-01 11:36:52,17.43600411,78.36712149,500.38800000000003
2021-11-01 06:06:53,2021-11-01 11:36:53,17.43591848,78.36721164,499.955
2021-11-01 06:06:54,2021-11-01 11:36:54,17.43583288,78.3673009,499.74800000000005
2021-11-01 06:06:55,2021-11-01 11:36:55,17.43574599,78.36739393,499.389
2021-11-01 06:06:56,2021-11-01 11:36:56,17.43565917,78.36748366,499.699
2021-11-01 06:06:57,2021-11-01 11:36:57,17.43557796,78.36757538,499.49699999999996
2021-11-01 06:06:58,2021-11-01 11:36:58,17.43549071,78.36766324,498.832
2021-11-01 06:06:59,2021-11-01 11:36:59,17.43540531,78.36775493,498.906
2021-11-01 06:07:00,2021-11-01 11:37:00,17.43531723,78.36784358,498.4
2021-11-01 06:07:01,2021-11-01 11:37:01,17.4352283,78.3679333,498.264
2021-11-01 06:07:02,2021-11-01 11:37:02,17.4351424,78.36801983,498.195
2021-11-01 06:07:03,2021-11-01 11:37:03,17.43505402,78.36810884,497.983
2021-11-01 06:07:04,2021-11-01 11:37:04,17.43496682,78.36819324,498.06199999999995
2021-11-01 06:07:05,2021-11-01 11:37:05,17.43487923,78.36828084,498.13
2021-11-01 06:07:06,2021-11-01 11:37:06,17.43479149,78.36836589,497.949
2021-11-01 06:07:07,2021-11-01 11:37:07,17.43470867,78.3684475,497.75
2021-11-01 06:07:08,2021-11-01 11:37:08,17.43463224,78.36852270000001,497.124
2021-11-01 06:07:09,2021-11-01 11:37:09,17.43455968,78.36859315,496.62
2021-11-01 06:07:10,2021-11-01 11:37:10,17.43448727,78.36866176,496.491
2021-11-01 06:07:11,2021-11-01 11:37:11,17.43441246,78.36872629999999,496.284
2021-11-01 06:07:12,2021-11-01 11:37:12,17.43433758,78.36878855,495.87800000000004
2021-11-01 06:07:13,2021-11-01 11:37:13,17.43426875,78.36885165,495.415
