created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm),pm10,pm2.5,RH,Temperature,time,latitude,longitude,altitude
2021-11-01 13:34:00,1,1,0.00, , ,157.3,52.9,36.075,32.495,2021-11-01 08:04:00,17.52989607,78.26080369,454.568
2021-11-01 13:35:00,1,1,0.00, , ,130.1,44.2,36.55,32.48,2021-11-01 08:05:00,17.53139982,78.25598644,449.281
2021-11-01 13:36:00,1,1,0.00, , ,140.1,51.3,37.22,32.46,2021-11-01 08:06:00,17.53189588,78.25488171,441.63
2021-11-01 13:37:00,1,1,0.00, , ,191.45,55.25,37.07,32.535,2021-11-01 08:07:00,17.53377793,78.25038706,436.255
2021-11-01 13:38:00,1,1,0.00, , ,147.2,48.5,36.78,32.54,2021-11-01 08:08:00,17.53610612,78.24509596,431.096
2021-11-01 13:39:00,1,1,0.00, , ,199.4,49.3,38.3,32.33,2021-11-01 08:09:00,17.53775068,78.23962728,431.096
2021-11-01 13:40:00,1,1,0.00, , ,249.45,58.1,36.79,32.365,2021-11-01 08:10:00,17.53837432,78.23431262,431.696
2021-11-01 13:41:00,1,1,0.00, , ,95.6,42.95,37.14,32.305,2021-11-01 08:11:00,17.53710776,78.23495516,426.682
2021-11-01 13:42:00,1,1,0.00, , ,72.7,38.0,38.085,32.065,2021-11-01 08:12:00,17.53685913,78.23635303,430.783
2021-11-01 13:43:00,1,1,0.00, , ,68.75,32.95,38.75,31.84,2021-11-01 08:13:00,17.53185321,78.23475842,424.124
2021-11-01 13:47:00,1,1, ,0.087,0.068,113.9,44.45,39.5,31.5,2021-11-01 08:17:00,17.52185442,78.23716961,456.909
2021-11-01 13:48:00,1,1, ,0.096,0.069,112.6,44.1,39.13,31.615,2021-11-01 08:18:00,17.52185679,78.23717793,455.8130000000001
2021-11-01 13:49:00,1,1, ,0.099,0.066,100.0,44.0,38.32,31.66,2021-11-01 08:19:00,17.52185729,78.23717835,455.608
2021-11-01 13:50:00,1,1, ,0.087,0.063,102.2,44.45,38.625,31.77,2021-11-01 08:20:00,17.52185814,78.23717847,455.381
2021-11-01 13:51:00,1,1, ,0.100,0.064,96.65,43.45,38.525,31.9,2021-11-01 08:21:00,17.52190625,78.23719497,446.046
2021-11-01 13:52:00,1,1, ,0.078,0.063,98.2,44.25,38.07,31.94,2021-11-01 08:22:00,17.52190594,78.23719457,445.846
2021-11-01 13:53:00,1,1, ,0.078,0.061,108.0,43.55,38.04,31.98,2021-11-01 08:23:00,17.52152633,78.23734793,440.149
2021-11-01 13:54:00,1,1, ,0.081,0.062,66.1,33.65,37.845,31.73,2021-11-01 08:24:00,17.51643716,78.23930721,434.201
2021-11-01 13:55:00,1,1, ,0.090,0.067,54.4,31.45,38.99,31.175,2021-11-01 08:25:00,17.510200100000002,78.24152336,442.44
2021-11-01 13:56:00,1,1, ,0.082,0.062,59.75,31.8,40.305,30.595,2021-11-01 08:26:00,17.50369068,78.24338243,448.877
2021-11-01 13:57:00,1,1, ,0.080,0.064,54.4,32.7,40.99,30.31,2021-11-01 08:27:00,17.49809048,78.24453443,456.049
2021-11-01 13:58:00,1,1, ,0.090,0.065,52.9,29.05,40.575,30.195,2021-11-01 08:28:00,17.49234825,78.24540455,455.599
2021-11-01 13:59:00,1,1, ,0.106,0.072,58.1,33.35,42.605,29.94,2021-11-01 08:29:00,17.48621829,78.24618416,455.394
2021-11-01 14:00:00,1,1, ,0.724,0.141,61.75,34.7,43.955,29.58,2021-11-01 08:30:00,17.47950199,78.24723831,457.451
2021-11-01 14:01:00,1,1, ,0.145,0.075,65.25,35.65,44.845,29.38,2021-11-01 08:31:00,17.47358264,78.24817352,465.644
2021-11-01 14:02:00,1,1, ,0.101,0.068,55.4,31.0,44.105,29.375,2021-11-01 08:32:00,17.46822613,78.24904702,473.991
2021-11-01 14:03:00,1,1, ,0.079,0.062,81.6,40.85,45.07,29.225,2021-11-01 08:33:00,17.46409712,78.25008032,457.483
2021-11-01 14:05:00,1,1, ,0.519,0.138,373.0,61.2,44.105,29.415,2021-11-01 08:35:00,17.46319992,78.25021318,464.55
2021-11-01 14:06:00,1,1, ,0.169,0.078,172.85,49.35,43.955,29.59,2021-11-01 08:36:00,17.46208999,78.24917209,466.857
2021-11-01 14:07:00,1,1, ,0.912,0.210,123.9,39.75,43.28,29.41,2021-11-01 08:37:00,17.45635626,78.25126606,463.43300000000005
2021-11-01 14:08:00,1,1, ,0.551,0.123,73.8,37.5,44.16,29.215,2021-11-01 08:38:00,17.4507439,78.25386447,464.728
2021-11-01 14:09:00,1,1, ,0.825,0.167,83.8,37.4,44.16,29.15,2021-11-01 08:39:00,17.44582571,78.25613948,470.12
2021-11-01 14:10:00,1,1, ,0.356,0.098,220.8,53.0,43.09,29.2,2021-11-01 08:40:00,17.44586455,78.2595551,479.353
2021-11-01 14:11:00,1,1, ,0.104,0.071,178.067,49.633,43.35,29.057,2021-11-01 08:41:00,17.44409017,78.26612389,477.254
2021-11-01 14:12:00,1,1, ,0.111,0.077,446.9,86.8,43.95,28.945,2021-11-01 08:42:00,17.44320409,78.26845012,472.409
2021-11-01 14:13:00,1,1, ,0.097,0.071,407.5,65.8,44.53,29.1,2021-11-01 08:43:00,17.44259167,78.27031068,469.505
2021-11-01 14:14:00,1,1, ,0.101,0.069,674.8,93.25,43.72,29.08,2021-11-01 08:44:00,17.44177375,78.2727176,470.648
2021-11-01 14:15:00,1,1, ,0.133,0.078,489.45,69.6,43.385,29.145,2021-11-01 08:45:00,17.44181567,78.27350745,471.594
2021-11-01 14:16:00,1,1, ,0.123,0.083,151.55,48.45,42.64,29.24,2021-11-01 08:46:00,17.44183376,78.27343618,472.981
2021-11-01 14:17:00,1,1, ,0.089,0.066,111.6,45.7,42.87,29.3,2021-11-01 08:47:00,17.44515805,78.27700216,488.356
2021-11-01 14:18:00,1,1, ,0.292,0.095,84.6,40.25,43.495,29.225,2021-11-01 08:48:00,17.44757336,78.27980557,472.8730000000001
2021-11-01 14:19:00,1,1, ,0.128,0.071,84.65,42.3,44.2,29.19,2021-11-01 08:49:00,17.44997914,78.28208709,474.597
2021-11-01 14:20:00,1,1, ,0.913,0.197,117.5,44.2,44.025,29.14,2021-11-01 08:50:00,17.45441523,78.28393367,480.758
2021-11-01 14:21:00,1,1, ,0.505,0.125,247.85,101.8,43.335,29.15,2021-11-01 08:51:00,17.45891251,78.28555942,482.654
2021-11-01 14:22:00,1,1, ,0.393,0.102,170.15,47.45,43.975,29.065,2021-11-01 08:52:00,17.46308736,78.28681755,487.032
2021-11-01 14:23:00,1,1, ,0.579,0.153,186.8,45.25,44.615,28.93,2021-11-01 08:53:00,17.46144912,78.29230731,487.926
2021-11-01 14:24:00,1,1, ,0.506,0.136,95.9,38.55,44.9,28.76,2021-11-01 08:54:00,17.45717342,78.29625846,489.273
2021-11-01 14:25:00,1,1, ,0.793,0.187,714.4,108.1,44.555,28.915,2021-11-01 08:55:00,17.45535427,78.29768491,488.852
2021-11-01 14:26:00,1,1, ,0.187,0.085,357.6,68.6,43.61,29.015,2021-11-01 08:56:00,17.453418799999998,78.29913825,492.141
2021-11-01 14:27:00,1,1, ,0.204,0.089,542.3,87.95,43.64,29.13,2021-11-01 08:57:00,17.45204625,78.29981188,495.80800000000005
2021-11-01 14:28:00,1,1, ,0.233,0.099,587.55,104.7,43.66,29.21,2021-11-01 08:58:00,17.45010295,78.30126418,498.506
2021-11-01 14:29:00,1,1, ,0.155,0.079,705.2,127.8,44.15,29.24,2021-11-01 08:59:00,17.44938631,78.30269833,498.2480000000001
2021-11-01 14:30:00,1,1, ,0.373,0.107,630.9,106.6,43.745,29.31,2021-11-01 09:00:00,17.44794942,78.30463462,501.879
2021-11-01 14:31:00,1,1, ,0.227,0.089,239.95,59.6,44.505,29.42,2021-11-01 09:01:00,17.44691776,78.30609102,503.525
2021-11-01 14:32:00,1,1, ,0.506,0.130,340.0,59.7,45.23,29.67,2021-11-01 09:02:00,17.44667785,78.30647844,503.833
2021-11-01 14:33:00,1,1, ,0.373,0.107,299.0,64.7,43.87,29.88,2021-11-01 09:03:00,17.44574721,78.30638611,507.048
2021-11-01 14:34:00,1,1, ,0.175,0.074,103.3,42.55,43.215,29.875,2021-11-01 09:04:00,17.44192231,78.30504774,499.479
2021-11-01 14:35:00,1,1, ,0.121,0.069,352.7,67.45,42.905,30.07,2021-11-01 09:05:00,17.44063552,78.30393368,503.515
2021-11-01 14:36:00,1,1, ,0.214,0.082,128.3,48.2,42.01,30.19,2021-11-01 09:06:00,17.44048789,78.30373734,500.419
2021-11-01 14:38:00,1,1, ,1.411,0.277,201.8,48.7,41.18,30.52,2021-11-01 09:08:00,17.43725371,78.30032699,472.882
2021-11-01 14:39:00,1,1, ,0.570,0.129,131.3,43.85,41.855,30.51,2021-11-01 09:09:00,17.43469041,78.29921005,471.53
2021-11-01 14:40:00,1,1, ,0.402,0.101,89.3,38.3,41.15,30.36,2021-11-01 09:10:00,17.42936492,78.29754265,459.736
2021-11-01 14:41:00,1,1, ,0.634,0.125,329.45,65.6,41.495,30.2,2021-11-01 09:11:00,17.42616642,78.29637159999999,467.349
2021-11-01 14:42:00,1,1, ,0.287,0.081,673.05,104.45,41.57,30.255,2021-11-01 09:12:00,17.42337443,78.29541512,467.446
2021-11-01 14:43:00,1,1, ,0.369,0.093,880.2,142.1,41.64,30.245,2021-11-01 09:13:00,17.42011153,78.2943356,462.789
2021-11-01 14:44:00,1,1, ,0.572,0.133,317.8,63.8,40.495,30.19,2021-11-01 09:14:00,17.41754038,78.29423952,462.402
2021-11-01 14:45:00,1,1, ,0.407,0.114,328.1,56.5,40.8,30.16,2021-11-01 09:15:00,17.41545593,78.29349141,460.284
2021-11-01 14:46:00,1,1, ,0.220,0.077,533.8,74.7,41.455,30.185,2021-11-01 09:16:00,17.41484519,78.29483549,443.009
2021-11-01 14:47:00,1,1, ,0.249,0.086,419.35,70.5,40.97,30.125,2021-11-01 09:17:00,17.41284243,78.29677358,449.529
2021-11-01 14:48:00,1,1, ,0.131,0.068,290.0,50.45,42.14,29.705,2021-11-01 09:18:00,17.41241521,78.30306709999998,445.775
2021-11-01 14:49:00,1,1, ,0.321,0.105,633.95,83.7,44.64,29.34,2021-11-01 09:19:00,17.41190557,78.31039162,443.202
2021-11-01 14:50:00,1,1, ,0.939,0.237,707.9,88.5,46.385,29.18,2021-11-01 09:20:00,17.41115343,78.31637509999999,440.906
2021-11-01 14:51:00,1,1, ,0.151,0.062,317.1,48.3,45.745,29.135,2021-11-01 09:21:00,17.40977789,78.32221596,438.78
2021-11-01 14:52:00,1,1, ,0.241,0.069,299.85,54.7,45.525,29.23,2021-11-01 09:22:00,17.40844131,78.32673306,424.289
2021-11-01 14:53:00,1,1, ,0.502,0.112,227.95,44.6,45.915,29.165,2021-11-01 09:23:00,17.40625587,78.33115569,433.68300000000005
2021-11-01 14:54:00,1,1, ,0.190,0.065,198.3,47.0,46.46,29.29,2021-11-01 09:24:00,17.40387885,78.33622368,433.923
2021-11-01 14:57:00,1,1, ,0.219,0.080,530.4,73.8,51.41,28.9,2021-11-01 09:27:00,17.39469151,78.34892464,446.364
