Date Time, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm),Unnamed: 0,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
2021-11-01 13:56:00,1,1, ,0.082,0.062,11490.5,1635755192551.0,26.59,27.407,950.478,61.0,-1219.0,373.0,1543.0,1862.0,1021.0,0.0,38.445,36.267,38.521,38.536,254.037,288.675,289.438,289.564,289.628,0.542,0.112,-0.016,0.008,1792.0,32512.0,128.0,81.532,78.419,83.51,0.0,0.0,4034.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755193038.0,17.501,78.244,2.3,254.653,58.991,153.588,0.255,1.27,21.08,116.8,10.611,26.527,9.227,23.067,0.0
2021-11-01 13:57:00,1,1, ,0.080,0.064,11492.5,1635755254941.5,26.4,27.522,950.206,66.0,-1320.0,377.0,1559.0,1882.0,1030.0,0.0,36.327,34.126,36.521,36.56,238.68,271.461,272.339,272.49,272.555,0.55,-0.096,-0.048,0.016,64000.0,32000.0,33024.0,71.635,65.975,77.565,0.0,0.0,4040.5,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755255229.5,17.495,78.245,2.45,258.054,59.631,162.356,0.258,1.25,20.859,127.7,10.026,25.066,8.718,21.796,0.0
2021-11-01 13:58:00,1,1, ,0.090,0.065,11494.5,1635755316453.0,26.23,27.627,949.959,63.5,-1269.0,381.0,1570.5,1915.5,1032.5,0.0,34.442,32.541,34.468,34.473,228.057,259.07,259.7,259.802,259.858,0.534,0.064,-0.04,-0.072,1024.0,64896.0,64384.0,68.957,66.262,71.62,0.0,0.0,4037.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755317067.5,17.489,78.246,2.7,261.436,60.704,158.097,0.261,1.236,20.761,122.4,9.506,23.765,8.266,20.665,0.0
2021-11-01 13:59:00,1,1, ,0.106,0.072,11496.5,1635755377965.0,26.065,27.623,949.666,70.0,-1405.0,383.5,1573.5,1905.0,1032.5,0.0,34.574,32.626,34.634,34.645,228.557,259.703,260.378,260.49,260.547,0.527,-0.168,-0.032,-0.016,62848.0,32256.0,32512.0,70.152,67.34,72.946,0.0,0.0,4037.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755378943.0,17.482,78.247,2.75,263.51,60.367,169.458,0.264,1.232,20.689,136.55,9.542,23.856,8.298,20.745,0.0
2021-11-01 14:00:00,1,1, ,0.724,0.141,11498.5,1635755440104.5,25.885,27.55,949.418,64.0,-1280.0,493.5,1885.0,2008.5,1061.0,0.0,31.293,29.59,31.294,31.294,207.444,235.612,236.156,236.243,236.293,0.519,-0.064,-0.048,0.064,64512.0,64768.0,1024.0,69.494,67.142,71.968,0.0,0.0,4033.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755441362.0,17.475,78.248,2.15,351.596,63.677,159.135,0.352,1.219,20.622,123.65,8.637,21.592,7.51,18.776,0.0
2021-11-01 14:01:00,1,1, ,0.145,0.075,11500.5,1635755502370.0,25.705,27.328,948.64,63.0,-1251.5,492.0,1879.5,2007.0,1063.0,0.0,29.652,28.041,29.652,29.652,196.584,223.275,223.788,223.871,223.918,0.526,-0.096,0.04,0.016,62848.0,32384.0,33024.0,69.245,66.505,75.839,0.0,0.0,4042.5,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755503069.0,17.47,78.249,2.25,350.261,63.626,157.492,0.35,1.195,20.409,121.65,8.184,20.46,7.116,17.791,0.0
2021-11-01 14:02:00,1,1, ,0.101,0.068,11502.5,1635755549378.0,25.44,27.854,948.612,66.0,-1324.0,488.0,1867.0,2053.0,1068.0,0.0,30.564,28.838,30.619,30.63,202.016,229.551,230.151,230.25,230.301,0.567,0.16,-0.048,0.096,2560.0,64768.0,1536.0,73.263,69.56,86.061,0.0,0.0,4038.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755556519.0,17.465,78.25,2.5,347.691,65.103,162.815,0.348,1.215,20.623,128.3,8.436,21.089,7.335,18.338,0.0
2021-11-01 14:03:00,1,1, ,0.079,0.062,11504.5,1635755595527.0,25.305,29.288,949.034,83.0,-1664.0,463.5,1799.5,2031.5,1067.5,0.0,32.626,30.809,32.663,32.67,215.886,245.269,245.882,245.982,246.035,0.546,-0.032,0.008,-0.008,32256.0,128.0,32640.0,66.829,55.471,78.074,0.0,0.0,4031.5,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755596237.5,17.464,78.25,1.8,329.533,64.43,192.35,0.33,1.23,20.677,151.35,9.005,22.512,7.83,19.575,0.0
2021-11-01 14:04:00,1,1, ,0.118,0.071,11506.5,1635755657174.5,25.375,34.713,949.066,113.5,-2267.5,406.5,1637.0,1916.0,1042.0,0.0,46.423,43.739,46.561,46.588,306.241,348.086,349.066,349.231,349.31,0.565,0.12,-0.016,0.0,34688.0,32512.0,0.0,67.226,56.614,78.865,0.0,0.0,4033.5,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755658043.5,17.463,78.25,2.2,289.143,60.792,245.119,0.289,1.342,21.643,152.95,12.813,32.032,11.141,27.854,0.0
2021-11-01 14:05:00,1,1, ,0.519,0.138,11508.5,1635755719448.5,25.675,33.03,949.094,92.5,-1836.5,405.0,1641.5,1908.5,1031.5,0.0,48.985,45.153,49.987,50.187,313.638,358.156,360.282,360.678,360.791,0.599,0.032,0.048,-0.016,33280.0,33536.0,32512.0,66.536,52.8,74.617,0.0,0.0,4031.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755720470.0,17.463,78.25,2.6,286.166,60.536,208.568,0.286,1.369,21.977,151.85,13.52,33.8,11.756,29.391,0.0
2021-11-01 14:06:00,1,1, ,0.169,0.078,11510.5,1635755781901.5,25.71,30.158,948.533,74.0,-1478.5,416.0,1666.5,1946.0,1046.5,0.0,43.849,40.802,44.417,44.531,284.397,324.107,325.592,325.861,325.951,0.553,0.064,-0.008,-0.088,33792.0,32640.0,64128.0,71.133,65.473,76.913,0.0,0.0,4021.5,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755782149.0,17.46,78.25,2.55,292.162,61.705,176.512,0.292,1.333,21.757,132.3,12.102,30.256,10.524,26.309,0.0
2021-11-01 14:07:00,1,1, ,0.912,0.210,11512.5,1635755843375.0,25.56,29.414,948.395,74.5,-1480.5,420.0,1675.5,1962.0,1050.5,0.0,40.076,37.393,40.508,40.594,260.895,297.151,298.397,298.62,298.699,0.558,-0.152,0.056,0.048,63104.0,896.0,768.0,70.784,66.142,77.699,0.0,0.0,4029.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755844399.5,17.454,78.252,2.65,294.709,62.208,177.471,0.295,1.298,21.413,145.05,11.061,27.652,9.618,24.045,0.0
2021-11-01 14:08:00,1,1, ,0.551,0.123,11514.5,1635755905105.5,25.39,29.156,948.502,70.5,-1403.5,422.5,1682.5,1978.5,1050.5,0.0,37.396,35.176,37.557,37.589,246.139,279.868,280.721,280.867,280.932,0.552,0.0,0.024,0.0,32768.0,384.0,32768.0,73.539,70.048,77.316,0.0,0.0,4024.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755905964.0,17.448,78.255,2.6,296.538,62.733,170.618,0.297,1.272,21.207,138.05,10.321,25.803,8.975,22.437,0.0
2021-11-01 14:09:00,1,1, ,0.825,0.167,11516.5,1635755967628.0,25.225,28.863,948.231,70.0,-1393.5,426.0,1691.5,1982.0,1053.5,0.0,33.75,31.822,33.83,33.846,222.859,253.272,253.959,254.073,254.13,0.538,0.12,-0.056,0.088,1920.0,64640.0,34176.0,74.788,70.262,79.122,0.0,0.0,4035.5,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635755968141.0,17.446,78.257,2.2,299.13,62.841,169.837,0.299,1.23,20.804,137.0,9.315,23.287,8.1,20.25,0.0
2021-11-01 14:10:00,1,1, ,0.356,0.098,11518.5,1635756029634.0,25.02,28.7,946.961,73.0,-1451.5,428.0,1698.0,1994.0,1058.0,0.0,34.157,32.079,34.348,34.386,224.34,255.167,256.002,256.146,256.207,0.554,0.064,-0.032,-0.056,1024.0,32256.0,64640.0,73.877,69.004,79.628,0.0,0.0,4029.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756030080.0,17.445,78.263,2.75,300.666,63.222,175.148,0.301,1.234,20.858,143.7,9.427,23.569,8.198,20.494,0.0
2021-11-01 14:11:00,1,1, ,0.104,0.071,11520.5,1635756091468.0,24.8,29.088,947.611,71.5,-1423.0,428.5,1700.5,1971.0,1057.0,0.0,31.948,30.205,31.954,31.955,211.738,240.497,241.059,241.149,241.2,0.532,0.008,-0.008,-0.008,32896.0,32640.0,32640.0,70.674,67.328,74.054,0.0,0.0,4034.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756092449.5,17.443,78.267,1.9,301.545,62.489,172.642,0.302,1.198,20.54,140.55,8.818,22.044,7.667,19.169,0.0
2021-11-01 14:12:00,1,1, ,0.111,0.077,11522.5,1635756153261.5,24.575,28.97,948.138,75.0,-1494.5,432.5,1710.0,2005.0,1061.5,0.0,30.941,29.211,30.984,30.992,204.663,232.532,233.122,233.219,233.27,0.532,-0.008,0.0,0.168,32640.0,32768.0,2688.0,75.049,68.618,82.798,0.0,0.0,4032.5,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756154311.5,17.443,78.269,1.95,304.736,63.575,178.829,0.305,1.192,20.473,148.25,8.54,21.35,7.426,18.565,0.0
2021-11-01 14:13:00,1,1, ,0.097,0.071,11524.5,1635756215454.5,24.345,29.185,948.383,70.5,-1409.0,436.5,1721.5,2014.0,1059.5,0.0,28.705,26.967,28.858,28.889,188.608,214.511,215.204,215.323,215.374,0.564,0.064,-0.16,-0.096,1024.0,62976.0,31232.0,74.031,69.348,80.13,0.0,0.0,4039.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756216805.5,17.442,78.272,1.8,308.252,63.864,171.126,0.308,1.163,20.237,138.65,7.923,19.806,6.889,17.223,0.0
2021-11-01 14:14:00,1,1, ,0.101,0.069,11526.5,1635756277268.0,24.14,29.471,948.351,79.5,-1589.0,438.0,1732.0,2017.5,1065.5,0.0,28.382,26.493,28.68,28.739,184.864,210.538,211.409,211.565,211.621,0.572,0.344,-0.104,0.024,5504.0,63872.0,33152.0,73.188,66.876,80.692,0.0,0.0,4032.5,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756278186.0,17.442,78.273,1.4,309.826,63.979,186.838,0.31,1.156,20.13,149.95,7.834,19.584,6.812,17.029,0.0
2021-11-01 14:15:00,1,1, ,0.133,0.078,11528.5,1635756339276.0,24.025,30.363,948.301,83.5,-1668.0,438.0,1724.0,2035.5,1068.0,0.0,29.267,27.194,29.681,29.764,189.443,215.963,216.997,217.186,217.247,0.581,0.016,0.008,0.032,256.0,32896.0,512.0,68.964,57.503,76.029,0.0,0.0,4037.5,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756340290.5,17.442,78.273,1.3,310.747,64.564,193.815,0.311,1.17,20.263,151.4,8.078,20.195,7.024,17.56,0.0
2021-11-01 14:16:00,1,1, ,0.123,0.083,11530.0,1635756386088.0,24.03,31.591,948.301,89.0,-1784.0,413.0,1660.0,1971.0,1047.0,0.0,38.421,35.524,39.113,39.251,247.034,281.91,283.459,283.745,283.831,0.566,-0.128,-0.08,-0.032,63488.0,64256.0,65024.0,69.034,61.225,79.987,0.0,0.0,4022.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756387049.0,17.442,78.274,1.7,291.923,62.513,203.328,0.292,1.257,21.158,151.7,10.604,26.51,9.221,23.052,0.0
2021-11-01 14:19:00,1,1, ,0.128,0.071,11531.0,1635756540798.0,23.89,30.431,949.222,81.0,-1621.0,423.0,1684.0,2003.0,1057.0,0.0,34.717,32.117,35.327,35.449,223.387,254.895,256.276,256.53,256.607,0.558,0.16,-0.048,0.0,2560.0,64768.0,0.0,70.471,65.801,74.304,0.0,0.0,4031.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756542379.0,17.442,78.274,1.7,298.865,63.524,189.54,0.299,1.224,20.886,151.3,9.582,23.955,8.332,20.83,0.0
2021-11-01 14:22:00,1,1, ,0.393,0.102,11532.0,1635756741233.0,23.83,30.008,948.745,72.0,-1437.0,429.0,1703.0,2028.0,1066.0,0.0,31.222,28.663,31.96,32.107,198.799,227.216,228.698,228.977,229.052,0.577,-0.048,-0.208,-0.256,64768.0,62208.0,61440.0,73.52,68.132,83.397,0.0,0.0,4030.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756743804.0,17.442,78.274,1.7,303.285,64.319,173.96,0.303,1.189,20.594,142.3,8.617,21.543,7.493,18.733,0.0
2021-11-01 14:25:00,1,1, ,0.793,0.187,11533.0,1635756922431.0,23.89,29.568,948.431,78.0,-1547.0,431.0,1711.0,2014.0,1063.0,0.0,28.072,25.715,28.783,28.925,178.211,203.78,205.174,205.437,205.506,0.6,-0.112,-0.096,0.096,63744.0,64000.0,1536.0,74.785,68.32,79.092,0.0,0.0,4034.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635756924901.0,17.442,78.274,1.7,304.43,63.867,184.354,0.304,1.147,20.09,151.1,7.748,19.369,6.737,16.843,0.0
2021-11-01 14:27:00,1,1, ,0.204,0.089,11534.0,1635757052331.0,24.17,28.867,947.636,73.0,-1459.0,443.0,1741.0,2075.0,1074.0,0.0,26.324,24.182,26.933,27.055,167.758,191.711,192.944,193.175,193.238,0.594,-0.032,0.112,-0.016,65024.0,1792.0,65280.0,72.359,64.45,77.15,0.0,0.0,4026.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635757055635.0,17.442,78.274,1.7,313.228,65.812,175.557,0.313,1.144,20.03,144.3,7.265,18.163,6.318,15.794,0.0
2021-11-01 14:31:00,1,1, ,0.227,0.089,11535.0,1635757311674.0,24.47,28.515,946.878,81.0,-1618.0,452.0,1773.0,2117.0,1089.0,0.0,23.085,21.091,23.718,23.845,146.014,167.062,168.27,168.498,168.557,0.583,0.032,0.016,-0.064,512.0,256.0,64512.0,66.114,53.344,75.98,0.0,0.0,4021.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635757314080.0,17.442,78.274,1.7,319.954,67.154,189.304,0.32,1.112,19.567,151.3,6.371,15.929,5.54,13.851,0.0
2021-11-01 14:33:00,1,1, ,0.373,0.107,11536.0,1635757424380.0,24.61,28.235,946.968,81.0,-1621.0,460.0,1785.0,2110.0,1094.0,0.0,20.688,18.835,21.312,21.437,130.232,149.119,150.273,150.492,150.547,0.575,-0.288,0.224,0.192,60928.0,3584.0,3072.0,73.158,69.721,77.915,0.0,0.0,4023.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635757426216.0,17.442,78.274,1.7,326.023,66.927,189.242,0.326,1.075,19.138,151.3,5.71,14.275,4.965,12.413,0.0
2021-11-01 14:37:00,1,1, ,0.899,0.189,11537.0,1635757648251.0,24.99,30.975,946.832,73.0,-1465.0,427.0,1692.0,2089.0,1080.0,0.0,35.928,31.438,38.099,38.533,214.077,247.337,250.73,251.394,251.525,0.628,0.192,-0.064,0.016,64512.0,65024.0,256.0,67.257,61.738,76.442,0.0,0.0,4013.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635757649641.0,17.442,78.274,1.7,302.094,66.286,175.108,0.302,1.28,21.317,143.6,9.916,24.79,8.623,21.557,0.0
2021-11-01 14:39:00,1,1, ,0.570,0.129,11538.0,1635757759966.0,25.21,28.658,947.411,68.0,-1358.0,437.0,1728.0,2096.0,1088.0,0.0,30.918,28.315,31.708,31.866,196.206,224.371,225.915,226.206,226.282,0.572,-0.128,-0.016,-0.064,63488.0,65280.0,64512.0,71.213,63.776,78.038,0.0,0.0,4017.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635757762155.0,17.442,78.274,1.7,307.745,66.486,166.379,0.308,1.227,20.762,132.8,8.533,21.333,7.42,18.551,0.0
2021-11-01 14:41:00,1,1, ,0.634,0.125,11539.0,1635757886228.0,25.26,27.951,947.626,75.0,-1487.0,443.0,1735.0,2125.0,1091.0,0.0,27.742,25.729,28.174,28.26,179.118,204.272,205.305,205.494,205.553,0.588,0.048,0.064,0.032,768.0,1024.0,512.0,76.359,70.45,80.576,0.0,0.0,4008.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635757891176.0,17.442,78.274,1.7,311.837,67.407,178.52,0.312,1.194,20.343,147.9,7.657,19.142,6.658,16.645,0.0
2021-11-01 14:44:00,1,1, ,0.572,0.133,11540.0,1635758047554.0,25.24,27.613,948.986,76.0,-1511.0,448.0,1763.0,2132.0,1098.0,0.0,26.09,23.074,27.458,27.731,157.783,181.847,184.044,184.471,184.56,0.638,-0.48,-0.032,0.112,57856.0,65024.0,1792.0,75.886,68.18,83.64,0.0,0.0,4010.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758049130.0,17.442,78.274,1.7,315.521,67.627,180.273,0.316,1.172,20.11,150.1,7.201,18.002,6.262,15.654,0.0
2021-11-01 14:45:00,1,1, ,0.407,0.114,11541.0,1635758147970.0,25.18,27.405,949.278,72.0,-1440.0,453.0,1776.0,2146.0,1104.0,0.0,23.744,21.14,24.868,25.093,144.929,166.778,168.623,168.982,169.058,0.639,0.208,-0.128,-0.352,3328.0,63488.0,59904.0,69.744,67.051,74.057,0.0,0.0,4013.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758148811.0,17.415,78.294,2.4,319.349,68.073,173.365,0.319,1.14,19.809,141.5,6.553,16.383,5.698,14.246,0.0
2021-11-01 14:46:00,1,1, ,0.220,0.077,11542.5,1635758194581.5,25.135,27.306,949.286,63.0,-1259.5,456.0,1777.0,2149.5,1101.0,0.0,22.817,19.984,24.18,24.453,136.133,157.249,159.384,159.801,159.884,0.656,0.048,-0.144,0.024,33536.0,63232.0,33152.0,71.814,67.17,77.325,0.0,0.0,4015.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758194994.0,17.414,78.296,2.3,321.675,68.183,157.77,0.322,1.126,19.741,122.0,6.297,15.744,5.476,13.69,0.0
2021-11-01 14:47:00,1,1, ,0.249,0.086,11544.5,1635758256868.0,25.06,27.549,949.054,68.5,-1359.0,457.0,1782.5,2155.0,1102.5,0.0,22.863,19.886,24.348,24.645,135.089,156.299,158.589,159.039,159.126,0.636,-0.048,-0.072,-0.016,32000.0,64384.0,32512.0,72.821,65.172,77.219,0.0,0.0,4016.5,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758257323.0,17.412,78.3,2.2,322.746,68.362,167.346,0.323,1.127,19.711,133.95,6.31,15.776,5.487,13.718,0.0
2021-11-01 14:48:00,1,1, ,0.131,0.068,11546.5,1635758318419.5,25.02,27.901,948.578,63.0,-1258.5,454.5,1773.0,2142.5,1102.0,0.0,21.778,18.803,23.31,23.617,127.356,147.608,149.942,150.401,150.488,0.652,-0.144,-0.032,-0.12,63232.0,65024.0,63616.0,72.039,68.058,76.991,0.0,0.0,4008.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758319104.0,17.412,78.307,2.25,321.106,67.965,157.812,0.321,1.106,19.546,122.0,6.011,15.027,5.227,13.067,0.0
2021-11-01 14:49:00,1,1, ,0.321,0.105,11548.5,1635758380122.0,25.02,27.913,949.433,69.5,-1383.5,452.0,1767.5,2141.0,1095.5,0.0,22.764,19.982,24.087,24.352,136.23,157.282,159.364,159.771,159.853,0.647,0.176,-0.048,-0.072,2816.0,64768.0,64384.0,71.538,69.168,74.438,0.0,0.0,4011.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758381026.0,17.411,78.315,2.2,319.116,67.918,169.092,0.319,1.121,19.656,136.15,6.283,15.707,5.463,13.659,0.0
2021-11-01 14:50:00,1,1, ,0.939,0.237,11550.0,1635758426723.0,25.02,27.961,949.97,71.0,-1422.0,452.0,1766.0,2128.0,1097.0,0.0,23.221,20.62,24.367,24.596,147.552,162.612,164.477,164.839,164.915,0.626,-0.112,-0.032,0.032,63744.0,65024.0,512.0,72.473,68.038,74.627,0.0,0.0,4005.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758427675.0,17.41,78.32,1.9,319.163,67.502,171.694,0.319,1.125,19.689,139.4,6.409,16.023,5.573,13.933,0.0
2021-11-01 14:53:00,1,1, ,0.502,0.112,11551.5,1635758618063.5,24.915,28.075,950.194,70.0,-1396.5,452.5,1767.0,2210.5,1122.0,0.0,24.47,21.836,25.587,25.81,149.833,172.333,174.181,174.539,174.617,0.59,0.08,0.0,-0.008,1280.0,32768.0,32640.0,72.009,66.907,79.034,0.0,0.0,4009.0,87.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758619970.0,17.405,78.334,2.3,319.722,70.143,170.007,0.32,1.162,20.093,137.25,6.754,16.885,5.873,14.682,0.0
2021-11-01 14:54:00,1,1, ,0.190,0.065,11553.5,1635758679678.0,24.995,28.085,950.023,73.5,-1471.5,452.5,1765.5,2208.5,1117.5,0.0,22.745,20.783,23.367,23.492,143.887,164.625,165.812,166.037,166.095,0.592,0.2,-0.016,-0.048,3200.0,32512.0,32000.0,71.844,67.611,78.577,0.0,0.0,4003.0,87.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758680444.5,17.402,78.34,2.2,319.695,70.079,176.042,0.32,1.137,19.777,144.8,6.278,15.694,5.459,13.647,0.0
2021-11-01 14:55:00,1,1, ,0.323,0.087,11555.5,1635758741710.5,25.025,27.889,950.673,69.0,-1381.5,452.0,1770.5,2181.5,1112.5,0.0,21.618,19.473,22.449,22.615,133.346,153.907,155.341,155.617,155.68,0.614,-0.136,-0.088,-0.152,63360.0,64128.0,63104.0,72.235,67.431,77.277,0.0,0.0,4007.0,87.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758742727.0,17.399,78.346,2.3,319.091,69.213,168.223,0.319,1.113,19.556,135.1,5.967,14.916,5.188,12.971,0.0
2021-11-01 14:56:00,1,1, ,0.518,0.123,11557.5,1635758803845.5,25.005,28.164,951.397,65.0,-1290.5,448.5,1760.5,2185.0,1114.5,0.0,21.68,19.417,22.609,22.795,133.421,153.329,154.89,155.192,155.258,0.591,0.024,0.0,-0.104,384.0,0.0,63872.0,73.235,66.638,81.565,0.0,0.0,4007.0,87.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758804562.5,17.395,78.349,2.0,316.565,69.328,161.284,0.317,1.114,19.611,126.4,5.984,14.959,5.203,13.008,0.0
2021-11-01 14:57:00,1,1, ,0.219,0.080,11559.0,1635758850984.0,25.01,35.896,951.96,137.0,-2729.0,413.0,1663.0,2103.0,1093.0,0.0,43.419,36.484,47.335,48.119,244.372,285.114,290.863,292.001,292.205,0.689,-0.016,0.016,-0.016,65280.0,256.0,65280.0,70.565,54.479,86.136,0.0,0.0,3995.0,87.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758851226.0,17.395,78.349,1.0,295.666,66.788,286.053,0.296,1.364,21.762,154.2,11.984,29.959,10.421,26.052,0.0
2021-11-01 14:58:00,1,1, ,0.718,0.163,11560.5,1635758897303.5,25.125,31.968,951.945,81.5,-1619.5,416.0,1664.0,2058.5,1080.0,0.0,45.819,33.332,54.375,56.086,208.75,253.619,265.33,267.681,268.046,0.757,-0.024,0.0,-0.08,32384.0,0.0,64256.0,66.308,51.773,74.547,0.0,0.0,4003.5,87.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758897584.0,17.395,78.349,1.05,294.192,65.322,189.77,0.294,1.376,22.197,151.25,12.646,31.615,10.997,27.491,0.0
2021-11-01 14:59:00,1,1, ,0.731,0.172,11562.5,1635758959117.0,25.23,30.564,951.937,85.0,-1697.0,420.5,1675.5,2105.0,1086.5,0.0,38.477,28.867,44.912,46.199,183.631,220.992,229.869,231.649,231.93,0.698,-0.016,-0.008,-0.048,32512.0,32640.0,64768.0,68.919,60.813,75.918,0.0,0.0,4004.5,87.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1635758959406.0,17.395,78.349,1.15,296.38,66.795,195.827,0.296,1.317,21.548,151.45,10.62,26.549,9.235,23.086,0.0
