created_at,entry_id,field1,field2,field3,field4
2021-07-01 00:00:30 +0530,281316,21.6,5.1,53.28,31.88
2021-07-01 00:01:00 +0530,281317,16.5,4.7,53.16,31.88
2021-07-01 00:01:30 +0530,281318,13.5,4.6,52.75,31.95
2021-07-01 00:02:00 +0530,281319,20.4,4.6,52.72,31.9
2021-07-01 00:02:30 +0530,281320,10.6,3.9,52.6,31.98
2021-07-01 00:03:00 +0530,281321,18.2,4.6,53.07,31.96
2021-07-01 00:03:30 +0530,281322,16.2,4.2,52.81,31.9
2021-07-01 00:04:00 +0530,281323,10.6,4.3,52.6,31.98
2021-07-01 00:04:30 +0530,281324,20.6,4.9,53.01,31.9
2021-07-01 00:05:00 +0530,281325,16.9,4.6,53.13,31.9
2021-07-01 00:05:30 +0530,281326,16.5,5.1,53.07,31.93
2021-07-01 00:06:00 +0530,281327,19.6,5.3,53.07,31.9
2021-07-01 00:06:30 +0530,281328,15.9,4.8,53.1,31.9
2021-07-01 00:07:00 +0530,281329,17.2,5.4,53.01,31.9
2021-07-01 00:07:30 +0530,281330,17.4,5.3,53.04,31.9
2021-07-01 00:08:00 +0530,281331,18.5,5.0,53.1,31.88
2021-07-01 00:08:30 +0530,281332,22.5,5.4,52.92,31.9
2021-07-01 00:09:00 +0530,281333,18.2,5.4,52.65,31.99
2021-07-01 00:09:30 +0530,281334,13.6,4.3,52.65,31.97
2021-07-01 00:10:00 +0530,281335,17.8,4.4,52.51,32.0
2021-07-01 00:10:30 +0530,281336,16.5,4.4,52.54,32.01
2021-07-01 00:11:00 +0530,281337,15.5,4.3,52.36,32.11
2021-07-01 00:11:30 +0530,281338,17.3,4.8,52.33,32.14
2021-07-01 00:12:00 +0530,281339,17.3,4.3,52.39,32.08
2021-07-01 00:12:30 +0530,281340,14.0,4.1,52.42,32.02
2021-07-01 00:13:00 +0530,281341,12.0,3.9,52.39,32.03
2021-07-01 00:13:30 +0530,281342,12.5,3.7,52.3,31.99
2021-07-01 00:14:00 +0530,281343,22.1,5.3,52.54,31.9
2021-07-01 00:14:30 +0530,281344,14.1,4.7,52.36,32.01
2021-07-01 00:15:00 +0530,281345,10.6,3.6,52.24,32.03
2021-07-01 00:15:30 +0530,281346,9.3,3.7,52.24,32.04
2021-07-01 00:16:00 +0530,281347,12.8,4.4,52.3,32.01
2021-07-01 00:16:30 +0530,281348,12.8,4.2,52.24,32.01
2021-07-01 00:17:00 +0530,281349,16.8,4.7,52.36,31.93
2021-07-01 00:17:30 +0530,281350,16.7,5.0,52.65,31.97
2021-07-01 00:18:00 +0530,281351,15.2,4.6,52.75,31.9
2021-07-01 00:18:30 +0530,281352,15.6,4.2,52.6,31.88
2021-07-01 00:19:00 +0530,281353,19.8,4.8,52.63,31.88
2021-07-01 00:19:30 +0530,281354,12.2,3.9,52.65,31.88
2021-07-01 00:20:00 +0530,281355,14.8,4.0,52.63,31.88
2021-07-01 00:20:30 +0530,281356,16.7,4.1,52.39,31.9
2021-07-01 00:21:00 +0530,281357,13.1,4.3,52.42,31.9
2021-07-01 00:21:30 +0530,281358,19.0,4.1,52.48,31.9
2021-07-01 00:22:00 +0530,281359,18.2,4.7,52.39,31.9
2021-07-01 00:22:30 +0530,281360,16.4,4.7,52.48,31.9
2021-07-01 00:23:00 +0530,281361,17.2,4.6,52.6,31.93
2021-07-01 00:23:30 +0530,281362,20.9,4.7,52.6,31.9
2021-07-01 00:24:00 +0530,281363,22.6,4.7,52.57,31.9
2021-07-01 00:24:30 +0530,281364,17.8,4.6,52.6,31.88
2021-07-01 00:25:00 +0530,281365,20.0,5.6,52.63,31.88
2021-07-01 00:25:30 +0530,281366,21.9,5.3,52.78,31.88
2021-07-01 00:26:00 +0530,281367,14.8,4.5,52.78,31.88
2021-07-01 00:26:30 +0530,281368,14.1,4.1,52.69,31.88
2021-07-01 00:27:00 +0530,281369,16.5,3.9,52.33,31.99
2021-07-01 00:27:30 +0530,281370,16.6,4.4,52.48,31.9
2021-07-01 00:28:00 +0530,281371,22.7,4.8,52.6,31.9
2021-07-01 00:28:30 +0530,281372,18.6,4.7,52.78,31.88
2021-07-01 00:29:00 +0530,281373,21.2,4.6,52.84,31.88
2021-07-01 00:29:30 +0530,281374,18.5,4.7,52.87,31.88
2021-07-01 00:30:00 +0530,281375,22.8,4.8,52.84,31.88
2021-07-01 00:30:30 +0530,281376,17.6,4.8,53.01,31.88
2021-07-01 00:31:00 +0530,281377,21.5,4.7,53.04,31.88
2021-07-01 00:31:30 +0530,281378,22.8,4.8,52.98,31.88
2021-07-01 00:32:00 +0530,281379,15.4,4.2,52.95,31.88
2021-07-01 00:32:30 +0530,281380,13.6,4.4,52.48,32.0
2021-07-01 00:33:00 +0530,281381,16.9,4.6,52.45,31.97
2021-07-01 00:33:30 +0530,281382,14.6,3.8,52.65,31.9
2021-07-01 00:34:00 +0530,281383,20.4,5.0,52.45,32.01
2021-07-01 00:34:30 +0530,281384,22.5,4.9,52.78,31.9
2021-07-01 00:35:00 +0530,281385,23.6,5.1,52.84,31.88
2021-07-01 00:35:30 +0530,281386,16.9,4.6,52.75,31.93
2021-07-01 00:36:00 +0530,281388,16.1,4.6,52.42,32.05
2021-07-01 00:38:01 +0530,281387,13.9,4.3,52.3,32.05
2021-07-01 00:39:00 +0530,281389,22.1,4.9,52.84,32.02
2021-07-01 00:39:30 +0530,281390,23.3,5.0,52.72,31.93
2021-07-01 00:40:00 +0530,281391,21.2,4.0,52.65,31.98
2021-07-01 00:40:30 +0530,281392,17.1,4.2,52.51,32.02
2021-07-01 00:41:00 +0530,281393,14.6,4.1,52.48,31.97
2021-07-01 00:41:30 +0530,281394,21.0,4.8,52.36,32.03
2021-07-01 00:42:00 +0530,281395,19.1,4.6,52.27,32.08
2021-07-01 00:42:30 +0530,281396,20.9,5.8,52.21,32.12
2021-07-01 00:43:00 +0530,281397,15.8,4.8,52.09,32.16
2021-07-01 00:43:30 +0530,281398,18.2,4.7,51.98,32.2
2021-07-01 00:44:00 +0530,281399,22.2,4.8,52.09,32.22
2021-07-01 00:44:30 +0530,281400,14.1,4.1,52.09,32.13
2021-07-01 00:45:00 +0530,281401,20.0,4.7,52.39,32.03
2021-07-01 00:45:30 +0530,281402,23.5,5.4,52.51,31.97
2021-07-01 00:46:00 +0530,281403,17.3,4.8,52.72,31.9
2021-07-01 00:46:30 +0530,281404,16.4,4.4,52.65,31.9
2021-07-01 00:47:00 +0530,281405,23.5,4.7,52.36,32.03
2021-07-01 00:47:30 +0530,281406,16.3,3.8,52.51,31.98
2021-07-01 00:48:00 +0530,281407,23.1,5.3,52.51,31.99
2021-07-01 00:48:30 +0530,281408,24.2,5.2,52.57,32.02
2021-07-01 00:49:00 +0530,281409,19.3,4.8,52.72,31.95
2021-07-01 00:49:30 +0530,281410,24.5,5.0,52.89,31.9
2021-07-01 00:50:00 +0530,281411,21.0,4.7,53.01,31.88
2021-07-01 00:50:30 +0530,281412,16.4,4.8,53.07,31.88
2021-07-01 00:51:00 +0530,281413,19.5,5.0,53.1,31.88
2021-07-01 00:51:30 +0530,281414,19.6,4.6,53.04,31.88
2021-07-01 00:52:00 +0530,281415,20.1,4.2,53.16,31.88
2021-07-01 00:52:30 +0530,281416,19.6,5.2,53.25,31.82
2021-07-01 00:53:00 +0530,281417,19.4,4.9,53.16,31.82
2021-07-01 00:53:30 +0530,281418,14.9,4.2,53.22,31.84
2021-07-01 00:54:00 +0530,281419,16.6,4.6,53.3,31.82
2021-07-01 00:54:30 +0530,281420,20.1,4.5,53.1,31.88
2021-07-01 00:55:00 +0530,281421,13.0,4.4,53.39,31.88
2021-07-01 00:55:30 +0530,281422,18.2,4.9,53.25,31.88
2021-07-01 00:56:00 +0530,281423,16.3,3.9,53.1,31.88
2021-07-01 00:56:30 +0530,281424,19.5,5.3,53.07,31.87
2021-07-01 00:57:00 +0530,281425,22.9,5.1,53.16,31.8
2021-07-01 00:57:30 +0530,281426,18.1,4.6,53.16,31.78
2021-07-01 00:58:00 +0530,281427,16.1,4.6,53.16,31.78
2021-07-01 00:58:30 +0530,281428,19.2,4.7,53.16,31.78
2021-07-01 00:59:00 +0530,281429,16.8,4.2,53.28,31.75
2021-07-01 00:59:30 +0530,281430,22.2,4.9,53.28,31.74
2021-07-01 01:00:00 +0530,281431,20.9,4.4,53.19,31.76
2021-07-01 01:00:30 +0530,281432,14.5,4.6,53.28,31.76
2021-07-01 01:01:00 +0530,281433,20.4,4.7,53.28,31.74
2021-07-01 01:01:30 +0530,281434,12.8,4.1,53.19,31.78
2021-07-01 01:02:00 +0530,281435,19.5,4.6,53.07,31.88
2021-07-01 01:02:30 +0530,281436,21.5,4.7,52.84,31.88
2021-07-01 01:03:00 +0530,281437,18.0,4.5,52.78,31.9
2021-07-01 01:03:30 +0530,281438,19.6,4.5,52.6,31.97
2021-07-01 01:04:00 +0530,281439,18.4,4.4,52.42,31.99
2021-07-01 01:04:30 +0530,281440,18.8,4.7,52.65,31.9
2021-07-01 01:05:00 +0530,281441,13.9,4.4,52.51,31.99
2021-07-01 01:05:30 +0530,281442,19.3,4.5,52.3,32.07
2021-07-01 01:06:00 +0530,281443,13.3,4.1,52.27,32.03
2021-07-01 01:06:30 +0530,281444,18.0,4.4,52.42,31.9
2021-07-01 01:07:00 +0530,281445,17.5,4.6,52.63,31.88
2021-07-01 01:07:30 +0530,281446,20.7,4.6,52.54,31.9
2021-07-01 01:08:00 +0530,281447,20.3,4.9,52.33,31.95
2021-07-01 01:08:30 +0530,281448,17.0,4.1,52.3,32.07
2021-07-01 01:09:00 +0530,281449,25.2,4.9,52.04,32.12
2021-07-01 01:09:30 +0530,281450,22.8,4.7,52.04,32.17
2021-07-01 01:10:00 +0530,281451,19.1,4.6,51.98,32.15
2021-07-01 01:10:30 +0530,281452,18.0,4.4,52.06,32.16
2021-07-01 01:11:00 +0530,281453,16.1,4.6,51.98,32.17
2021-07-01 01:11:30 +0530,281454,22.7,4.7,51.81,32.14
2021-07-01 01:12:00 +0530,281455,20.3,4.7,51.84,32.15
2021-07-01 01:12:30 +0530,281456,15.8,4.3,51.91,32.17
2021-07-01 01:13:00 +0530,281457,14.7,3.8,52.04,32.12
2021-07-01 01:13:30 +0530,281458,20.1,4.3,52.15,32.09
2021-07-01 01:14:00 +0530,281459,19.3,4.3,52.07,32.13
2021-07-01 01:14:30 +0530,281460,22.8,4.2,51.98,32.16
2021-07-01 01:15:00 +0530,281461,15.7,4.2,51.95,32.17
2021-07-01 01:15:30 +0530,281462,25.1,5.8,51.88,32.16
2021-07-01 01:16:00 +0530,281463,13.6,4.2,51.98,32.15
2021-07-01 01:16:30 +0530,281464,16.0,4.4,51.91,32.17
2021-07-01 01:17:00 +0530,281465,17.2,4.3,52.04,32.13
2021-07-01 01:17:30 +0530,281466,16.8,4.3,52.21,31.97
2021-07-01 01:18:00 +0530,281467,14.2,4.3,52.54,31.88
2021-07-01 01:18:30 +0530,281468,15.9,4.2,53.1,31.83
2021-07-01 01:19:00 +0530,281469,12.6,4.2,53.07,31.8
2021-07-01 01:19:30 +0530,281470,19.2,4.6,52.78,31.88
2021-07-01 01:20:00 +0530,281471,17.7,4.4,52.65,31.9
2021-07-01 01:20:30 +0530,281472,11.2,3.8,52.51,31.9
2021-07-01 01:21:00 +0530,281473,20.6,4.4,52.39,31.99
2021-07-01 01:21:30 +0530,281474,18.1,4.6,52.3,32.03
2021-07-01 01:22:00 +0530,281475,19.5,4.9,52.24,32.05
2021-07-01 01:22:30 +0530,281476,13.6,4.2,52.15,32.11
2021-07-01 01:23:00 +0530,281477,15.6,4.6,52.36,31.95
2021-07-01 01:23:30 +0530,281478,14.9,4.1,52.51,31.88
2021-07-01 01:24:00 +0530,281479,20.7,4.8,52.6,31.88
2021-07-01 01:24:30 +0530,281480,16.7,4.6,52.54,31.88
2021-07-01 01:25:00 +0530,281481,14.8,4.3,52.63,31.88
2021-07-01 01:25:30 +0530,281482,16.8,4.2,52.78,31.84
2021-07-01 01:26:00 +0530,281483,16.8,4.6,52.87,31.78
2021-07-01 01:26:30 +0530,281484,17.2,4.6,52.98,31.76
2021-07-01 01:27:00 +0530,281485,20.6,4.6,53.04,31.73
2021-07-01 01:27:30 +0530,281486,24.0,5.4,53.13,31.71
2021-07-01 01:28:00 +0530,281487,13.8,4.1,53.16,31.74
2021-07-01 01:28:30 +0530,281488,15.4,4.4,53.16,31.71
2021-07-01 01:29:00 +0530,281489,16.1,4.5,53.16,31.68
2021-07-01 01:29:30 +0530,281490,17.8,4.3,53.19,31.65
2021-07-01 01:30:00 +0530,281491,12.6,4.6,53.22,31.64
2021-07-01 01:30:30 +0530,281492,21.2,4.4,53.31,31.65
2021-07-01 01:31:00 +0530,281493,16.0,4.5,53.43,31.64
2021-07-01 01:31:30 +0530,281494,17.7,4.2,53.37,31.61
2021-07-01 01:32:00 +0530,281495,11.5,4.0,53.34,31.61
2021-07-01 01:32:30 +0530,281496,18.9,4.4,53.34,31.6
2021-07-01 01:33:00 +0530,281497,20.3,4.4,52.98,31.8
2021-07-01 01:33:30 +0530,281498,15.3,4.4,52.81,31.88
2021-07-01 01:34:00 +0530,281499,10.8,4.2,52.57,31.9
2021-07-01 01:34:30 +0530,281500,15.8,4.6,52.42,31.9
2021-07-01 01:35:00 +0530,281501,19.3,4.6,52.42,31.9
2021-07-01 01:35:30 +0530,281502,23.1,4.7,52.36,31.95
2021-07-01 01:36:00 +0530,281503,23.2,4.7,52.42,31.9
2021-07-01 01:36:30 +0530,281504,14.7,4.2,52.51,31.88
2021-07-01 01:37:00 +0530,281505,13.9,4.3,52.63,31.88
2021-07-01 01:37:30 +0530,281506,16.2,4.3,52.78,31.79
2021-07-01 01:38:00 +0530,281507,19.0,4.2,52.6,31.88
2021-07-01 01:38:30 +0530,281508,13.6,4.2,52.51,31.9
