created_at,entry_id,field1,field2,field3,field4
2021-10-29 00:00:30 +0530,409784,38.6,27.6,39.26,32.45
2021-10-29 00:01:00 +0530,409785,44.7,28.5,39.27,32.43
2021-10-29 00:01:30 +0530,409786,38.7,29.1,39.34,32.4
2021-10-29 00:02:00 +0530,409787,68.6,29.5,39.44,32.38
2021-10-29 00:02:30 +0530,409788,57.0,29.1,39.47,32.34
2021-10-29 00:03:00 +0530,409789,70.9,30.9,39.58,32.32
2021-10-29 00:03:30 +0530,409790,79.8,30.2,39.65,32.3
2021-10-29 00:04:00 +0530,409791,262.3,44.4,39.72,32.3
2021-10-29 00:04:30 +0530,409792,94.5,34.4,39.68,32.3
2021-10-29 00:05:00 +0530,409793,93.1,32.1,39.75,32.29
2021-10-29 00:05:30 +0530,409794,88.1,32.4,39.75,32.29
2021-10-29 00:06:00 +0530,409795,84.2,29.6,39.78,32.3
2021-10-29 00:06:30 +0530,409796,53.1,28.9,39.75,32.31
2021-10-29 00:07:00 +0530,409797,42.3,27.8,39.75,32.31
2021-10-29 00:07:30 +0530,409798,44.7,27.3,39.75,32.32
2021-10-29 00:08:00 +0530,409799,39.4,27.2,39.75,32.32
2021-10-29 00:08:30 +0530,409800,47.0,28.6,39.68,32.31
2021-10-29 00:09:00 +0530,409801,50.0,28.4,39.68,32.31
2021-10-29 00:09:30 +0530,409802,42.5,30.4,39.78,32.3
2021-10-29 00:10:00 +0530,409803,89.0,33.8,39.81,32.3
2021-10-29 00:10:30 +0530,409804,107.6,42.8,39.78,32.3
2021-10-29 00:11:00 +0530,409805,54.8,28.6,39.75,32.29
2021-10-29 00:11:30 +0530,409806,106.6,31.9,39.75,32.28
2021-10-29 00:12:00 +0530,409807,332.9,46.4,39.78,32.28
2021-10-29 00:12:30 +0530,409808,173.9,39.0,39.78,32.28
2021-10-29 00:13:00 +0530,409809,75.1,29.7,39.78,32.29
2021-10-29 00:13:30 +0530,409810,68.4,34.9,39.81,32.28
2021-10-29 00:14:00 +0530,409811,61.9,37.7,39.81,32.29
2021-10-29 00:14:30 +0530,409812,56.1,37.6,39.88,32.29
2021-10-29 00:15:00 +0530,409813,46.4,34.9,39.91,32.29
2021-10-29 00:15:30 +0530,409814,43.8,34.9,39.98,32.29
2021-10-29 00:16:00 +0530,409815,47.9,33.4,39.95,32.29
2021-10-29 00:16:30 +0530,409816,43.6,30.9,39.91,32.26
2021-10-29 00:17:00 +0530,409817,37.0,28.6,39.95,32.26
2021-10-29 00:17:30 +0530,409818,41.8,31.3,39.98,32.26
2021-10-29 00:18:00 +0530,409819,50.5,30.1,39.93,32.25
2021-10-29 00:18:30 +0530,409820,53.5,29.8,39.97,32.26
2021-10-29 00:19:00 +0530,409821,45.8,29.6,39.93,32.25
2021-10-29 00:19:30 +0530,409822,45.7,31.1,39.97,32.25
2021-10-29 00:20:00 +0530,409823,50.5,31.5,39.97,32.26
2021-10-29 00:20:30 +0530,409824,41.8,28.7,39.93,32.26
2021-10-29 00:21:00 +0530,409825,53.0,30.6,39.95,32.28
2021-10-29 00:21:30 +0530,409826,45.8,29.2,39.98,32.29
2021-10-29 00:22:00 +0530,409827,41.9,27.1,39.95,32.31
2021-10-29 00:22:30 +0530,409828,39.3,26.6,39.91,32.31
2021-10-29 00:23:00 +0530,409829,36.6,27.1,39.91,32.32
2021-10-29 00:23:30 +0530,409830,36.5,26.6,39.88,32.32
2021-10-29 00:24:00 +0530,409831,48.6,27.2,39.88,32.32
2021-10-29 00:24:30 +0530,409832,51.9,27.7,39.91,32.31
2021-10-29 00:25:00 +0530,409833,46.5,26.1,39.88,32.32
2021-10-29 00:25:30 +0530,409834,36.4,25.6,39.98,32.32
2021-10-29 00:26:00 +0530,409835,35.3,25.5,39.98,32.33
2021-10-29 00:26:30 +0530,409836,37.3,24.8,39.95,32.33
2021-10-29 00:27:00 +0530,409837,38.4,25.6,39.95,32.33
2021-10-29 00:27:30 +0530,409838,37.5,25.2,39.98,32.33
2021-10-29 00:28:00 +0530,409839,35.0,25.7,39.95,32.35
2021-10-29 00:28:30 +0530,409840,33.4,24.4,39.91,32.35
2021-10-29 00:29:00 +0530,409841,34.6,25.0,39.95,32.35
2021-10-29 00:29:30 +0530,409842,33.7,25.8,39.91,32.37
2021-10-29 00:30:00 +0530,409843,38.7,26.7,39.91,32.37
2021-10-29 00:30:30 +0530,409844,39.8,25.7,39.95,32.37
2021-10-29 00:31:00 +0530,409845,33.3,25.6,39.91,32.37
2021-10-29 00:31:30 +0530,409846,39.4,25.7,39.98,32.38
2021-10-29 00:32:00 +0530,409847,42.7,26.2,39.91,32.39
2021-10-29 00:33:00 +0530,409849,33.1,24.2,39.91,32.38
2021-10-29 00:33:30 +0530,409850,35.1,24.9,39.95,32.39
