created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-10-29 00:36:00 +0530,1506387,223.0,54.2,40.38,29.81,,,,72879366
2021-10-29 00:36:30 +0530,1506388,103.3,43.9,40.35,29.81,,,,73862406
2021-10-29 00:37:00 +0530,1506389,159.0,46.1,40.45,29.81,,,,75173126
2021-10-29 00:37:30 +0530,1506390,92.6,41.6,40.21,29.81,,,,76287238
2021-10-29 00:38:00 +0530,1506391,99.0,42.9,40.14,29.81,,,,77333766
2021-10-29 00:38:30 +0530,1506392,89.8,41.8,40.21,29.81,,,,78580998
2021-10-29 00:39:00 +0530,1506393,93.0,42.2,40.21,29.81,,,,79760646
2021-10-29 00:39:30 +0530,1506394,109.1,44.8,40.35,29.8,,,,80809222
2021-10-29 00:40:00 +0530,1506395,142.9,46.1,40.35,29.8,,,,81854726
2021-10-29 00:40:30 +0530,1506396,104.7,42.2,40.32,29.81,,,,82971910
2021-10-29 00:41:00 +0530,1506397,89.1,41.6,40.28,29.81,,,,67174662
2021-10-29 00:41:30 +0530,1506398,73.6,40.6,40.52,29.81,,,,68223238
2021-10-29 00:42:00 +0530,1506399,98.0,42.5,40.55,29.81,,,,69078278
2021-10-29 00:42:30 +0530,1506400,122.4,43.0,40.55,29.8,,,,69995782
2021-10-29 00:43:00 +0530,1506401,149.3,46.1,40.62,29.8,,,,70910214
2021-10-29 00:43:30 +0530,1506402,135.8,48.2,40.48,29.8,,,,71632134
2021-10-29 00:44:00 +0530,1506403,113.7,40.9,40.42,29.8,,,,72679686
2021-10-29 00:44:30 +0530,1506404,94.3,41.1,40.52,29.79,,,,73925894
2021-10-29 00:45:00 +0530,1506405,83.1,40.1,40.45,29.78,,,,75171078
2021-10-29 00:45:30 +0530,1506406,114.6,50.2,40.35,29.78,,,,76350726
2021-10-29 00:46:00 +0530,1506407,81.8,43.5,40.38,29.78,,,,77530374
2021-10-29 00:46:30 +0530,1506408,77.8,42.4,40.38,29.78,,,,78775558
2021-10-29 00:47:00 +0530,1506409,74.2,40.6,40.38,29.77,,,,79888646
2021-10-29 00:47:30 +0530,1506410,78.4,41.2,40.38,29.76,,,,80874758
2021-10-29 00:48:00 +0530,1506411,80.4,40.9,40.38,29.76,,,,82116870
2021-10-29 00:48:30 +0530,1506412,103.6,41.7,40.42,29.76,,,,83365126
2021-10-29 00:49:00 +0530,1506413,95.9,41.2,40.45,29.76,,,,67635462
2021-10-29 00:49:30 +0530,1506414,96.2,43.7,40.48,29.75,,,,68419846
2021-10-29 00:50:00 +0530,1506415,106.3,44.4,40.48,29.74,,,,69271814
2021-10-29 00:50:30 +0530,1506416,79.2,42.7,40.55,29.75,,,,70191366
2021-10-29 00:51:00 +0530,1506417,87.4,40.7,40.55,29.74,,,,71043334
2021-10-29 00:51:30 +0530,1506418,81.0,42.4,40.62,29.73,,,,71895302
2021-10-29 00:52:00 +0530,1506419,93.2,44.3,40.71,29.73,,,,73141510
2021-10-29 00:52:30 +0530,1506420,92.5,42.6,40.65,29.73,,,,74385670
2021-10-29 00:53:00 +0530,1506421,85.5,42.2,40.55,29.73,,,,75566342
2021-10-29 00:53:30 +0530,1506422,71.3,40.2,40.45,29.73,,,,76877062
2021-10-29 00:54:00 +0530,1506423,84.6,41.3,40.45,29.72,,,,77991174
2021-10-29 00:54:30 +0530,1506424,85.1,40.4,40.52,29.72,,,,79236358
2021-10-29 00:55:00 +0530,1506425,82.8,41.7,40.59,29.72,,,,80547078
2021-10-29 00:55:30 +0530,1506426,95.4,42.8,40.59,29.72,,,,81792262
2021-10-29 00:56:00 +0530,1506427,71.1,39.6,40.55,29.72,,,,82969862
2021-10-29 00:56:30 +0530,1506428,71.5,38.4,40.45,29.72,,,,67437830
2021-10-29 00:57:00 +0530,1506429,75.9,40.6,40.52,29.71,,,,68357382
2021-10-29 00:57:30 +0530,1506430,71.6,41.3,40.52,29.71,,,,69075206
2021-10-29 00:58:00 +0530,1506431,62.8,39.9,40.62,29.71,,,,69864710
2021-10-29 00:58:30 +0530,1506432,64.0,39.8,40.62,29.71,,,,70584582
2021-10-29 00:59:00 +0530,1506433,99.0,42.2,40.55,29.72,,,,71372038
2021-10-29 00:59:30 +0530,1506434,101.4,42.7,40.55,29.72,,,,72420614
2021-10-29 01:00:00 +0530,1506435,85.9,41.8,40.62,29.72,,,,73469190
2021-10-29 01:00:30 +0530,1506436,88.8,41.9,40.55,29.72,,,,74646790
2021-10-29 01:01:00 +0530,1506437,66.7,39.2,40.42,29.71,,,,75891974
2021-10-29 01:01:30 +0530,1506438,65.4,39.4,40.42,29.7,,,,77137158
2021-10-29 01:02:00 +0530,1506439,74.4,40.0,40.48,29.68,,,,78184710
2021-10-29 01:02:30 +0530,1506440,67.5,40.6,40.48,29.67,,,,79495430
2021-10-29 01:03:00 +0530,1506441,75.7,39.4,40.45,29.67,,,,80675078
2021-10-29 01:03:30 +0530,1506442,88.4,40.3,40.52,29.67,,,,81789190
2021-10-29 01:04:00 +0530,1506443,100.8,42.0,40.52,29.66,,,,83034374
2021-10-29 01:04:30 +0530,1506444,105.1,40.9,40.55,29.66,,,,83820806
2021-10-29 01:05:00 +0530,1506445,79.6,41.1,40.59,29.65,,,,68026630
2021-10-29 01:05:30 +0530,1506446,86.6,39.9,40.49,29.64,,,,68813062
2021-10-29 01:06:00 +0530,1506447,117.3,43.8,40.46,29.62,,,,69665030
2021-10-29 01:06:30 +0530,1506448,120.7,43.9,40.49,29.62,,,,70385926
2021-10-29 01:07:00 +0530,1506449,124.6,43.1,40.53,29.62,,,,71372038
2021-10-29 01:07:30 +0530,1506450,106.7,43.8,40.59,29.61,,,,72617222
2021-10-29 01:08:00 +0530,1506451,109.1,44.2,40.63,29.61,,,,73731334
2021-10-29 01:08:30 +0530,1506452,88.9,40.8,40.63,29.61,,,,74976518
2021-10-29 01:09:00 +0530,1506453,73.5,40.7,40.63,29.61,,,,76090630
2021-10-29 01:09:30 +0530,1506454,94.3,46.8,40.76,29.62,,,,77201670
2021-10-29 01:10:00 +0530,1506455,103.3,44.2,40.8,29.62,,,,78449926
2021-10-29 01:10:30 +0530,1506456,82.9,40.6,40.9,29.61,,,,79629574
2021-10-29 01:11:00 +0530,1506457,72.4,40.4,40.66,29.62,,,,80871686
2021-10-29 01:11:30 +0530,1506458,81.7,40.5,40.76,29.61,,,,81854726
2021-10-29 01:12:00 +0530,1506459,109.3,41.5,40.59,29.61,,,,82906374
2021-10-29 01:12:30 +0530,1506460,74.5,38.8,40.46,29.6,,,,83757318
2021-10-29 01:13:00 +0530,1506461,90.5,39.8,40.36,29.6,,,,67633414
2021-10-29 01:13:30 +0530,1506462,338.2,53.8,40.39,29.6,,,,68550918
