created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-10-29 00:00:30 +0530,778332,35.7,21.3,41.01,29.33,,,
2021-10-29 00:01:00 +0530,778333,89.0,26.2,40.97,29.35,,,
2021-10-29 00:01:30 +0530,778334,61.1,24.8,41.01,29.35,,,
2021-10-29 00:02:00 +0530,778335,35.3,21.8,41.14,29.33,,,
2021-10-29 00:02:30 +0530,778336,47.2,21.7,41.01,29.35,,,
2021-10-29 00:03:00 +0530,778337,29.0,20.1,40.97,29.36,,,
2021-10-29 00:03:30 +0530,778338,41.0,22.6,41.01,29.37,,,
2021-10-29 00:04:00 +0530,778339,32.6,20.6,40.88,29.37,,,
2021-10-29 00:04:30 +0530,778340,44.0,22.2,40.91,29.37,,,
2021-10-29 00:05:00 +0530,778341,51.2,23.9,41.11,29.36,,,
2021-10-29 00:05:30 +0530,778342,39.3,21.7,41.17,29.36,,,
2021-10-29 00:06:00 +0530,778343,31.2,20.3,41.01,29.35,,,
2021-10-29 00:06:30 +0530,778344,96.2,25.3,40.91,29.33,,,
2021-10-29 00:07:00 +0530,778345,31.6,20.6,41.07,29.33,,,
2021-10-29 00:07:30 +0530,778346,69.6,26.4,41.24,29.33,,,
2021-10-29 00:08:00 +0530,778347,28.3,20.8,41.17,29.31,,,
2021-10-29 00:08:30 +0530,778348,34.7,21.3,41.29,29.3,,,
2021-10-29 00:09:00 +0530,778349,42.2,24.2,41.38,29.3,,,
2021-10-29 00:09:30 +0530,778350,33.2,20.7,41.31,29.31,,,
2021-10-29 00:10:00 +0530,778351,81.5,26.9,41.17,29.32,,,
2021-10-29 00:10:30 +0530,778352,88.0,26.6,41.11,29.32,,,
2021-10-29 00:11:00 +0530,778353,34.2,20.7,41.07,29.33,,,
2021-10-29 00:11:30 +0530,778354,43.5,26.1,41.11,29.33,,,
2021-10-29 00:12:00 +0530,778355,34.4,20.8,41.01,29.34,,,
2021-10-29 00:12:30 +0530,778356,38.0,22.1,41.07,29.35,,,
2021-10-29 00:13:00 +0530,778357,188.9,34.3,41.01,29.37,,,
2021-10-29 00:13:30 +0530,778358,35.4,20.7,41.01,29.36,,,
2021-10-29 00:14:00 +0530,778359,31.1,20.7,41.07,29.35,,,
2021-10-29 00:14:30 +0530,778360,75.5,25.3,40.97,29.35,,,
2021-10-29 00:15:00 +0530,778361,43.7,21.7,41.01,29.35,,,
2021-10-29 00:15:30 +0530,778362,37.7,22.4,41.14,29.35,,,
2021-10-29 00:16:00 +0530,778363,48.4,22.1,41.17,29.35,,,
2021-10-29 00:16:30 +0530,778364,43.9,22.0,41.28,29.35,,,
2021-10-29 00:17:00 +0530,778365,81.6,24.8,41.35,29.35,,,
2021-10-29 00:17:30 +0530,778366,39.4,22.1,41.31,29.35,,,
2021-10-29 00:18:00 +0530,778367,54.5,23.6,41.38,29.37,,,
2021-10-29 00:18:30 +0530,778368,121.0,29.8,41.35,29.38,,,
2021-10-29 00:19:00 +0530,778369,59.0,22.9,41.21,29.36,,,
2021-10-29 00:19:30 +0530,778370,31.2,19.8,40.81,29.35,,,
2021-10-29 00:20:00 +0530,778371,27.9,19.8,40.78,29.33,,,
2021-10-29 00:20:30 +0530,778372,29.0,19.8,40.92,29.3,,,
2021-10-29 00:21:00 +0530,778373,117.8,30.2,41.19,29.3,,,
2021-10-29 00:21:30 +0530,778374,27.7,19.9,41.09,29.29,,,
2021-10-29 00:22:00 +0530,778375,31.0,21.6,41.19,29.29,,,
2021-10-29 00:22:30 +0530,778376,43.5,22.1,41.19,29.29,,,
2021-10-29 00:23:00 +0530,778377,122.0,27.9,41.14,29.3,,,
2021-10-29 00:23:30 +0530,778378,71.6,23.6,41.11,29.29,,,
2021-10-29 00:24:00 +0530,778379,35.1,19.9,41.12,29.3,,,
2021-10-29 00:24:30 +0530,778380,35.2,21.2,41.06,29.31,,,
2021-10-29 00:25:00 +0530,778381,37.0,21.2,41.19,29.29,,,
2021-10-29 00:25:30 +0530,778382,30.4,20.1,41.22,29.29,,,
2021-10-29 00:26:00 +0530,778383,30.3,20.0,41.22,29.29,,,
2021-10-29 00:26:30 +0530,778384,28.0,19.3,41.26,29.27,,,
2021-10-29 00:27:00 +0530,778385,26.6,20.4,41.12,29.24,,,
2021-10-29 00:27:30 +0530,778386,31.6,20.3,41.19,29.22,,,
2021-10-29 00:28:00 +0530,778387,27.8,20.1,41.29,29.2,,,
2021-10-29 00:28:30 +0530,778388,34.3,20.4,41.42,29.18,,,
2021-10-29 00:29:00 +0530,778389,33.7,20.1,41.39,29.18,,,
2021-10-29 00:29:30 +0530,778390,54.4,23.4,41.42,29.2,,,
2021-10-29 00:30:00 +0530,778391,30.7,20.6,41.33,29.2,,,
2021-10-29 00:30:30 +0530,778392,28.5,20.4,41.42,29.2,,,
2021-10-29 00:31:00 +0530,778393,32.4,20.0,41.49,29.2,,,
2021-10-29 00:31:30 +0530,778394,39.7,21.8,41.56,29.2,,,
2021-10-29 00:32:00 +0530,778395,49.8,22.9,41.49,29.2,,,
2021-10-29 00:32:30 +0530,778396,31.8,20.7,41.42,29.2,,,
2021-10-29 00:33:00 +0530,778397,42.3,22.2,41.45,29.23,,,
2021-10-29 00:33:30 +0530,778398,32.4,20.2,41.29,29.26,,,
2021-10-29 00:34:00 +0530,778399,28.6,19.5,41.36,29.24,,,
2021-10-29 00:34:30 +0530,778400,68.0,24.6,41.42,29.24,,,
2021-10-29 00:35:00 +0530,778401,46.2,22.3,41.49,29.26,,,
2021-10-29 00:35:30 +0530,778402,224.3,36.9,41.56,29.26,,,
2021-10-29 00:36:00 +0530,778403,126.5,28.8,41.45,29.24,,,
2021-10-29 00:36:30 +0530,778404,39.0,21.1,41.33,29.26,,,
2021-10-29 00:37:00 +0530,778405,41.2,21.4,41.22,29.26,,,
2021-10-29 00:37:30 +0530,778406,36.6,20.8,41.29,29.24,,,
2021-10-29 00:38:00 +0530,778407,50.1,21.9,41.36,29.23,,,
2021-10-29 00:38:30 +0530,778408,33.5,20.9,41.49,29.24,,,
2021-10-29 00:39:00 +0530,778409,25.8,18.7,41.56,29.18,,,
2021-10-29 00:39:30 +0530,778410,33.3,21.0,41.62,29.2,,,
2021-10-29 00:40:00 +0530,778411,33.3,21.8,41.56,29.21,,,
2021-10-29 00:40:30 +0530,778412,29.8,20.5,41.36,29.21,,,
2021-10-29 00:41:00 +0530,778413,33.7,21.5,41.39,29.22,,,
2021-10-29 00:41:30 +0530,778414,26.3,19.5,41.26,29.21,,,
2021-10-29 00:42:00 +0530,778415,26.2,19.9,41.16,29.2,,,
2021-10-29 00:42:30 +0530,778416,28.6,19.8,41.09,29.18,,,
2021-10-29 00:43:00 +0530,778417,28.0,20.1,41.16,29.18,,,
2021-10-29 00:43:30 +0530,778418,29.6,19.7,41.19,29.17,,,
2021-10-29 00:44:00 +0530,778419,30.3,20.3,41.19,29.16,,,
2021-10-29 00:44:30 +0530,778420,26.6,19.8,41.26,29.17,,,
2021-10-29 00:45:00 +0530,778421,27.5,20.4,41.09,29.16,,,
2021-10-29 00:45:30 +0530,778422,30.1,20.7,41.13,29.16,,,
2021-10-29 00:46:00 +0530,778423,51.5,22.8,41.16,29.16,,,
2021-10-29 00:46:30 +0530,778424,33.8,20.9,41.22,29.16,,,
2021-10-29 00:47:00 +0530,778425,32.2,20.3,41.16,29.17,,,
2021-10-29 00:47:30 +0530,778426,36.6,21.4,41.16,29.18,,,
2021-10-29 00:48:00 +0530,778427,28.5,20.6,41.19,29.19,,,
2021-10-29 00:48:30 +0530,778428,38.9,23.1,41.29,29.19,,,
2021-10-29 00:49:00 +0530,778429,39.2,20.9,41.36,29.19,,,
2021-10-29 00:49:30 +0530,778430,28.6,20.2,41.29,29.2,,,
2021-10-29 00:50:00 +0530,778431,28.7,20.3,41.22,29.2,,,
2021-10-29 00:50:30 +0530,778432,30.8,20.1,41.22,29.19,,,
2021-10-29 00:51:00 +0530,778433,30.7,20.1,41.29,29.19,,,
2021-10-29 00:51:30 +0530,778434,30.5,20.3,41.19,29.18,,,
2021-10-29 00:52:00 +0530,778435,27.1,20.1,41.26,29.18,,,
2021-10-29 00:52:30 +0530,778436,25.8,19.7,41.12,29.18,,,
2021-10-29 00:53:00 +0530,778437,32.5,20.6,41.22,29.17,,,
2021-10-29 00:53:30 +0530,778438,30.7,20.4,41.29,29.15,,,
2021-10-29 00:54:00 +0530,778439,30.8,21.4,41.29,29.16,,,
2021-10-29 00:54:30 +0530,778440,30.6,20.5,41.22,29.18,,,
2021-10-29 00:55:00 +0530,778441,29.4,19.9,41.16,29.17,,,
2021-10-29 00:55:30 +0530,778442,33.3,20.3,41.16,29.18,,,
2021-10-29 00:56:00 +0530,778443,28.9,20.7,41.16,29.19,,,
2021-10-29 00:56:30 +0530,778444,32.4,20.0,41.16,29.2,,,
2021-10-29 00:57:00 +0530,778445,28.9,20.4,41.22,29.2,,,
2021-10-29 00:57:30 +0530,778446,27.4,20.0,41.29,29.21,,,
2021-10-29 00:58:00 +0530,778447,30.3,20.3,41.29,29.2,,,
2021-10-29 00:58:30 +0530,778448,35.0,20.9,41.26,29.2,,,
2021-10-29 00:59:00 +0530,778449,33.4,20.9,41.36,29.19,,,
2021-10-29 00:59:30 +0530,778450,95.0,26.8,41.39,29.2,,,
2021-10-29 01:00:00 +0530,778451,48.6,22.7,41.39,29.22,,,
2021-10-29 01:00:30 +0530,778452,31.0,20.8,41.36,29.22,,,
2021-10-29 01:01:00 +0530,778453,29.8,20.7,41.36,29.23,,,
2021-10-29 01:01:30 +0530,778454,34.2,20.7,41.16,29.24,,,
2021-10-29 01:02:00 +0530,778455,37.7,21.1,41.06,29.26,,,
2021-10-29 01:02:30 +0530,778456,40.6,21.2,41.06,29.24,,,
2021-10-29 01:03:00 +0530,778457,38.2,20.6,41.09,29.24,,,
2021-10-29 01:03:30 +0530,778458,32.0,23.2,41.12,29.26,,,
2021-10-29 01:04:00 +0530,778459,27.7,20.2,41.16,29.26,,,
2021-10-29 01:04:30 +0530,778460,28.0,20.3,41.16,29.27,,,
2021-10-29 01:05:00 +0530,778461,30.9,20.4,40.99,29.29,,,
2021-10-29 01:05:30 +0530,778462,33.6,20.6,40.99,29.28,,,
2021-10-29 01:06:00 +0530,778463,30.4,20.1,41.06,29.27,,,
2021-10-29 01:06:30 +0530,778464,31.0,20.7,41.19,29.27,,,
2021-10-29 01:07:00 +0530,778465,55.0,24.3,41.16,29.28,,,
2021-10-29 01:07:30 +0530,778466,53.3,24.3,41.06,29.29,,,
2021-10-29 01:08:00 +0530,778467,32.7,21.3,40.92,29.29,,,
2021-10-29 01:08:30 +0530,778468,30.1,21.1,40.85,29.27,,,
2021-10-29 01:09:00 +0530,778469,31.3,22.1,41.06,29.22,,,
2021-10-29 01:09:30 +0530,778470,28.8,21.2,40.99,29.21,,,
2021-10-29 01:10:00 +0530,778471,31.8,21.6,40.99,29.19,,,
2021-10-29 01:10:30 +0530,778472,33.1,21.4,40.92,29.19,,,
2021-10-29 01:11:00 +0530,778473,30.6,21.6,41.12,29.18,,,
2021-10-29 01:11:30 +0530,778474,37.8,23.2,41.29,29.17,,,
2021-10-29 01:12:00 +0530,778475,35.1,22.8,41.36,29.17,,,
2021-10-29 01:12:30 +0530,778476,35.0,21.7,41.42,29.18,,,
2021-10-29 01:13:00 +0530,778477,33.5,21.6,41.29,29.18,,,
2021-10-29 01:13:30 +0530,778478,37.0,22.6,41.19,29.18,,,
2021-10-29 01:14:00 +0530,778479,78.1,28.9,41.22,29.19,,,
2021-10-29 01:14:30 +0530,778480,86.4,30.3,41.22,29.2,,,
2021-10-29 01:15:00 +0530,778481,36.2,22.3,41.06,29.19,,,
2021-10-29 01:15:30 +0530,778482,160.2,34.4,41.19,29.19,,,
2021-10-29 01:16:00 +0530,778483,43.0,24.4,41.22,29.2,,,
2021-10-29 01:16:30 +0530,778484,45.5,23.5,41.29,29.21,,,
2021-10-29 01:17:00 +0530,778485,48.4,23.0,41.12,29.21,,,
2021-10-29 01:17:30 +0530,778486,37.8,23.0,41.12,29.2,,,
2021-10-29 01:18:00 +0530,778487,36.0,25.1,41.16,29.22,,,
2021-10-29 01:18:30 +0530,778488,45.5,29.0,40.99,29.22,,,
2021-10-29 01:19:00 +0530,778489,44.6,23.9,40.92,29.23,,,
2021-10-29 01:19:30 +0530,778490,152.3,29.7,40.92,29.24,,,
2021-10-29 01:20:00 +0530,778491,138.9,28.9,40.75,29.24,,,
2021-10-29 01:20:30 +0530,778492,69.1,24.9,40.68,29.27,,,
2021-10-29 01:21:00 +0530,778493,36.4,22.6,40.65,29.26,,,
2021-10-29 01:21:30 +0530,778494,37.1,22.9,40.68,29.24,,,
2021-10-29 01:22:00 +0530,778495,36.1,23.1,40.79,29.23,,,
2021-10-29 01:22:30 +0530,778496,113.8,32.2,40.82,29.26,,,
2021-10-29 01:23:00 +0530,778497,68.0,26.5,40.79,29.24,,,
2021-10-29 01:23:30 +0530,778498,54.0,24.2,40.75,29.24,,,
2021-10-29 01:24:00 +0530,778499,35.8,22.5,40.59,29.22,,,
2021-10-29 01:24:30 +0530,778500,34.0,22.6,40.49,29.22,,,
2021-10-29 01:25:00 +0530,778501,33.5,22.7,40.52,29.2,,,
2021-10-29 01:25:30 +0530,778502,29.1,22.1,40.52,29.2,,,
2021-10-29 01:26:00 +0530,778503,49.5,24.9,40.72,29.18,,,
2021-10-29 01:26:30 +0530,778504,40.2,24.2,40.68,29.17,,,
2021-10-29 01:27:00 +0530,778505,33.3,22.8,40.62,29.18,,,
2021-10-29 01:27:30 +0530,778506,72.7,26.1,40.65,29.18,,,
2021-10-29 01:28:00 +0530,778507,32.6,22.3,40.49,29.19,,,
2021-10-29 01:28:30 +0530,778508,100.0,29.4,40.52,29.21,,,
2021-10-29 01:29:00 +0530,778509,50.0,24.9,40.59,29.2,,,
2021-10-29 01:29:30 +0530,778510,68.5,27.6,40.65,29.19,,,
2021-10-29 01:30:00 +0530,778511,42.9,25.1,40.68,29.21,,,
2021-10-29 01:30:30 +0530,778512,32.8,21.9,40.59,29.21,,,
2021-10-29 01:31:00 +0530,778513,38.0,24.4,40.72,29.21,,,
2021-10-29 01:31:30 +0530,778514,35.6,23.6,40.65,29.22,,,
2021-10-29 01:32:00 +0530,778515,38.1,23.1,40.52,29.22,,,
2021-10-29 01:32:30 +0530,778516,48.0,24.8,40.42,29.23,,,
2021-10-29 01:33:00 +0530,778517,80.5,27.6,40.52,29.21,,,
2021-10-29 01:33:30 +0530,778518,35.6,22.7,40.49,29.22,,,
2021-10-29 01:34:00 +0530,778519,64.7,25.4,40.52,29.23,,,
2021-10-29 01:34:30 +0530,778520,145.8,33.8,40.42,29.22,,,
2021-10-29 01:35:00 +0530,778521,31.7,22.5,40.42,29.2,,,
2021-10-29 01:35:30 +0530,778522,30.3,23.4,40.59,29.19,,,
2021-10-29 01:36:00 +0530,778523,35.5,22.5,40.62,29.18,,,
2021-10-29 01:36:30 +0530,778524,32.3,22.6,40.55,29.18,,,
2021-10-29 01:37:00 +0530,778525,37.4,23.3,40.52,29.18,,,
2021-10-29 01:37:30 +0530,778526,113.7,29.7,40.39,29.18,,,
2021-10-29 01:38:00 +0530,778527,32.5,22.4,40.35,29.17,,,
2021-10-29 01:38:30 +0530,778528,40.0,23.4,40.35,29.16,,,
2021-10-29 01:39:00 +0530,778529,65.0,25.8,40.32,29.17,,,
2021-10-29 01:39:30 +0530,778530,35.6,22.5,40.35,29.15,,,
2021-10-29 01:40:00 +0530,778531,60.4,24.6,40.5,29.14,,,
2021-10-29 01:40:30 +0530,778532,44.2,24.1,40.52,29.15,,,
2021-10-29 01:41:00 +0530,778533,114.6,29.9,40.56,29.14,,,
2021-10-29 01:41:30 +0530,778534,33.3,22.9,40.39,29.14,,,
2021-10-29 01:42:00 +0530,778535,33.4,22.7,40.36,29.13,,,
2021-10-29 01:42:30 +0530,778536,33.0,22.6,40.46,29.12,,,
2021-10-29 01:43:00 +0530,778537,40.0,23.7,40.53,29.12,,,
2021-10-29 01:43:30 +0530,778538,37.5,23.2,40.53,29.12,,,
2021-10-29 01:44:00 +0530,778539,36.7,23.2,40.56,29.11,,,
2021-10-29 01:44:30 +0530,778540,34.9,23.1,40.6,29.09,,,
2021-10-29 01:45:00 +0530,778541,72.4,26.9,40.8,29.09,,,
2021-10-29 01:45:30 +0530,778542,35.4,23.1,40.73,29.07,,,
2021-10-29 01:46:00 +0530,778543,32.8,22.6,40.7,29.08,,,
2021-10-29 01:46:30 +0530,778544,36.1,23.9,40.6,29.08,,,
2021-10-29 01:47:00 +0530,778545,31.4,23.6,40.56,29.07,,,
2021-10-29 01:47:30 +0530,778546,32.2,22.9,40.56,29.06,,,
2021-10-29 01:48:00 +0530,778547,32.0,22.8,40.7,29.07,,,
2021-10-29 01:48:30 +0530,778548,33.2,22.7,40.66,29.07,,,
2021-10-29 01:49:00 +0530,778549,40.2,22.3,40.7,29.08,,,
2021-10-29 01:49:30 +0530,778550,42.0,25.4,40.77,29.08,,,
2021-10-29 01:50:00 +0530,778551,37.1,24.1,40.7,29.09,,,
2021-10-29 01:50:30 +0530,778552,37.7,23.9,40.63,29.08,,,
2021-10-29 01:51:00 +0530,778553,45.6,25.0,40.63,29.07,,,
2021-10-29 01:51:30 +0530,778554,43.0,24.5,40.77,29.07,,,
2021-10-29 01:52:00 +0530,778555,32.8,23.5,40.84,29.06,,,
2021-10-29 01:52:30 +0530,778556,43.9,23.9,40.77,29.09,,,
2021-10-29 01:53:00 +0530,778557,39.5,23.0,40.7,29.08,,,
2021-10-29 01:53:30 +0530,778558,45.2,24.2,40.66,29.07,,,
2021-10-29 01:54:00 +0530,778559,66.2,24.4,40.7,29.09,,,
2021-10-29 01:54:30 +0530,778560,90.1,29.1,40.73,29.08,,,
2021-10-29 01:55:00 +0530,778561,43.8,24.8,40.77,29.07,,,
2021-10-29 01:55:30 +0530,778562,78.0,27.5,40.84,29.08,,,
2021-10-29 01:56:00 +0530,778563,45.0,24.2,40.84,29.08,,,
2021-10-29 01:56:30 +0530,778564,35.9,23.3,40.7,29.09,,,
2021-10-29 01:57:00 +0530,778565,36.5,23.9,40.77,29.08,,,
2021-10-29 01:57:30 +0530,778566,30.4,23.4,40.8,29.07,,,
2021-10-29 01:58:00 +0530,778567,37.9,22.8,40.77,29.07,,,
2021-10-29 01:58:30 +0530,778568,41.3,23.7,40.77,29.08,,,
2021-10-29 01:59:00 +0530,778569,35.2,23.4,40.8,29.07,,,
2021-10-29 01:59:30 +0530,778570,46.1,24.1,40.8,29.09,,,
2021-10-29 02:00:00 +0530,778571,43.2,24.0,40.84,29.11,,,
2021-10-29 02:00:30 +0530,778572,38.4,23.9,40.63,29.11,,,
2021-10-29 02:01:00 +0530,778573,29.7,22.2,40.6,29.11,,,
2021-10-29 02:01:30 +0530,778574,37.2,23.1,40.63,29.09,,,
2021-10-29 02:02:00 +0530,778575,37.3,22.2,40.5,29.11,,,
2021-10-29 02:02:30 +0530,778576,30.5,22.3,40.6,29.08,,,
2021-10-29 02:03:00 +0530,778577,166.5,37.9,40.7,29.08,,,
2021-10-29 02:03:30 +0530,778578,48.5,24.3,40.66,29.05,,,
2021-10-29 02:04:00 +0530,778579,47.8,23.6,40.73,29.03,,,
2021-10-29 02:04:30 +0530,778580,42.1,24.1,40.97,29.02,,,
2021-10-29 02:05:00 +0530,778581,34.6,23.2,40.94,29.02,,,
2021-10-29 02:05:30 +0530,778582,38.8,23.6,40.94,29.02,,,
2021-10-29 02:06:00 +0530,778583,53.3,23.9,40.97,29.03,,,
2021-10-29 02:06:30 +0530,778584,97.2,29.7,40.97,29.0,,,
2021-10-29 02:07:00 +0530,778585,45.1,24.6,40.9,29.05,,,
2021-10-29 02:07:30 +0530,778586,37.5,23.6,40.87,29.05,,,
2021-10-29 02:08:00 +0530,778587,40.8,23.1,40.77,29.05,,,
2021-10-29 02:08:30 +0530,778588,38.0,23.3,40.97,29.05,,,
2021-10-29 02:09:00 +0530,778589,38.7,23.8,40.84,29.06,,,
2021-10-29 02:10:00 +0530,778591,31.7,23.4,40.66,29.04,,,
2021-10-29 02:10:30 +0530,778592,40.0,23.2,40.73,29.05,,,
2021-10-29 02:11:00 +0530,778590,32.5,22.3,40.77,29.09,,,
2021-10-29 02:11:30 +0530,778593,39.8,23.6,40.7,29.07,,,
2021-10-29 02:12:00 +0530,778594,33.5,22.8,40.7,29.09,,,
2021-10-29 02:12:30 +0530,778595,41.8,22.7,40.8,29.08,,,
2021-10-29 02:13:00 +0530,778596,38.9,23.0,40.66,29.09,,,
2021-10-29 02:13:30 +0530,778597,30.6,22.1,40.63,29.09,,,
2021-10-29 02:14:00 +0530,778598,35.1,23.4,40.7,29.08,,,
2021-10-29 02:14:30 +0530,778599,29.4,23.3,40.7,29.09,,,
2021-10-29 02:15:00 +0530,778600,32.9,22.9,40.7,29.08,,,
2021-10-29 02:15:30 +0530,778601,33.7,22.4,40.6,29.09,,,
2021-10-29 02:16:00 +0530,778602,107.5,33.5,40.77,29.09,,,
2021-10-29 02:16:30 +0530,778603,102.9,28.7,40.73,29.08,,,
2021-10-29 02:17:00 +0530,778604,34.4,21.7,40.66,29.11,,,
2021-10-29 02:17:30 +0530,778605,29.5,20.9,40.56,29.08,,,
2021-10-29 02:18:00 +0530,778606,69.0,23.8,40.6,29.08,,,
2021-10-29 02:18:30 +0530,778607,69.1,24.1,40.66,29.07,,,
2021-10-29 02:19:00 +0530,778608,68.4,29.4,40.66,29.08,,,
2021-10-29 02:19:30 +0530,778609,64.1,24.2,40.63,29.08,,,
2021-10-29 02:20:00 +0530,778610,66.9,24.9,40.56,29.08,,,
2021-10-29 02:20:30 +0530,778611,75.6,25.6,40.39,29.08,,,
2021-10-29 02:21:00 +0530,778612,36.3,22.2,40.39,29.05,,,
2021-10-29 02:21:30 +0530,778613,39.4,23.3,40.5,29.04,,,
2021-10-29 02:22:00 +0530,778614,201.3,44.5,40.7,29.06,,,
2021-10-29 02:22:30 +0530,778615,32.1,21.9,40.6,29.06,,,
2021-10-29 02:23:00 +0530,778616,40.7,22.3,40.5,29.05,,,
2021-10-29 02:23:30 +0530,778617,33.8,21.8,40.5,29.04,,,
2021-10-29 02:24:00 +0530,778618,47.8,23.2,40.6,29.03,,,
2021-10-29 02:24:30 +0530,778619,33.5,21.9,40.7,29.03,,,
2021-10-29 02:25:00 +0530,778620,37.9,22.2,40.77,29.04,,,
2021-10-29 02:25:30 +0530,778621,30.4,20.8,40.63,29.04,,,
2021-10-29 02:26:00 +0530,778622,27.0,21.1,40.53,29.03,,,
2021-10-29 02:26:30 +0530,778623,30.3,21.2,40.56,29.03,,,
2021-10-29 02:27:00 +0530,778624,110.1,30.2,40.63,29.03,,,
2021-10-29 02:27:30 +0530,778625,98.2,29.2,40.53,29.01,,,
2021-10-29 02:28:00 +0530,778626,74.2,26.3,40.63,29.0,,,
2021-10-29 02:28:30 +0530,778627,54.1,24.1,40.77,28.99,,,
2021-10-29 02:29:00 +0530,778628,87.7,27.9,40.7,28.99,,,
2021-10-29 02:29:30 +0530,778629,47.3,22.9,40.87,28.98,,,
2021-10-29 02:30:00 +0530,778630,72.9,25.1,40.8,28.98,,,
2021-10-29 02:30:30 +0530,778631,30.8,21.7,40.77,28.97,,,
2021-10-29 02:31:00 +0530,778632,33.2,21.2,40.75,28.95,,,
2021-10-29 02:31:30 +0530,778633,37.7,21.6,40.81,28.93,,,
2021-10-29 02:32:00 +0530,778634,39.6,22.8,40.94,28.92,,,
2021-10-29 02:32:30 +0530,778635,70.7,25.4,40.91,28.92,,,
2021-10-29 02:33:00 +0530,778636,34.8,21.0,41.04,28.93,,,
2021-10-29 02:33:30 +0530,778637,32.8,21.6,40.75,28.92,,,
2021-10-29 02:34:00 +0530,778638,34.6,21.5,40.75,28.9,,,
2021-10-29 02:34:30 +0530,778639,37.6,22.2,40.84,28.88,,,
2021-10-29 02:35:00 +0530,778640,43.5,23.3,40.94,28.87,,,
2021-10-29 02:35:30 +0530,778641,31.0,21.5,40.88,28.88,,,
2021-10-29 02:36:00 +0530,778642,295.4,44.2,40.81,28.88,,,
2021-10-29 02:36:30 +0530,778643,100.6,27.2,40.94,28.89,,,
2021-10-29 02:37:00 +0530,778644,37.1,21.8,41.01,28.89,,,
2021-10-29 02:37:30 +0530,778645,71.6,24.8,41.01,28.9,,,
2021-10-29 02:38:00 +0530,778646,52.4,23.0,41.04,28.9,,,
2021-10-29 02:38:30 +0530,778647,30.4,21.2,41.08,28.9,,,
2021-10-29 02:39:00 +0530,778648,51.6,24.1,40.91,28.91,,,
2021-10-29 02:39:30 +0530,778649,47.0,22.8,40.88,28.91,,,
2021-10-29 02:40:00 +0530,778650,51.8,23.2,40.94,28.91,,,
2021-10-29 02:40:30 +0530,778651,49.2,24.2,40.94,28.9,,,
2021-10-29 02:41:00 +0530,778652,31.9,21.2,40.88,28.9,,,
2021-10-29 02:41:30 +0530,778653,31.7,21.1,40.75,28.93,,,
2021-10-29 02:42:00 +0530,778654,40.9,22.1,40.71,28.93,,,
2021-10-29 02:42:30 +0530,778655,29.9,21.9,40.78,28.94,,,
