created_at,entry_id,field1,field2,field3,field4
2021-06-01 00:00:30 +0530,253748,45.2,22.3,49.45,32.75
2021-06-01 00:01:00 +0530,253749,46.2,21.8,49.42,32.76
2021-06-01 00:01:30 +0530,253750,38.8,20.4,49.42,32.76
2021-06-01 00:02:00 +0530,253751,34.1,20.8,49.49,32.75
2021-06-01 00:02:30 +0530,253752,22.9,12.7,49.79,32.69
2021-06-01 00:03:00 +0530,253753,35.3,20.2,49.66,32.74
2021-06-01 00:03:30 +0530,253754,35.2,20.0,49.63,32.75
2021-06-01 00:04:00 +0530,253755,32.1,20.4,49.63,32.76
2021-06-01 00:04:30 +0530,253756,41.0,21.2,49.63,32.77
2021-06-01 00:05:00 +0530,253757,24.8,13.7,49.86,32.71
2021-06-01 00:05:30 +0530,253758,34.1,18.6,49.73,32.74
2021-06-01 00:06:00 +0530,253759,34.5,20.0,49.66,32.75
2021-06-01 00:06:30 +0530,253760,51.4,31.2,49.66,32.76
2021-06-01 00:07:00 +0530,253761,27.2,18.5,49.69,32.76
2021-06-01 00:07:30 +0530,253762,19.4,12.1,49.82,32.68
2021-06-01 00:08:00 +0530,253763,46.2,14.9,50.06,32.67
2021-06-01 00:08:30 +0530,253764,29.5,18.5,49.79,32.72
2021-06-01 00:09:00 +0530,253765,27.1,17.3,49.59,32.74
2021-06-01 00:09:30 +0530,253766,24.9,16.9,49.49,32.74
2021-06-01 00:10:00 +0530,253767,22.4,16.6,49.49,32.74
2021-06-01 00:10:30 +0530,253768,26.3,16.8,49.49,32.74
2021-06-01 00:11:00 +0530,253769,26.2,16.7,49.49,32.74
2021-06-01 00:11:30 +0530,253770,24.5,17.1,49.42,32.74
2021-06-01 00:12:00 +0530,253771,22.1,16.4,49.45,32.74
2021-06-01 00:12:30 +0530,253772,23.4,10.9,49.73,32.68
2021-06-01 00:13:00 +0530,253773,21.4,11.4,49.73,32.68
2021-06-01 00:13:30 +0530,253774,21.4,11.4,49.73,32.68
2021-06-01 00:14:00 +0530,253775,21.4,11.4,49.73,32.68
2021-06-01 00:14:30 +0530,253776,22.4,10.2,51.9,31.88
2021-06-01 00:15:00 +0530,253777,24.8,16.1,50.66,32.24
2021-06-01 00:15:30 +0530,253778,24.9,15.8,50.08,32.4
2021-06-01 00:16:00 +0530,253779,21.9,15.6,49.73,32.49
2021-06-01 00:16:30 +0530,253780,23.4,15.6,49.6,32.55
2021-06-01 00:17:00 +0530,253781,33.7,16.4,49.5,32.6
2021-06-01 00:17:30 +0530,253782,42.2,17.6,49.4,32.62
2021-06-01 00:18:00 +0530,253783,48.1,18.0,49.35,32.67
2021-06-01 00:18:30 +0530,253784,36.0,16.2,49.28,32.71
2021-06-01 00:19:00 +0530,253785,91.3,24.2,49.15,32.74
2021-06-01 00:19:30 +0530,253786,34.8,16.9,48.95,32.77
2021-06-01 00:20:00 +0530,253787,25.6,15.8,48.95,32.78
2021-06-01 00:20:30 +0530,253788,73.4,20.0,49.02,32.81
2021-06-01 00:21:00 +0530,253789,75.6,20.6,49.04,32.83
2021-06-01 00:21:30 +0530,253790,55.7,19.3,48.97,32.85
2021-06-01 00:22:00 +0530,253791,56.9,20.6,48.94,32.88
2021-06-01 00:22:30 +0530,253792,23.6,15.2,48.87,32.9
2021-06-01 00:23:00 +0530,253793,22.0,15.1,48.87,32.92
2021-06-01 00:23:30 +0530,253794,23.9,15.1,48.76,32.92
2021-06-01 00:24:00 +0530,253795,22.7,15.4,48.7,32.92
2021-06-01 00:24:30 +0530,253796,30.3,17.0,48.83,32.94
2021-06-01 00:25:00 +0530,253797,34.6,16.9,48.73,32.96
2021-06-01 00:25:30 +0530,253798,22.1,14.9,48.7,32.97
2021-06-01 00:26:00 +0530,253799,24.2,15.4,48.76,32.98
2021-06-01 00:26:30 +0530,253800,39.9,16.4,48.7,32.99
2021-06-01 00:27:00 +0530,253801,26.9,16.0,48.69,33.02
2021-06-01 00:27:30 +0530,253802,22.2,15.6,48.69,33.04
2021-06-01 00:28:00 +0530,253803,33.7,16.6,48.59,33.05
2021-06-01 00:28:30 +0530,253804,30.9,15.9,48.59,33.06
2021-06-01 00:29:00 +0530,253805,26.3,15.6,48.62,33.06
2021-06-01 00:29:30 +0530,253806,22.4,14.9,48.31,33.06
2021-06-01 00:30:00 +0530,253807,16.3,9.7,48.45,33.01
2021-06-01 00:30:30 +0530,253808,24.1,15.1,48.35,33.03
2021-06-01 00:31:00 +0530,253809,35.2,16.6,48.21,33.03
2021-06-01 00:31:30 +0530,253810,45.4,18.3,48.24,33.02
2021-06-01 00:32:00 +0530,253811,28.4,15.2,48.18,33.02
2021-06-01 00:32:30 +0530,253812,25.8,16.2,48.15,33.02
2021-06-01 00:33:00 +0530,253813,41.8,21.9,48.35,33.02
2021-06-01 00:33:30 +0530,253814,38.6,20.1,48.45,33.04
2021-06-01 00:34:00 +0530,253815,30.6,17.3,48.38,33.04
2021-06-01 00:34:30 +0530,253816,24.4,15.2,48.21,33.04
2021-06-01 00:35:00 +0530,253817,27.3,15.7,48.15,33.04
2021-06-01 00:35:30 +0530,253818,58.8,18.8,48.15,33.03
2021-06-01 00:36:00 +0530,253819,71.2,21.4,48.24,33.02
2021-06-01 00:36:30 +0530,253820,25.7,15.1,48.38,33.01
2021-06-01 00:37:00 +0530,253821,24.0,14.6,48.42,33.01
2021-06-01 00:37:30 +0530,253822,23.9,15.1,48.42,33.01
2021-06-01 00:38:00 +0530,253823,20.9,10.2,48.6,32.91
2021-06-01 00:38:30 +0530,253824,55.9,19.8,48.57,32.92
2021-06-01 00:39:00 +0530,253825,74.3,20.3,48.57,32.92
2021-06-01 00:39:30 +0530,253826,34.6,11.2,48.63,32.88
2021-06-01 00:40:00 +0530,253827,38.5,16.4,48.46,32.92
2021-06-01 00:40:30 +0530,253828,31.0,15.2,48.4,32.92
2021-06-01 00:41:00 +0530,253829,68.7,17.6,48.4,32.92
2021-06-01 00:41:30 +0530,253830,36.4,15.4,48.4,32.96
2021-06-01 00:42:00 +0530,253831,25.6,15.2,48.33,32.96
2021-06-01 00:42:30 +0530,253832,43.6,17.1,48.36,32.96
2021-06-01 00:43:00 +0530,253833,49.2,16.8,48.36,32.98
2021-06-01 00:43:30 +0530,253834,29.6,9.7,48.6,32.92
2021-06-01 00:44:00 +0530,253835,24.9,14.7,48.4,32.94
2021-06-01 00:44:30 +0530,253836,24.4,14.6,48.29,32.97
2021-06-01 00:45:00 +0530,253837,22.8,15.1,48.4,32.96
2021-06-01 00:45:30 +0530,253838,14.2,8.1,48.57,32.86
2021-06-01 00:46:00 +0530,253839,23.7,14.7,48.57,32.91
2021-06-01 00:46:30 +0530,253840,38.6,17.8,48.46,32.92
2021-06-01 00:47:00 +0530,253841,33.9,15.8,48.4,32.92
2021-06-01 00:47:30 +0530,253842,38.4,21.2,48.36,32.92
2021-06-01 00:48:00 +0530,253843,18.2,9.3,48.53,32.86
2021-06-01 00:48:30 +0530,253844,25.0,9.6,48.53,32.84
2021-06-01 00:49:00 +0530,253845,20.0,9.3,48.6,32.82
2021-06-01 00:49:30 +0530,253846,28.8,14.6,48.36,32.88
2021-06-01 00:50:00 +0530,253847,29.3,15.4,48.26,32.9
2021-06-01 00:50:30 +0530,253848,97.2,22.8,48.22,32.92
2021-06-01 00:51:00 +0530,253849,45.2,18.1,48.26,32.92
2021-06-01 00:51:30 +0530,253850,46.1,17.7,48.26,32.93
2021-06-01 00:52:00 +0530,253851,31.5,15.0,48.09,32.96
2021-06-01 00:52:30 +0530,253852,24.6,14.5,48.09,32.94
2021-06-01 00:53:00 +0530,253853,30.5,14.8,48.09,32.94
2021-06-01 00:53:30 +0530,253854,31.3,15.4,48.19,32.97
2021-06-01 00:54:00 +0530,253855,49.0,18.7,48.29,32.98
2021-06-01 00:54:30 +0530,253856,27.9,15.4,48.09,32.98
2021-06-01 00:55:00 +0530,253857,23.2,14.2,48.05,32.98
2021-06-01 00:55:30 +0530,253858,22.2,14.7,47.99,32.97
2021-06-01 00:56:00 +0530,253859,15.8,8.3,48.36,32.92
2021-06-01 00:56:30 +0530,253860,22.5,13.7,48.22,32.92
2021-06-01 00:57:00 +0530,253861,18.7,9.3,48.4,32.88
2021-06-01 00:57:30 +0530,253862,24.1,14.5,48.5,32.92
2021-06-01 00:58:00 +0530,253863,20.3,14.0,48.6,32.92
2021-06-01 00:58:30 +0530,253864,19.6,13.6,48.57,32.92
2021-06-01 00:59:00 +0530,253865,21.6,13.9,48.7,32.94
2021-06-01 00:59:30 +0530,253866,20.0,14.2,48.83,32.96
2021-06-01 01:00:00 +0530,253867,16.8,8.2,48.9,32.92
2021-06-01 01:00:30 +0530,253868,23.2,14.7,48.7,32.98
2021-06-01 01:01:00 +0530,253869,24.8,10.1,48.66,32.96
2021-06-01 01:01:30 +0530,253870,52.7,20.4,48.35,33.01
2021-06-01 01:02:00 +0530,253871,57.7,18.9,48.15,33.04
2021-06-01 01:02:30 +0530,253872,38.6,16.3,48.21,33.06
2021-06-01 01:03:00 +0530,253873,43.0,16.4,48.31,33.08
2021-06-01 01:03:30 +0530,253874,43.3,16.1,48.28,33.07
2021-06-01 01:04:00 +0530,253875,34.3,15.2,48.21,33.08
2021-06-01 01:04:30 +0530,253876,23.2,13.8,48.35,33.08
2021-06-01 01:05:00 +0530,253877,28.6,9.8,48.42,33.03
2021-06-01 01:05:30 +0530,253878,23.6,14.4,48.42,33.05
2021-06-01 01:06:00 +0530,253879,19.5,14.0,48.18,33.09
2021-06-01 01:06:30 +0530,253880,19.3,14.1,48.21,33.11
2021-06-01 01:07:00 +0530,253881,88.0,16.3,48.45,33.07
2021-06-01 01:07:30 +0530,253882,86.1,20.1,48.24,33.11
2021-06-01 01:08:00 +0530,253883,60.7,18.9,48.12,33.11
2021-06-01 01:08:30 +0530,253884,67.4,21.0,48.08,33.12
2021-06-01 01:09:00 +0530,253885,54.9,19.0,47.94,33.12
2021-06-01 01:09:30 +0530,253886,52.1,18.1,48.05,33.12
2021-06-01 01:10:00 +0530,253887,22.3,9.9,48.24,33.05
2021-06-01 01:10:30 +0530,253888,22.4,14.8,48.12,33.09
2021-06-01 01:11:00 +0530,253889,37.3,16.3,47.94,33.12
2021-06-01 01:11:30 +0530,253890,21.3,15.2,47.94,33.14
2021-06-01 01:12:00 +0530,253891,26.3,15.6,48.08,33.14
2021-06-01 01:12:30 +0530,253892,32.7,16.6,48.04,33.16
2021-06-01 01:13:00 +0530,253893,15.1,9.6,48.18,33.11
2021-06-01 01:13:30 +0530,253894,24.5,14.9,48.18,33.11
2021-06-01 01:14:00 +0530,253895,32.8,16.3,48.18,33.11
2021-06-01 01:14:30 +0530,253896,49.8,17.9,48.1,33.16
2021-06-01 01:15:00 +0530,253897,23.7,12.2,48.28,33.08
2021-06-01 01:15:30 +0530,253898,35.8,17.6,48.21,33.11
2021-06-01 01:16:00 +0530,253899,48.2,18.6,48.21,33.11
2021-06-01 01:16:30 +0530,253900,43.2,18.3,48.21,33.11
2021-06-01 01:17:00 +0530,253901,23.8,16.1,48.12,33.12
2021-06-01 01:17:30 +0530,253902,23.3,15.8,48.05,33.14
2021-06-01 01:18:00 +0530,253903,27.7,16.9,48.01,33.13
2021-06-01 01:18:30 +0530,253904,71.3,21.8,48.08,33.14
2021-06-01 01:19:00 +0530,253905,55.2,31.6,48.01,33.16
2021-06-01 01:19:30 +0530,253906,25.8,13.1,48.21,33.09
2021-06-01 01:20:00 +0530,253907,27.9,17.2,48.08,33.13
2021-06-01 01:20:30 +0530,253908,30.3,12.7,48.21,33.06
2021-06-01 01:21:00 +0530,253909,30.3,17.7,48.18,33.12
