created_at,entry_id,field1,field2,field3,field4
2021-06-01 00:00:30 +0530,252875,30.9,16.7,54.36,31.69
2021-06-01 00:01:00 +0530,252876,36.1,17.4,54.33,31.69
2021-06-01 00:01:30 +0530,252877,33.9,16.4,54.3,31.7
2021-06-01 00:02:00 +0530,252878,114.3,29.1,54.36,31.7
2021-06-01 00:02:30 +0530,252879,133.5,31.7,54.39,31.7
2021-06-01 00:03:00 +0530,252880,124.7,27.8,54.36,31.69
2021-06-01 00:03:30 +0530,252881,58.8,18.3,54.27,31.68
2021-06-01 00:04:00 +0530,252882,33.7,14.9,54.3,31.69
2021-06-01 00:04:30 +0530,252883,47.2,17.7,54.3,31.69
2021-06-01 00:05:00 +0530,252884,47.3,17.6,54.33,31.71
2021-06-01 00:05:30 +0530,252885,35.7,16.3,54.3,31.71
2021-06-01 00:06:00 +0530,252886,47.8,17.6,54.33,31.71
2021-06-01 00:06:30 +0530,252887,46.9,16.5,54.36,31.71
2021-06-01 00:07:00 +0530,252888,30.5,15.1,54.39,31.71
2021-06-01 00:07:30 +0530,252889,26.7,13.8,54.3,31.72
2021-06-01 00:08:00 +0530,252890,30.8,14.2,54.3,31.72
2021-06-01 00:08:30 +0530,252891,32.6,15.2,54.3,31.73
2021-06-01 00:09:00 +0530,252892,29.2,14.1,54.27,31.73
2021-06-01 00:09:30 +0530,252893,31.1,14.6,54.3,31.74
2021-06-01 00:10:00 +0530,252894,32.6,15.7,54.24,31.76
2021-06-01 00:10:30 +0530,252895,40.2,16.4,54.21,31.78
2021-06-01 00:11:00 +0530,252896,38.3,17.1,54.21,31.78
2021-06-01 00:11:30 +0530,252897,30.6,15.1,54.21,31.8
2021-06-01 00:12:00 +0530,252898,22.4,13.4,54.01,31.83
2021-06-01 00:12:30 +0530,252899,25.8,13.8,54.07,31.83
2021-06-01 00:13:00 +0530,252900,23.8,12.9,54.01,31.85
2021-06-01 00:13:30 +0530,252901,25.2,12.3,54.04,31.85
2021-06-01 00:14:00 +0530,252902,22.3,12.8,54.07,31.85
2021-06-01 00:14:30 +0530,252903,18.6,12.9,54.07,31.85
2021-06-01 00:15:00 +0530,252904,24.7,16.1,54.13,31.85
2021-06-01 00:15:30 +0530,252905,53.6,48.7,54.1,31.85
2021-06-01 00:16:00 +0530,252906,28.1,15.9,54.01,31.85
2021-06-01 00:16:30 +0530,252907,31.5,21.0,54.07,31.85
2021-06-01 00:17:00 +0530,252908,30.3,15.4,54.04,31.85
2021-06-01 00:17:30 +0530,252909,31.5,15.3,54.07,31.85
2021-06-01 00:18:00 +0530,252910,21.6,12.6,54.04,31.85
2021-06-01 00:18:30 +0530,252911,65.3,18.9,54.01,31.85
2021-06-01 00:19:00 +0530,252912,46.5,15.8,53.89,31.85
2021-06-01 00:19:30 +0530,252913,34.4,14.0,53.91,31.85
2021-06-01 00:20:00 +0530,252914,37.2,14.6,53.83,31.85
2021-06-01 00:20:30 +0530,252915,34.6,14.3,53.86,31.85
2021-06-01 00:21:00 +0530,252916,34.5,13.9,53.89,31.85
2021-06-01 00:21:30 +0530,252917,48.7,15.8,53.86,31.85
2021-06-01 00:22:00 +0530,252918,49.6,20.4,53.74,31.85
2021-06-01 00:22:30 +0530,252919,51.7,17.4,53.62,31.85
2021-06-01 00:23:00 +0530,252920,52.2,17.1,53.62,31.86
2021-06-01 00:23:30 +0530,252921,47.1,16.4,53.68,31.86
2021-06-01 00:24:00 +0530,252922,37.4,15.3,53.97,31.86
2021-06-01 00:24:30 +0530,252923,28.2,14.6,54.54,31.86
2021-06-01 00:25:00 +0530,252924,24.5,14.2,54.6,31.86
2021-06-01 00:25:30 +0530,252925,25.7,14.6,54.84,31.86
2021-06-01 00:26:00 +0530,252926,26.9,14.1,54.98,31.86
2021-06-01 00:26:30 +0530,252927,25.8,14.4,54.92,31.85
2021-06-01 00:27:00 +0530,252928,25.3,13.8,54.81,31.85
2021-06-01 00:27:30 +0530,252929,24.5,13.1,54.65,31.86
2021-06-01 00:28:00 +0530,252930,28.7,14.4,54.57,31.86
2021-06-01 00:28:30 +0530,252931,33.4,15.1,54.48,31.86
2021-06-01 00:29:00 +0530,252932,29.3,14.7,54.57,31.85
2021-06-01 00:29:30 +0530,252933,26.1,14.0,54.48,31.85
