created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),pm10,pm2.5,RH,Temperature,time,latitude,longitude,altitude
2021-11-02 11:54:00,1,1,5.11, , , ,38.15,22.55,48.785,32.555,2021-11-02 06:24:00,17.45381986,78.36367376,505.819
2021-11-02 11:55:00,1,1,9.27, , , ,106.95,56.8,49.65,32.54,2021-11-02 06:25:00,17.45520269,78.36390976,504.126
2021-11-02 11:56:00,1,1,10.35, , , ,148.55,35.1,48.91,32.825,2021-11-02 06:26:00,17.4552182,78.36391391,509.86
2021-11-02 11:57:00,1,1,5.44, , , ,76.65,30.8,48.385,33.03,2021-11-02 06:27:00,17.4583936,78.36586949,495.163
2021-11-02 11:58:00,1,1,3.00, , , ,64.65,28.4,48.615,32.895,2021-11-02 06:28:00,17.46275529,78.36691125,477.595
2021-11-02 11:59:00,1,1,1.12, , , ,67.45,31.3,49.925,32.425,2021-11-02 06:29:00,17.46679114,78.36736353,512.401
2021-11-02 12:00:00,1,1,0.40, , , ,128.45,45.65,50.505,32.38,2021-11-02 06:30:00,17.47008571,78.36535301,514.2330000000002
2021-11-02 12:01:00,1,1,1.90, , , ,85.95,34.65,50.24,32.56,2021-11-02 06:31:00,17.47443502,78.36371635,518.876
2021-11-02 12:02:00,1,1,0.38, , , ,63.75,31.95,49.795,32.685,2021-11-02 06:32:00,17.47461121,78.36370472,522.913
2021-11-02 12:03:00,1,1,0.00, , , ,69.05,30.95,50.325,32.65,2021-11-02 06:33:00,17.47041404,78.36545855,517.714
2021-11-02 12:04:00,1,1,0.00, , , ,82.9,36.9,49.45,32.79,2021-11-02 06:34:00,17.46738717,78.36710575,512.804
2021-11-02 12:05:00,1,1,0.00, , , ,91.4,37.6,48.95,33.005,2021-11-02 06:35:00,17.46457656,78.36739164,504.55300000000005
2021-11-02 12:06:00,1,1,0.00, , , ,103.45,42.45,48.77,32.915,2021-11-02 06:36:00,17.46136166,78.36713724,512.431
2021-11-02 12:07:00,1,1,0.09, , , ,267.1,71.6,49.29,32.925,2021-11-02 06:37:00,17.46109467,78.36699551,511.55800000000005
2021-11-02 12:11:00,1,1,0.00, , , ,115.8,31.9,48.11,33.32,2021-11-02 06:41:00,17.46046191,78.3667597,487.454
2021-11-02 12:12:00,1,1,0.00, , , ,151.6,34.6,47.85,33.485,2021-11-02 06:42:00,17.46042843,78.36671332,487.817
2021-11-02 12:13:00,1,1,0.00, , , ,126.5,32.2,48.36,33.87,2021-11-02 06:43:00,17.46042126,78.36671386,488.927
2021-11-02 12:14:00,1,1,0.00, , , ,134.4,37.15,46.575,34.225,2021-11-02 06:44:00,17.46016355,78.36660901,487.55
2021-11-02 12:15:00,1,1,0.00, , , ,201.2,37.5,45.595,34.375,2021-11-02 06:45:00,17.46015283,78.36659802,489.327
2021-11-02 12:20:00,1,1, , , ,0.0,61.55,27.65,43.345,34.955,2021-11-02 06:50:00,17.45889411,78.3670698,512.655
2021-11-02 12:21:00,1,1, , , ,0.1,124.2,30.2,42.81,35.37,2021-11-02 06:51:00,17.45889241,78.36707014,512.899
2021-11-02 12:22:00,1,1, , , ,0.0,60.85,28.25,42.305,35.685,2021-11-02 06:52:00,17.45889216,78.36706953,513.265
2021-11-02 12:23:00,1,1, , , ,0.0,71.3,29.2,41.325,36.15,2021-11-02 06:53:00,17.45889225,78.3670688,513.535
2021-11-02 12:24:00,1,1, , , ,0.0,72.45,28.5,40.375,36.57,2021-11-02 06:54:00,17.458918399999998,78.3670328,513.545
2021-11-02 12:25:00,1,1, , , ,0.0,71.2,28.7,40.34,36.73,2021-11-02 06:55:00,17.45877707,78.367485,517.937
2021-11-02 12:26:00,1,1, , , ,0.0,122.35,34.8,40.92,36.365,2021-11-02 06:56:00,17.4584696,78.36959857,507.801
2021-11-02 12:27:00,1,1, , , ,0.0,55.0,26.15,41.36,35.94,2021-11-02 06:57:00,17.45764103,78.37350056,496.306
2021-11-02 12:28:00,1,1, , , ,0.1,52.45,29.35,42.14,35.78,2021-11-02 06:58:00,17.45716733,78.37614557,480.165
2021-11-02 12:29:00,1,1, , , ,0.0,60.2,20.4,43.34,35.05,2021-11-02 06:59:00,17.45371916,78.3794113,471.421
2021-11-02 12:30:00,1,1, , , ,0.0,50.8,25.05,44.19,34.85,2021-11-02 07:00:00,17.45190996,78.38096748,479.932
2021-11-02 12:31:00,1,1, , , ,0.0,42.6,26.55,44.09,34.765,2021-11-02 07:01:00,17.45190996,78.38096748,479.932
2021-11-02 12:32:00,1,1, , , ,0.0,48.55,30.7,44.725,34.71,2021-11-02 07:02:00,17.45195089,78.38144769,484.69
2021-11-02 12:33:00,1,1, , , ,0.0,45.35,26.5,46.645,34.06,2021-11-02 07:03:00,17.45616698,78.38397447,473.619
2021-11-02 12:34:00,1,1, , , ,0.0,56.35,30.25,48.495,33.485,2021-11-02 07:04:00,17.46158729,78.38523907,469.172
2021-11-02 12:35:00,1,1, , , ,0.0,69.25,28.8,49.51,32.93,2021-11-02 07:05:00,17.46693404,78.38572418,463.521
