created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),pm10,pm2.5,RH,Temperature
2021-11-02 12:00:00,1,1,0.40, , , ,128.45,45.65,50.505,32.38
2021-11-02 12:01:00,1,1,1.90, , , ,85.95,34.65,50.24,32.56
2021-11-02 12:02:00,1,1,0.38, , , ,63.75,31.95,49.795,32.685
2021-11-02 12:03:00,1,1,0.00, , , ,69.05,30.95,50.325,32.65
2021-11-02 12:04:00,1,1,0.00, , , ,82.9,36.9,49.45,32.79
2021-11-02 12:05:00,1,1,0.00, , , ,91.4,37.6,48.95,33.005
2021-11-02 12:06:00,1,1,0.00, , , ,103.45,42.45,48.77,32.915
2021-11-02 12:07:00,1,1,0.09, , , ,267.1,71.6,49.29,32.925
2021-11-02 12:11:00,1,1,0.00, , , ,115.8,31.9,48.11,33.32
2021-11-02 12:12:00,1,1,0.00, , , ,151.6,34.6,47.85,33.485
2021-11-02 12:13:00,1,1,0.00, , , ,126.5,32.2,48.36,33.87
2021-11-02 12:14:00,1,1,0.00, , , ,134.4,37.15,46.575,34.225
2021-11-02 12:15:00,1,1,0.00, , , ,201.2,37.5,45.595,34.375
2021-11-02 12:20:00,1,1, , , ,0.0,61.55,27.65,43.345,34.955
2021-11-02 12:21:00,1,1, , , ,0.1,124.2,30.2,42.81,35.37
2021-11-02 12:22:00,1,1, , , ,0.0,60.85,28.25,42.305,35.685
2021-11-02 12:23:00,1,1, , , ,0.0,71.3,29.2,41.325,36.15
2021-11-02 12:24:00,1,1, , , ,0.0,72.45,28.5,40.375,36.57
2021-11-02 12:25:00,1,1, , , ,0.0,71.2,28.7,40.34,36.73
2021-11-02 12:26:00,1,1, , , ,0.0,122.35,34.8,40.92,36.365
2021-11-02 12:27:00,1,1, , , ,0.0,55.0,26.15,41.36,35.94
2021-11-02 12:28:00,1,1, , , ,0.1,52.45,29.35,42.14,35.78
2021-11-02 12:29:00,1,1, , , ,0.0,60.2,20.4,43.34,35.05
2021-11-02 12:30:00,1,1, , , ,0.0,50.8,25.05,44.19,34.85
2021-11-02 12:31:00,1,1, , , ,0.0,42.6,26.55,44.09,34.765
2021-11-02 12:32:00,1,1, , , ,0.0,48.55,30.7,44.725,34.71
2021-11-02 12:33:00,1,1, , , ,0.0,45.35,26.5,46.645,34.06
2021-11-02 12:34:00,1,1, , , ,0.0,56.35,30.25,48.495,33.485
2021-11-02 12:35:00,1,1, , , ,0.0,69.25,28.8,49.51,32.93
2021-11-02 12:36:00,1,1, , , ,0.0,56.45,26.05,51.82,32.055
2021-11-02 12:37:00,1,1, , , ,0.0,52.85,25.4,52.595,31.745
2021-11-02 12:38:00,1,1, , , ,0.0,90.45,32.8,54.05,31.45
2021-11-02 12:39:00,1,1, , , ,0.0,71.35,33.8,54.37,31.52
2021-11-02 12:40:00,1,1, , , ,0.0,65.1,31.3,54.505,31.225
2021-11-02 12:41:00,1,1, , , ,0.0,40.8,25.25,55.375,30.99
2021-11-02 12:42:00,1,1, , , ,0.0,34.4,24.45,55.14,30.99
2021-11-02 12:43:00,1,1, , , ,0.0,39.4,21.7,54.62,31.28
2021-11-02 12:44:00,1,1, , , ,0.1,46.95,24.4,54.995,31.33
2021-11-02 12:45:00,1,1, , , ,0.1,85.35,30.65,54.845,31.42
2021-11-02 12:46:00,1,1, , , ,0.1,97.9,31.75,54.24,31.57
2021-11-02 12:47:00,1,1, , , ,0.1,137.35,38.05,54.295,31.735
2021-11-02 12:48:00,1,1, , , ,0.1,91.4,31.45,52.93,31.92
2021-11-02 12:49:00,1,1, , , ,0.1,195.5,42.0,52.485,32.195
2021-11-02 12:51:00,1,1, , , ,0.0,71.4,32.2,52.52,31.985
2021-11-02 12:52:00,1,1, , , ,0.0,63.2,33.15,52.935,31.955
2021-11-02 12:53:00,1,1, , , ,0.1,87.05,32.2,53.35,31.965
2021-11-02 12:54:00,1,1, , , ,0.1,138.7,33.35,53.465,32.005
2021-11-02 12:55:00,1,1, , , ,0.0,46.8,24.95,53.66,31.965
2021-11-02 12:56:00,1,1, , , ,0.0,44.7,23.45,53.125,31.85
2021-11-02 12:57:00,1,1, , , ,0.1,51.8,30.55,53.76,31.71
2021-11-02 12:58:00,1,1, , , ,0.1,40.85,25.65,54.18,31.45
2021-11-02 12:59:00,1,1, , , ,0.2,62.35,26.7,53.77,31.515
2021-11-02 13:00:00,1,1, , , ,0.1,45.55,26.8,53.65,31.55
2021-11-02 13:01:00,1,1, , , ,0.1,42.0,27.1,53.77,31.6
2021-11-02 13:02:00,1,1, , , ,0.1,71.35,35.6,53.865,31.805
2021-11-02 13:03:00,1,1, , , ,0.1,102.6,47.6,53.08,32.055
2021-11-02 13:04:00,1,1, , , ,0.0,52.4,25.6,52.85,32.25
2021-11-02 13:05:00,1,1, , , ,0.0,49.1,27.5,52.645,32.34
2021-11-02 13:06:00,1,1, , , ,0.0,95.55,62.2,51.455,32.59
2021-11-02 13:07:00,1,1, , , ,0.0,41.5,28.7,51.91,32.35
2021-11-02 13:08:00,1,1, , , ,0.2,129.9,34.0,51.39,32.645
2021-11-02 13:09:00,1,1, , , ,0.2,78.3,33.9,51.06,32.915
2021-11-02 13:10:00,1,1, , , ,0.1,93.2,41.25,49.825,33.2
2021-11-02 13:11:00,1,1, , , ,0.1,141.15,44.85,49.19,33.285
2021-11-02 13:12:00,1,1, , , ,0.1,111.25,37.95,49.195,33.19
2021-11-02 13:13:00,1,1, , , ,0.1,72.65,45.3,50.81,32.82
2021-11-02 13:14:00,1,1, , , ,0.0,53.75,28.7,51.025,32.445
2021-11-02 13:15:00,1,1, , , ,0.0,48.95,31.85,52.55,32.235
2021-11-02 13:16:00,1,1, , , ,0.0,36.5,27.45,52.575,31.895
2021-11-02 13:17:00,1,1, , , ,0.1,39.7,27.35,52.88,31.74
2021-11-02 13:18:00,1,1, , , ,0.1,50.25,34.85,52.79,31.67
2021-11-02 13:19:00,1,1, , , ,0.1,58.2,36.3,53.455,31.76
2021-11-02 13:20:00,1,1, , , ,0.1,52.3,28.55,52.71,31.975
2021-11-02 13:21:00,1,1, , , ,0.2,50.0,25.9,52.255,32.265
2021-11-02 13:22:00,1,1, , , ,0.2,84.7,28.95,51.59,32.425
2021-11-02 13:23:00,1,1, , , ,0.1,89.4,41.95,50.995,32.73
2021-11-02 13:24:00,1,1, , , ,0.1,61.5,32.75,51.03,32.725
2021-11-02 13:25:00,1,1, , , ,0.1,51.15,26.8,51.16,32.84
2021-11-02 13:26:00,1,1, , , ,0.0,40.95,24.25,52.185,32.68
2021-11-02 13:27:00,1,1, , , ,0.0,50.4,27.95,52.11,32.51
2021-11-02 13:28:00,1,1, , , ,0.1,50.7,29.5,52.05,32.355
2021-11-02 13:29:00,1,1, , , ,0.3,41.55,25.55,51.545,32.18
2021-11-02 13:30:00,1,1, , , ,0.2,45.55,23.9,51.465,32.08
2021-11-02 13:31:00,1,1, , , ,0.1,48.95,25.05,52.135,32.03
2021-11-02 13:32:00,1,1, , , ,0.1,44.7,22.25,52.19,31.895
2021-11-02 14:23:00,1,1,0.00, , , ,70.35,24.0,48.105,33.775
2021-11-02 14:24:00,1,1,0.00, , , ,109.25,26.75,46.99,34.41
2021-11-02 14:25:00,1,1,0.00, , , ,155.75,27.7,46.07,34.945
2021-11-02 14:26:00,1,1,0.39, , , ,134.6,27.35,44.455,35.46
2021-11-02 14:27:00,1,1,3.14, , , ,51.15,19.9,43.275,35.74
2021-11-02 14:28:00,1,1,4.78, , , ,43.25,17.8,44.245,35.525
2021-11-02 14:29:00,1,1,4.72, , , ,60.6,19.45,45.44,35.275
2021-11-02 14:30:00,1,1,5.07, , , ,38.15,19.6,46.52,34.88
2021-11-02 14:31:00,1,1,8.87, , , ,59.25,21.0,47.955,34.295
2021-11-02 14:32:00,1,1,7.40, , , ,58.2,27.15,50.06,33.455
2021-11-02 14:33:00,1,1,8.78, , , ,75.4,24.15,51.59,33.09
2021-11-02 14:34:00,1,1,10.56, , , ,42.7,23.7,51.6,32.965
2021-11-02 14:35:00,1,1,12.03, , , ,41.95,23.7,52.51,32.655
2021-11-02 14:36:00,1,1,8.58, , , ,44.35,23.15,53.26,32.29
2021-11-02 14:37:00,1,1,8.17, , , ,57.4,28.85,55.05,31.58
2021-11-02 14:38:00,1,1,6.53, , , ,42.2,22.15,57.06,31.1
2021-11-02 14:39:00,1,1,9.66, , , ,77.95,29.6,56.58,31.32
2021-11-02 14:40:00,1,1,7.27, , , ,62.65,32.3,56.595,31.32
2021-11-02 14:41:00,1,1,0.00, , , ,62.6,28.4,56.86,31.27
2021-11-02 14:42:00,1,1,0.00, , , ,47.1,25.65,57.085,31.175
2021-11-02 14:43:00,1,1,2.03, , , ,84.35,36.2,57.29,31.28
2021-11-02 14:44:00,1,1,2.04, , , ,84.3,29.8,56.88,31.6
2021-11-02 14:45:00,1,1,3.14, , , ,42.25,25.6,55.77,31.685
2021-11-02 14:46:00,1,1,7.48, , , ,41.5,19.3,56.07,31.6
2021-11-02 14:47:00,1,1,8.62, , , ,76.15,27.95,55.98,31.65
2021-11-02 14:48:00,1,1,5.95, , , ,60.35,27.1,55.89,31.615
2021-11-02 14:49:00,1,1,5.52, , , ,56.7,26.8,56.03,31.5
2021-11-02 14:52:00,1,1,4.54, , , ,102.0,30.8,58.75,30.6
2021-11-02 14:53:00,1,1,3.82, , , ,85.55,31.2,59.0,30.485
2021-11-02 14:54:00,1,1,3.19, , , ,60.1,29.25,59.32,30.345
2021-11-02 14:55:00,1,1,2.89, , , ,89.8,37.6,59.77,30.21
2021-11-02 14:56:00,1,1,2.81, , , ,81.9,35.3,60.89,29.92
2021-11-02 14:57:00,1,1,3.02, , , ,90.8,34.3,61.12,29.94
2021-11-02 14:58:00,1,1,4.61, , , ,106.25,52.8,61.215,29.935
2021-11-02 14:59:00,1,1,7.59, , , ,119.4,44.3,61.25,30.01
2021-11-02 15:10:00,1,1,4.04, , , ,146.9,91.2,66.07,28.24
2021-11-02 15:11:00,1,1,4.76, , , ,162.6,91.8,66.255,28.31
2021-11-02 15:12:00,1,1,4.00, , , ,187.0,86.85,65.935,28.375
2021-11-02 15:13:00,1,1,3.49, , , ,140.85,68.65,65.34,28.495
2021-11-02 15:14:00,1,1,2.61, , , ,120.95,66.2,65.935,28.505
2021-11-02 15:15:00,1,1,2.22, , , ,70.45,41.1,65.95,28.465
2021-11-02 15:16:00,1,1,3.62, , , ,60.45,36.2,66.53,28.24
2021-11-02 15:17:00,1,1,1.33, , , ,33.55,23.6,67.605,27.895
2021-11-02 15:18:00,1,1,1.79, , , ,46.8,30.35,67.25,28.015
2021-11-02 15:19:00,1,1,3.60, , , ,50.05,30.1,66.745,28.115
2021-11-02 16:03:00,1,1, ,0.075,0.044, ,250.5,41.7,65.21,28.83
2021-11-02 16:04:00,1,1, ,0.136,0.053, ,186.65,51.55,64.76,28.945
2021-11-02 16:05:00,1,1, ,0.088,0.048, ,134.45,40.5,64.095,29.175
2021-11-02 16:06:00,1,1, ,0.125,0.055, ,204.0,39.4,62.63,29.41
2021-11-02 16:07:00,1,1, ,0.115,0.059, ,255.65,45.6,62.075,29.57
2021-11-02 16:08:00,1,1, ,0.076,0.052, ,156.55,35.8,61.75,29.675
2021-11-02 16:09:00,1,1, ,0.091,0.054, ,215.9,39.15,61.58,29.85
2021-11-02 16:10:00,1,1, ,0.165,0.112, ,180.4,37.45,60.92,30.115
2021-11-02 16:11:00,1,1, ,0.159,0.062, ,183.65,38.65,60.45,30.39
2021-11-02 16:12:00,1,1, ,0.144,0.060, ,154.85,40.75,59.57,30.495
2021-11-02 16:13:00,1,1, ,0.382,0.099, ,108.15,38.4,59.495,30.64
2021-11-02 16:14:00,1,1, ,0.064,0.044, ,131.6,42.55,58.8,30.795
2021-11-02 16:15:00,1,1, ,0.169,0.077, ,182.25,69.0,58.595,30.82
2021-11-02 16:16:00,1,1, ,0.119,0.062, ,158.55,41.05,58.575,30.84
2021-11-02 16:17:00,1,1, ,0.093,0.052, ,190.75,41.55,59.045,30.74
2021-11-02 16:18:00,1,1, ,0.180,0.053, ,412.25,59.35,59.19,30.765
2021-11-02 16:19:00,1,1, ,0.090,0.043, ,90.25,31.55,60.22,30.155
2021-11-02 16:20:00,1,1, ,0.044,0.036, ,190.7,54.2,60.83,30.17
2021-11-02 16:21:00,1,1, ,0.042,0.035, ,105.7,42.45,59.67,30.155
2021-11-02 16:22:00,1,1, ,0.050,0.034, ,89.5,33.5,60.58,29.815
2021-11-02 16:23:00,1,1, ,0.053,0.036, ,287.65,37.05,60.07,30.025
2021-11-02 16:24:00,1,1, ,0.049,0.034, ,113.5,29.0,60.265,29.94
2021-11-02 16:25:00,1,1, ,0.056,0.037, ,64.0,26.05,60.085,29.94
2021-11-02 16:26:00,1,1, ,0.065,0.044, ,65.75,25.85,59.7,29.975
2021-11-02 16:27:00,1,1, ,0.094,0.044, ,52.45,24.25,58.645,30.02
2021-11-02 16:28:00,1,1, ,0.068,0.043, ,71.1,25.25,58.78,30.09
2021-11-02 16:29:00,1,1, ,0.102,0.046, ,47.45,22.85,59.13,30.04
2021-11-02 16:30:00,1,1, ,0.071,0.037, ,72.7,27.0,59.375,30.035
2021-11-02 16:31:00,1,1, ,0.041,0.033, ,106.6,34.85,59.47,30.06
2021-11-02 16:32:00,1,1, ,0.069,0.037, ,122.5,31.2,59.73,30.13
2021-11-02 16:33:00,1,1, ,0.066,0.035, ,95.6,30.1,59.295,30.225
2021-11-02 16:34:00,1,1, ,0.044,0.032, ,123.9,28.5,59.48,30.125
2021-11-02 16:35:00,1,1, ,0.116,0.046, ,39.45,20.8,60.265,29.705
2021-11-02 16:36:00,1,1, ,0.037,0.031, ,28.5,18.55,60.52,29.425
2021-11-02 16:37:00,1,1, ,0.058,0.040, ,53.3,22.3,61.395,29.23
2021-11-02 16:38:00,1,1, ,0.090,0.054, ,68.0,23.0,62.78,28.745
2021-11-02 16:39:00,1,1, ,0.107,0.066, ,45.85,23.4,64.865,28.38
2021-11-02 16:40:00,1,1, ,0.030,0.030, ,72.65,25.05,64.995,28.3
2021-11-02 16:41:00,1,1, ,0.174,0.054, ,33.75,23.0,66.3,27.94
2021-11-02 16:42:00,1,1, ,0.269,0.061, ,60.6,30.05,66.305,28.01
2021-11-02 16:43:00,1,1, ,0.105,0.040, ,72.25,35.5,64.95,28.235
2021-11-02 16:44:00,1,1, ,0.255,0.065, ,85.95,51.25,65.87,27.99
2021-11-02 16:45:00,1,1, ,0.061,0.045, ,27.4,18.35,67.4,27.85
2021-11-02 16:46:00,1,1, ,0.038,0.031, ,180.35,59.5,66.365,27.965
2021-11-02 16:47:00,1,1, ,0.045,0.040, ,378.05,45.85,66.265,28.075
2021-11-02 16:48:00,1,1, ,0.036,0.033, ,236.3,38.45,66.035,28.11
2021-11-02 16:49:00,1,1, ,0.038,0.032, ,244.8,52.6,65.78,28.16
2021-11-02 16:50:00,1,1, ,0.035,0.034, ,51.65,26.75,66.385,27.965
2021-11-02 16:51:00,1,1, ,0.052,0.034, ,28.8,20.55,67.095,27.755
2021-11-02 16:52:00,1,1, ,0.033,0.031, ,44.7,27.3,67.325,27.81
2021-11-02 16:53:00,1,1, ,0.033,0.031, ,48.55,22.0,67.65,27.485
2021-11-02 16:54:00,1,1, ,0.043,0.033, ,45.25,23.0,67.75,27.485
2021-11-02 16:56:00,1,1, ,0.029,0.029, ,71.85,25.9,66.835,27.775
2021-11-02 16:57:00,1,1, ,0.033,0.030, ,39.15,23.25,66.38,27.775
2021-11-02 16:58:00,1,1, ,0.039,0.029, ,37.15,23.15,66.525,27.76
2021-11-02 16:59:00,1,1, ,0.046,0.032, ,47.8,24.0,66.53,27.81
2021-11-02 17:00:00,1,1, ,0.034,0.022, ,31.7,22.65,66.2,27.85
2021-11-02 17:01:00,1,1, ,0.036,0.024, ,34.95,20.4,66.62,27.675
2021-11-02 17:02:00,1,1, ,0.028,0.024, ,24.4,18.4,68.04,27.265
2021-11-02 17:03:00,1,1, ,0.029,0.024, ,31.35,20.9,68.5,27.135
2021-11-02 17:04:00,1,1, ,0.034,0.024, ,150.3,28.25,69.085,27.02
2021-11-02 17:05:00,1,1, ,0.049,0.031, ,52.95,20.65,69.53,26.865
2021-11-02 17:06:00,1,1, ,0.046,0.031, ,70.0,21.8,70.24,26.75
2021-11-02 17:07:00,1,1, ,0.047,0.031, ,37.8,20.75,70.225,26.68
2021-11-02 17:08:00,1,1, ,0.039,0.026, ,81.35,24.0,70.13,26.595
2021-11-02 17:09:00,1,1, ,0.031,0.021, ,96.85,23.15,70.485,26.63
2021-11-02 17:10:00,1,1, ,0.034,0.024, ,70.05,23.3,68.69,26.87
2021-11-02 17:11:00,1,1, ,0.098,0.057, ,69.7,23.25,68.275,26.99
2021-11-02 17:12:00,1,1, ,0.042,0.031, ,72.2,22.4,68.19,27.13
2021-11-02 17:13:00,1,1, ,0.070,0.044, ,141.7,26.3,69.38,26.93
2021-11-02 17:14:00,1,1, ,0.072,0.056, ,140.25,24.7,69.72,26.83
2021-11-02 17:15:00,1,1, ,0.055,0.043, ,41.5,23.15,69.38,26.93
2021-11-02 17:16:00,1,1, ,0.040,0.030, ,86.15,47.15,68.92,27.0
2021-11-02 17:17:00,1,1, ,0.042,0.029, ,49.9,28.85,68.525,27.005
2021-11-02 17:18:00,1,1, ,0.031,0.025, ,60.3,39.85,68.51,27.085
2021-11-02 17:19:00,1,1, ,0.039,0.028, ,85.8,43.15,67.87,27.3
2021-11-02 17:20:00,1,1, ,0.033,0.028, ,49.55,30.85,67.77,27.285
2021-11-02 17:21:00,1,1, ,0.051,0.036, ,38.35,26.1,69.08,27.14
2021-11-02 17:22:00,1,1, ,0.036,0.026, ,36.5,26.8,69.64,27.185
2021-11-02 17:23:00,1,1, ,0.056,0.032, ,32.45,25.3,68.68,27.225
2021-11-02 17:24:00,1,1, ,0.033,0.025, ,33.25,24.75,68.88,27.28
2021-11-02 17:25:00,1,1, ,0.032,0.025, ,33.95,26.6,69.5,27.32
2021-11-02 17:26:00,1,1, ,0.028,0.022, ,42.65,28.65,69.445,27.31
2021-11-02 17:27:00,1,1, ,0.042,0.028, ,35.4,26.8,69.435,27.315
2021-11-02 17:28:00,1,1, ,0.033,0.025, ,39.2,28.3,68.92,27.3
2021-11-02 17:29:00,1,1, ,0.038,0.026, ,29.75,22.75,68.535,27.235
2021-11-02 17:30:00,1,1, ,0.036,0.026, ,29.4,23.2,68.885,27.21
2021-11-02 17:31:00,1,1, ,0.039,0.025, ,30.7,22.85,69.425,27.13
2021-11-02 17:32:00,1,1, ,0.027,0.016, ,33.05,24.2,69.93,27.015
2021-11-02 17:33:00,1,1, ,0.025,0.016, ,33.95,24.35,70.74,26.875
2021-11-02 17:34:00,1,1, ,0.044,0.018, ,42.4,28.35,71.92,26.825
2021-11-02 17:35:00,1,1, ,0.024,0.015, ,37.1,26.75,71.82,26.74
2021-11-02 17:36:00,1,1, ,0.021,0.014, ,34.65,23.95,72.23,26.64
2021-11-02 17:37:00,1,1, ,0.038,0.032, ,42.8,22.6,72.8,26.55
2021-11-02 17:38:00,1,1, ,0.046,0.034, ,89.35,22.8,72.815,26.545
2021-11-02 17:39:00,1,1, ,0.197,0.077, ,65.95,23.45,72.76,26.545
2021-11-02 17:40:00,1,1, ,0.040,0.027, ,89.6,23.95,73.44,26.54
2021-11-02 17:41:00,1,1, ,0.121,0.040, ,46.75,23.5,74.05,26.45
2021-11-02 17:42:00,1,1, ,0.063,0.028, ,58.35,28.25,73.44,26.595
2021-11-02 17:43:00,1,1, ,0.044,0.028, ,135.6,38.55,73.395,26.715
2021-11-02 17:44:00,1,1, ,0.039,0.023, ,133.05,36.4,72.91,26.725
2021-11-02 17:45:00,1,1, ,0.031,0.024, ,58.45,21.45,72.02,26.57
2021-11-02 17:46:00,1,1, ,0.041,0.022, ,188.6,30.5,71.02,26.735
2021-11-02 17:47:00,1,1, ,0.035,0.022, ,71.95,21.95,70.115,26.775
2021-11-02 17:48:00,1,1, ,0.034,0.023, ,48.05,20.5,70.155,26.775
2021-11-02 17:49:00,1,1, ,0.031,0.018, ,41.45,17.6,70.25,26.79
2021-11-02 17:50:00,1,1, ,0.067,0.024, ,35.05,17.5,69.375,26.865
2021-11-02 17:51:00,1,1, ,0.029,0.019, ,34.3,15.8,69.01,26.86
2021-11-02 17:52:00,1,1, ,0.025,0.018, ,28.05,13.3,68.36,26.775
2021-11-02 17:53:00,1,1, ,0.037,0.019, ,26.5,15.55,68.475,26.62
2021-11-02 17:54:00,1,1, ,0.023,0.019, ,33.1,13.65,68.21,26.58
