created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),CO_1,SO2_1,CO_2,SO2_2,Temperature,RH,Pressure,time,latitude,longitude,altitude
2021-11-03 16:26:00,1,1, , , ,0.1,-6391.579000000001,16.0,11.947000000000001,3.0,29.866999999999997,50.93,947.625,2021-11-03 10:56:00,17.45657961,78.44227172,479.315
2021-11-03 16:27:00,1,1, , , ,0.0,-6399.158,16.0,12.105,3.2110000000000003,29.918000000000003,50.756,947.6510000000001,2021-11-03 10:57:00,17.45652224,78.44256752,476.53
2021-11-03 16:28:00,1,1, , , ,0.0,-6420.444,16.0,12.667,4.0,29.976,50.942,947.793,2021-11-03 10:58:00,17.45631855,78.44380697,471.042
2021-11-03 16:29:00,1,1, , , ,0.3,-6460.632,16.0,15.368,4.105,29.866999999999997,50.91,947.8439999999999,2021-11-03 10:59:00,17.45596432,78.44569894,460.1
2021-11-03 16:30:00,1,1, , , ,0.2,-6494.222,16.0,16.167,4.0,29.680999999999997,51.325,948.043,2021-11-03 11:00:00,17.45544601,78.44903812,455.201
2021-11-03 16:31:00,1,1, , , ,0.1,-6466.526,16.0,16.842,4.789,29.526,52.222,948.7810000000001,2021-11-03 11:01:00,17.45394858,78.45005122,456.022
2021-11-03 16:32:00,1,1, , , ,0.2,-6437.053000000001,16.0,15.947000000000001,4.632,29.574,51.883,948.987,2021-11-03 11:02:00,17.45034191,78.45032424,450.652
2021-11-03 16:33:00,1,1, , , ,0.2,-6528.0,16.0,17.167,4.388999999999999,29.947,51.347,949.477,2021-11-03 11:03:00,17.4499551,78.45013312,449.23800000000006
2021-11-03 16:34:00,1,1, , , ,0.1,-6584.889,16.0,21.611,4.5,29.883000000000003,51.623999999999995,949.704,2021-11-03 11:04:00,17.44875368,78.45203396,446.376
2021-11-03 16:35:00,1,1, , , ,0.2,-6469.053000000001,16.0,19.789,3.947,29.313000000000002,53.513000000000005,949.2339999999999,2021-11-03 11:05:00,17.44282707,78.45384328,440.579
2021-11-03 16:36:00,1,1, , , ,0.1,-6370.526,17.684,17.368,3.4739999999999998,29.343000000000004,52.662,949.794,2021-11-03 11:06:00,17.44232595,78.45854609999998,425.829
2021-11-03 16:37:00,1,1, , , ,0.1,-6417.778,16.889,18.555999999999997,4.388999999999999,29.877,51.583,950.5830000000001,2021-11-03 11:07:00,17.44460775,78.46215366,428.778
2021-11-03 16:38:00,1,1, , , ,0.2,-6558.316,16.842,20.579,5.0,30.195999999999998,51.028,950.852,2021-11-03 11:08:00,17.44511018,78.46377925,436.497
2021-11-03 16:39:00,1,1, , , ,0.1,-6664.0,16.0,20.611,5.056,30.471,50.437,950.92,2021-11-03 11:09:00,17.44517169,78.46464689,437.379
2021-11-03 16:40:00,1,1, , , ,0.1,-6745.263000000001,16.0,21.579,4.947,30.646,50.107,950.945,2021-11-03 11:10:00,17.44506351,78.46561221,433.629
2021-11-03 16:41:00,1,1, , , ,0.2,-6804.210999999999,16.0,21.263,4.526,30.794,49.747,950.96,2021-11-03 11:11:00,17.44493572,78.46520477,431.52
2021-11-03 16:42:00,1,1, , , ,0.2,-6838.736999999999,16.0,21.0,4.158,30.853,49.486000000000004,950.9639999999999,2021-11-03 11:12:00,17.44500903,78.46523362,436.693
2021-11-03 16:54:00,1,1, ,0.046,0.023, ,-6830.316,16.0,20.947,3.895,31.344,49.0,951.066,2021-11-03 11:24:00,17.44514369,78.46383939,428.959
2021-11-03 16:55:00,1,1, ,0.063,0.042, ,-6810.105,16.0,20.105,3.3680000000000003,31.248,49.321999999999996,951.076,2021-11-03 11:25:00,17.44507852,78.46379273,443.478
2021-11-03 16:56:00,1,1, ,0.045,0.034, ,-6761.263000000001,16.0,20.053,3.4210000000000003,31.149,49.607,950.922,2021-11-03 11:26:00,17.44481579,78.46681512,430.747
2021-11-03 16:57:00,1,1, ,0.063,0.040, ,-6651.789000000001,-16.0,22.789,3.6839999999999997,30.851,50.369,950.623,2021-11-03 11:27:00,17.44422472,78.47033627,445.539
2021-11-03 16:58:00,1,1, ,0.048,0.032, ,-6570.105,-14.315999999999999,25.684,3.842,30.721,50.758,949.977,2021-11-03 11:28:00,17.44394122,78.47451628,447.256
2021-11-03 16:59:00,1,1, ,0.035,0.024, ,-6487.579000000001,16.0,25.105,3.3680000000000003,30.653000000000002,51.059,950.5039999999999,2021-11-03 11:29:00,17.44376639,78.47552302,443.855
2021-11-03 17:00:00,1,1, ,0.037,0.029, ,-6411.294,16.0,27.647,4.647,30.781999999999996,51.146,950.855,2021-11-03 11:30:00,17.44375019,78.4763946,439.279
2021-11-03 17:01:00,1,1, ,0.027,0.022, ,-6442.353,16.0,29.412,4.706,30.822,50.956,951.068,2021-11-03 11:31:00,17.44356435,78.4784595,434.371
2021-11-03 17:02:00,1,1, ,0.034,0.024, ,-6431.111,16.0,25.111,4.333,30.604,51.453,951.203,2021-11-03 11:32:00,17.44353751,78.48061882,433.931
2021-11-03 17:03:00,1,1, ,0.027,0.022, ,-6368.0,16.0,22.444000000000003,4.7780000000000005,30.441999999999997,51.663000000000004,950.937,2021-11-03 11:33:00,17.44343323,78.48323472,438.276
2021-11-03 17:04:00,1,1, ,0.061,0.031, ,-6341.895,18.526,21.053,6.789,30.521,51.446000000000005,950.65,2021-11-03 11:34:00,17.44335341,78.4852182,441.338
2021-11-03 17:05:00,1,1, ,0.110,0.083, ,-6347.789000000001,16.0,21.053,8.263,30.623,51.098,950.065,2021-11-03 11:35:00,17.44333749,78.48703259,445.066
2021-11-03 17:06:00,1,1, ,0.035,0.026, ,-6365.3330000000005,-52.443999999999996,21.055999999999997,7.444,30.514,50.788999999999994,949.691,2021-11-03 11:36:00,17.44329846,78.48917326,440.449
2021-11-03 17:07:00,1,1, ,0.022,0.017, ,-6356.571,-22.857,20.143,5.0,30.349,51.107,949.7760000000001,2021-11-03 11:37:00,17.44318636,78.49381447,453.091
2021-11-03 17:08:00,1,1, ,0.057,0.041, ,-6270.316,-21.053,19.316,4.053,29.861,52.233999999999995,948.471,2021-11-03 11:38:00,17.44300844,78.49908756,461.237
2021-11-03 17:09:00,1,1, ,0.056,0.042, ,-6130.6669999999995,19.555999999999997,18.444000000000003,4.611000000000001,29.78,52.922,948.076,2021-11-03 11:39:00,17.44280763,78.50388023,461.06
2021-11-03 17:10:00,1,1, ,0.092,0.048, ,-6084.444,16.0,17.611,5.556,29.775,53.085,947.904,2021-11-03 11:40:00,17.4419693,78.50578236,458.271
2021-11-03 17:11:00,1,1, ,0.091,0.091, ,-6056.8,16.8,16.7,5.25,29.756999999999998,53.031000000000006,948.227,2021-11-03 11:41:00,17.44156446,78.50572085,456.503
2021-11-03 17:12:00,1,1, ,0.040,0.031, ,-6016.889,24.0,16.611,5.278,29.846,52.827,948.307,2021-11-03 11:42:00,17.44059717,78.5054497,453.721
2021-11-03 17:13:00,1,1, ,0.039,0.022, ,-6000.0,16.889,19.5,4.833,29.92,52.876000000000005,948.584,2021-11-03 11:43:00,17.43760862,78.50481201,449.344
2021-11-03 17:14:00,1,1, ,0.088,0.042, ,-5980.632,16.0,20.526,5.579,29.765,53.256,949.122,2021-11-03 11:44:00,17.43535322,78.50561099,434.701
2021-11-03 17:15:00,1,1, ,0.080,0.030, ,-5928.0,17.778,18.778,5.722,29.713,53.215,949.805,2021-11-03 11:45:00,17.43294436,78.50622115,440.978
2021-11-03 17:16:00,1,1, ,0.108,0.047, ,-5845.3330000000005,19.555999999999997,19.0,3.0,29.203000000000003,53.966,949.441,2021-11-03 11:46:00,17.42966633,78.5042095,446.055
2021-11-03 17:17:00,1,1, ,0.033,0.019, ,-5678.316,29.474,17.789,2.5789999999999997,28.884,54.875,949.8580000000001,2021-11-03 11:47:00,17.42701065,78.50201148,443.056
2021-11-03 17:18:00,1,1, ,0.047,0.031, ,-5571.368,41.263000000000005,15.105,2.842,28.576,56.023999999999994,950.091,2021-11-03 11:48:00,17.42193238,78.50147935,436.804
2021-11-03 17:19:00,1,1, ,0.081,0.045, ,-5504.0,62.222,14.110999999999999,3.056,28.629,56.37,950.9860000000001,2021-11-03 11:49:00,17.41943928,78.50007076,432.291
2021-11-03 17:20:00,1,1, ,0.084,0.029, ,-5486.0,80.0,14.125,2.875,28.625999999999998,56.758,951.569,2021-11-03 11:50:00,17.41643081,78.4988082,429.687
2021-11-03 17:21:00,1,1, ,0.058,0.022, ,-5472.0,80.0,14.277999999999999,2.944,28.651999999999997,57.66,952.002,2021-11-03 11:51:00,17.41519763,78.49951028,435.504
2021-11-03 17:22:00,1,1, ,0.033,0.021, ,-5436.632,51.368,14.105,2.474,28.425,58.111000000000004,951.778,2021-11-03 11:52:00,17.41487339,78.50051832,440.105
2021-11-03 17:23:00,1,1, ,0.106,0.086, ,-5370.6669999999995,55.111000000000004,15.777999999999999,2.444,28.392,58.391999999999996,951.638,2021-11-03 11:53:00,17.41469698,78.50128356,443.974
2021-11-03 17:24:00,1,1, ,0.109,0.078, ,-5344.0,49.684,15.105,2.5789999999999997,28.374000000000002,58.473,951.7310000000001,2021-11-03 11:54:00,17.41460438,78.50297059,438.567
2021-11-03 17:25:00,1,1, ,0.052,0.042, ,-5328.0,48.842,15.684000000000001,2.895,28.333000000000002,58.757,951.887,2021-11-03 11:55:00,17.41394396,78.50502761,425.335
2021-11-03 17:26:00,1,1, ,0.140,0.137, ,-5322.105,48.0,15.421,2.7889999999999997,28.206999999999997,59.198,952.313,2021-11-03 11:56:00,17.41216094,78.5066195,416.615
2021-11-03 17:27:00,1,1, ,0.087,0.059, ,-5299.368,48.0,14.105,2.7889999999999997,28.179000000000002,59.611000000000004,952.71,2021-11-03 11:57:00,17.41106652,78.50715392,422.742
2021-11-03 17:28:00,1,1, ,0.062,0.042, ,-5269.3330000000005,57.778,16.778,2.889,28.233,59.943999999999996,952.86,2021-11-03 11:58:00,17.41093482,78.50735209,409.695
2021-11-03 17:29:00,1,1, ,0.098,0.085, ,-5280.0,55.57899999999999,21.474,3.105,28.423000000000002,59.76,952.9739999999999,2021-11-03 11:59:00,17.41057632,78.50768945,418.168
2021-11-03 17:30:00,1,1, ,0.059,0.035, ,-5326.316,48.0,21.105,3.0,28.483,59.756,953.077,2021-11-03 12:00:00,17.41025513,78.50793748,422.768
2021-11-03 17:31:00,1,1, ,0.033,0.020, ,-5310.222,46.222,18.944000000000003,3.222,28.445,60.129,953.169,2021-11-03 12:01:00,17.40960199,78.50843652,417.2480000000001
2021-11-03 17:32:00,1,1, ,0.032,0.022, ,-5296.0,31.158,18.737000000000002,3.2110000000000003,28.355,60.299,953.421,2021-11-03 12:02:00,17.40835646,78.51095027,420.208
2021-11-03 17:33:00,1,1, ,0.195,0.200, ,-5270.222,16.0,16.611,2.889,28.162,61.06100000000001,953.318,2021-11-03 12:03:00,17.40712658,78.51289692,419.735
2021-11-03 17:34:00,1,1, ,0.045,0.036, ,-5213.474,16.0,16.842,2.947,28.090999999999998,61.496,953.0219999999999,2021-11-03 12:04:00,17.40542584,78.51113628,423.217
2021-11-03 17:35:00,1,1, ,0.037,0.034, ,-5190.737,17.684,15.052999999999999,3.158,28.006,61.803999999999995,953.171,2021-11-03 12:05:00,17.40386597,78.51102149,418.771
2021-11-03 17:36:00,1,1, ,0.061,0.061, ,-5112.471,19.765,13.175999999999998,2.647,27.662,62.692,952.8910000000001,2021-11-03 12:06:00,17.40503102,78.51243081,420.763
2021-11-03 17:37:00,1,1, ,0.033,0.023, ,-4983.579000000001,21.895,11.368,2.053,27.465,63.093,952.8989999999999,2021-11-03 12:07:00,17.40537236,78.51302589,423.089
2021-11-03 17:38:00,1,1, ,0.027,0.018, ,-4912.941,17.882,11.0,2.235,27.386,63.621,952.221,2021-11-03 12:08:00,17.40575795,78.51638742,431.692
2021-11-03 17:39:00,1,1, ,0.025,0.016, ,-4892.444,16.0,11.167,3.667,27.264,64.165,952.2130000000001,2021-11-03 12:09:00,17.40790404,78.51891266,419.199
2021-11-03 17:40:00,1,1, ,0.046,0.028, ,-4848.0,16.0,11.526,3.5260000000000002,26.961,65.367,952.303,2021-11-03 12:10:00,17.41063019,78.52118689,429.052
2021-11-03 17:41:00,1,1, ,0.050,0.047, ,-4786.526,16.0,12.895,3.6839999999999997,26.883000000000003,66.031,951.824,2021-11-03 12:11:00,17.41384293,78.52355583,438.856
2021-11-03 17:42:00,1,1, ,0.066,0.059, ,-4753.778,16.0,13.110999999999999,3.333,26.769000000000002,66.392,950.873,2021-11-03 12:12:00,17.41543126,78.52617039,441.872
2021-11-03 17:43:00,1,1, ,0.054,0.044, ,-4717.333,16.0,12.389000000000001,3.833,26.683000000000003,66.758,950.311,2021-11-03 12:13:00,17.4187361,78.52730323,444.649
2021-11-03 17:44:00,1,1, ,0.044,0.037, ,-4680.420999999999,16.0,11.421,3.105,26.642,66.797,950.3710000000001,2021-11-03 12:14:00,17.42186677,78.52599233,441.989
2021-11-03 17:45:00,1,1, ,0.045,0.029, ,-4689.778,17.778,11.222000000000001,3.278,26.805,66.367,950.498,2021-11-03 12:15:00,17.424522399999994,78.52847545,430.156
2021-11-03 17:46:00,1,1, ,0.034,0.025, ,-4756.0,16.0,13.062000000000001,3.75,27.131,65.734,950.34,2021-11-03 12:16:00,17.42726564,78.53034211,437.357
2021-11-03 17:47:00,1,1, ,0.026,0.024, ,-4842.947,17.684,15.263,4.579,27.473000000000003,64.781,949.722,2021-11-03 12:17:00,17.42917496,78.52676664,454.484
2021-11-03 17:48:00,1,1, ,0.032,0.026, ,-4950.222,16.0,15.777999999999999,4.611000000000001,27.738000000000003,64.031,949.8480000000001,2021-11-03 12:18:00,17.4293595,78.52667976,453.761
2021-11-03 17:49:00,1,1, ,0.038,0.034, ,-5002.105,16.0,18.895,6.211,27.935,63.901,949.653,2021-11-03 12:19:00,17.42774055,78.52994191,452.882
2021-11-03 17:50:00,1,1, ,0.051,0.033, ,-5056.842000000001,16.0,18.789,4.316,27.697,64.031,950.512,2021-11-03 12:20:00,17.42811816,78.53253811,430.172
2021-11-03 17:51:00,1,1, ,0.062,0.033, ,-4967.579000000001,16.0,15.526,3.4739999999999998,27.397,65.28399999999999,951.0060000000001,2021-11-03 12:21:00,17.42928584,78.53370654,435.897
2021-11-03 17:52:00,1,1, ,0.049,0.031, ,-4853.895,16.842,14.789000000000001,4.895,27.195,66.469,951.2310000000001,2021-11-03 12:22:00,17.43097382,78.53531045,433.396
2021-11-03 17:53:00,1,1, ,0.074,0.050, ,-4775.111,16.889,14.444,4.388999999999999,26.97,68.63,950.997,2021-11-03 12:23:00,17.43350376,78.53846101,438.138
2021-11-03 17:54:00,1,1, ,0.074,0.045, ,-4710.737,17.684,13.158,3.947,26.701999999999998,69.741,950.9069999999999,2021-11-03 12:24:00,17.43432487,78.53990074,430.8
2021-11-03 17:55:00,1,1, ,0.065,0.053, ,-4650.105,16.0,14.368,4.737,26.78,69.859,951.304,2021-11-03 12:25:00,17.43463046,78.5403709,434.244
2021-11-03 17:56:00,1,1, ,0.043,0.029, ,-4612.210999999999,16.0,16.053,3.6839999999999997,26.776,69.208,951.6,2021-11-03 12:26:00,17.43479589,78.54065726,427.728
2021-11-03 17:57:00,1,1, ,0.043,0.032, ,-4581.333,16.0,15.944,3.333,26.747,68.683,951.74,2021-11-03 12:27:00,17.43499604,78.54116482,431.08
2021-11-03 17:58:00,1,1, ,0.052,0.045, ,-4562.526,16.842,15.737,4.579,26.872,68.53699999999999,951.807,2021-11-03 12:28:00,17.43503663,78.54304241,435.025
2021-11-03 17:59:00,1,1, ,0.059,0.029, ,-4614.222,16.889,15.667,3.778,26.987,67.503,952.1,2021-11-03 12:29:00,17.43680815,78.54396147,431.783
2021-11-03 18:00:00,1,1, ,0.034,0.023, ,-4673.778,16.889,15.277999999999999,3.278,27.109,66.779,952.289,2021-11-03 12:30:00,17.43934023,78.54442063,428.01
2021-11-03 18:01:00,1,1, ,0.045,0.025, ,-4725.6,16.0,14.0,2.65,27.069000000000003,65.86399999999999,951.2489999999999,2021-11-03 12:31:00,17.44402308,78.54797498,436.968
2021-11-03 18:02:00,1,1, ,0.084,0.038, ,-4717.1759999999995,16.941,12.412,2.471,26.781,66.664,950.232,2021-11-03 12:32:00,17.44925183,78.55148926,438.631
2021-11-03 18:03:00,1,1, ,0.051,0.028, ,-4660.444,16.0,12.222000000000001,2.611,26.712,66.947,950.0980000000001,2021-11-03 12:33:00,17.45302469,78.55394636,445.872
2021-11-03 18:04:00,1,1, ,0.057,0.034, ,-4640.889,16.889,11.556,2.722,26.791,66.911,949.49,2021-11-03 12:34:00,17.45589329,78.55563729,446.203
2021-11-03 18:05:00,1,1, ,0.086,0.034, ,-4627.3679999999995,16.842,11.315999999999999,2.158,26.636999999999997,67.32300000000001,948.8580000000001,2021-11-03 12:35:00,17.45436015,78.5598309,452.58
2021-11-03 18:06:00,1,1, ,0.075,0.036, ,-4593.778,16.889,11.167,2.056,26.590999999999998,67.267,949.743,2021-11-03 12:36:00,17.45332414,78.56265616,448.572
2021-11-03 18:07:00,1,1, ,0.069,0.044, ,-4586.947,16.842,11.632,2.526,26.803,67.095,950.299,2021-11-03 12:37:00,17.45238878,78.56549813,447.215
2021-11-03 18:08:00,1,1, ,0.087,0.031, ,-4651.556,16.889,11.277999999999999,2.667,26.866999999999997,66.705,950.204,2021-11-03 12:38:00,17.45091199,78.56992156,439.851
2021-11-03 18:09:00,1,1, ,0.084,0.035, ,-4629.333,16.0,10.777999999999999,2.833,26.557,67.687,949.99,2021-11-03 12:39:00,17.44895088,78.57526685,443.336
2021-11-03 18:10:00,1,1, ,0.058,0.033, ,-4555.789000000001,16.0,12.210999999999999,3.0,26.398000000000003,68.624,950.5260000000001,2021-11-03 12:40:00,17.44845032,78.57780129,441.631
2021-11-03 18:11:00,1,1, ,0.043,0.022, ,-4509.6,20.8,12.45,2.7,26.381999999999998,68.82600000000001,950.725,2021-11-03 12:41:00,17.44954131,78.58042422,431.833
2021-11-03 18:12:00,1,1, ,0.153,0.087, ,-4470.222,16.889,11.722000000000001,3.0,26.413,69.17399999999999,950.948,2021-11-03 12:42:00,17.44950449,78.58045813,441.242
2021-11-03 18:13:00,1,1, ,0.104,0.047, ,-4439.111,16.889,14.777999999999999,2.889,26.474,69.048,950.89,2021-11-03 12:43:00,17.44836055,78.57767075,443.692
2021-11-03 18:14:00,1,1, ,0.069,0.025, ,-4444.6320000000005,16.842,16.368,2.263,26.381,68.722,950.466,2021-11-03 12:44:00,17.44764677,78.57524917,443.332
2021-11-03 18:15:00,1,1, ,0.084,0.037, ,-4417.684,16.842,17.211,1.895,26.339000000000002,68.184,950.2539999999999,2021-11-03 12:45:00,17.44560204,78.57438676,433.311
2021-11-03 18:16:00,1,1, ,0.074,0.028, ,-4416.0,16.0,13.895,1.7890000000000001,26.33,68.207,950.8560000000001,2021-11-03 12:46:00,17.44416411,78.57406146,434.425
2021-11-03 18:17:00,1,1, ,0.125,0.057, ,-4406.588,16.0,12.294,2.059,26.338,68.274,951.294,2021-11-03 12:47:00,17.44241212,78.57390877,436.394
2021-11-03 18:18:00,1,1, ,0.114,0.066, ,-4430.316,16.0,12.315999999999999,2.211,26.504,67.553,951.796,2021-11-03 12:48:00,17.44024399,78.57334211,433.193
2021-11-03 18:19:00,1,1, ,0.069,0.034, ,-4468.444,16.889,13.722000000000001,2.0,26.531999999999996,67.34100000000001,952.4839999999999,2021-11-03 12:49:00,17.4376527,78.57400993,420.755
2021-11-03 18:20:00,1,1, ,0.183,0.044, ,-4460.6320000000005,17.684,12.474,2.0,26.243000000000002,67.991,952.122,2021-11-03 12:50:00,17.43584978,78.57494062,422.687
2021-11-03 18:21:00,1,1, ,0.128,0.089, ,-4394.667,17.778,11.833,2.167,26.090999999999998,68.454,952.579,2021-11-03 12:51:00,17.43484409,78.57108467,420.879
2021-11-03 18:22:00,1,1, ,0.066,0.031, ,-4380.6320000000005,16.0,11.737,1.7890000000000001,26.107,68.59899999999999,953.22,2021-11-03 12:52:00,17.43419444,78.56850083,417.977
2021-11-03 18:23:00,1,1, ,0.081,0.037, ,-4343.111,17.778,10.722000000000001,1.8330000000000002,25.999000000000002,68.561,952.8689999999999,2021-11-03 12:53:00,17.43307942,78.56565339,425.057
2021-11-03 18:24:00,1,1, ,0.141,0.052, ,-4333.474,17.684,9.842,1.579,25.923000000000002,69.002,952.6469999999999,2021-11-03 12:54:00,17.43164566,78.5618526,420.3130000000001
2021-11-03 18:25:00,1,1, ,0.095,0.033, ,-4320.941,19.765,8.765,1.5290000000000001,26.004,68.619,952.9830000000001,2021-11-03 12:55:00,17.42919396,78.56020226,423.419
2021-11-03 18:26:00,1,1, ,0.101,0.041, ,-4374.222,16.0,11.056,1.944,26.314,67.96600000000001,953.145,2021-11-03 12:56:00,17.42614581,78.5614171,425.485
2021-11-03 18:27:00,1,1, ,0.134,0.059, ,-4416.0,17.778,13.0,1.8330000000000002,26.239,67.85600000000001,953.197,2021-11-03 12:57:00,17.42282761,78.56334178,425.42
2021-11-03 18:28:00,1,1, ,0.144,0.042, ,-4411.789000000001,16.842,12.263,1.6840000000000002,26.218000000000004,67.908,953.475,2021-11-03 12:58:00,17.42115011,78.56441206,423.292
2021-11-03 18:29:00,1,1, ,0.174,0.054, ,-4393.778,16.889,17.5,2.5,26.381999999999998,67.999,953.803,2021-11-03 12:59:00,17.41963077,78.56501818,416.487
2021-11-03 18:30:00,1,1, ,0.137,0.040, ,-4432.842000000001,19.368,17.632,1.7890000000000001,26.444000000000003,67.96,954.273,2021-11-03 13:00:00,17.41827127,78.56581948,408.176
2021-11-03 18:31:00,1,1, ,0.097,0.042, ,-4456.420999999999,16.0,16.0,1.579,26.534000000000002,67.598,954.341,2021-11-03 13:01:00,17.41638952,78.56569088,415.936
2021-11-03 18:32:00,1,1, ,0.128,0.057, ,-4476.444,16.889,15.0,2.056,26.607,67.488,954.4730000000001,2021-11-03 13:02:00,17.41457587,78.56505097,414.383
2021-11-03 18:33:00,1,1, ,0.086,0.048, ,-4512.0,16.0,16.842,2.053,26.732,66.642,954.702,2021-11-03 13:03:00,17.4122318,78.56478957,399.958
2021-11-03 18:34:00,1,1, ,0.221,0.065, ,-4543.157999999999,16.0,15.737,1.7890000000000001,26.754,66.579,955.37,2021-11-03 13:04:00,17.40996373,78.56429827,397.114
2021-11-03 18:35:00,1,1, ,0.070,0.033, ,-4540.444,18.667,15.333,1.444,26.736,66.89,955.922,2021-11-03 13:05:00,17.40811804,78.56446162,388.096
2021-11-03 18:36:00,1,1, ,0.124,0.044, ,-4528.0,16.842,15.0,1.895,26.664,67.236,955.905,2021-11-03 13:06:00,17.40587916,78.56448343,394.629
2021-11-03 18:37:00,1,1, ,0.163,0.065, ,-4507.556,16.0,14.389000000000001,1.889,26.636999999999997,67.347,955.3,2021-11-03 13:07:00,17.40468569,78.56337433,405.319
