created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-11-03 14:30:00 +0530,452087,12.1,8.7,43.13,36.43,,,
2021-11-03 14:30:30 +0530,452088,18.1,10.6,43.98,35.7,,,
2021-11-03 14:31:00 +0530,452089,16.8,11.0,44.68,35.3,,,
2021-11-03 14:31:30 +0530,452090,14.9,11.0,45.56,34.98,,,
2021-11-03 14:32:00 +0530,452086,20.6,10.7,46.28,34.82,,,
2021-11-03 14:32:30 +0530,452091,22.4,11.1,47.45,34.66,,,
2021-11-03 14:33:00 +0530,452092,31.1,12.6,46.91,34.55,,,
2021-11-03 14:33:30 +0530,452093,23.1,11.9,47.09,34.42,,,
2021-11-03 14:34:00 +0530,452094,16.3,10.7,47.47,34.37,,,
2021-11-03 14:34:30 +0530,452095,32.5,11.6,48.18,34.36,,,
2021-11-03 14:35:00 +0530,452096,36.4,12.1,48.25,34.31,,,
2021-11-03 14:35:30 +0530,452097,45.3,13.2,48.76,34.27,,,
2021-11-03 14:36:00 +0530,452098,36.0,12.8,49.37,34.25,,,
2021-11-03 14:36:30 +0530,452099,28.2,12.6,48.95,34.19,,,
2021-11-03 14:37:00 +0530,452100,19.9,12.3,47.86,34.11,,,
2021-11-03 14:37:30 +0530,452101,16.3,11.8,48.84,34.06,,,
2021-11-03 14:38:00 +0530,452102,16.7,11.7,48.92,33.99,,,
2021-11-03 14:38:30 +0530,452103,18.7,11.7,48.17,33.97,,,
2021-11-03 14:39:00 +0530,452104,21.7,11.2,48.14,33.9,,,
2021-11-03 14:39:30 +0530,452105,20.1,12.1,48.58,33.86,,,
2021-11-03 14:40:00 +0530,452106,17.7,11.8,48.37,33.86,,,
2021-11-03 14:40:30 +0530,452107,17.3,11.2,48.24,33.82,,,
2021-11-03 14:41:00 +0530,452108,15.0,10.9,47.98,33.77,,,
2021-11-03 14:41:30 +0530,452109,17.7,10.6,47.6,33.78,,,
2021-11-03 14:42:00 +0530,452110,22.3,11.1,47.98,33.76,,,
2021-11-03 14:42:30 +0530,452111,21.0,11.3,47.77,33.72,,,
2021-11-03 14:43:00 +0530,452112,16.5,10.5,47.12,33.82,,,
2021-11-03 14:43:30 +0530,452113,14.5,10.6,46.71,33.89,,,
2021-11-03 14:44:00 +0530,452115,17.1,10.6,46.81,33.9,,,
2021-11-03 14:44:30 +0530,452116,26.9,11.4,43.45,33.79,,,
2021-11-03 14:45:00 +0530,452117,36.5,11.7,38.37,33.63,,,
2021-11-03 14:45:30 +0530,452114,33.2,10.9,35.63,33.42,,,
2021-11-03 14:46:00 +0530,452118,37.1,10.7,33.47,33.16,,,
2021-11-03 14:46:30 +0530,452119,24.9,9.9,31.09,33.15,,,
2021-11-03 14:47:00 +0530,452120,18.6,8.4,29.16,33.08,,,
2021-11-03 14:47:30 +0530,452121,19.3,8.5,29.35,32.92,,,
2021-11-03 14:48:00 +0530,452122,24.5,8.3,30.54,32.73,,,
2021-11-03 14:48:30 +0530,452123,28.3,8.9,29.17,32.69,,,
2021-11-03 14:49:00 +0530,452124,27.8,8.8,29.28,32.5,,,
2021-11-03 14:49:30 +0530,452125,23.0,8.0,29.46,32.33,,,
2021-11-03 14:50:00 +0530,452126,17.0,7.9,29.41,32.17,,,
2021-11-03 14:50:30 +0530,452127,18.1,7.6,28.36,32.13,,,
2021-11-03 14:51:00 +0530,452128,17.1,7.4,27.72,32.12,,,
2021-11-03 14:51:30 +0530,452129,12.8,6.8,26.83,32.05,,,
2021-11-03 14:52:00 +0530,452130,9.9,6.3,26.69,31.82,,,
2021-11-03 14:52:30 +0530,452131,12.1,6.4,26.55,31.67,,,
2021-11-03 14:53:00 +0530,452132,11.9,6.4,26.62,31.5,,,
2021-11-03 14:53:30 +0530,452133,9.9,5.9,26.98,31.44,,,
2021-11-03 14:54:00 +0530,452134,9.4,5.8,27.04,31.28,,,
2021-11-03 14:54:30 +0530,452135,13.0,5.8,27.51,31.18,,,
2021-11-03 14:55:00 +0530,452136,12.1,5.1,27.63,31.18,,,
2021-11-03 14:55:30 +0530,452137,11.0,5.2,27.63,31.08,,,
2021-11-03 14:56:00 +0530,452138,7.0,4.4,27.07,31.02,,,
2021-11-03 14:56:30 +0530,452139,12.5,5.1,27.21,30.89,,,
2021-11-03 14:57:00 +0530,452140,9.3,4.8,26.96,30.82,,,
2021-11-03 14:57:30 +0530,452141,8.0,5.0,27.04,30.74,,,
2021-11-03 14:58:00 +0530,452142,13.4,5.3,26.96,30.72,,,
2021-11-03 14:58:30 +0530,452143,19.7,5.8,26.98,30.67,,,
2021-11-03 14:59:00 +0530,452144,18.7,5.8,26.75,30.55,,,
2021-11-03 14:59:30 +0530,452145,13.3,5.4,26.62,30.55,,,
2021-11-03 15:00:00 +0530,452146,13.2,5.1,26.77,30.52,,,
2021-11-03 15:00:30 +0530,452148,8.6,5.0,26.65,30.45,,,
2021-11-03 15:01:00 +0530,452147,9.7,5.3,26.49,30.48,,,
2021-11-03 15:01:30 +0530,452149,10.5,5.1,27.13,30.41,,,
2021-11-03 15:02:00 +0530,452150,9.3,4.9,27.39,30.25,,,
2021-11-03 15:02:30 +0530,452151,8.8,5.1,27.43,30.21,,,
2021-11-03 15:03:00 +0530,452152,12.0,4.6,27.35,30.25,,,
2021-11-03 15:03:30 +0530,452153,12.7,4.6,27.55,30.33,,,
2021-11-03 15:04:00 +0530,452154,11.8,5.0,27.33,30.38,,,
2021-11-03 15:04:30 +0530,452155,10.9,4.6,26.91,30.36,,,
2021-11-03 15:05:00 +0530,452156,12.5,5.0,29.68,30.52,,,
2021-11-03 15:05:30 +0530,452157,13.0,7.2,37.88,30.75,,,
2021-11-03 15:06:00 +0530,452158,15.1,9.3,41.44,30.93,,,
2021-11-03 15:06:30 +0530,452159,20.2,11.1,42.89,31.04,,,
2021-11-03 15:07:00 +0530,452160,19.4,11.3,41.13,31.1,,,
2021-11-03 15:07:30 +0530,452161,32.9,11.2,37.09,30.99,,,
2021-11-03 15:08:00 +0530,452162,28.6,11.1,33.41,30.91,,,
2021-11-03 15:08:30 +0530,452163,25.8,10.2,29.87,30.84,,,
2021-11-03 15:09:00 +0530,452164,26.6,9.6,27.76,30.76,,,
2021-11-03 15:09:30 +0530,452165,19.9,9.0,27.42,30.63,,,
2021-11-03 15:10:00 +0530,452166,15.7,7.7,26.13,30.48,,,
2021-11-03 15:10:30 +0530,452167,12.6,7.0,26.49,30.44,,,
2021-11-03 15:11:00 +0530,452168,12.5,6.7,26.63,30.39,,,
2021-11-03 15:11:30 +0530,452169,10.8,6.0,26.11,30.27,,,
2021-11-03 15:12:00 +0530,452170,8.4,5.8,25.67,30.25,,,
2021-11-03 15:12:30 +0530,452171,10.4,5.7,25.81,30.03,,,
2021-11-03 15:13:00 +0530,452172,8.9,5.5,25.72,30.04,,,
2021-11-03 15:13:30 +0530,452173,7.7,5.2,25.33,30.02,,,
2021-11-03 15:14:00 +0530,452174,7.0,4.8,25.33,29.85,,,
2021-11-03 15:14:30 +0530,452175,6.8,5.3,25.55,29.79,,,
2021-11-03 15:15:00 +0530,452176,7.8,5.3,25.89,29.63,,,
2021-11-03 15:15:30 +0530,452177,7.8,5.1,25.81,29.58,,,
2021-11-03 15:16:00 +0530,452178,8.7,5.2,26.13,29.46,,,
2021-11-03 15:16:30 +0530,452179,6.8,5.1,26.64,29.33,,,
2021-11-03 15:17:00 +0530,452180,6.9,4.9,26.84,29.33,,,
2021-11-03 15:17:30 +0530,452181,6.7,4.8,25.35,29.24,,,
2021-11-03 15:18:00 +0530,452182,8.2,4.9,25.89,29.07,,,
2021-11-03 15:18:30 +0530,452183,8.5,4.8,26.63,28.92,,,
2021-11-03 15:19:00 +0530,452184,7.3,4.6,26.59,28.79,,,
2021-11-03 15:19:30 +0530,452185,6.4,4.7,26.81,28.62,,,
2021-11-03 15:20:00 +0530,452186,11.8,5.3,26.97,28.71,,,
2021-11-03 15:20:30 +0530,452187,13.0,5.1,27.11,28.57,,,
2021-11-03 15:21:00 +0530,452188,11.5,4.9,27.04,28.5,,,
2021-11-03 15:21:30 +0530,452189,12.9,4.6,26.86,28.39,,,
2021-11-03 15:22:00 +0530,452190,7.6,4.4,26.81,28.21,,,
2021-11-03 15:22:30 +0530,452191,7.6,4.2,27.04,28.2,,,
2021-11-03 15:23:00 +0530,452192,8.2,4.4,26.88,28.11,,,
2021-11-03 15:23:30 +0530,452193,10.6,4.6,26.99,28.02,,,
2021-11-03 15:24:00 +0530,452194,6.9,4.3,27.33,27.82,,,
2021-11-03 15:24:30 +0530,452195,7.8,4.3,27.33,27.78,,,
