Date Time, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm)
03 Nov 2021 16:04,1,1, , , ,0.1
03 Nov 2021 16:05,1,1, , , ,0.1
03 Nov 2021 16:06,1,1, , , ,0.1
03 Nov 2021 16:07,1,1, , , ,0.1
03 Nov 2021 16:08,1,1, , , ,0.1
03 Nov 2021 16:09,1,1, , , ,0.1
03 Nov 2021 16:10,1,1, , , ,0.0
03 Nov 2021 16:11,1,1, , , ,0.1
03 Nov 2021 16:12,1,1, , , ,0.2
03 Nov 2021 16:13,1,1, , , ,0.1
03 Nov 2021 16:14,1,1, , , ,0.1
03 Nov 2021 16:15,1,1, , , ,0.1
03 Nov 2021 16:16,1,1, , , ,0.1
03 Nov 2021 16:17,1,1, , , ,0.1
03 Nov 2021 16:18,1,1, , , ,0.1
03 Nov 2021 16:19,1,1, , , ,0.1
03 Nov 2021 16:20,1,1, , , ,0.1
03 Nov 2021 16:21,1,1, , , ,0.1
03 Nov 2021 16:22,1,1, , , ,0.1
03 Nov 2021 16:23,1,1, , , ,0.0
03 Nov 2021 16:24,1,1, , , ,0.1
03 Nov 2021 16:25,1,1, , , ,0.1
03 Nov 2021 16:26,1,1, , , ,0.1
03 Nov 2021 16:27,1,1, , , ,0.0
03 Nov 2021 16:28,1,1, , , ,0.0
03 Nov 2021 16:29,1,1, , , ,0.3
03 Nov 2021 16:30,1,1, , , ,0.2
03 Nov 2021 16:31,1,1, , , ,0.1
03 Nov 2021 16:32,1,1, , , ,0.2
03 Nov 2021 16:33,1,1, , , ,0.2
03 Nov 2021 16:34,1,1, , , ,0.1
03 Nov 2021 16:35,1,1, , , ,0.2
03 Nov 2021 16:36,1,1, , , ,0.1
03 Nov 2021 16:37,1,1, , , ,0.1
03 Nov 2021 16:38,1,1, , , ,0.2
03 Nov 2021 16:39,1,1, , , ,0.1
03 Nov 2021 16:40,1,1, , , ,0.1
03 Nov 2021 16:41,1,1, , , ,0.2
03 Nov 2021 16:42,1,1, , , ,0.2
03 Nov 2021 16:43,1,1, , , ,0.2
03 Nov 2021 16:48,1,1, ,0.037,0.021, 
03 Nov 2021 16:49,1,1, ,0.081,0.035, 
03 Nov 2021 16:50,1,1, ,0.058,0.023, 
03 Nov 2021 16:51,1,1, ,0.053,0.027, 
03 Nov 2021 16:52,1,1, ,0.042,0.023, 
03 Nov 2021 16:53,1,1, ,0.057,0.036, 
03 Nov 2021 16:54,1,1, ,0.046,0.023, 
03 Nov 2021 16:55,1,1, ,0.063,0.042, 
03 Nov 2021 16:56,1,1, ,0.045,0.034, 
03 Nov 2021 16:57,1,1, ,0.063,0.040, 
03 Nov 2021 16:58,1,1, ,0.048,0.032, 
03 Nov 2021 16:59,1,1, ,0.035,0.024, 
03 Nov 2021 17:00,1,1, ,0.037,0.029, 
03 Nov 2021 17:01,1,1, ,0.027,0.022, 
03 Nov 2021 17:02,1,1, ,0.034,0.024, 
03 Nov 2021 17:03,1,1, ,0.027,0.022, 
03 Nov 2021 17:04,1,1, ,0.061,0.031, 
03 Nov 2021 17:05,1,1, ,0.110,0.083, 
03 Nov 2021 17:06,1,1, ,0.035,0.026, 
03 Nov 2021 17:07,1,1, ,0.022,0.017, 
03 Nov 2021 17:08,1,1, ,0.057,0.041, 
03 Nov 2021 17:09,1,1, ,0.056,0.042, 
03 Nov 2021 17:10,1,1, ,0.092,0.048, 
03 Nov 2021 17:11,1,1, ,0.091,0.091, 
03 Nov 2021 17:12,1,1, ,0.040,0.031, 
03 Nov 2021 17:13,1,1, ,0.039,0.022, 
03 Nov 2021 17:14,1,1, ,0.088,0.042, 
03 Nov 2021 17:15,1,1, ,0.080,0.030, 
03 Nov 2021 17:16,1,1, ,0.108,0.047, 
03 Nov 2021 17:17,1,1, ,0.033,0.019, 
03 Nov 2021 17:18,1,1, ,0.047,0.031, 
03 Nov 2021 17:19,1,1, ,0.081,0.045, 
03 Nov 2021 17:20,1,1, ,0.084,0.029, 
03 Nov 2021 17:21,1,1, ,0.058,0.022, 
03 Nov 2021 17:22,1,1, ,0.033,0.021, 
03 Nov 2021 17:23,1,1, ,0.106,0.086, 
03 Nov 2021 17:24,1,1, ,0.109,0.078, 
03 Nov 2021 17:25,1,1, ,0.052,0.042, 
03 Nov 2021 17:26,1,1, ,0.140,0.137, 
03 Nov 2021 17:27,1,1, ,0.087,0.059, 
03 Nov 2021 17:28,1,1, ,0.062,0.042, 
03 Nov 2021 17:29,1,1, ,0.098,0.085, 
03 Nov 2021 17:30,1,1, ,0.059,0.035, 
03 Nov 2021 17:31,1,1, ,0.033,0.020, 
03 Nov 2021 17:32,1,1, ,0.032,0.022, 
03 Nov 2021 17:33,1,1, ,0.195,0.200, 
03 Nov 2021 17:34,1,1, ,0.045,0.036, 
03 Nov 2021 17:35,1,1, ,0.037,0.034, 
03 Nov 2021 17:36,1,1, ,0.061,0.061, 
03 Nov 2021 17:37,1,1, ,0.033,0.023, 
03 Nov 2021 17:38,1,1, ,0.027,0.018, 
03 Nov 2021 17:39,1,1, ,0.025,0.016, 
03 Nov 2021 17:40,1,1, ,0.046,0.028, 
03 Nov 2021 17:41,1,1, ,0.050,0.047, 
03 Nov 2021 17:42,1,1, ,0.066,0.059, 
03 Nov 2021 17:43,1,1, ,0.054,0.044, 
03 Nov 2021 17:44,1,1, ,0.044,0.037, 
03 Nov 2021 17:45,1,1, ,0.045,0.029, 
03 Nov 2021 17:46,1,1, ,0.034,0.025, 
03 Nov 2021 17:47,1,1, ,0.026,0.024, 
03 Nov 2021 17:48,1,1, ,0.032,0.026, 
03 Nov 2021 17:49,1,1, ,0.038,0.034, 
03 Nov 2021 17:50,1,1, ,0.051,0.033, 
03 Nov 2021 17:51,1,1, ,0.062,0.033, 
03 Nov 2021 17:52,1,1, ,0.049,0.031, 
03 Nov 2021 17:53,1,1, ,0.074,0.050, 
03 Nov 2021 17:54,1,1, ,0.074,0.045, 
03 Nov 2021 17:55,1,1, ,0.065,0.053, 
03 Nov 2021 17:56,1,1, ,0.043,0.029, 
03 Nov 2021 17:57,1,1, ,0.043,0.032, 
03 Nov 2021 17:58,1,1, ,0.052,0.045, 
03 Nov 2021 17:59,1,1, ,0.059,0.029, 
03 Nov 2021 18:00,1,1, ,0.034,0.023, 
03 Nov 2021 18:01,1,1, ,0.045,0.025, 
03 Nov 2021 18:02,1,1, ,0.084,0.038, 
03 Nov 2021 18:03,1,1, ,0.051,0.028, 
03 Nov 2021 18:04,1,1, ,0.057,0.034, 
03 Nov 2021 18:05,1,1, ,0.086,0.034, 
03 Nov 2021 18:06,1,1, ,0.075,0.036, 
03 Nov 2021 18:07,1,1, ,0.069,0.044, 
03 Nov 2021 18:08,1,1, ,0.087,0.031, 
03 Nov 2021 18:09,1,1, ,0.084,0.035, 
03 Nov 2021 18:10,1,1, ,0.058,0.033, 
03 Nov 2021 18:11,1,1, ,0.043,0.022, 
03 Nov 2021 18:12,1,1, ,0.153,0.087, 
03 Nov 2021 18:13,1,1, ,0.104,0.047, 
03 Nov 2021 18:14,1,1, ,0.069,0.025, 
03 Nov 2021 18:15,1,1, ,0.084,0.037, 
03 Nov 2021 18:16,1,1, ,0.074,0.028, 
03 Nov 2021 18:17,1,1, ,0.125,0.057, 
03 Nov 2021 18:18,1,1, ,0.114,0.066, 
03 Nov 2021 18:19,1,1, ,0.069,0.034, 
03 Nov 2021 18:20,1,1, ,0.183,0.044, 
03 Nov 2021 18:21,1,1, ,0.128,0.089, 
03 Nov 2021 18:22,1,1, ,0.066,0.031, 
03 Nov 2021 18:23,1,1, ,0.081,0.037, 
03 Nov 2021 18:24,1,1, ,0.141,0.052, 
03 Nov 2021 18:25,1,1, ,0.095,0.033, 
03 Nov 2021 18:26,1,1, ,0.101,0.041, 
03 Nov 2021 18:27,1,1, ,0.134,0.059, 
03 Nov 2021 18:28,1,1, ,0.144,0.042, 
03 Nov 2021 18:29,1,1, ,0.174,0.054, 
03 Nov 2021 18:30,1,1, ,0.137,0.040, 
03 Nov 2021 18:31,1,1, ,0.097,0.042, 
03 Nov 2021 18:32,1,1, ,0.128,0.057, 
03 Nov 2021 18:33,1,1, ,0.086,0.048, 
03 Nov 2021 18:34,1,1, ,0.221,0.065, 
03 Nov 2021 18:35,1,1, ,0.070,0.033, 
03 Nov 2021 18:36,1,1, ,0.124,0.044, 
03 Nov 2021 18:37,1,1, ,0.163,0.065, 
03 Nov 2021 18:38,1,1, ,0.121,0.045, 
03 Nov 2021 18:39,1,1, ,0.187,0.063, 
03 Nov 2021 18:40,1,1, ,0.513,0.119, 
03 Nov 2021 18:41,1,1, ,0.053,0.030, 
03 Nov 2021 18:42,1,1, ,0.046,0.028, 
03 Nov 2021 18:57,1,1,0.00, , , 
03 Nov 2021 18:58,1,1,0.00, , , 
03 Nov 2021 18:59,1,1,0.00, , , 
03 Nov 2021 19:00,1,1,0.00, , , 
03 Nov 2021 19:01,1,1,0.00, , , 
03 Nov 2021 19:02,1,1,0.74, , , 
03 Nov 2021 19:03,1,1,4.83, , , 
03 Nov 2021 19:04,1,1,1.07, , , 
03 Nov 2021 19:05,1,1,0.35, , , 
03 Nov 2021 19:06,1,1,0.00, , , 
03 Nov 2021 19:07,1,1,1.00, , , 
03 Nov 2021 19:08,1,1,0.00, , , 
03 Nov 2021 19:09,1,1,2.18, , , 
03 Nov 2021 19:10,1,1,2.98, , , 
03 Nov 2021 19:11,1,1,1.33, , , 
03 Nov 2021 19:12,1,1,6.14, , , 
03 Nov 2021 19:13,1,1,1.16, , , 
03 Nov 2021 19:14,1,1,3.60, , , 
03 Nov 2021 19:15,1,1,0.85, , , 
03 Nov 2021 19:16,1,1,1.04, , , 
03 Nov 2021 19:17,1,1,9.59, , , 
03 Nov 2021 19:18,1,1,6.48, , , 
03 Nov 2021 19:19,1,1,5.66, , , 
03 Nov 2021 19:20,1,1,1.44, , , 
03 Nov 2021 20:49,1,1,0.34, , , 
03 Nov 2021 20:50,1,1,0.20, , , 
03 Nov 2021 20:51,1,1,1.79, , , 
03 Nov 2021 20:52,1,1,6.90, , , 
03 Nov 2021 20:53,1,1,3.14, , , 
03 Nov 2021 20:54,1,1,1.07, , , 
03 Nov 2021 20:55,1,1,3.60, , , 
03 Nov 2021 20:56,1,1,1.35, , , 
03 Nov 2021 20:57,1,1,2.06, , , 
03 Nov 2021 20:58,1,1,3.00, , , 
03 Nov 2021 20:59,1,1,2.71, , , 
03 Nov 2021 21:00,1,1,3.61, , , 
03 Nov 2021 21:01,1,1,3.36, , , 
03 Nov 2021 21:02,1,1,8.67, , , 
03 Nov 2021 21:03,1,1,5.47, , , 
03 Nov 2021 21:04,1,1,5.90, , , 
03 Nov 2021 21:05,1,1,5.29, , , 
03 Nov 2021 21:06,1,1,6.47, , , 
03 Nov 2021 21:07,1,1,6.93, , , 
03 Nov 2021 21:08,1,1,3.28, , , 
03 Nov 2021 21:09,1,1,4.23, , , 
03 Nov 2021 21:10,1,1,4.00, , , 
03 Nov 2021 21:11,1,1,3.31, , , 
03 Nov 2021 21:12,1,1,4.59, , , 
03 Nov 2021 21:13,1,1,1.68, , , 
03 Nov 2021 21:14,1,1,2.84, , , 
03 Nov 2021 21:15,1,1,9.19, , , 
03 Nov 2021 21:16,1,1,7.29, , , 
03 Nov 2021 21:17,1,1,5.80, , , 
03 Nov 2021 21:18,1,1,2.90, , , 
03 Nov 2021 21:19,1,1,4.75, , , 
03 Nov 2021 21:20,1,1,6.37, , , 
03 Nov 2021 21:21,1,1,4.19, , , 
03 Nov 2021 21:22,1,1,7.16, , , 
03 Nov 2021 21:23,1,1,5.47, , , 
03 Nov 2021 21:24,1,1,5.62, , , 
03 Nov 2021 21:25,1,1,5.56, , , 
03 Nov 2021 21:26,1,1,5.44, , , 
03 Nov 2021 21:27,1,1,5.55, , , 
03 Nov 2021 21:28,1,1,5.07, , , 
03 Nov 2021 21:29,1,1,3.93, , , 
03 Nov 2021 21:30,1,1,4.71, , , 
03 Nov 2021 21:31,1,1,4.22, , , 
03 Nov 2021 21:32,1,1,15.38, , , 
03 Nov 2021 21:33,1,1,5.87, , , 
03 Nov 2021 21:34,1,1,2.71, , , 
03 Nov 2021 21:35,1,1,0.85, , , 
03 Nov 2021 21:36,1,1,2.64, , , 
03 Nov 2021 21:37,1,1,5.55, , , 
03 Nov 2021 21:38,1,1,4.48, , , 
03 Nov 2021 21:39,1,1,7.25, , , 
03 Nov 2021 21:40,1,1,7.31, , , 
03 Nov 2021 21:41,1,1,6.27, , , 
03 Nov 2021 21:42,1,1,6.07, , , 
03 Nov 2021 21:43,1,1,0.80, , , 
03 Nov 2021 21:44,1,1,1.79, , , 
03 Nov 2021 21:45,1,1,0.27, , , 
03 Nov 2021 21:49,1,1, ,0.068,0.064, 
03 Nov 2021 21:50,1,1, ,0.091,0.091, 
03 Nov 2021 21:51,1,1, ,0.055,0.047, 
03 Nov 2021 21:52,1,1, ,0.042,0.035, 
03 Nov 2021 21:53,1,1, ,0.037,0.029, 
03 Nov 2021 21:54,1,1, ,0.073,0.038, 
03 Nov 2021 21:55,1,1, ,0.071,0.040, 
03 Nov 2021 21:56,1,1, ,0.298,0.103, 
03 Nov 2021 21:57,1,1, ,0.070,0.059, 
03 Nov 2021 21:58,1,1, ,0.040,0.031, 
03 Nov 2021 21:59,1,1, ,0.051,0.044, 
03 Nov 2021 22:00,1,1, ,0.064,0.051, 
03 Nov 2021 22:01,1,1, ,0.061,0.051, 
03 Nov 2021 22:02,1,1, ,0.050,0.037, 
03 Nov 2021 22:03,1,1, ,0.071,0.058, 
03 Nov 2021 22:04,1,1, ,0.034,0.028, 
03 Nov 2021 22:05,1,1, ,0.058,0.032, 
03 Nov 2021 22:06,1,1, ,0.036,0.026, 
03 Nov 2021 22:07,1,1, ,0.027,0.019, 
03 Nov 2021 22:08,1,1, ,0.032,0.020, 
03 Nov 2021 22:09,1,1, ,0.040,0.027, 
03 Nov 2021 22:10,1,1, ,0.048,0.027, 
03 Nov 2021 22:11,1,1, ,0.040,0.021, 
03 Nov 2021 22:12,1,1, ,0.055,0.046, 
03 Nov 2021 22:13,1,1, ,0.039,0.030, 
03 Nov 2021 22:14,1,1, ,0.048,0.034, 
03 Nov 2021 22:15,1,1, ,0.062,0.033, 
03 Nov 2021 22:16,1,1, ,0.030,0.026, 
03 Nov 2021 22:17,1,1, ,0.037,0.029, 
03 Nov 2021 22:18,1,1, ,0.038,0.028, 
03 Nov 2021 22:19,1,1, ,0.095,0.041, 
03 Nov 2021 22:20,1,1, ,0.049,0.031, 
03 Nov 2021 22:21,1,1, ,0.043,0.031, 
03 Nov 2021 22:22,1,1, ,0.062,0.040, 
03 Nov 2021 22:23,1,1, ,0.058,0.032, 
03 Nov 2021 22:24,1,1, ,0.053,0.030, 
03 Nov 2021 22:25,1,1, ,0.050,0.033, 
03 Nov 2021 22:26,1,1, ,0.038,0.031, 
03 Nov 2021 22:27,1,1, ,0.038,0.031, 
03 Nov 2021 22:28,1,1, ,0.043,0.029, 
03 Nov 2021 22:29,1,1, ,0.036,0.029, 
03 Nov 2021 22:30,1,1, ,0.050,0.030, 
03 Nov 2021 22:31,1,1, ,0.036,0.029, 
03 Nov 2021 22:32,1,1, ,0.037,0.030, 
03 Nov 2021 22:33,1,1, ,0.032,0.026, 
03 Nov 2021 22:34,1,1, ,0.036,0.026, 
03 Nov 2021 22:35,1,1, ,0.059,0.029, 
03 Nov 2021 22:36,1,1, ,0.055,0.030, 
03 Nov 2021 22:37,1,1, ,0.039,0.031, 
03 Nov 2021 22:38,1,1, ,0.043,0.030, 
03 Nov 2021 22:39,1,1, ,0.082,0.039, 
03 Nov 2021 22:40,1,1, ,0.057,0.033, 
03 Nov 2021 22:41,1,1, ,0.067,0.036, 
03 Nov 2021 22:42,1,1, ,0.057,0.034, 
03 Nov 2021 22:43,1,1, ,0.055,0.033, 
03 Nov 2021 22:44,1,1, ,0.050,0.033, 
03 Nov 2021 22:45,1,1, ,0.061,0.032, 
03 Nov 2021 22:46,1,1, ,0.050,0.032, 
03 Nov 2021 22:47,1,1, ,0.079,0.045, 
03 Nov 2021 22:48,1,1, ,0.081,0.032, 
03 Nov 2021 22:49,1,1, ,0.143,0.046, 
03 Nov 2021 22:50,1,1, ,0.067,0.028, 
03 Nov 2021 22:51,1,1, ,0.034,0.025, 
03 Nov 2021 22:52,1,1, ,0.036,0.025, 
03 Nov 2021 22:53,1,1, ,0.068,0.028, 
