created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),pm10,pm2.5,RH,Temperature,time,latitude,longitude,altitude
2021-11-03 15:25:00,1,1, , , ,0.1,7.2,4.3,27.245,27.745,2021-11-03 09:55:00,17.49942557,78.38391663,512.886
2021-11-03 15:26:00,1,1, , , ,0.1,8.4,4.4,27.035,27.68,2021-11-03 09:56:00,17.49873206,78.38900973,500.789
2021-11-03 15:27:00,1,1, , , ,0.0,7.35,4.1,27.18,27.62,2021-11-03 09:57:00,17.49759709,78.39281152,513.521
2021-11-03 15:28:00,1,1, , , ,0.1,6.3,4.0,27.39,27.38,2021-11-03 09:58:00,17.49639285,78.39543965,509.281
2021-11-03 15:29:00,1,1, , , ,0.1,7.25,3.8,27.72,27.22,2021-11-03 09:59:00,17.4952829,78.39877244,505.854
2021-11-03 15:30:00,1,1, , , ,0.1,6.45,3.65,27.775,27.025,2021-11-03 10:00:00,17.49318981,78.40340363,499.283
2021-11-03 15:31:00,1,1, , , ,0.2,4.65,3.75,27.965,26.855,2021-11-03 10:01:00,17.49256998,78.40462334,503.304
2021-11-03 15:32:00,1,1, , , ,0.1,5.9,3.55,28.815,26.64,2021-11-03 10:02:00,17.49191063,78.40615169,495.208
2021-11-03 15:33:00,1,1, , , ,0.1,5.5,3.85,28.53,26.63,2021-11-03 10:03:00,17.48941132,78.40869559999999,481.246
2021-11-03 15:34:00,1,1, , , ,0.2,6.05,4.0,28.755,26.525,2021-11-03 10:04:00,17.48853421,78.40942867,474.0630000000001
2021-11-03 15:35:00,1,1, , , ,0.1,5.4,3.9,28.7,26.525,2021-11-03 10:05:00,17.48682595,78.41052938,473.359
2021-11-03 15:36:00,1,1, , , ,0.2,5.35,3.7,27.975,26.52,2021-11-03 10:06:00,17.48281934,78.41424861,460.832
2021-11-03 15:37:00,1,1, , , ,0.1,5.3,3.7,28.555,26.52,2021-11-03 10:07:00,17.48128618,78.41674012,461.686
2021-11-03 15:38:00,1,1, , , ,0.1,30.95,8.4,36.66,26.52,2021-11-03 10:08:00,17.48129218,78.41674805,461.885
2021-11-03 15:39:00,1,1, , , ,0.1,43.0,16.45,47.195,26.59,2021-11-03 10:09:00,17.48129363,78.41674678,462.466
2021-11-03 15:40:00,1,1, , , ,0.1,37.8,16.45,50.4,26.92,2021-11-03 10:10:00,17.48129528,78.41674574,463.0630000000001
2021-11-03 15:41:00,1,1, , , ,0.1,31.9,17.25,49.405,27.085,2021-11-03 10:11:00,17.48129634,78.41674367,463.836
2021-11-03 15:42:00,1,1, , , ,0.1,42.5,22.3,49.5,27.285,2021-11-03 10:12:00,17.48134067,78.41670873,471.861
2021-11-03 15:43:00,1,1, , , ,0.1,49.05,20.35,47.63,27.44,2021-11-03 10:13:00,17.48134256,78.41670839,472.18300000000005
2021-11-03 15:44:00,1,1, , , ,0.1,43.95,19.25,46.8,27.475,2021-11-03 10:14:00,17.48134406,78.4167077,472.687
2021-11-03 15:45:00,1,1, , , ,0.1,34.45,16.1,48.195,27.6,2021-11-03 10:15:00,17.48134407,78.41670721,472.971
2021-11-03 15:46:00,1,1, , , ,0.1,37.75,15.9,47.84,27.675,2021-11-03 10:16:00,17.48131792,78.41669371,474.656
2021-11-03 15:47:00,1,1, , , ,0.1,38.45,15.6,46.97,27.78,2021-11-03 10:17:00,17.48131851,78.4166941,475.059
2021-11-03 15:48:00,1,1, , , ,0.1,27.6,15.35,46.435,27.825,2021-11-03 10:18:00,17.48131844,78.41669509999998,475.403
2021-11-03 15:49:00,1,1, , , ,0.1,25.85,15.6,46.55,27.85,2021-11-03 10:19:00,17.48131838,78.41669547,475.518
2021-11-03 15:50:00,1,1, , , ,0.1,30.6,16.05,47.1,27.935,2021-11-03 10:20:00,17.48127922,78.41668996,467.766
2021-11-03 15:51:00,1,1, , , ,0.1,23.85,14.45,46.94,27.97,2021-11-03 10:21:00,17.48128647,78.41664255,476.359
2021-11-03 15:52:00,1,1, , , ,0.0,17.9,12.2,47.12,28.05,2021-11-03 10:22:00,17.48129124,78.41663263,483.297
2021-11-03 16:03:00,1,1, , , ,0.1,97.7,16.5,56.42,29.43,2021-11-03 10:33:00,17.48124699,78.41664431,482.521
2021-11-03 16:04:00,1,1, , , ,0.1,94.9,16.25,55.38,29.69,2021-11-03 10:34:00,17.48126215,78.41667045,481.979
2021-11-03 16:05:00,1,1, , , ,0.1,104.3,16.45,58.155,29.91,2021-11-03 10:35:00,17.48126697,78.41666456,483.55300000000005
2021-11-03 16:06:00,1,1, , , ,0.1,84.25,16.5,50.305,29.725,2021-11-03 10:36:00,17.47920925,78.41862472,478.307
2021-11-03 16:07:00,1,1, , , ,0.1,30.05,12.25,37.155,28.925,2021-11-03 10:37:00,17.47643761,78.42254618,463.83
2021-11-03 16:08:00,1,1, , , ,0.1,17.55,9.8,34.475,28.12,2021-11-03 10:38:00,17.47279613,78.42557027,447.463
2021-11-03 16:09:00,1,1, , , ,0.1,14.95,8.9,34.07,27.53,2021-11-03 10:39:00,17.47052896,78.42720414,443.321
2021-11-03 16:10:00,1,1, , , ,0.0,11.95,8.2,33.23,27.065,2021-11-03 10:40:00,17.46839134,78.42852047,444.283
2021-11-03 16:11:00,1,1, , , ,0.1,12.2,7.4,32.74,26.58,2021-11-03 10:41:00,17.46485317,78.43007701,453.221
2021-11-03 16:12:00,1,1, , , ,0.2,11.1,7.6,32.88,26.16,2021-11-03 10:42:00,17.4598952,78.43234340000002,460.616
2021-11-03 16:13:00,1,1, , , ,0.1,18.35,7.35,33.665,25.845,2021-11-03 10:43:00,17.45665915,78.43521617,453.046
2021-11-03 16:14:00,1,1, , , ,0.1,14.55,6.8,33.85,25.56,2021-11-03 10:44:00,17.4570383,78.43821361,443.233
2021-11-03 16:15:00,1,1, , , ,0.1,12.2,6.4,33.585,25.28,2021-11-03 10:45:00,17.45662659,78.44157311,441.256
2021-11-03 16:16:00,1,1, , , ,0.1,12.5,6.55,34.395,24.915,2021-11-03 10:46:00,17.45654685,78.44223807,435.648
2021-11-03 16:17:00,1,1, , , ,0.1,14.1,6.35,35.53,24.685,2021-11-03 10:47:00,17.45655249,78.44227588,445.312
2021-11-03 16:18:00,1,1, , , ,0.1,12.4,6.2,34.87,24.08,2021-11-03 10:48:00,17.45657334,78.44226254,443.684
2021-11-03 16:19:00,1,1, , , ,0.1,11.7,5.95,35.825,23.96,2021-11-03 10:49:00,17.45658176,78.44228216,448.981
2021-11-03 16:21:00,1,1, , , ,0.1,13.9,8.05,41.785,24.215,2021-11-03 10:51:00,17.45666027,78.44209174,457.335
2021-11-03 16:22:00,1,1, , , ,0.1,19.5,8.9,45.725,24.465,2021-11-03 10:52:00,17.45674545,78.44182266,458.122
2021-11-03 16:23:00,1,1, , , ,0.0,19.3,10.05,55.84,25.0,2021-11-03 10:53:00,17.45677676,78.44175599,461.052
2021-11-03 16:24:00,1,1, , , ,0.1,21.95,9.7,56.42,25.44,2021-11-03 10:54:00,17.45676029,78.44176426,463.447
2021-11-03 16:25:00,1,1, , , ,0.1,17.85,9.3,57.55,25.815,2021-11-03 10:55:00,17.45670578,78.44183259999998,467.289
2021-11-03 16:26:00,1,1, , , ,0.1,15.15,9.15,59.4,26.17,2021-11-03 10:56:00,17.45657961,78.44227172,479.315
2021-11-03 16:27:00,1,1, , , ,0.0,77.0,16.35,56.57,26.42,2021-11-03 10:57:00,17.45652224,78.44256752,476.53
2021-11-03 16:28:00,1,1, , , ,0.0,31.65,12.65,39.41,25.72,2021-11-03 10:58:00,17.45631855,78.44380697,471.042
2021-11-03 16:29:00,1,1, , , ,0.3,19.8,11.0,34.98,24.96,2021-11-03 10:59:00,17.45596432,78.44569894,460.1
2021-11-03 16:30:00,1,1, , , ,0.2,15.6,9.25,34.91,24.345,2021-11-03 11:00:00,17.45544601,78.44903812,455.201
2021-11-03 16:31:00,1,1, , , ,0.1,14.0,8.4,35.075,23.885,2021-11-03 11:01:00,17.45394858,78.45005122,456.022
2021-11-03 16:32:00,1,1, , , ,0.2,10.7,7.55,35.285,23.57,2021-11-03 11:02:00,17.45034191,78.45032424,450.652
2021-11-03 16:33:00,1,1, , , ,0.2,11.5,7.35,35.755,23.2,2021-11-03 11:03:00,17.4499551,78.45013312,449.23800000000006
2021-11-03 16:34:00,1,1, , , ,0.1,9.75,6.85,35.635,22.885,2021-11-03 11:04:00,17.44875368,78.45203396,446.376
2021-11-03 16:35:00,1,1, , , ,0.2,10.0,6.85,35.815,22.605,2021-11-03 11:05:00,17.44282707,78.45384328,440.579
2021-11-03 16:36:00,1,1, , , ,0.1,9.35,6.35,36.74,22.425,2021-11-03 11:06:00,17.44232595,78.45854609999998,425.829
2021-11-03 16:37:00,1,1, , , ,0.1,7.1,5.2,36.79,22.44,2021-11-03 11:07:00,17.44460775,78.46215366,428.778
2021-11-03 16:38:00,1,1, , , ,0.2,8.9,4.6,37.41,22.48,2021-11-03 11:08:00,17.44511018,78.46377925,436.497
2021-11-03 16:39:00,1,1, , , ,0.1,39.8,13.75,62.39,23.015,2021-11-03 11:09:00,17.44517169,78.46464689,437.379
2021-11-03 16:40:00,1,1, , , ,0.1,32.7,17.7,71.44,23.74,2021-11-03 11:10:00,17.44506351,78.46561221,433.629
2021-11-03 16:41:00,1,1, , , ,0.2,28.3,20.15,75.56,24.29,2021-11-03 11:11:00,17.44493572,78.46520477,431.52
2021-11-03 16:42:00,1,1, , , ,0.2,26.45,19.95,78.555,24.785,2021-11-03 11:12:00,17.44500903,78.46523362,436.693
2021-11-03 16:54:00,1,1, ,0.046,0.023, ,38.9,20.2,80.38,28.62,2021-11-03 11:24:00,17.44514369,78.46383939,428.959
2021-11-03 16:55:00,1,1, ,0.063,0.042, ,51.2,21.2,57.65,28.59,2021-11-03 11:25:00,17.44507852,78.46379273,443.478
2021-11-03 16:56:00,1,1, ,0.045,0.034, ,49.45,17.25,45.465,28.205,2021-11-03 11:26:00,17.44481579,78.46681512,430.747
2021-11-03 16:57:00,1,1, ,0.063,0.040, ,25.15,14.6,35.55,27.48,2021-11-03 11:27:00,17.44422472,78.47033627,445.539
2021-11-03 16:58:00,1,1, ,0.048,0.032, ,16.15,12.25,34.585,26.775,2021-11-03 11:28:00,17.44394122,78.47451628,447.256
2021-11-03 16:59:00,1,1, ,0.035,0.024, ,19.5,11.1,35.145,26.39,2021-11-03 11:29:00,17.44376639,78.47552302,443.855
2021-11-03 17:00:00,1,1, ,0.037,0.029, ,13.95,9.9,32.85,25.885,2021-11-03 11:30:00,17.44375019,78.4763946,439.279
2021-11-03 17:01:00,1,1, ,0.027,0.022, ,10.9,9.05,33.15,25.33,2021-11-03 11:31:00,17.44356435,78.4784595,434.371
2021-11-03 17:02:00,1,1, ,0.034,0.024, ,11.05,9.2,33.94,24.815,2021-11-03 11:32:00,17.44353751,78.48061882,433.931
2021-11-03 17:03:00,1,1, ,0.027,0.022, ,10.7,8.0,33.66,24.395,2021-11-03 11:33:00,17.44343323,78.48323472,438.276
2021-11-03 17:04:00,1,1, ,0.061,0.031, ,10.95,7.85,34.355,23.96,2021-11-03 11:34:00,17.44335341,78.4852182,441.338
2021-11-03 17:05:00,1,1, ,0.110,0.083, ,10.3,7.0,35.385,23.65,2021-11-03 11:35:00,17.44333749,78.48703259,445.066
2021-11-03 17:06:00,1,1, ,0.035,0.026, ,7.55,6.65,35.325,23.33,2021-11-03 11:36:00,17.44329846,78.48917326,440.449
2021-11-03 17:07:00,1,1, ,0.022,0.017, ,7.4,6.3,36.29,23.09,2021-11-03 11:37:00,17.44318636,78.49381447,453.091
2021-11-03 17:08:00,1,1, ,0.057,0.041, ,8.45,6.15,36.44,22.845,2021-11-03 11:38:00,17.44300844,78.49908756,461.237
2021-11-03 17:09:00,1,1, ,0.056,0.042, ,9.3,5.95,37.285,22.665,2021-11-03 11:39:00,17.44280763,78.50388023,461.06
2021-11-03 17:10:00,1,1, ,0.092,0.048, ,9.5,6.05,37.605,22.46,2021-11-03 11:40:00,17.4419693,78.50578236,458.271
2021-11-03 17:11:00,1,1, ,0.091,0.091, ,9.7,6.35,38.31,22.325,2021-11-03 11:41:00,17.44156446,78.50572085,456.503
2021-11-03 17:12:00,1,1, ,0.040,0.031, ,15.4,6.55,38.52,22.17,2021-11-03 11:42:00,17.44059717,78.5054497,453.721
2021-11-03 17:13:00,1,1, ,0.039,0.022, ,9.85,6.15,38.035,21.985,2021-11-03 11:43:00,17.43760862,78.50481201,449.344
2021-11-03 17:14:00,1,1, ,0.088,0.042, ,9.1,5.7,38.335,21.955,2021-11-03 11:44:00,17.43535322,78.50561099,434.701
2021-11-03 17:15:00,1,1, ,0.080,0.030, ,9.0,5.5,38.67,21.93,2021-11-03 11:45:00,17.43294436,78.50622115,440.978
2021-11-03 17:16:00,1,1, ,0.108,0.047, ,10.0,5.9,38.7,21.925,2021-11-03 11:46:00,17.42966633,78.5042095,446.055
2021-11-03 17:17:00,1,1, ,0.033,0.019, ,11.9,6.65,38.27,21.87,2021-11-03 11:47:00,17.42701065,78.50201148,443.056
2021-11-03 17:18:00,1,1, ,0.047,0.031, ,11.3,6.7,38.06,21.79,2021-11-03 11:48:00,17.42193238,78.50147935,436.804
2021-11-03 17:19:00,1,1, ,0.081,0.045, ,10.05,6.05,38.125,21.72,2021-11-03 11:49:00,17.41943928,78.50007076,432.291
2021-11-03 17:20:00,1,1, ,0.084,0.029, ,8.95,5.75,38.73,21.685,2021-11-03 11:50:00,17.41643081,78.4988082,429.687
2021-11-03 17:21:00,1,1, ,0.058,0.022, ,8.7,5.85,38.715,21.625,2021-11-03 11:51:00,17.41519763,78.49951028,435.504
2021-11-03 17:22:00,1,1, ,0.033,0.021, ,8.2,5.5,38.22,21.59,2021-11-03 11:52:00,17.41487339,78.50051832,440.105
2021-11-03 17:23:00,1,1, ,0.106,0.086, ,7.1,5.3,38.655,21.55,2021-11-03 11:53:00,17.41469698,78.50128356,443.974
2021-11-03 17:24:00,1,1, ,0.109,0.078, ,7.3,5.75,37.895,21.455,2021-11-03 11:54:00,17.41460438,78.50297059,438.567
2021-11-03 17:25:00,1,1, ,0.052,0.042, ,7.2,5.7,38.49,21.37,2021-11-03 11:55:00,17.41394396,78.50502761,425.335
2021-11-03 17:26:00,1,1, ,0.140,0.137, ,7.7,5.65,38.255,21.24,2021-11-03 11:56:00,17.41216094,78.5066195,416.615
2021-11-03 17:27:00,1,1, ,0.087,0.059, ,7.05,5.55,38.67,21.19,2021-11-03 11:57:00,17.41106652,78.50715392,422.742
2021-11-03 17:28:00,1,1, ,0.062,0.042, ,7.25,5.4,38.895,21.215,2021-11-03 11:58:00,17.41093482,78.50735209,409.695
2021-11-03 17:29:00,1,1, ,0.098,0.085, ,12.25,9.6,38.96,21.235,2021-11-03 11:59:00,17.41057632,78.50768945,418.168
2021-11-03 17:30:00,1,1, ,0.059,0.035, ,21.6,19.3,38.47,21.205,2021-11-03 12:00:00,17.41025513,78.50793748,422.768
2021-11-03 17:31:00,1,1, ,0.033,0.020, ,23.95,21.4,38.56,21.085,2021-11-03 12:01:00,17.40960199,78.50843652,417.2480000000001
2021-11-03 17:32:00,1,1, ,0.032,0.022, ,24.9,22.35,38.705,21.01,2021-11-03 12:02:00,17.40835646,78.51095027,420.208
2021-11-03 17:33:00,1,1, ,0.195,0.200, ,22.6,20.2,38.69,20.985,2021-11-03 12:03:00,17.40712658,78.51289692,419.735
2021-11-03 17:34:00,1,1, ,0.045,0.036, ,20.9,18.7,38.885,20.94,2021-11-03 12:04:00,17.40542584,78.51113628,423.217
2021-11-03 17:35:00,1,1, ,0.037,0.034, ,20.15,18.0,38.38,20.94,2021-11-03 12:05:00,17.40386597,78.51102149,418.771
2021-11-03 17:36:00,1,1, ,0.061,0.061, ,20.15,16.5,38.905,20.94,2021-11-03 12:06:00,17.40503102,78.51243081,420.763
2021-11-03 17:37:00,1,1, ,0.033,0.023, ,28.25,16.7,53.49,21.22,2021-11-03 12:07:00,17.40537236,78.51302589,423.089
2021-11-03 17:38:00,1,1, ,0.027,0.018, ,31.1,16.95,45.27,21.18,2021-11-03 12:08:00,17.40575795,78.51638742,431.692
2021-11-03 17:39:00,1,1, ,0.025,0.016, ,21.95,16.7,41.69,20.975,2021-11-03 12:09:00,17.40790404,78.51891266,419.199
2021-11-03 17:40:00,1,1, ,0.046,0.028, ,18.05,14.6,40.59,20.94,2021-11-03 12:10:00,17.41063019,78.52118689,429.052
2021-11-03 17:41:00,1,1, ,0.050,0.047, ,20.65,14.2,39.89,20.93,2021-11-03 12:11:00,17.41384293,78.52355583,438.856
2021-11-03 17:42:00,1,1, ,0.066,0.059, ,15.65,13.9,39.605,20.885,2021-11-03 12:12:00,17.41543126,78.52617039,441.872
2021-11-03 17:43:00,1,1, ,0.054,0.044, ,18.45,12.55,39.93,20.92,2021-11-03 12:13:00,17.4187361,78.52730323,444.649
2021-11-03 17:44:00,1,1, ,0.044,0.037, ,16.1,11.6,40.715,20.92,2021-11-03 12:14:00,17.42186677,78.52599233,441.989
2021-11-03 17:45:00,1,1, ,0.045,0.029, ,16.8,11.2,39.545,21.045,2021-11-03 12:15:00,17.424522399999994,78.52847545,430.156
2021-11-03 17:46:00,1,1, ,0.034,0.025, ,16.1,10.7,39.29,21.155,2021-11-03 12:16:00,17.42726564,78.53034211,437.357
2021-11-03 17:47:00,1,1, ,0.026,0.024, ,15.45,10.45,39.595,21.165,2021-11-03 12:17:00,17.42917496,78.52676664,454.484
2021-11-03 17:48:00,1,1, ,0.032,0.026, ,16.85,10.6,39.955,21.125,2021-11-03 12:18:00,17.4293595,78.52667976,453.761
2021-11-03 17:49:00,1,1, ,0.038,0.034, ,15.05,10.35,39.365,20.985,2021-11-03 12:19:00,17.42774055,78.52994191,452.882
2021-11-03 17:50:00,1,1, ,0.051,0.033, ,14.55,11.15,43.89,20.94,2021-11-03 12:20:00,17.42811816,78.53253811,430.172
2021-11-03 17:51:00,1,1, ,0.062,0.033, ,22.1,16.5,56.655,21.085,2021-11-03 12:21:00,17.42928584,78.53370654,435.897
2021-11-03 17:52:00,1,1, ,0.049,0.031, ,24.4,16.95,49.39,21.21,2021-11-03 12:22:00,17.43097382,78.53531045,433.396
2021-11-03 17:53:00,1,1, ,0.074,0.050, ,19.65,15.35,45.74,21.305,2021-11-03 12:23:00,17.43350376,78.53846101,438.138
2021-11-03 17:54:00,1,1, ,0.074,0.045, ,17.25,14.35,42.595,21.42,2021-11-03 12:24:00,17.43432487,78.53990074,430.8
2021-11-03 17:55:00,1,1, ,0.065,0.053, ,18.55,12.75,41.4,21.54,2021-11-03 12:25:00,17.43463046,78.5403709,434.244
2021-11-03 17:56:00,1,1, ,0.043,0.029, ,16.4,12.2,40.21,21.675,2021-11-03 12:26:00,17.43479589,78.54065726,427.728
2021-11-03 17:57:00,1,1, ,0.043,0.032, ,15.3,10.9,39.565,21.77,2021-11-03 12:27:00,17.43499604,78.54116482,431.08
2021-11-03 17:58:00,1,1, ,0.052,0.045, ,12.9,10.5,38.75,21.87,2021-11-03 12:28:00,17.43503663,78.54304241,435.025
2021-11-03 17:59:00,1,1, ,0.059,0.029, ,11.85,10.05,38.5,21.935,2021-11-03 12:29:00,17.43680815,78.54396147,431.783
2021-11-03 18:00:00,1,1, ,0.034,0.023, ,12.2,9.9,38.635,22.02,2021-11-03 12:30:00,17.43934023,78.54442063,428.01
2021-11-03 18:01:00,1,1, ,0.045,0.025, ,12.8,9.85,38.28,22.085,2021-11-03 12:31:00,17.44402308,78.54797498,436.968
2021-11-03 18:02:00,1,1, ,0.084,0.038, ,15.1,9.8,38.38,22.195,2021-11-03 12:32:00,17.44925183,78.55148926,438.631
2021-11-03 18:03:00,1,1, ,0.051,0.028, ,12.6,9.45,37.505,22.295,2021-11-03 12:33:00,17.45302469,78.55394636,445.872
2021-11-03 18:04:00,1,1, ,0.057,0.034, ,12.55,9.45,38.285,22.38,2021-11-03 12:34:00,17.45589329,78.55563729,446.203
2021-11-03 18:05:00,1,1, ,0.086,0.034, ,10.85,8.8,37.95,22.495,2021-11-03 12:35:00,17.45436015,78.5598309,452.58
2021-11-03 18:06:00,1,1, ,0.075,0.036, ,10.1,8.15,37.385,22.59,2021-11-03 12:36:00,17.45332414,78.56265616,448.572
2021-11-03 18:07:00,1,1, ,0.069,0.044, ,10.7,7.85,37.595,22.655,2021-11-03 12:37:00,17.45238878,78.56549813,447.215
2021-11-03 18:08:00,1,1, ,0.087,0.031, ,9.6,7.6,37.025,22.715,2021-11-03 12:38:00,17.45091199,78.56992156,439.851
2021-11-03 18:09:00,1,1, ,0.084,0.035, ,11.45,7.8,37.24,22.78,2021-11-03 12:39:00,17.44895088,78.57526685,443.336
2021-11-03 18:10:00,1,1, ,0.058,0.033, ,12.45,7.8,37.595,22.84,2021-11-03 12:40:00,17.44845032,78.57780129,441.631
2021-11-03 18:11:00,1,1, ,0.043,0.022, ,9.15,7.1,36.615,22.9,2021-11-03 12:41:00,17.44954131,78.58042422,431.833
2021-11-03 18:12:00,1,1, ,0.153,0.087, ,9.45,6.85,37.16,22.97,2021-11-03 12:42:00,17.44950449,78.58045813,441.242
2021-11-03 18:13:00,1,1, ,0.104,0.047, ,9.35,6.7,36.6,23.01,2021-11-03 12:43:00,17.44836055,78.57767075,443.692
2021-11-03 18:14:00,1,1, ,0.069,0.025, ,9.25,6.5,36.44,23.05,2021-11-03 12:44:00,17.44764677,78.57524917,443.332
2021-11-03 18:15:00,1,1, ,0.084,0.037, ,8.75,6.45,36.335,23.145,2021-11-03 12:45:00,17.44560204,78.57438676,433.311
2021-11-03 18:16:00,1,1, ,0.074,0.028, ,8.85,6.4,36.095,23.19,2021-11-03 12:46:00,17.44416411,78.57406146,434.425
2021-11-03 18:17:00,1,1, ,0.125,0.057, ,8.15,5.9,36.08,23.24,2021-11-03 12:47:00,17.44241212,78.57390877,436.394
2021-11-03 18:18:00,1,1, ,0.114,0.066, ,9.7,5.8,35.95,23.285,2021-11-03 12:48:00,17.44024399,78.57334211,433.193
2021-11-03 18:19:00,1,1, ,0.069,0.034, ,8.55,5.6,35.765,23.315,2021-11-03 12:49:00,17.4376527,78.57400993,420.755
2021-11-03 18:20:00,1,1, ,0.183,0.044, ,11.35,5.8,35.455,23.365,2021-11-03 12:50:00,17.43584978,78.57494062,422.687
2021-11-03 18:21:00,1,1, ,0.128,0.089, ,8.2,5.35,35.685,23.405,2021-11-03 12:51:00,17.43484409,78.57108467,420.879
2021-11-03 18:22:00,1,1, ,0.066,0.031, ,8.65,5.25,35.805,23.44,2021-11-03 12:52:00,17.43419444,78.56850083,417.977
2021-11-03 18:23:00,1,1, ,0.081,0.037, ,10.3,5.2,35.62,23.48,2021-11-03 12:53:00,17.43307942,78.56565339,425.057
2021-11-03 18:24:00,1,1, ,0.141,0.052, ,12.55,5.4,35.865,23.54,2021-11-03 12:54:00,17.43164566,78.5618526,420.3130000000001
2021-11-03 18:25:00,1,1, ,0.095,0.033, ,13.7,5.85,35.875,23.59,2021-11-03 12:55:00,17.42919396,78.56020226,423.419
2021-11-03 18:26:00,1,1, ,0.101,0.041, ,13.9,6.0,35.905,23.645,2021-11-03 12:56:00,17.42614581,78.5614171,425.485
2021-11-03 18:27:00,1,1, ,0.134,0.059, ,13.55,6.15,35.855,23.68,2021-11-03 12:57:00,17.42282761,78.56334178,425.42
2021-11-03 18:28:00,1,1, ,0.144,0.042, ,10.8,5.75,35.955,23.73,2021-11-03 12:58:00,17.42115011,78.56441206,423.292
2021-11-03 18:29:00,1,1, ,0.174,0.054, ,11.15,5.4,35.63,23.73,2021-11-03 12:59:00,17.41963077,78.56501818,416.487
2021-11-03 18:30:00,1,1, ,0.137,0.040, ,9.75,5.55,35.38,23.73,2021-11-03 13:00:00,17.41827127,78.56581948,408.176
2021-11-03 18:31:00,1,1, ,0.097,0.042, ,9.5,5.25,35.285,23.745,2021-11-03 13:01:00,17.41638952,78.56569088,415.936
2021-11-03 18:32:00,1,1, ,0.128,0.057, ,9.25,5.3,35.495,23.76,2021-11-03 13:02:00,17.41457587,78.56505097,414.383
2021-11-03 18:33:00,1,1, ,0.086,0.048, ,11.95,5.5,35.725,23.82,2021-11-03 13:03:00,17.4122318,78.56478957,399.958
2021-11-03 18:34:00,1,1, ,0.221,0.065, ,9.9,5.2,35.53,23.865,2021-11-03 13:04:00,17.40996373,78.56429827,397.114
