created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),pm10,pm2.5,RH,Temperature,time,latitude,longitude,altitude
2021-11-03 16:36:00,1,1, , , ,0.1,18.6,9.2,48.84,32.205,2021-11-03 11:06:00,17.44232595,78.45854609999998,425.829
2021-11-03 16:37:00,1,1, , , ,0.1,30.35,14.6,48.7,32.24,2021-11-03 11:07:00,17.44460775,78.46215366,428.778
2021-11-03 16:38:00,1,1, , , ,0.2,64.8,15.75,48.8,32.285,2021-11-03 11:08:00,17.44511018,78.46377925,436.497
2021-11-03 16:39:00,1,1, , , ,0.1,72.6,16.4,48.73,32.35,2021-11-03 11:09:00,17.44517169,78.46464689,437.379
2021-11-03 16:40:00,1,1, , , ,0.1,89.75,26.85,48.555,32.5,2021-11-03 11:10:00,17.44506351,78.46561221,433.629
2021-11-03 16:41:00,1,1, , , ,0.2,68.3,19.7,47.93,32.72,2021-11-03 11:11:00,17.44493572,78.46520477,431.52
2021-11-03 16:42:00,1,1, , , ,0.2,83.7,20.25,47.57,32.82,2021-11-03 11:12:00,17.44500903,78.46523362,436.693
2021-11-03 16:55:00,1,1, ,0.063,0.042, ,88.6,15.4,44.51,34.545,2021-11-03 11:25:00,17.44507852,78.46379273,443.478
2021-11-03 16:56:00,1,1, ,0.045,0.034, ,58.75,19.1,44.335,34.645,2021-11-03 11:26:00,17.44481579,78.46681512,430.747
2021-11-03 16:57:00,1,1, ,0.063,0.040, ,37.55,17.85,44.37,34.655,2021-11-03 11:27:00,17.44422472,78.47033627,445.539
2021-11-03 16:58:00,1,1, ,0.048,0.032, ,43.55,19.9,44.615,34.585,2021-11-03 11:28:00,17.44394122,78.47451628,447.256
2021-11-03 16:59:00,1,1, ,0.035,0.024, ,64.7,19.4,44.945,34.46,2021-11-03 11:29:00,17.44376639,78.47552302,443.855
2021-11-03 17:00:00,1,1, ,0.037,0.029, ,78.65,27.0,45.365,34.41,2021-11-03 11:30:00,17.44375019,78.4763946,439.279
2021-11-03 17:01:00,1,1, ,0.027,0.022, ,79.4,34.5,45.385,34.4,2021-11-03 11:31:00,17.44356435,78.4784595,434.371
2021-11-03 17:02:00,1,1, ,0.034,0.024, ,58.2,24.65,45.6,34.35,2021-11-03 11:32:00,17.44353751,78.48061882,433.931
2021-11-03 17:03:00,1,1, ,0.027,0.022, ,42.7,19.65,45.38,34.29,2021-11-03 11:33:00,17.44343323,78.48323472,438.276
2021-11-03 17:04:00,1,1, ,0.061,0.031, ,35.55,17.15,45.555,34.245,2021-11-03 11:34:00,17.44335341,78.4852182,441.338
2021-11-03 17:05:00,1,1, ,0.110,0.083, ,34.0,20.05,45.405,34.24,2021-11-03 11:35:00,17.44333749,78.48703259,445.066
2021-11-03 17:06:00,1,1, ,0.035,0.026, ,27.6,17.25,44.915,34.205,2021-11-03 11:36:00,17.44329846,78.48917326,440.449
2021-11-03 17:07:00,1,1, ,0.022,0.017, ,27.9,14.85,45.22,34.155,2021-11-03 11:37:00,17.44318636,78.49381447,453.091
2021-11-03 17:08:00,1,1, ,0.057,0.041, ,19.2,10.9,45.4,33.94,2021-11-03 11:38:00,17.44300844,78.49908756,461.237
2021-11-03 17:09:00,1,1, ,0.056,0.042, ,34.8,14.65,46.26,33.755,2021-11-03 11:39:00,17.44280763,78.50388023,461.06
2021-11-03 17:10:00,1,1, ,0.092,0.048, ,92.4,61.05,46.765,33.58,2021-11-03 11:40:00,17.4419693,78.50578236,458.271
2021-11-03 17:11:00,1,1, ,0.091,0.091, ,37.65,20.1,46.99,33.43,2021-11-03 11:41:00,17.44156446,78.50572085,456.503
2021-11-03 17:12:00,1,1, ,0.040,0.031, ,30.4,15.95,47.255,33.34,2021-11-03 11:42:00,17.44059717,78.5054497,453.721
2021-11-03 17:13:00,1,1, ,0.039,0.022, ,47.15,23.45,47.585,33.29,2021-11-03 11:43:00,17.43760862,78.50481201,449.344
2021-11-03 17:14:00,1,1, ,0.088,0.042, ,47.8,24.2,47.79,33.175,2021-11-03 11:44:00,17.43535322,78.50561099,434.701
2021-11-03 17:15:00,1,1, ,0.080,0.030, ,87.3,39.3,48.01,33.08,2021-11-03 11:45:00,17.43294436,78.50622115,440.978
2021-11-03 17:16:00,1,1, ,0.108,0.047, ,60.85,36.85,47.99,32.915,2021-11-03 11:46:00,17.42966633,78.5042095,446.055
2021-11-03 17:17:00,1,1, ,0.033,0.019, ,48.25,20.45,48.4,32.74,2021-11-03 11:47:00,17.42701065,78.50201148,443.056
2021-11-03 17:18:00,1,1, ,0.047,0.031, ,37.5,16.95,49.4,32.48,2021-11-03 11:48:00,17.42193238,78.50147935,436.804
2021-11-03 17:19:00,1,1, ,0.081,0.045, ,87.1,25.0,50.225,32.32,2021-11-03 11:49:00,17.41943928,78.50007076,432.291
2021-11-03 17:20:00,1,1, ,0.084,0.029, ,55.0,17.0,50.95,32.17,2021-11-03 11:50:00,17.41643081,78.4988082,429.687
2021-11-03 17:21:00,1,1, ,0.058,0.022, ,114.3,28.1,52.34,32.075,2021-11-03 11:51:00,17.41519763,78.49951028,435.504
2021-11-03 17:22:00,1,1, ,0.033,0.021, ,47.2,18.15,52.655,31.955,2021-11-03 11:52:00,17.41487339,78.50051832,440.105
2021-11-03 17:23:00,1,1, ,0.106,0.086, ,59.35,21.6,52.89,31.9,2021-11-03 11:53:00,17.41469698,78.50128356,443.974
2021-11-03 17:24:00,1,1, ,0.109,0.078, ,77.6,43.75,53.05,31.79,2021-11-03 11:54:00,17.41460438,78.50297059,438.567
2021-11-03 17:25:00,1,1, ,0.052,0.042, ,79.05,19.15,53.575,31.68,2021-11-03 11:55:00,17.41394396,78.50502761,425.335
2021-11-03 17:26:00,1,1, ,0.140,0.137, ,37.85,14.35,53.81,31.615,2021-11-03 11:56:00,17.41216094,78.5066195,416.615
2021-11-03 17:27:00,1,1, ,0.087,0.059, ,46.25,26.95,54.43,31.475,2021-11-03 11:57:00,17.41106652,78.50715392,422.742
2021-11-03 17:28:00,1,1, ,0.062,0.042, ,118.4,62.95,55.195,31.44,2021-11-03 11:58:00,17.41093482,78.50735209,409.695
2021-11-03 17:29:00,1,1, ,0.098,0.085, ,162.55,78.5,55.375,31.445,2021-11-03 11:59:00,17.41057632,78.50768945,418.168
2021-11-03 17:30:00,1,1, ,0.059,0.035, ,111.05,50.05,55.525,31.485,2021-11-03 12:00:00,17.41025513,78.50793748,422.768
2021-11-03 17:31:00,1,1, ,0.033,0.020, ,112.75,55.4,55.76,31.47,2021-11-03 12:01:00,17.40960199,78.50843652,417.2480000000001
2021-11-03 17:32:00,1,1, ,0.032,0.022, ,54.8,28.9,55.92,31.39,2021-11-03 12:02:00,17.40835646,78.51095027,420.208
2021-11-03 17:33:00,1,1, ,0.195,0.200, ,58.85,27.6,56.45,31.29,2021-11-03 12:03:00,17.40712658,78.51289692,419.735
2021-11-03 17:34:00,1,1, ,0.045,0.036, ,96.05,59.25,56.75,31.25,2021-11-03 12:04:00,17.40542584,78.51113628,423.217
2021-11-03 17:35:00,1,1, ,0.037,0.034, ,46.95,22.2,57.085,31.165,2021-11-03 12:05:00,17.40386597,78.51102149,418.771
2021-11-03 17:36:00,1,1, ,0.061,0.061, ,25.3,13.55,57.495,30.98,2021-11-03 12:06:00,17.40503102,78.51243081,420.763
2021-11-03 17:37:00,1,1, ,0.033,0.023, ,42.65,16.35,57.735,30.895,2021-11-03 12:07:00,17.40537236,78.51302589,423.089
2021-11-03 17:38:00,1,1, ,0.027,0.018, ,98.35,84.4,58.19,30.79,2021-11-03 12:08:00,17.40575795,78.51638742,431.692
2021-11-03 17:39:00,1,1, ,0.025,0.016, ,40.25,23.95,58.75,30.66,2021-11-03 12:09:00,17.40790404,78.51891266,419.199
2021-11-03 17:40:00,1,1, ,0.046,0.028, ,31.1,21.7,59.455,30.52,2021-11-03 12:10:00,17.41063019,78.52118689,429.052
2021-11-03 17:41:00,1,1, ,0.050,0.047, ,44.85,34.85,60.22,30.39,2021-11-03 12:11:00,17.41384293,78.52355583,438.856
2021-11-03 17:42:00,1,1, ,0.066,0.059, ,25.3,15.05,60.57,30.235,2021-11-03 12:12:00,17.41543126,78.52617039,441.872
2021-11-03 17:43:00,1,1, ,0.054,0.044, ,23.55,12.15,61.29,30.07,2021-11-03 12:13:00,17.4187361,78.52730323,444.649
2021-11-03 17:44:00,1,1, ,0.044,0.037, ,24.45,13.05,61.6,29.915,2021-11-03 12:14:00,17.42186677,78.52599233,441.989
2021-11-03 17:45:00,1,1, ,0.045,0.029, ,33.25,17.6,62.11,29.77,2021-11-03 12:15:00,17.424522399999994,78.52847545,430.156
2021-11-03 17:46:00,1,1, ,0.034,0.025, ,53.45,35.85,62.74,29.7,2021-11-03 12:16:00,17.42726564,78.53034211,437.357
2021-11-03 17:47:00,1,1, ,0.026,0.024, ,58.15,42.0,62.955,29.65,2021-11-03 12:17:00,17.42917496,78.52676664,454.484
2021-11-03 17:48:00,1,1, ,0.032,0.026, ,55.55,30.5,63.03,29.62,2021-11-03 12:18:00,17.4293595,78.52667976,453.761
2021-11-03 17:49:00,1,1, ,0.038,0.034, ,46.85,29.05,63.47,29.695,2021-11-03 12:19:00,17.42774055,78.52994191,452.882
2021-11-03 17:50:00,1,1, ,0.051,0.033, ,36.55,20.1,63.015,29.725,2021-11-03 12:20:00,17.42811816,78.53253811,430.172
2021-11-03 17:51:00,1,1, ,0.062,0.033, ,40.3,21.1,63.37,29.705,2021-11-03 12:21:00,17.42928584,78.53370654,435.897
2021-11-03 17:52:00,1,1, ,0.049,0.031, ,35.55,19.0,63.835,29.705,2021-11-03 12:22:00,17.43097382,78.53531045,433.396
2021-11-03 17:53:00,1,1, ,0.074,0.050, ,40.3,27.3,65.885,29.65,2021-11-03 12:23:00,17.43350376,78.53846101,438.138
2021-11-03 17:54:00,1,1, ,0.074,0.045, ,44.2,25.25,66.07,29.59,2021-11-03 12:24:00,17.43432487,78.53990074,430.8
2021-11-03 17:55:00,1,1, ,0.065,0.053, ,64.75,25.7,66.57,29.58,2021-11-03 12:25:00,17.43463046,78.5403709,434.244
2021-11-03 17:56:00,1,1, ,0.043,0.029, ,74.5,24.25,65.8,29.585,2021-11-03 12:26:00,17.43479589,78.54065726,427.728
2021-11-03 17:57:00,1,1, ,0.043,0.032, ,73.1,24.9,65.2,29.58,2021-11-03 12:27:00,17.43499604,78.54116482,431.08
2021-11-03 17:58:00,1,1, ,0.052,0.045, ,83.4,36.65,65.32,29.58,2021-11-03 12:28:00,17.43503663,78.54304241,435.025
2021-11-03 17:59:00,1,1, ,0.059,0.029, ,94.75,38.75,64.715,29.565,2021-11-03 12:29:00,17.43680815,78.54396147,431.783
2021-11-03 18:00:00,1,1, ,0.034,0.023, ,76.5,36.4,64.345,29.59,2021-11-03 12:30:00,17.43934023,78.54442063,428.01
2021-11-03 18:01:00,1,1, ,0.045,0.025, ,56.0,24.45,63.69,29.44,2021-11-03 12:31:00,17.44402308,78.54797498,436.968
2021-11-03 18:02:00,1,1, ,0.084,0.038, ,30.85,18.35,64.125,29.29,2021-11-03 12:32:00,17.44925183,78.55148926,438.631
2021-11-03 18:03:00,1,1, ,0.051,0.028, ,45.9,28.35,64.58,29.165,2021-11-03 12:33:00,17.45302469,78.55394636,445.872
2021-11-03 18:04:00,1,1, ,0.057,0.034, ,38.25,17.95,65.005,29.14,2021-11-03 12:34:00,17.45589329,78.55563729,446.203
2021-11-03 18:05:00,1,1, ,0.086,0.034, ,27.4,16.05,65.16,29.1,2021-11-03 12:35:00,17.45436015,78.5598309,452.58
2021-11-03 18:06:00,1,1, ,0.075,0.036, ,40.75,17.15,65.225,29.015,2021-11-03 12:36:00,17.45332414,78.56265616,448.572
2021-11-03 18:07:00,1,1, ,0.069,0.044, ,89.6,31.1,65.605,29.02,2021-11-03 12:37:00,17.45238878,78.56549813,447.215
2021-11-03 18:08:00,1,1, ,0.087,0.031, ,84.65,25.55,65.605,28.975,2021-11-03 12:38:00,17.45091199,78.56992156,439.851
2021-11-03 18:09:00,1,1, ,0.084,0.035, ,39.25,20.55,66.37,28.82,2021-11-03 12:39:00,17.44895088,78.57526685,443.336
2021-11-03 18:10:00,1,1, ,0.058,0.033, ,86.2,25.7,66.99,28.795,2021-11-03 12:40:00,17.44845032,78.57780129,441.631
2021-11-03 18:11:00,1,1, ,0.043,0.022, ,79.35,30.4,66.995,28.78,2021-11-03 12:41:00,17.44954131,78.58042422,431.833
2021-11-03 18:12:00,1,1, ,0.153,0.087, ,132.95,35.75,67.53,28.715,2021-11-03 12:42:00,17.44950449,78.58045813,441.242
2021-11-03 18:13:00,1,1, ,0.104,0.047, ,116.95,27.15,67.685,28.735,2021-11-03 12:43:00,17.44836055,78.57767075,443.692
2021-11-03 18:14:00,1,1, ,0.069,0.025, ,112.1,54.7,67.12,28.725,2021-11-03 12:44:00,17.44764677,78.57524917,443.332
2021-11-03 18:15:00,1,1, ,0.084,0.037, ,61.1,38.35,66.44,28.74,2021-11-03 12:45:00,17.44560204,78.57438676,433.311
2021-11-03 18:16:00,1,1, ,0.074,0.028, ,52.9,17.05,66.28,28.735,2021-11-03 12:46:00,17.44416411,78.57406146,434.425
2021-11-03 18:17:00,1,1, ,0.125,0.057, ,129.45,50.05,66.345,28.77,2021-11-03 12:47:00,17.44241212,78.57390877,436.394
2021-11-03 18:18:00,1,1, ,0.114,0.066, ,131.25,42.2,66.01,28.76,2021-11-03 12:48:00,17.44024399,78.57334211,433.193
2021-11-03 18:19:00,1,1, ,0.069,0.034, ,71.75,21.45,65.93,28.77,2021-11-03 12:49:00,17.4376527,78.57400993,420.755
2021-11-03 18:20:00,1,1, ,0.183,0.044, ,75.9,30.1,65.89,28.725,2021-11-03 12:50:00,17.43584978,78.57494062,422.687
2021-11-03 18:21:00,1,1, ,0.128,0.089, ,91.75,22.05,66.065,28.665,2021-11-03 12:51:00,17.43484409,78.57108467,420.879
2021-11-03 18:22:00,1,1, ,0.066,0.031, ,129.35,41.5,66.6,28.555,2021-11-03 12:52:00,17.43419444,78.56850083,417.977
2021-11-03 18:23:00,1,1, ,0.081,0.037, ,165.5,47.0,66.43,28.47,2021-11-03 12:53:00,17.43307942,78.56565339,425.057
2021-11-03 18:24:00,1,1, ,0.141,0.052, ,152.8,30.35,66.715,28.42,2021-11-03 12:54:00,17.43164566,78.5618526,420.3130000000001
2021-11-03 18:25:00,1,1, ,0.095,0.033, ,140.5,24.0,66.745,28.34,2021-11-03 12:55:00,17.42919396,78.56020226,423.419
2021-11-03 18:26:00,1,1, ,0.101,0.041, ,98.35,42.85,67.03,28.33,2021-11-03 12:56:00,17.42614581,78.5614171,425.485
2021-11-03 18:27:00,1,1, ,0.134,0.059, ,62.45,24.7,66.88,28.345,2021-11-03 12:57:00,17.42282761,78.56334178,425.42
2021-11-03 18:28:00,1,1, ,0.144,0.042, ,83.75,26.35,66.84,28.325,2021-11-03 12:58:00,17.42115011,78.56441206,423.292
2021-11-03 18:29:00,1,1, ,0.174,0.054, ,218.75,53.8,67.305,28.34,2021-11-03 12:59:00,17.41963077,78.56501818,416.487
2021-11-03 18:30:00,1,1, ,0.137,0.040, ,179.85,28.9,67.51,28.395,2021-11-03 13:00:00,17.41827127,78.56581948,408.176
2021-11-03 18:31:00,1,1, ,0.097,0.042, ,127.05,28.6,67.225,28.425,2021-11-03 13:01:00,17.41638952,78.56569088,415.936
