created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-10-07 11:16:00 +0530,639473,48.0,42.8,66.37,30.26,,,
2021-10-07 11:16:30 +0530,639474,34.5,20.4,65.88,30.52,,,
2021-10-07 11:17:00 +0530,639475,25.6,20.2,64.88,30.78,,,
2021-10-07 11:17:30 +0530,639476,32.3,27.6,63.97,31.06,,,
2021-10-07 11:18:00 +0530,639477,44.8,40.3,63.27,31.28,,,
2021-10-07 11:18:30 +0530,639478,54.5,49.1,63.15,31.42,,,
2021-10-07 11:19:00 +0530,639479,69.6,62.8,62.24,31.65,,,
2021-10-07 11:19:30 +0530,639480,71.0,64.2,61.57,31.87,,,
2021-10-07 11:20:00 +0530,639481,107.2,96.7,61.06,32.07,,,
2021-10-07 11:20:30 +0530,639482,107.6,96.6,60.54,32.24,,,
2021-10-07 11:21:00 +0530,639483,82.1,73.7,59.94,32.41,,,
2021-10-07 11:21:30 +0530,639484,49.7,44.2,59.35,32.58,,,
2021-10-07 11:22:00 +0530,639485,58.8,52.4,59.32,32.67,,,
2021-10-07 11:22:30 +0530,639486,87.2,78.4,58.64,32.86,,,
2021-10-07 11:23:00 +0530,639487,108.3,96.9,58.14,33.03,,,
2021-10-07 11:23:30 +0530,639488,71.2,63.4,57.61,33.19,,,
2021-10-07 11:24:00 +0530,639489,91.2,81.4,57.19,33.32,,,
2021-10-07 11:24:30 +0530,639490,96.9,86.7,56.83,33.46,,,
2021-10-07 11:25:00 +0530,639491,97.3,86.9,56.59,33.57,,,
2021-10-07 11:25:30 +0530,639492,106.6,95.3,56.24,33.67,,,
2021-10-07 11:26:00 +0530,639493,82.1,73.1,55.85,33.8,,,
2021-10-07 11:26:30 +0530,639494,61.9,55.2,55.49,33.92,,,
2021-10-07 11:27:00 +0530,639495,87.7,78.0,55.1,34.05,,,
2021-10-07 11:27:30 +0530,639496,133.7,119.5,54.84,34.17,,,
2021-10-07 11:28:00 +0530,639497,156.6,139.0,54.62,34.26,,,
2021-10-07 11:28:30 +0530,639498,161.9,144.1,54.33,34.36,,,
2021-10-07 11:29:00 +0530,639499,111.6,99.3,54.03,34.46,,,
2021-10-07 11:29:30 +0530,639500,86.6,77.1,53.76,34.54,,,
2021-10-07 11:30:00 +0530,639501,86.7,77.3,53.49,34.64,,,
2021-10-07 11:30:30 +0530,639502,94.7,84.5,53.28,34.71,,,
2021-10-07 11:31:00 +0530,639503,105.5,94.1,53.01,34.8,,,
2021-10-07 11:31:30 +0530,639504,118.8,106.2,52.8,34.88,,,
2021-10-07 11:32:00 +0530,639505,160.4,143.3,52.71,34.96,,,
2021-10-07 11:32:30 +0530,639506,130.1,115.8,52.5,35.04,,,
2021-10-07 11:33:00 +0530,639507,92.3,82.4,52.24,35.11,,,
2021-10-07 11:33:30 +0530,639508,91.6,81.9,51.93,35.19,,,
2021-10-07 11:34:00 +0530,639509,91.9,81.8,51.69,35.25,,,
2021-10-07 11:34:30 +0530,639510,110.7,99.1,51.51,35.31,,,
2021-10-07 11:35:00 +0530,639511,110.5,98.6,51.34,35.39,,,
2021-10-07 11:35:30 +0530,639512,109.4,98.1,51.55,35.4,,,
2021-10-07 11:36:00 +0530,639513,139.0,124.1,51.2,35.49,,,
2021-10-07 11:36:30 +0530,639514,113.2,101.2,50.92,35.56,,,
2021-10-07 11:37:00 +0530,639515,95.6,85.3,50.71,35.64,,,
2021-10-07 11:37:30 +0530,639516,106.0,94.7,50.47,35.69,,,
2021-10-07 11:38:00 +0530,639517,95.8,85.4,50.34,35.79,,,
2021-10-07 11:38:30 +0530,639518,112.2,100.4,50.53,35.78,,,
2021-10-07 11:39:00 +0530,639519,97.1,86.9,50.12,35.8,,,
2021-10-07 11:39:30 +0530,639520,116.0,103.7,49.85,35.83,,,
2021-10-07 11:40:00 +0530,639521,104.6,93.8,49.67,35.9,,,
2021-10-07 11:40:30 +0530,639522,137.2,122.8,49.57,35.96,,,
2021-10-07 11:41:00 +0530,639523,132.7,118.3,49.43,36.01,,,
2021-10-07 11:41:30 +0530,639524,180.2,161.2,49.32,36.08,,,
2021-10-07 11:42:00 +0530,639525,139.3,124.7,49.15,36.11,,,
2021-10-07 11:42:30 +0530,639526,103.9,93.1,49.04,36.15,,,
2021-10-07 11:43:00 +0530,639527,127.8,113.7,49.24,36.15,,,
2021-10-07 11:43:30 +0530,639528,179.6,160.4,48.97,36.21,,,
2021-10-07 11:44:00 +0530,639529,149.8,134.0,48.73,36.27,,,
2021-10-07 11:44:30 +0530,639530,117.2,104.9,48.57,36.32,,,
2021-10-07 11:45:00 +0530,639531,123.0,110.2,48.41,36.36,,,
2021-10-07 11:45:30 +0530,639532,126.1,112.9,48.28,36.4,,,
2021-10-07 11:46:00 +0530,639533,148.8,132.7,48.24,36.44,,,
2021-10-07 11:46:30 +0530,639534,134.7,120.1,48.41,36.41,,,
2021-10-07 11:47:00 +0530,639535,156.7,140.0,48.17,36.48,,,
2021-10-07 11:47:30 +0530,639536,144.5,129.2,47.99,36.53,,,
2021-10-07 11:48:00 +0530,639537,149.7,133.8,47.89,36.57,,,
2021-10-07 11:48:30 +0530,639538,138.0,123.2,47.79,36.6,,,
2021-10-07 11:49:00 +0530,639539,142.8,127.8,47.65,36.63,,,
2021-10-07 11:49:30 +0530,639540,138.7,123.9,47.57,36.67,,,
2021-10-07 11:50:00 +0530,639541,162.3,145.4,47.5,36.69,,,
2021-10-07 11:50:30 +0530,639542,177.3,158.7,47.47,36.71,,,
2021-10-07 11:51:00 +0530,639543,241.9,216.4,47.47,36.74,,,
2021-10-07 11:51:30 +0530,639544,185.2,165.9,47.33,36.77,,,
2021-10-07 11:52:00 +0530,639545,152.5,136.5,47.2,36.81,,,
2021-10-07 11:52:30 +0530,639546,156.3,140.2,47.12,36.84,,,
2021-10-07 11:53:00 +0530,639547,159.0,142.2,47.05,36.86,,,
2021-10-07 11:53:30 +0530,639548,176.0,157.7,46.95,36.89,,,
2021-10-07 11:54:00 +0530,639549,199.2,178.2,46.95,36.89,,,
2021-10-07 11:54:30 +0530,639550,175.3,156.2,46.81,36.95,,,
2021-10-07 11:55:00 +0530,639551,177.6,158.7,46.74,36.96,,,
2021-10-07 11:55:30 +0530,639552,169.7,151.9,46.7,36.99,,,
2021-10-07 11:56:00 +0530,639553,183.8,164.3,46.66,37.02,,,
2021-10-07 11:56:30 +0530,639554,206.6,184.7,46.56,37.03,,,
2021-10-07 11:57:00 +0530,639555,194.6,174.0,46.52,37.06,,,
2021-10-07 11:57:30 +0530,639556,201.2,177.7,46.8,37.01,,,
2021-10-07 11:58:00 +0530,639557,199.1,178.1,46.56,37.06,,,
2021-10-07 11:58:30 +0530,639558,207.8,185.8,46.45,37.1,,,
2021-10-07 11:59:00 +0530,639559,189.5,169.5,46.35,37.13,,,
2021-10-07 11:59:30 +0530,639560,206.9,185.3,46.28,37.17,,,
2021-10-07 12:00:00 +0530,639561,204.2,182.6,46.21,37.19,,,
2021-10-07 12:00:30 +0530,639562,194.4,174.1,46.14,37.2,,,
2021-10-07 12:01:00 +0530,639563,207.6,185.8,46.07,37.21,,,
2021-10-07 12:01:30 +0530,639564,280.3,251.4,46.03,37.23,,,
2021-10-07 12:02:00 +0530,639565,394.6,353.3,46.0,37.26,,,
2021-10-07 12:02:30 +0530,639566,352.0,315.8,45.93,37.28,,,
2021-10-07 12:03:00 +0530,639567,306.4,274.1,46.17,37.22,,,
2021-10-07 12:03:30 +0530,639568,306.0,274.3,45.93,37.28,,,
2021-10-07 12:04:00 +0530,639569,367.5,330.2,45.8,37.31,,,
2021-10-07 12:04:30 +0530,639570,358.2,321.7,45.76,37.33,,,
2021-10-07 12:05:00 +0530,639571,364.2,326.9,45.69,37.36,,,
2021-10-07 12:05:30 +0530,639572,337.8,303.9,45.71,37.36,,,
2021-10-07 12:06:00 +0530,639573,297.6,267.4,45.64,37.38,,,
2021-10-07 12:06:30 +0530,639574,331.5,298.1,45.64,37.41,,,
2021-10-07 12:07:00 +0530,639575,316.7,284.8,45.61,37.43,,,
2021-10-07 12:07:30 +0530,639576,306.8,275.8,45.51,37.44,,,
2021-10-07 12:08:00 +0530,639577,313.7,281.5,45.82,37.4,,,
2021-10-07 12:08:30 +0530,639578,344.9,309.7,45.57,37.44,,,
2021-10-07 12:09:00 +0530,639579,310.8,279.1,45.51,37.47,,,
2021-10-07 12:09:30 +0530,639580,285.1,255.3,45.75,37.43,,,
2021-10-07 12:10:00 +0530,639581,321.0,288.6,45.48,37.49,,,
2021-10-07 12:10:30 +0530,639582,314.3,282.7,45.41,37.5,,,
2021-10-07 12:11:00 +0530,639583,349.8,314.6,45.37,37.52,,,
2021-10-07 12:11:30 +0530,639584,328.0,295.2,45.39,37.54,,,
2021-10-07 12:12:00 +0530,639585,328.9,295.8,45.36,37.56,,,
2021-10-07 12:12:30 +0530,639586,331.2,298.2,45.32,37.57,,,
2021-10-07 12:13:00 +0530,639587,335.5,301.4,45.36,37.58,,,
2021-10-07 12:13:30 +0530,639588,328.6,295.6,45.32,37.6,,,
2021-10-07 12:14:00 +0530,639589,327.8,294.9,45.29,37.61,,,
2021-10-07 12:14:30 +0530,639590,333.6,300.1,45.25,37.63,,,
2021-10-07 12:15:00 +0530,639591,335.1,301.7,45.16,37.64,,,
2021-10-07 12:15:30 +0530,639592,332.0,298.8,45.12,37.64,,,
2021-10-07 12:16:00 +0530,639593,370.3,333.4,45.22,37.64,,,
2021-10-07 12:16:30 +0530,639594,350.2,315.4,45.22,37.65,,,
2021-10-07 12:17:00 +0530,639595,324.8,292.9,45.16,37.67,,,
2021-10-07 12:17:30 +0530,639596,365.3,329.0,45.16,37.69,,,
