created_at,entry_id,field1,field2,field3,field4
2021-10-03 11:26:00 +0530,360181,10.1,9.0,52.79,35.59
2021-10-03 11:26:30 +0530,360188,12.4,9.3,52.88,35.59
2021-10-03 11:27:00 +0530,360194,11.9,9.1,52.85,35.6
2021-10-03 11:27:30 +0530,360201,12.0,8.9,52.79,35.6
2021-10-03 11:28:00 +0530,360208,10.8,9.3,52.82,35.62
2021-10-03 11:28:30 +0530,360215,11.0,9.2,52.76,35.63
2021-10-03 11:29:00 +0530,360222,10.7,8.6,52.73,35.64
2021-10-03 11:29:30 +0530,360229,10.3,8.4,52.68,35.65
2021-10-03 11:30:00 +0530,360236,9.2,8.2,52.56,35.66
2021-10-03 11:30:30 +0530,360243,9.2,8.2,52.46,35.67
2021-10-03 11:31:00 +0530,360250,9.2,8.2,52.4,35.68
2021-10-03 11:31:30 +0530,360257,9.5,8.1,52.36,35.69
2021-10-03 11:32:00 +0530,360264,10.6,8.1,52.36,35.7
2021-10-03 11:32:30 +0530,360271,8.9,8.0,52.33,35.7
2021-10-03 11:33:00 +0530,360278,9.7,8.2,52.3,35.71
2021-10-03 11:33:30 +0530,360285,9.9,7.9,52.27,35.72
2021-10-03 11:34:00 +0530,360292,8.5,7.6,52.2,35.73
2021-10-03 11:34:30 +0530,360299,10.9,7.7,52.23,35.73
2021-10-03 11:35:00 +0530,360306,10.5,7.8,52.23,35.73
2021-10-03 11:35:30 +0530,360313,10.6,7.6,52.16,35.73
2021-10-03 11:36:00 +0530,360320,10.2,7.9,52.13,35.72
2021-10-03 11:36:30 +0530,360327,11.0,7.8,52.02,35.71
2021-10-03 11:37:00 +0530,360333,13.2,7.6,52.02,35.69
2021-10-03 11:37:30 +0530,360340,8.2,7.1,52.02,35.68
2021-10-03 11:38:00 +0530,360347,11.6,7.2,51.95,35.68
2021-10-03 11:38:30 +0530,360354,10.7,7.7,52.02,35.66
2021-10-03 11:39:00 +0530,360361,9.3,7.5,51.95,35.64
2021-10-03 11:39:30 +0530,360368,9.0,7.6,51.92,35.62
2021-10-03 11:40:00 +0530,360375,9.7,7.1,51.95,35.6
2021-10-03 11:40:30 +0530,360382,9.7,7.0,51.95,35.59
2021-10-03 11:41:00 +0530,360389,8.8,6.8,52.0,35.56
2021-10-03 11:41:30 +0530,360396,9.9,7.3,52.0,35.55
2021-10-03 11:42:00 +0530,360400,8.6,7.1,52.0,35.54
2021-10-03 11:42:30 +0530,360407,8.2,6.8,52.1,35.53
2021-10-03 11:43:00 +0530,360414,12.3,7.5,52.14,35.52
2021-10-03 11:43:30 +0530,360421,8.6,6.7,52.14,35.51
2021-10-03 11:44:00 +0530,360428,10.2,7.2,52.14,35.5
2021-10-03 11:44:30 +0530,360435,8.2,6.9,52.17,35.5
2021-10-03 11:45:00 +0530,360442,9.7,6.9,52.2,35.48
2021-10-03 11:45:30 +0530,360449,7.7,6.8,52.17,35.49
2021-10-03 11:46:00 +0530,360456,10.2,6.6,52.2,35.48
2021-10-03 11:46:30 +0530,360463,8.3,6.6,52.27,35.48
2021-10-03 11:47:00 +0530,360470,8.3,6.7,52.17,35.48
2021-10-03 11:47:30 +0530,360477,9.1,6.9,52.2,35.47
2021-10-03 11:48:00 +0530,360484,8.2,6.8,52.2,35.47
2021-10-03 11:48:30 +0530,360491,8.6,7.2,52.2,35.45
2021-10-03 11:49:00 +0530,360498,8.0,6.5,52.24,35.44
2021-10-03 11:49:30 +0530,360505,8.3,6.8,52.3,35.43
2021-10-03 11:50:00 +0530,360512,7.9,6.6,52.3,35.44
2021-10-03 11:50:30 +0530,360519,7.1,6.2,52.27,35.44
2021-10-03 11:51:00 +0530,360526,8.9,6.6,52.24,35.43
2021-10-03 11:51:30 +0530,360531,8.3,6.5,52.3,35.43
2021-10-03 11:52:00 +0530,360538,7.2,6.2,52.24,35.44
2021-10-03 11:52:30 +0530,360545,7.5,6.3,52.24,35.43
2021-10-03 11:53:00 +0530,360552,7.7,6.3,52.2,35.43
2021-10-03 11:53:30 +0530,360559,9.0,6.2,52.2,35.42
2021-10-03 11:54:00 +0530,360566,8.0,6.4,52.2,35.42
2021-10-03 11:54:30 +0530,360573,7.9,6.3,52.2,35.42
