created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-03-05 20:55:00 +0530,160381,37.9,23.3,113.63,119.95,,,
2021-03-05 20:55:30 +0530,160382,37.9,23.3,113.63,119.95,,,
2021-03-05 20:56:00 +0530,160383,43.5,24.1,113.63,119.95,,,
2021-03-06 11:23:00 +0530,160390,0.0,0.0,113.63,119.95,,,
2021-03-06 11:23:30 +0530,160391,0.0,0.0,113.63,119.95,,,
2021-03-06 11:25:30 +0530,160394,25.7,17.1,113.63,119.95,,,
2021-03-06 11:26:30 +0530,160393,25.4,17.6,113.63,119.95,,,
2021-03-06 11:27:00 +0530,160392,31.7,17.5,113.63,119.95,,,
2021-03-06 11:27:30 +0530,160395,21.9,16.2,113.63,119.95,,,
2021-03-06 11:28:00 +0530,160396,22.5,16.5,113.63,119.95,,,
2021-03-06 11:28:30 +0530,160397,22.5,16.4,113.63,119.95,,,
2021-03-06 11:46:01 +0530,160399,0.0,0.0,-6.0,-46.85,,,
2021-03-06 11:47:01 +0530,160398,0.0,0.0,-6.0,-46.85,,,
2021-03-06 11:48:00 +0530,160400,0.0,0.0,-6.0,-46.85,,,
2021-03-06 11:48:30 +0530,160401,0.0,0.0,-6.0,-46.85,,,
2021-03-06 11:49:00 +0530,160402,0.0,0.0,-6.0,-46.85,,,
2021-03-06 17:20:30 +0530,160404,23.2,18.7,113.63,119.95,,,
2021-03-06 17:21:00 +0530,160405,25.0,18.3,113.63,119.95,,,
2021-03-06 17:23:00 +0530,160403,27.1,18.0,113.63,119.95,,,
2021-03-06 17:23:30 +0530,160406,29.0,18.4,113.63,119.95,,,
2021-03-06 17:24:00 +0530,160407,24.2,17.9,113.63,119.95,,,
2021-03-06 18:26:00 +0530,160409,0.0,0.0,113.63,119.95,,,
2021-03-06 18:28:00 +0530,160408,39.3,21.5,113.63,119.95,,,
2021-03-06 19:10:00 +0530,160411,44.0,25.1,113.63,119.95,,,
2021-03-06 19:11:00 +0530,160410,39.4,25.1,113.63,119.95,,,
2021-03-06 19:12:00 +0530,160412,43.9,25.3,113.63,119.95,,,
2021-03-06 19:12:30 +0530,160413,37.9,24.7,113.63,119.95,,,
