created_at,entry_id,field1,field2,field3,field4
2021-09-02 13:16:00 +0530,282242,30.2,14.1,72.91,28.82
2021-09-02 13:16:30 +0530,282243,31.9,14.4,72.22,29.06
2021-09-02 13:17:00 +0530,282244,32.2,14.7,71.47,29.31
2021-09-02 13:17:30 +0530,282245,34.8,13.6,70.79,29.53
2021-09-02 13:18:00 +0530,282246,29.2,13.3,70.1,29.76
2021-09-02 13:18:30 +0530,282247,30.6,13.9,69.46,29.96
2021-09-02 13:19:00 +0530,282248,26.2,13.1,68.85,30.18
2021-09-02 13:19:30 +0530,282249,34.6,13.2,68.24,30.37
2021-09-02 13:20:00 +0530,282250,23.5,12.9,67.65,30.56
2021-09-02 13:20:30 +0530,282251,28.4,13.4,67.1,30.76
2021-09-02 13:21:00 +0530,282252,29.5,13.6,66.67,30.91
2021-09-02 13:21:30 +0530,282253,27.9,12.7,66.07,31.08
2021-09-02 13:22:00 +0530,282254,29.2,12.3,65.54,31.26
2021-09-02 13:22:30 +0530,282255,23.8,12.4,65.04,31.41
2021-09-02 13:23:00 +0530,282256,23.1,12.2,64.53,31.58
2021-09-02 13:23:30 +0530,282257,24.5,12.4,64.05,31.74
2021-09-02 13:24:00 +0530,282258,29.9,13.1,63.6,31.89
2021-09-02 13:24:30 +0530,282259,22.9,12.2,63.16,32.02
2021-09-02 13:25:00 +0530,282260,23.8,11.9,62.77,32.17
2021-09-02 13:25:30 +0530,282261,20.9,11.5,62.39,32.31
2021-09-02 13:26:00 +0530,282262,20.1,11.6,61.88,32.44
2021-09-02 13:26:30 +0530,282263,24.3,11.7,61.61,32.56
2021-09-02 13:27:00 +0530,282264,20.1,11.2,61.25,32.68
2021-09-02 13:27:30 +0530,282265,25.4,11.8,60.93,32.79
2021-09-02 13:28:00 +0530,282266,22.0,11.2,60.56,32.9
2021-09-02 13:28:30 +0530,282267,21.2,11.1,60.26,33.02
2021-09-02 13:29:00 +0530,282268,19.4,11.1,59.96,33.11
2021-09-02 13:29:30 +0530,282269,21.8,10.8,59.73,33.21
2021-09-02 13:30:00 +0530,282270,21.3,11.6,59.42,33.3
2021-09-02 13:30:30 +0530,282271,20.4,11.1,59.19,33.38
2021-09-02 13:31:00 +0530,282272,18.4,11.1,58.91,33.48
2021-09-02 13:31:30 +0530,282273,18.5,10.9,58.67,33.57
2021-09-02 13:32:00 +0530,282274,19.4,10.7,58.46,33.64
2021-09-02 13:32:30 +0530,282275,20.9,10.9,58.28,33.73
2021-09-02 13:33:00 +0530,282276,17.5,10.1,58.01,33.8
2021-09-02 13:33:30 +0530,282277,19.3,10.8,57.86,33.88
2021-09-02 13:34:00 +0530,282278,15.8,10.2,57.67,33.93
2021-09-02 13:34:30 +0530,282279,17.9,10.4,57.5,34.01
2021-09-02 13:35:00 +0530,282280,19.1,10.5,57.32,34.07
2021-09-02 13:35:30 +0530,282281,21.6,11.1,57.1,34.16
2021-09-02 13:36:00 +0530,282282,19.1,10.0,56.95,34.2
2021-09-02 13:36:30 +0530,282283,18.1,10.1,56.74,34.27
2021-09-02 13:37:00 +0530,282284,19.6,10.3,56.59,34.35
2021-09-02 13:37:30 +0530,282285,18.0,10.0,56.44,34.4
2021-09-02 13:38:00 +0530,282286,19.6,10.4,56.29,34.46
2021-09-02 13:38:30 +0530,282287,18.0,10.2,56.13,34.52
2021-09-02 13:39:00 +0530,282288,18.8,10.4,55.98,34.57
2021-09-02 13:39:30 +0530,282289,19.8,10.5,55.84,34.63
2021-09-02 13:40:00 +0530,282290,18.8,10.0,55.71,34.68
2021-09-02 13:40:30 +0530,282291,15.8,10.1,55.59,34.75
2021-09-02 13:41:00 +0530,282292,17.4,9.6,55.44,34.8
2021-09-02 13:41:30 +0530,282293,17.6,9.9,55.35,34.84
2021-09-02 13:42:00 +0530,282294,18.8,9.6,55.13,34.89
2021-09-02 13:42:30 +0530,282295,17.3,10.3,55.07,34.94
2021-09-02 13:43:00 +0530,282296,15.0,9.9,54.95,34.97
2021-09-02 13:43:30 +0530,282297,14.5,9.9,54.8,35.01
2021-09-02 13:44:00 +0530,282298,17.2,9.9,54.74,35.05
2021-09-02 13:44:30 +0530,282299,17.7,9.6,54.62,35.11
2021-09-02 13:45:00 +0530,282300,16.1,9.7,54.53,35.14
2021-09-02 13:45:30 +0530,282301,17.2,9.4,54.44,35.18
2021-09-02 13:46:00 +0530,282302,15.1,9.6,54.29,35.22
2021-09-02 13:46:30 +0530,282303,16.1,9.2,54.23,35.27
2021-09-02 13:47:00 +0530,282304,17.2,9.8,54.1,35.31
2021-09-02 13:47:30 +0530,282305,15.3,9.6,54.01,35.35
2021-09-02 13:48:00 +0530,282306,14.4,9.2,53.92,35.37
2021-09-02 13:48:30 +0530,282307,15.6,10.2,53.86,35.4
2021-09-02 13:49:00 +0530,282308,15.8,9.1,53.8,35.44
2021-09-02 13:49:30 +0530,282309,12.8,9.3,53.68,35.48
2021-09-02 13:50:00 +0530,282310,13.2,9.4,53.59,35.5
2021-09-02 13:50:30 +0530,282311,15.4,9.2,53.52,35.53
2021-09-02 13:51:00 +0530,282312,15.4,9.3,53.46,35.57
2021-09-02 13:51:30 +0530,282313,11.7,8.9,53.38,35.59
2021-09-02 13:52:00 +0530,282314,14.5,8.8,53.31,35.63
2021-09-02 13:52:30 +0530,282315,14.4,9.7,53.25,35.64
2021-09-02 13:53:00 +0530,282316,15.2,9.8,53.19,35.67
2021-09-02 13:53:30 +0530,282317,15.4,9.2,53.1,35.69
2021-09-02 13:54:00 +0530,282318,14.2,9.2,53.07,35.71
