created_at,entry_id,field1,field2,field3,field4
2021-09-14 11:36:00 +0530,254124,13.7,5.1,71.53,28.62
2021-09-14 11:36:30 +0530,254129,15.7,5.1,71.58,28.62
2021-09-14 11:37:00 +0530,254136,13.9,5.1,71.53,28.62
2021-09-14 11:37:30 +0530,254140,13.1,5.4,71.62,28.64
2021-09-14 11:38:00 +0530,254144,16.0,5.8,71.57,28.67
2021-09-14 11:38:30 +0530,254151,12.7,5.0,71.6,28.68
2021-09-14 11:39:00 +0530,254158,13.9,5.0,71.62,28.69
2021-09-14 11:39:30 +0530,254165,15.2,5.5,71.62,28.71
2021-09-14 11:40:00 +0530,254172,12.5,4.9,71.62,28.7
2021-09-14 11:40:30 +0530,254173,13.5,5.0,71.65,28.71
2021-09-14 11:41:00 +0530,254174,14.9,4.9,71.65,28.72
2021-09-14 11:41:30 +0530,254175,11.6,5.1,71.77,28.73
2021-09-14 11:42:00 +0530,254176,15.0,5.2,71.77,28.72
2021-09-14 11:42:30 +0530,254177,14.1,5.1,71.79,28.73
2021-09-14 11:43:00 +0530,254178,13.1,5.3,71.85,28.73
2021-09-14 11:43:30 +0530,254179,14.5,5.1,71.87,28.71
2021-09-14 11:44:00 +0530,254180,12.4,5.2,71.96,28.71
2021-09-14 11:44:30 +0530,254181,12.5,5.1,71.96,28.73
2021-09-14 11:45:00 +0530,254182,17.0,5.8,71.96,28.75
2021-09-14 11:45:30 +0530,254183,11.2,5.0,72.02,28.72
2021-09-14 11:46:00 +0530,254184,15.8,5.3,72.07,28.73
2021-09-14 11:46:30 +0530,254185,14.2,5.1,72.16,28.72
2021-09-14 11:47:00 +0530,254186,15.1,5.4,72.19,28.72
2021-09-14 11:47:30 +0530,254187,14.6,5.2,72.24,28.72
2021-09-14 11:48:00 +0530,254188,13.0,5.2,72.19,28.75
2021-09-14 11:48:30 +0530,254189,12.4,5.3,72.27,28.72
2021-09-14 11:49:00 +0530,254190,12.9,4.9,72.27,28.74
2021-09-14 11:49:30 +0530,254191,16.1,5.1,72.32,28.72
2021-09-14 11:50:00 +0530,254192,14.2,5.1,72.32,28.73
2021-09-14 11:50:30 +0530,254193,13.7,5.1,72.38,28.73
2021-09-14 11:51:00 +0530,254194,17.8,5.7,72.38,28.75
2021-09-14 11:51:30 +0530,254195,15.2,5.3,72.35,28.77
2021-09-14 11:52:00 +0530,254196,16.5,5.6,72.27,28.78
2021-09-14 11:52:30 +0530,254197,12.6,5.1,72.27,28.78
2021-09-14 11:53:00 +0530,254198,15.7,5.2,72.19,28.8
2021-09-14 11:53:30 +0530,254199,16.9,5.4,72.19,28.8
2021-09-14 11:54:00 +0530,254200,15.2,5.2,72.25,28.82
2021-09-14 11:54:30 +0530,254201,16.3,5.4,72.25,28.79
2021-09-14 11:55:00 +0530,254202,14.0,5.3,72.27,28.79
2021-09-14 11:55:30 +0530,254203,14.4,5.3,72.28,28.82
2021-09-14 11:56:00 +0530,254204,13.9,5.7,72.22,28.84
2021-09-14 11:56:30 +0530,254205,18.4,5.2,72.25,28.83
2021-09-14 11:57:00 +0530,254206,15.3,5.1,72.3,28.82
2021-09-14 11:57:30 +0530,254207,13.0,5.1,72.3,28.8
2021-09-14 11:58:00 +0530,254208,15.1,5.6,72.32,28.8
2021-09-14 11:58:30 +0530,254209,13.9,5.4,72.33,28.83
2021-09-14 11:59:00 +0530,254210,12.1,4.8,72.3,28.84
2021-09-14 11:59:30 +0530,254211,17.4,5.2,72.19,28.88
2021-09-14 12:00:00 +0530,254212,14.5,5.4,72.16,28.87
2021-09-14 12:00:30 +0530,254213,12.7,4.9,72.19,28.86
2021-09-14 12:01:00 +0530,254214,11.8,5.0,72.25,28.85
2021-09-14 12:01:30 +0530,254215,15.4,5.4,72.33,28.84
2021-09-14 12:02:00 +0530,254216,13.9,5.5,72.38,28.82
2021-09-14 12:02:30 +0530,254217,16.0,5.6,72.38,28.8
2021-09-14 12:03:00 +0530,254218,16.1,5.6,72.36,28.84
2021-09-14 12:03:30 +0530,254219,12.6,5.1,72.3,28.83
2021-09-14 12:04:00 +0530,254220,11.8,4.9,72.33,28.83
2021-09-14 12:04:30 +0530,254221,14.6,5.3,72.3,28.84
2021-09-14 12:05:00 +0530,254222,14.3,5.2,72.33,28.78
2021-09-14 12:05:30 +0530,254223,11.4,4.9,72.32,28.79
2021-09-14 12:06:00 +0530,254224,14.0,5.7,72.29,28.8
2021-09-14 12:06:30 +0530,254225,12.3,5.1,72.27,28.8
2021-09-14 12:07:00 +0530,254226,13.2,5.1,72.25,28.82
2021-09-14 12:07:30 +0530,254227,14.3,5.1,72.16,28.84
2021-09-14 12:08:00 +0530,254228,12.4,4.7,72.13,28.85
2021-09-14 12:08:30 +0530,254229,12.9,5.2,72.13,28.82
2021-09-14 12:09:00 +0530,254230,12.4,5.0,72.16,28.82
2021-09-14 12:09:30 +0530,254231,13.6,4.9,72.16,28.82
2021-09-14 12:10:00 +0530,254232,15.1,5.2,72.03,28.82
2021-09-14 12:10:30 +0530,254233,11.4,4.9,72.07,28.82
2021-09-14 12:11:00 +0530,254234,12.3,5.2,72.1,28.8
2021-09-14 12:11:30 +0530,254235,14.0,5.3,72.1,28.82
2021-09-14 12:12:00 +0530,254236,12.6,5.2,72.03,28.83
2021-09-14 12:12:30 +0530,254237,12.5,5.3,72.05,28.83
2021-09-14 12:13:00 +0530,254238,12.7,5.1,72.1,28.83
2021-09-14 12:13:30 +0530,254239,13.3,4.9,72.03,28.82
2021-09-14 12:14:00 +0530,254240,15.6,5.1,72.05,28.82
2021-09-14 12:14:30 +0530,254241,12.2,4.9,72.0,28.83
2021-09-14 12:15:00 +0530,254242,14.2,5.1,72.03,28.84
2021-09-14 12:15:30 +0530,254243,10.8,5.1,72.03,28.84
2021-09-14 12:16:00 +0530,254244,13.1,5.0,72.03,28.86
2021-09-14 12:16:30 +0530,254245,11.3,5.0,72.1,28.83
2021-09-14 12:17:00 +0530,254246,13.3,5.0,71.96,28.85
2021-09-14 12:17:30 +0530,254247,12.7,4.9,71.91,28.89
2021-09-14 12:18:00 +0530,254248,14.7,5.0,71.94,28.88
2021-09-14 12:18:30 +0530,254249,13.0,5.1,71.96,28.86
2021-09-14 12:19:00 +0530,254250,13.3,4.9,72.03,28.86
2021-09-14 12:19:30 +0530,254251,13.8,5.4,72.05,28.84
2021-09-14 12:20:00 +0530,254252,11.6,5.0,72.03,28.86
2021-09-14 12:20:30 +0530,254253,11.8,4.9,72.05,28.84
2021-09-14 12:21:00 +0530,254254,13.5,5.1,72.0,28.86
2021-09-14 12:21:30 +0530,254255,15.1,5.3,72.1,28.84
2021-09-14 12:22:00 +0530,254256,12.4,5.4,72.13,28.8
2021-09-14 12:22:30 +0530,254257,15.3,5.3,72.13,28.84
2021-09-14 12:23:00 +0530,254258,13.2,5.4,72.05,28.85
2021-09-14 12:23:30 +0530,254259,11.7,5.4,72.1,28.85
2021-09-14 12:24:00 +0530,254260,13.3,5.1,72.0,28.85
2021-09-14 12:24:30 +0530,254261,16.9,5.6,71.96,28.87
2021-09-14 12:25:00 +0530,254262,14.2,5.2,71.96,28.83
2021-09-14 12:25:30 +0530,254263,13.8,5.1,72.0,28.86
2021-09-14 12:26:00 +0530,254264,12.3,4.7,71.96,28.87
2021-09-14 12:26:30 +0530,254265,14.3,5.3,71.96,28.86
2021-09-14 12:27:00 +0530,254266,12.6,4.9,72.05,28.84
2021-09-14 12:27:30 +0530,254267,14.5,5.4,72.05,28.85
2021-09-14 12:28:00 +0530,254268,13.5,5.0,72.0,28.86
2021-09-14 12:28:30 +0530,254269,12.6,5.0,72.0,28.83
2021-09-14 12:29:00 +0530,254270,13.4,5.1,71.96,28.86
2021-09-14 12:29:30 +0530,254271,11.3,5.3,71.96,28.87
2021-09-14 12:30:00 +0530,254272,13.8,5.0,71.96,28.87
2021-09-14 12:30:30 +0530,254273,9.5,4.9,71.91,28.88
2021-09-14 12:31:00 +0530,254274,10.8,4.9,71.88,28.89
