created_at,entry_id,field1,field2,field3,field4
2021-09-01 00:00:30 +0530,384132,53.8,18.0,66.91,29.96
2021-09-01 00:01:00 +0530,384133,49.2,18.6,66.94,29.96
2021-09-01 00:01:30 +0530,384134,45.8,17.7,67.11,29.94
2021-09-01 00:02:00 +0530,384135,44.4,16.8,67.2,29.94
2021-09-01 00:02:30 +0530,384136,50.1,16.2,67.14,29.94
2021-09-01 00:03:00 +0530,384137,50.5,17.9,67.03,29.94
2021-09-01 00:03:30 +0530,384138,51.4,18.2,67.0,29.95
2021-09-01 00:04:00 +0530,384139,46.6,16.9,67.0,29.95
2021-09-01 00:04:30 +0530,384140,49.4,18.6,66.94,29.95
2021-09-01 00:05:00 +0530,384141,51.1,17.7,66.91,29.96
2021-09-01 00:05:30 +0530,384142,49.9,17.0,66.91,29.95
2021-09-01 00:06:00 +0530,384143,46.7,17.9,67.08,29.95
2021-09-01 00:06:30 +0530,384144,53.8,18.4,67.03,29.96
2021-09-01 00:07:00 +0530,384145,55.4,19.5,67.08,29.97
2021-09-01 00:07:30 +0530,384146,45.4,18.1,67.08,29.95
2021-09-01 00:08:00 +0530,384147,56.0,18.5,67.03,29.96
2021-09-01 00:08:30 +0530,384148,48.4,18.9,67.03,29.96
2021-09-01 00:09:00 +0530,384149,48.0,17.3,67.06,29.95
2021-09-01 00:09:30 +0530,384150,52.6,18.6,67.03,29.96
2021-09-01 00:10:00 +0530,384151,55.1,19.2,67.08,29.97
2021-09-01 00:10:30 +0530,384152,47.5,18.7,67.14,29.96
2021-09-01 00:11:00 +0530,384153,50.2,19.1,67.03,30.0
2021-09-01 00:11:30 +0530,384154,49.9,18.1,67.04,30.01
2021-09-01 00:12:00 +0530,384155,45.4,17.4,67.09,30.01
2021-09-01 00:12:30 +0530,384156,52.2,18.7,67.12,30.01
2021-09-01 00:13:00 +0530,384157,44.7,17.1,67.17,30.03
2021-09-01 00:13:30 +0530,384158,41.0,17.6,67.12,30.05
2021-09-01 00:14:00 +0530,384159,61.3,20.1,67.04,30.05
2021-09-01 00:14:30 +0530,384160,55.3,19.7,66.95,30.05
2021-09-01 00:15:00 +0530,384161,51.4,19.4,66.85,30.05
2021-09-01 00:15:30 +0530,384162,50.9,19.2,66.93,30.05
