created_at,entry_id,field1,field2,field3,field4
2021-05-04 12:39:00 +0530,40097,12.9,11.6,38.66,31.94
2021-05-04 12:39:30 +0530,40098,13.3,12.0,38.24,32.14
2021-05-04 12:40:00 +0530,40099,12.8,11.5,37.88,32.22
2021-05-04 12:40:30 +0530,40100,12.3,11.1,36.92,32.14
2021-05-04 12:41:00 +0530,40101,12.5,11.2,36.42,32.27
2021-05-04 12:41:30 +0530,40102,11.8,10.6,35.67,32.33
2021-05-04 12:42:00 +0530,40103,12.0,10.8,35.92,32.54
2021-05-04 12:42:30 +0530,40104,11.4,10.3,35.43,32.7
2021-05-04 12:43:00 +0530,40105,12.3,11.1,35.73,32.76
2021-05-04 12:43:30 +0530,40106,11.9,10.8,35.68,32.55
2021-05-04 12:44:00 +0530,40107,11.8,10.6,35.36,32.42
2021-05-04 12:44:30 +0530,40108,11.9,10.7,37.35,32.45
2021-05-04 12:45:00 +0530,40109,12.4,11.3,37.22,32.38
2021-05-04 12:45:30 +0530,40110,11.8,10.7,36.37,32.43
2021-05-04 12:46:00 +0530,40111,12.0,10.9,36.27,32.43
2021-05-04 12:46:30 +0530,40112,11.9,10.7,35.95,32.49
2021-05-04 12:47:00 +0530,40113,12.0,10.9,36.83,32.57
2021-05-04 12:47:30 +0530,40114,12.3,11.1,37.25,32.46
2021-05-04 12:48:00 +0530,40115,12.4,11.2,37.69,32.45
2021-05-04 12:48:30 +0530,40116,12.9,11.8,36.92,32.38
2021-05-04 12:49:00 +0530,40117,11.9,10.8,36.27,32.41
2021-05-04 12:49:30 +0530,40118,11.5,10.5,35.75,32.52
2021-05-04 12:50:00 +0530,40119,11.4,10.4,36.32,32.52
2021-05-04 12:50:30 +0530,40120,11.2,10.2,35.93,32.43
2021-05-04 12:51:00 +0530,40121,11.7,10.6,35.4,32.61
2021-05-04 12:51:30 +0530,40122,11.7,10.6,35.37,32.56
2021-05-04 12:52:00 +0530,40123,11.7,10.6,36.83,32.56
2021-05-04 12:52:30 +0530,40124,11.5,10.4,35.31,32.54
2021-05-04 12:53:00 +0530,40125,11.4,10.4,36.02,32.55
2021-05-04 12:53:30 +0530,40126,11.7,10.7,35.47,32.52
2021-05-04 12:54:00 +0530,40127,11.0,10.1,34.34,32.62
2021-05-04 12:54:30 +0530,40128,11.3,10.3,34.9,32.69
2021-05-04 12:55:00 +0530,40129,11.4,10.4,34.15,32.68
2021-05-04 12:55:30 +0530,40130,11.3,10.3,35.86,32.73
2021-05-04 12:56:00 +0530,40131,11.9,10.9,35.53,32.73
2021-05-04 12:56:30 +0530,40132,11.7,10.6,34.44,32.64
2021-05-04 12:57:00 +0530,40133,11.1,10.2,34.25,32.57
2021-05-04 12:57:30 +0530,40134,11.2,10.2,34.8,32.58
2021-05-04 12:58:00 +0530,40135,11.6,10.6,34.97,32.56
2021-05-04 12:58:30 +0530,40136,11.4,10.4,34.21,32.58
2021-05-04 12:59:00 +0530,40137,11.6,10.6,34.76,32.63
2021-05-04 12:59:30 +0530,40138,11.4,10.4,34.5,32.56
2021-05-04 13:00:00 +0530,40139,11.6,10.6,34.62,32.58
2021-05-04 13:00:30 +0530,40140,11.5,10.6,34.23,32.71
2021-05-04 13:01:00 +0530,40141,10.7,9.8,33.63,32.63
2021-05-04 13:01:30 +0530,40142,10.9,10.0,33.54,32.6
2021-05-04 13:02:00 +0530,40143,11.9,10.9,39.85,32.79
2021-05-04 13:02:30 +0530,40144,12.1,11.1,34.17,32.93
2021-05-04 13:03:00 +0530,40145,11.3,10.3,33.63,33.06
2021-05-04 13:03:30 +0530,40146,10.9,9.9,33.38,33.04
2021-05-04 13:04:00 +0530,40147,10.7,9.8,34.17,32.93
