created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-05-04 11:39:00 +0530,327982,17.4,7.2,47.12,34.26,,,
2021-05-04 11:39:30 +0530,327983,13.5,6.6,46.8,34.39,,,
2021-05-04 11:40:00 +0530,327984,13.5,6.7,46.55,34.53,,,
2021-05-04 11:40:30 +0530,327985,17.6,6.8,46.21,34.66,,,
2021-05-04 11:41:00 +0530,327986,16.0,6.9,45.96,34.79,,,
2021-05-04 11:41:30 +0530,327987,17.8,6.9,45.71,34.91,,,
2021-05-04 11:42:00 +0530,327988,11.8,6.5,45.43,35.03,,,
2021-05-04 11:42:30 +0530,327989,13.9,6.9,45.16,35.13,,,
2021-05-04 11:43:00 +0530,327990,13.1,6.4,44.91,35.24,,,
2021-05-04 11:43:30 +0530,327991,15.2,6.6,44.73,35.34,,,
2021-05-04 11:44:00 +0530,327992,17.2,6.8,44.48,35.45,,,
2021-05-04 11:44:30 +0530,327993,18.9,7.1,44.31,35.54,,,
2021-05-04 11:45:00 +0530,327994,14.1,6.1,44.13,35.63,,,
2021-05-04 11:45:30 +0530,327995,15.0,6.6,43.95,35.71,,,
2021-05-04 11:46:00 +0530,327996,16.2,6.3,43.78,35.8,,,
2021-05-04 11:46:30 +0530,327997,11.5,6.3,43.67,35.86,,,
2021-05-04 11:47:00 +0530,327998,14.7,6.1,43.53,35.93,,,
2021-05-04 11:47:30 +0530,327999,13.2,6.9,43.39,35.99,,,
2021-05-04 11:48:00 +0530,328000,13.2,6.8,43.25,36.06,,,
2021-05-04 11:48:30 +0530,328001,14.0,6.2,43.18,36.12,,,
2021-05-04 11:49:00 +0530,328002,14.2,6.3,43.07,36.18,,,
2021-05-04 11:49:30 +0530,328003,15.4,6.4,42.97,36.19,,,
2021-05-04 11:50:00 +0530,328004,33.4,8.0,42.89,36.24,,,
2021-05-04 11:50:30 +0530,328005,20.0,6.4,42.75,36.3,,,
2021-05-04 11:51:00 +0530,328006,15.1,6.8,42.65,36.37,,,
2021-05-04 11:51:30 +0530,328007,22.0,7.1,42.53,36.42,,,
2021-05-04 11:52:00 +0530,328008,19.4,6.5,42.46,36.46,,,
2021-05-04 11:52:30 +0530,328009,22.0,7.6,42.32,36.52,,,
2021-05-04 11:53:00 +0530,328010,31.4,7.7,42.25,36.58,,,
2021-05-04 11:53:30 +0530,328011,33.7,7.4,42.18,36.63,,,
2021-05-04 11:54:00 +0530,328012,28.4,8.3,42.11,36.68,,,
2021-05-04 11:54:30 +0530,328013,75.8,12.8,42.0,36.73,,,
2021-05-04 11:55:00 +0530,328014,97.7,15.1,41.96,36.78,,,
2021-05-04 11:55:30 +0530,328015,41.5,9.7,41.82,36.84,,,
2021-05-04 11:56:00 +0530,328016,56.9,11.2,41.71,36.89,,,
2021-05-04 11:56:30 +0530,328017,42.8,9.3,41.64,36.95,,,
2021-05-04 11:57:00 +0530,328018,44.0,9.4,41.54,37.0,,,
2021-05-04 11:57:30 +0530,328019,132.6,15.9,41.43,37.04,,,
2021-05-04 11:58:00 +0530,328020,79.1,12.9,41.36,37.1,,,
2021-05-04 11:58:30 +0530,328021,86.4,13.4,41.25,37.13,,,
2021-05-04 11:59:00 +0530,328022,116.3,17.2,41.18,37.17,,,
2021-05-04 11:59:30 +0530,328023,83.2,12.4,41.11,37.2,,,
2021-05-04 12:00:00 +0530,328024,66.6,11.8,41.1,37.23,,,
2021-05-04 12:00:30 +0530,328025,74.1,11.4,41.1,37.26,,,
2021-05-04 12:01:00 +0530,328026,58.7,12.1,41.03,37.28,,,
2021-05-04 12:01:30 +0530,328027,64.2,10.7,41.0,37.3,,,
2021-05-04 12:02:00 +0530,328028,62.4,10.7,40.96,37.31,,,
2021-05-04 12:02:30 +0530,328029,62.1,10.4,40.89,37.34,,,
2021-05-04 12:03:00 +0530,328030,60.6,10.9,40.82,37.36,,,
2021-05-04 12:03:30 +0530,328031,59.4,10.8,40.82,37.4,,,
2021-05-04 12:04:00 +0530,328032,52.3,10.7,40.78,37.42,,,
2021-05-04 12:04:30 +0530,328033,55.9,10.1,40.75,37.45,,,
2021-05-04 12:05:00 +0530,328034,54.8,10.6,40.71,37.47,,,
2021-05-04 12:05:30 +0530,328035,49.7,9.7,40.68,37.48,,,
2021-05-04 12:06:00 +0530,328036,47.0,9.4,40.64,37.5,,,
2021-05-04 12:06:30 +0530,328037,47.4,11.6,40.61,37.54,,,
2021-05-04 12:07:00 +0530,328038,49.6,9.4,40.57,37.56,,,
2021-05-04 12:07:30 +0530,328039,39.3,9.7,40.56,37.59,,,
2021-05-04 12:08:00 +0530,328040,40.5,9.8,40.52,37.62,,,
2021-05-04 12:08:30 +0530,328041,45.8,9.7,40.39,37.66,,,
2021-05-04 12:09:00 +0530,328042,47.1,9.2,40.29,37.69,,,
2021-05-04 12:09:30 +0530,328043,41.3,8.9,40.01,37.71,,,
2021-05-04 12:10:00 +0530,328044,30.4,7.7,39.81,37.73,,,
2021-05-04 12:10:30 +0530,328045,41.3,9.8,39.59,37.73,,,
2021-05-04 12:11:00 +0530,328046,32.8,8.8,39.36,37.73,,,
2021-05-04 12:11:30 +0530,328047,27.0,8.2,39.04,37.72,,,
2021-05-04 12:12:00 +0530,328048,30.4,7.6,38.7,37.72,,,
2021-05-04 12:12:30 +0530,328049,28.0,7.6,38.36,37.7,,,
2021-05-04 12:13:00 +0530,328050,23.6,7.4,38.05,37.69,,,
