created_at,entry_id,field1,field2,field3,field4
2021-05-03 07:15:30 +0530,71930,13.9,10.5,38.44,33.97
2021-05-03 07:16:00 +0530,75498,15.6,10.0,38.17,34.21
2021-05-03 07:16:30 +0530,71931,14.9,10.3,37.94,34.22
2021-05-03 07:17:00 +0530,75499,14.0,10.6,38.22,34.12
2021-05-03 07:18:00 +0530,80895,13.0,10.1,37.87,34.29
2021-05-03 07:18:30 +0530,71932,12.8,10.7,37.95,34.35
2021-05-03 14:45:30 +0530,75500,10.1,8.9,36.5,34.51
2021-05-03 14:46:00 +0530,71933,11.8,8.6,36.63,34.5
2021-05-03 14:46:30 +0530,75501,10.0,9.0,36.53,34.52
2021-05-03 14:47:00 +0530,80896,11.4,7.7,36.51,34.54
2021-05-03 14:47:30 +0530,71934,10.3,8.1,36.56,34.48
2021-05-03 14:49:00 +0530,75502,9.8,8.6,36.63,34.44
2021-05-03 14:49:30 +0530,71935,9.7,8.8,36.56,34.48
2021-05-03 14:50:00 +0530,75503,10.5,8.1,36.59,34.46
2021-05-03 14:50:30 +0530,71936,12.1,8.7,36.56,34.47
2021-05-03 14:51:00 +0530,80897,11.4,8.6,36.66,34.41
2021-05-03 14:51:30 +0530,75504,11.8,8.0,36.66,34.42
2021-05-03 14:52:00 +0530,71937,9.6,7.9,36.66,34.38
2021-05-03 14:52:30 +0530,78431,10.3,8.4,36.73,34.36
2021-05-03 14:53:00 +0530,71938,13.1,8.4,36.76,34.36
2021-05-03 14:53:30 +0530,75505,10.0,8.3,36.76,34.36
2021-05-03 14:54:00 +0530,80898,11.5,8.8,36.63,34.45
2021-05-03 14:54:30 +0530,71939,10.7,8.2,36.59,34.41
2021-05-03 14:55:00 +0530,75506,12.4,8.6,36.63,34.36
2021-05-03 14:55:30 +0530,71940,11.6,8.6,36.66,34.36
2021-05-03 14:56:00 +0530,75507,10.5,8.4,36.46,34.53
2021-05-03 14:56:30 +0530,71941,11.6,8.8,36.46,34.5
2021-05-03 14:57:00 +0530,75508,12.4,9.0,36.43,34.51
2021-05-03 14:57:30 +0530,78433,11.4,9.2,36.53,34.45
2021-05-03 14:58:00 +0530,71942,9.6,8.7,36.56,34.42
2021-05-03 14:58:30 +0530,75509,11.0,8.4,36.59,34.38
2021-05-03 14:59:00 +0530,71943,9.9,8.5,36.66,34.36
2021-05-03 14:59:30 +0530,75510,9.5,8.2,36.63,34.38
2021-05-03 15:00:00 +0530,71944,12.1,8.9,36.59,34.46
