created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-11-04 13:32:37 +0530,647175,-3936,32,5,64,28.03,49.03711,941.97046
2021-11-04 13:32:39 +0530,647176,-3936,32,5,60,28.04,48.80469,941.9469
2021-11-04 13:32:42 +0530,647177,-3936,16,4,57,28.04,48.55957,941.9195599999999
2021-11-04 13:32:45 +0530,647178,-3936,32,5,55,28.04,48.54102,941.9682
2021-11-04 13:32:47 +0530,647179,-3936,16,5,53,28.05,48.602540000000005,941.9799800000001
2021-11-04 13:32:50 +0530,647180,-3936,16,4,50,28.04,48.65137,941.9729
2021-11-04 13:32:52 +0530,647181,-3936,32,5,48,28.04,48.60156,941.9397
2021-11-04 13:32:55 +0530,647182,-3952,16,5,46,28.05,48.68262,941.9689300000001
2021-11-04 13:32:57 +0530,647183,-3952,16,4,45,28.05,48.480470000000004,941.9907800000001
2021-11-04 13:33:00 +0530,647184,-3952,16,136,43,28.05,48.4082,941.9617300000001
2021-11-04 13:33:03 +0530,647185,-3936,32,15,43,28.05,48.37891,941.9494
2021-11-04 13:33:05 +0530,647186,-3952,16,15,41,28.06,48.2373,941.8856199999999
2021-11-04 13:33:08 +0530,647187,-3936,16,15,39,28.06,48.33984,941.92206
2021-11-04 13:33:10 +0530,647188,-3952,32,15,38,28.04,49.42383,941.93439
2021-11-04 13:33:13 +0530,647189,-3952,16,14,36,28.03,48.824220000000004,941.95923
2021-11-04 13:33:15 +0530,647190,-3952,32,14,35,28.04,48.62207,941.9469
2021-11-04 13:33:18 +0530,647191,-3952,16,13,34,28.05,48.50098,941.95526
2021-11-04 13:33:20 +0530,647192,-3936,16,13,34,28.04,48.21582,941.9501300000001
2021-11-04 13:33:23 +0530,647193,-3936,32,13,33,28.04,48.225590000000004,941.95374
2021-11-04 13:33:26 +0530,647194,-3952,16,12,32,28.04,48.10352,941.9826
2021-11-04 13:33:28 +0530,647195,-3952,16,12,32,28.05,48.03223,941.9526400000001
2021-11-04 13:33:31 +0530,647196,-3952,16,12,30,28.04,48.16406,941.9721099999999
2021-11-04 13:33:33 +0530,647197,-3952,16,12,30,28.06,48.175779999999996,941.96094
2021-11-04 13:33:36 +0530,647198,-3952,16,12,30,28.06,47.92285,941.95654
2021-11-04 13:33:38 +0530,647199,-3952,32,12,28,28.05,47.83008,941.9749800000001
2021-11-04 13:33:41 +0530,647200,-3952,16,11,28,28.05,47.97168,941.9581300000001
2021-11-04 13:33:43 +0530,647201,-3952,16,10,27,28.06,48.12598,941.96375
2021-11-04 13:33:46 +0530,647202,-3936,16,11,27,28.06,47.993159999999996,941.9191900000001
2021-11-04 13:33:49 +0530,647203,-3936,16,11,26,28.04,47.79883,941.91425
2021-11-04 13:33:51 +0530,647204,-3936,16,10,26,28.05,47.87109,941.9404900000001
2021-11-04 13:33:54 +0530,647205,-3936,16,10,25,28.05,47.86035,941.9263900000001
2021-11-04 13:33:56 +0530,647206,-3936,16,10,25,28.06,47.7793,941.95374
2021-11-04 13:33:59 +0530,647207,-3936,16,10,25,28.06,47.87109,941.9231
2021-11-04 13:34:02 +0530,647208,-3936,16,9,23,28.04,47.74707,941.9440900000001
2021-11-04 13:34:04 +0530,647209,-3936,16,10,24,28.04,47.83887,941.95203
2021-11-04 13:34:07 +0530,647210,-3936,16,10,23,28.05,48.145509999999994,941.96924
2021-11-04 13:34:09 +0530,647211,-3936,16,9,23,28.06,48.53125,941.95557
2021-11-04 13:34:12 +0530,647212,-3936,32,9,23,28.06,48.06543,941.96204
2021-11-04 13:34:14 +0530,647213,-3936,16,9,22,28.07,47.95313,941.9263300000001
2021-11-04 13:34:17 +0530,647214,-3936,16,9,22,28.06,47.57617,941.9540400000001
2021-11-04 13:34:20 +0530,647215,-3936,16,9,21,28.07,47.66992,941.9364
2021-11-04 13:34:22 +0530,647216,-3936,16,9,21,28.07,47.53711,941.95435
2021-11-04 13:34:25 +0530,647217,-3920,16,8,21,28.08,47.7002,941.93481
2021-11-04 13:34:27 +0530,647218,-3920,16,8,20,28.07,47.57813,941.9576400000001
2021-11-04 13:34:30 +0530,647219,-3920,16,8,20,28.08,47.52832,941.95685
2021-11-04 13:34:32 +0530,647220,-3920,16,8,20,28.08,47.4873,941.9353
2021-11-04 13:34:35 +0530,647221,-3920,16,8,19,28.09,47.47852,941.94891
2021-11-04 13:34:37 +0530,647222,-3920,16,8,19,28.1,47.519529999999996,941.93195
2021-11-04 13:34:40 +0530,647223,-3920,16,8,19,28.11,47.8457,941.9636199999999
2021-11-04 13:34:42 +0530,647224,-3920,16,8,18,28.11,47.78516,941.90851
2021-11-04 13:34:45 +0530,647225,-3920,16,7,18,28.13,47.644529999999996,941.93616
2021-11-04 13:34:47 +0530,647226,-3920,16,8,17,28.13,47.605470000000004,941.9545300000001
2021-11-04 13:34:50 +0530,647227,-3920,16,7,18,28.14,47.80957,941.91815
2021-11-04 13:34:52 +0530,647228,-3920,16,8,17,28.14,47.61523,941.95526
2021-11-04 13:34:55 +0530,647229,-3920,16,7,17,28.16,47.90332,941.95825
2021-11-04 13:34:58 +0530,647230,-3920,16,7,17,28.17,47.98438,941.98096
2021-11-04 13:35:00 +0530,647231,-3920,16,6,17,28.18,47.84375,941.9943199999999
2021-11-04 13:35:03 +0530,647232,-3904,16,6,17,28.18,48.60645,941.9852900000001
