created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),pm10,pm2.5,RH,Temperature
2021-11-04 15:44:00,1,1, , , ,0.1,16.95,9.1,33.525,25.59
2021-11-04 15:45:00,1,1, , , ,0.0,17.4,9.2,33.19,25.585
2021-11-04 15:46:00,1,1, , , ,0.0,11.9,8.4,33.03,25.535
2021-11-04 15:47:00,1,1, , , ,0.0,11.55,8.3,33.26,25.475
2021-11-04 15:48:00,1,1, , , ,0.1,12.05,8.05,33.31,25.46
2021-11-04 15:49:00,1,1, , , ,0.1,10.05,7.7,33.62,25.445
2021-11-04 15:50:00,1,1, , , ,0.1,11.1,7.15,33.485,25.435
2021-11-04 15:51:00,1,1, , , ,0.1,10.3,6.85,33.27,25.56
2021-11-04 15:52:00,1,1, , , ,0.1,11.5,7.0,33.225,25.59
2021-11-04 15:53:00,1,1, , , ,0.1,12.55,6.7,33.15,25.595
2021-11-04 15:54:00,1,1, , , ,0.1,12.75,6.85,32.92,25.625
2021-11-04 15:55:00,1,1, , , ,0.1,10.5,6.55,32.87,25.63
2021-11-04 15:56:00,1,1, , , ,0.1,10.9,6.9,32.815,25.615
2021-11-04 15:57:00,1,1, , , ,0.1,14.15,6.55,32.975,25.6
2021-11-04 15:58:00,1,1, , , ,0.1,10.9,6.15,31.91,25.515
2021-11-04 15:59:00,1,1, , , ,0.3,8.95,5.8,31.175,25.425
2021-11-04 16:00:00,1,1, , , ,0.1,8.9,5.8,32.325,25.4
2021-11-04 16:01:00,1,1, , , ,0.2,8.05,5.45,32.975,25.39
2021-11-04 16:02:00,1,1, , , ,0.1,8.45,6.0,32.895,25.365
2021-11-04 16:03:00,1,1, , , ,0.1,7.75,5.4,32.93,25.36
2021-11-04 16:04:00,1,1, , , ,0.1,7.6,5.55,32.36,25.34
2021-11-04 16:05:00,1,1, , , ,0.2,8.45,5.35,32.875,25.34
2021-11-04 16:06:00,1,1, , , ,0.1,8.6,5.7,32.305,25.335
2021-11-04 16:07:00,1,1, , , ,0.1,9.6,5.35,32.615,25.34
2021-11-04 16:08:00,1,1, , , ,0.2,8.9,5.4,31.93,25.31
2021-11-04 16:09:00,1,1, , , ,0.2,7.95,5.25,33.19,25.34
2021-11-04 16:10:00,1,1, , , ,0.2,9.35,5.55,32.52,25.33
2021-11-04 16:11:00,1,1, , , ,0.4,14.7,5.85,33.05,25.34
2021-11-04 16:12:00,1,1, , , ,0.2,21.05,6.5,32.735,25.35
2021-11-04 16:13:00,1,1, , , ,0.2,16.65,6.9,32.675,25.345
2021-11-04 16:14:00,1,1, , , ,0.2,13.45,6.55,32.875,25.33
2021-11-04 16:15:00,1,1, , , ,0.1,10.55,6.2,32.455,25.29
2021-11-04 16:16:00,1,1, , , ,0.2,10.0,6.15,32.405,25.28
2021-11-04 16:17:00,1,1, , , ,0.2,10.05,5.7,31.575,25.275
2021-11-04 16:18:00,1,1, , , ,0.2,9.1,5.65,32.74,25.24
2021-11-04 16:19:00,1,1, , , ,0.9,20.45,10.85,39.695,25.3
2021-11-04 16:20:00,1,1, , , ,0.2,34.3,24.25,44.93,25.35
2021-11-04 16:21:00,1,1, , , ,0.1,34.35,20.8,38.67,25.395
2021-11-04 16:22:00,1,1, , , ,0.1,33.2,18.7,35.88,25.4
2021-11-04 16:23:00,1,1, , , ,0.1,27.7,17.0,34.37,25.4
2021-11-04 16:24:00,1,1, , , ,0.1,23.1,16.4,33.7,25.4
2021-11-04 16:25:00,1,1, , , ,0.1,21.2,16.2,33.07,25.39
2021-11-04 16:26:00,1,1, , , ,0.1,20.8,15.25,33.27,25.39
2021-11-04 16:27:00,1,1, , , ,0.2,20.25,14.25,32.99,25.39
2021-11-04 16:28:00,1,1, , , ,0.1,33.4,14.6,39.485,25.4
2021-11-04 16:29:00,1,1, , , ,0.1,26.45,14.25,35.08,25.38
2021-11-04 16:30:00,1,1, , , ,0.1,20.9,12.5,34.76,25.35
2021-11-04 16:31:00,1,1, , , ,0.1,17.8,11.5,34.11,25.345
2021-11-04 16:32:00,1,1, , , ,0.2,15.9,11.1,31.95,25.31
2021-11-04 16:33:00,1,1, , , ,0.2,16.5,9.9,32.89,25.28
2021-11-04 16:34:00,1,1, , , ,0.1,15.6,9.4,33.205,25.305
2021-11-04 16:35:00,1,1, , , ,0.1,15.0,9.45,31.14,25.26
2021-11-04 16:36:00,1,1, , , ,0.1,12.75,8.65,32.68,25.245
2021-11-04 16:37:00,1,1, , , ,0.1,12.9,8.55,32.44,25.23
2021-11-04 16:38:00,1,1, , , ,0.1,10.85,8.25,33.02,25.22
2021-11-04 16:39:00,1,1, , , ,0.1,11.55,7.45,32.855,25.225
2021-11-04 16:40:00,1,1, , , ,0.1,10.5,7.4,33.13,25.22
2021-11-04 16:41:00,1,1, , , ,0.1,10.6,7.4,32.97,25.195
2021-11-04 16:42:00,1,1, , , ,0.1,11.8,7.6,33.035,25.195
2021-11-04 16:43:00,1,1, , , ,0.2,11.05,7.1,33.09,25.205
2021-11-04 16:44:00,1,1, , , ,0.2,9.25,6.8,32.935,25.185
2021-11-04 16:45:00,1,1, , , ,0.1,11.15,7.0,32.88,25.165
2021-11-04 16:46:00,1,1, , , ,0.2,10.6,7.1,32.64,25.15
2021-11-04 16:47:00,1,1, , , ,0.1,9.75,7.45,32.88,25.12
2021-11-04 16:48:00,1,1, , , ,0.1,12.35,9.75,33.055,25.075
2021-11-04 16:49:00,1,1, , , ,0.2,14.4,10.7,32.82,25.07
2021-11-04 16:50:00,1,1, , , ,0.2,15.25,11.0,32.915,25.065
2021-11-04 16:51:00,1,1, , , ,0.2,13.4,10.3,33.04,25.055
2021-11-04 17:11:00,1,1, , , ,0.2,13.6,7.9,36.57,23.02
2021-11-04 17:12:00,1,1, , , ,0.2,21.0,9.4,38.4,23.06
2021-11-04 17:13:00,1,1, , , ,0.1,25.1,16.6,46.3,23.325
2021-11-04 17:14:00,1,1, , , ,0.1,35.25,17.35,48.73,23.81
2021-11-04 17:15:00,1,1, , , ,0.1,31.8,17.8,51.985,24.21
2021-11-04 17:19:00,1,1, ,0.041,0.029, ,23.2,16.5,36.905,25.495
2021-11-04 17:20:00,1,1, ,0.050,0.035, ,29.6,17.0,38.09,25.81
2021-11-04 17:21:00,1,1, ,0.112,0.042, ,33.45,20.4,42.695,26.07
2021-11-04 17:22:00,1,1, ,0.063,0.039, ,34.05,24.2,43.25,26.215
2021-11-04 17:23:00,1,1, ,0.040,0.027, ,37.25,22.6,38.575,26.315
2021-11-04 17:24:00,1,1, ,0.042,0.033, ,28.95,19.25,34.495,26.36
2021-11-04 17:25:00,1,1, ,0.066,0.035, ,24.95,17.9,33.335,26.37
2021-11-04 17:26:00,1,1, ,0.087,0.048, ,21.05,15.9,32.1,26.345
2021-11-04 17:27:00,1,1, ,0.068,0.054, ,19.55,15.1,32.195,26.335
2021-11-04 17:28:00,1,1, ,0.064,0.040, ,17.75,14.2,31.84,26.275
2021-11-04 17:29:00,1,1, ,0.140,0.105, ,18.9,13.35,31.73,26.2
2021-11-04 17:30:00,1,1, ,0.080,0.043, ,18.65,12.65,31.7,26.145
2021-11-04 17:31:00,1,1, ,0.082,0.048, ,15.45,11.8,31.975,26.105
2021-11-04 17:32:00,1,1, ,0.094,0.070, ,16.1,12.05,31.62,26.075
2021-11-04 17:33:00,1,1, ,0.060,0.041, ,14.75,11.4,31.92,26.05
2021-11-04 17:34:00,1,1, ,0.045,0.041, ,15.35,11.95,32.555,25.96
2021-11-04 17:46:00,1,1, ,0.074,0.043, ,43.3,20.3,57.58,25.43
2021-11-04 17:47:00,1,1, ,0.122,0.044, ,37.5,21.05,62.385,25.655
2021-11-04 17:48:00,1,1, ,0.118,0.054, ,45.3,26.3,68.69,25.99
2021-11-04 17:49:00,1,1, ,0.088,0.047, ,50.9,30.4,72.22,26.275
2021-11-04 17:50:00,1,1, ,0.090,0.047, ,51.5,30.75,74.37,26.525
2021-11-04 17:51:00,1,1, ,0.076,0.043, ,45.65,30.6,75.625,26.72
2021-11-04 17:52:00,1,1, ,0.070,0.047, ,47.15,31.25,76.53,26.965
2021-11-04 17:53:00,1,1, ,0.079,0.053, ,50.35,31.55,76.875,27.175
2021-11-04 17:54:00,1,1, ,0.062,0.035, ,73.25,33.65,77.59,27.395
2021-11-04 17:55:00,1,1, ,0.042,0.032, ,90.5,38.1,73.54,27.51
2021-11-04 17:56:00,1,1, ,0.070,0.042, ,79.2,32.5,70.16,27.71
2021-11-04 17:57:00,1,1, ,0.039,0.032, ,85.15,36.25,69.515,27.86
2021-11-04 17:58:00,1,1, ,0.079,0.060, ,78.25,39.85,68.215,28.0
2021-11-04 17:59:00,1,1, ,0.091,0.058, ,57.6,31.85,66.745,28.18
2021-11-04 18:00:00,1,1, ,0.060,0.034, ,40.85,26.3,65.385,28.345
2021-11-04 18:01:00,1,1, ,0.093,0.049, ,51.6,29.1,64.995,28.495
2021-11-04 18:02:00,1,1, ,0.095,0.050, ,47.55,29.4,64.28,28.64
2021-11-04 18:03:00,1,1, ,0.101,0.043, ,67.35,42.25,63.805,28.755
2021-11-04 18:04:00,1,1, ,0.125,0.045, ,93.2,50.85,60.595,28.88
2021-11-04 18:05:00,1,1, ,0.115,0.057, ,67.35,39.35,42.795,28.695
2021-11-04 18:06:00,1,1, ,0.115,0.048, ,58.5,34.2,36.995,28.415
2021-11-04 18:07:00,1,1, ,0.129,0.054, ,41.85,30.0,34.975,28.195
2021-11-04 18:08:00,1,1, ,0.135,0.056, ,36.35,27.3,33.715,28.0
2021-11-04 18:09:00,1,1, ,0.085,0.047, ,36.85,25.2,33.425,27.815
2021-11-04 18:10:00,1,1, ,0.131,0.051, ,43.85,23.4,34.01,27.625
2021-11-04 18:11:00,1,1, ,0.125,0.052, ,41.95,24.85,34.615,27.485
2021-11-04 18:12:00,1,1, ,0.044,0.033, ,50.4,28.1,35.745,27.425
2021-11-04 18:13:00,1,1, ,0.055,0.034, ,95.4,35.75,48.1,27.505
2021-11-04 18:14:00,1,1, ,0.063,0.039, ,87.85,37.15,64.625,27.785
2021-11-04 18:15:00,1,1, ,0.034,0.033, ,76.8,35.3,66.055,27.97
2021-11-04 18:16:00,1,1, ,0.042,0.034, ,110.25,37.95,66.755,28.155
2021-11-04 18:17:00,1,1, ,0.037,0.031, ,46.95,27.6,66.44,28.255
2021-11-04 18:18:00,1,1, ,0.045,0.035, ,122.55,29.15,66.03,28.39
2021-11-04 18:19:00,1,1, ,0.059,0.044, ,112.6,27.85,49.73,28.18
2021-11-04 18:20:00,1,1, ,0.067,0.058, ,67.2,24.85,52.53,28.08
2021-11-04 18:21:00,1,1, ,0.084,0.050, ,33.9,23.85,57.37,28.1
2021-11-04 18:22:00,1,1, ,0.072,0.056, ,94.7,26.75,51.56,27.935
2021-11-04 18:23:00,1,1, ,0.076,0.060, ,79.2,24.55,43.625,27.6
2021-11-04 18:24:00,1,1, ,0.057,0.039, ,47.65,21.6,40.72,27.3
2021-11-04 18:25:00,1,1, ,0.093,0.074, ,34.05,19.5,38.115,27.025
2021-11-04 18:26:00,1,1, ,0.073,0.062, ,27.55,18.95,37.045,26.825
2021-11-04 18:27:00,1,1, ,0.107,0.063, ,25.75,17.9,36.95,26.605
2021-11-04 18:28:00,1,1, ,0.079,0.051, ,27.1,18.0,36.65,26.52
2021-11-04 18:29:00,1,1, ,0.077,0.050, ,24.4,17.25,35.7,26.52
2021-11-04 18:30:00,1,1, ,0.086,0.061, ,25.05,17.3,35.77,26.35
2021-11-04 18:31:00,1,1, ,0.072,0.046, ,26.25,17.25,35.78,26.24
2021-11-04 18:32:00,1,1, ,0.096,0.050, ,24.35,17.55,35.61,26.115
2021-11-04 18:33:00,1,1, ,0.152,0.091, ,27.45,17.1,35.335,26.01
2021-11-04 18:34:00,1,1, ,0.100,0.064, ,22.05,15.75,35.46,25.91
2021-11-04 18:35:00,1,1, ,0.110,0.060, ,21.15,15.55,35.56,25.82
2021-11-04 18:36:00,1,1, ,0.084,0.053, ,18.4,15.0,35.19,25.79
2021-11-04 18:37:00,1,1, ,0.070,0.047, ,17.65,13.95,34.845,25.725
2021-11-04 18:38:00,1,1, ,0.067,0.050, ,15.75,13.3,35.37,25.65
2021-11-04 18:39:00,1,1, ,0.078,0.062, ,20.65,13.45,34.925,25.605
2021-11-04 18:40:00,1,1, ,0.105,0.079, ,20.05,12.8,34.81,25.565
2021-11-04 18:41:00,1,1, ,0.092,0.083, ,16.05,12.25,34.565,25.5
2021-11-04 18:42:00,1,1, ,0.100,0.080, ,15.0,12.4,34.455,25.42
2021-11-04 18:43:00,1,1, ,0.081,0.072, ,14.95,12.15,34.215,25.315
2021-11-04 18:44:00,1,1, ,0.083,0.074, ,17.25,12.45,34.69,25.19
2021-11-04 18:45:00,1,1, ,0.087,0.073, ,20.6,13.2,34.97,25.165
2021-11-04 18:46:00,1,1, ,0.105,0.086, ,17.85,13.35,34.39,25.165
2021-11-04 18:47:00,1,1, ,0.115,0.098, ,17.75,13.75,34.49,25.14
2021-11-04 18:48:00,1,1, ,0.110,0.090, ,20.9,14.5,34.865,25.065
2021-11-04 18:49:00,1,1, ,0.104,0.102, ,17.9,13.95,34.765,25.04
2021-11-04 18:50:00,1,1, ,0.115,0.115, ,20.2,14.6,35.05,24.995
2021-11-04 18:51:00,1,1, ,0.175,0.173, ,21.55,15.0,35.24,24.93
2021-11-04 18:52:00,1,1, ,0.119,0.111, ,22.65,15.5,35.13,24.895
2021-11-04 18:53:00,1,1, ,0.144,0.146, ,18.55,15.5,35.275,24.91
2021-11-04 18:54:00,1,1, ,0.173,0.174, ,25.3,16.9,35.265,24.915
2021-11-04 18:55:00,1,1, ,0.154,0.142, ,98.05,51.25,45.775,25.01
2021-11-04 20:02:00,1,1,5.29, , , ,246.75,163.95,57.135,27.12
2021-11-04 20:03:00,1,1,2.90, , , ,204.3,143.2,45.485,27.06
2021-11-04 20:04:00,1,1,2.33, , , ,168.75,133.55,40.585,27.05
2021-11-04 20:05:00,1,1,0.00, , , ,143.45,123.15,38.045,27.08
2021-11-04 20:06:00,1,1,0.51, , , ,128.45,112.15,36.655,27.06
2021-11-04 20:07:00,1,1,1.58, , , ,118.45,105.65,35.975,27.04
2021-11-04 20:08:00,1,1,2.78, , , ,117.65,98.25,35.055,27.01
2021-11-04 20:09:00,1,1,2.26, , , ,105.25,92.9,34.74,26.975
2021-11-04 20:10:00,1,1,6.37, , , ,128.05,95.1,38.49,26.935
2021-11-04 20:11:00,1,1,5.89, , , ,141.35,111.9,44.47,26.965
2021-11-04 20:12:00,1,1,8.19, , , ,191.0,126.1,42.115,26.98
2021-11-04 20:13:00,1,1,6.72, , , ,157.05,119.4,36.775,26.925
2021-11-04 20:14:00,1,1,2.66, , , ,135.65,110.4,35.285,26.825
2021-11-04 20:15:00,1,1,3.77, , , ,143.4,106.7,39.17,26.77
2021-11-04 20:16:00,1,1,7.30, , , ,154.6,114.8,39.505,26.795
2021-11-04 20:17:00,1,1,9.05, , , ,121.3,104.5,32.73,26.685
2021-11-04 20:18:00,1,1,3.70, , , ,108.5,96.65,30.74,26.535
2021-11-04 20:19:00,1,1,3.55, , , ,103.45,92.45,30.65,26.505
2021-11-04 20:20:00,1,1,5.18, , , ,96.0,86.05,30.65,26.315
2021-11-04 20:21:00,1,1,5.10, , , ,154.35,102.85,43.965,26.3
2021-11-04 20:22:00,1,1,4.56, , , ,142.8,102.9,37.46,26.225
2021-11-04 20:23:00,1,1,2.60, , , ,127.85,95.75,36.19,26.125
2021-11-04 20:24:00,1,1,2.46, , , ,111.35,86.85,36.295,26.11
2021-11-04 20:25:00,1,1,6.12, , , ,128.65,105.3,38.67,26.09
2021-11-04 20:26:00,1,1,5.85, , , ,152.55,132.1,37.835,26.03
2021-11-04 20:27:00,1,1,4.96, , , ,140.55,125.15,35.94,25.955
2021-11-04 20:28:00,1,1,5.94, , , ,131.1,117.35,34.83,25.935
2021-11-04 20:29:00,1,1,8.16, , , ,120.95,108.85,33.8,25.91
2021-11-04 20:30:00,1,1,3.47, , , ,113.15,101.95,33.64,25.9
2021-11-04 20:31:00,1,1,7.18, , , ,107.8,97.3,33.68,25.885
2021-11-04 20:32:00,1,1,7.43, , , ,101.55,91.45,32.99,25.815
2021-11-04 20:33:00,1,1,5.69, , , ,98.6,89.25,33.01,25.745
2021-11-04 20:34:00,1,1,3.94, , , ,108.05,97.0,32.99,25.73
2021-11-04 20:35:00,1,1,5.36, , , ,106.8,95.5,33.125,25.695
2021-11-04 20:36:00,1,1,4.65, , , ,106.25,95.55,33.0,25.62
2021-11-04 20:37:00,1,1,7.14, , , ,111.5,100.4,32.93,25.59
2021-11-04 20:38:00,1,1,11.61, , , ,109.0,98.2,32.95,25.55
2021-11-04 20:39:00,1,1,6.00, , , ,104.55,94.05,32.875,25.51
2021-11-04 20:40:00,1,1,5.24, , , ,100.7,90.75,32.815,25.475
2021-11-04 20:41:00,1,1,4.83, , , ,96.5,86.7,32.89,25.4
2021-11-04 20:42:00,1,1,6.05, , , ,108.9,87.4,32.675,25.375
2021-11-04 20:43:00,1,1,5.23, , , ,223.0,143.45,48.86,25.41
2021-11-04 20:44:00,1,1,6.06, , , ,247.4,146.9,50.88,25.4
2021-11-04 20:45:00,1,1,4.05, , , ,233.5,143.25,49.945,25.4
2021-11-04 20:46:00,1,1,4.50, , , ,224.55,139.75,49.01,25.445
2021-11-04 20:47:00,1,1,3.45, , , ,202.2,137.55,48.27,25.49
2021-11-04 20:48:00,1,1,3.97, , , ,198.15,135.3,47.62,25.545
2021-11-04 20:49:00,1,1,7.04, , , ,181.7,133.1,47.13,25.595
2021-11-04 20:50:00,1,1,3.74, , , ,172.25,129.2,46.685,25.66
2021-11-04 20:51:00,1,1,2.25, , , ,170.45,127.55,46.475,25.725
2021-11-04 20:52:00,1,1,3.83, , , ,191.75,153.15,60.81,26.07
2021-11-04 20:53:00,1,1,2.26, , , ,270.0,188.15,66.225,26.44
2021-11-04 20:54:00,1,1,2.22, , , ,233.7,178.35,56.345,26.53
2021-11-04 20:55:00,1,1,1.78, , , ,175.05,142.0,41.785,26.525
2021-11-04 20:56:00,1,1,1.70, , , ,157.7,135.1,39.54,26.52
2021-11-04 20:59:00,1,1,7.96, , , ,114.6,102.1,35.08,26.13
2021-11-04 21:00:00,1,1,6.73, , , ,108.55,97.0,35.065,26.045
2021-11-04 21:01:00,1,1,7.51, , , ,106.1,92.0,34.99,25.925
2021-11-04 21:02:00,1,1,5.93, , , ,95.6,85.2,33.885,25.77
2021-11-04 21:03:00,1,1,3.64, , , ,88.05,79.0,34.215,25.69
2021-11-04 21:04:00,1,1,2.87, , , ,82.9,74.6,33.96,25.61
2021-11-04 21:05:00,1,1,1.39, , , ,78.7,70.65,33.635,25.545
2021-11-04 21:06:00,1,1,0.50, , , ,73.1,65.8,34.125,25.505
2021-11-04 21:07:00,1,1,3.04, , , ,71.1,63.8,33.36,25.46
2021-11-04 21:08:00,1,1,2.03, , , ,68.2,60.05,33.72,25.41
2021-11-04 21:09:00,1,1,3.47, , , ,64.45,57.85,33.695,25.33
2021-11-04 21:10:00,1,1,4.15, , , ,61.45,55.25,33.57,25.25
2021-11-04 21:11:00,1,1,3.27, , , ,59.6,53.65,33.23,25.2
2021-11-04 21:12:00,1,1,5.81, , , ,57.1,51.55,33.41,25.16
2021-11-04 21:13:00,1,1,4.86, , , ,54.9,49.55,33.465,25.145
2021-11-04 21:14:00,1,1,5.93, , , ,52.8,47.6,33.29,25.025
2021-11-04 21:15:00,1,1,5.88, , , ,50.0,45.2,33.15,24.925
2021-11-04 21:16:00,1,1,8.87, , , ,48.15,43.4,33.08,24.885
2021-11-04 21:17:00,1,1,7.28, , , ,46.4,41.75,33.375,24.815
2021-11-04 21:18:00,1,1,8.07, , , ,44.55,40.3,33.53,24.79
2021-11-04 21:19:00,1,1,6.71, , , ,44.3,40.05,33.1,24.745
2021-11-04 21:20:00,1,1,11.43, , , ,44.55,40.3,33.22,24.705
2021-11-04 21:21:00,1,1,13.95, , , ,41.55,37.65,33.44,24.675
2021-11-04 21:22:00,1,1,14.91, , , ,42.25,38.05,33.705,24.66
2021-11-04 21:23:00,1,1,8.78, , , ,41.75,37.35,34.33,24.66
2021-11-04 21:24:00,1,1,5.31, , , ,47.35,35.65,34.05,24.635
2021-11-04 21:25:00,1,1,6.18, , , ,38.0,34.1,33.825,24.62
2021-11-04 21:26:00,1,1,4.54, , , ,36.7,33.05,33.845,24.55
2021-11-04 21:27:00,1,1,5.04, , , ,36.9,33.35,34.085,24.475
2021-11-04 21:28:00,1,1,2.72, , , ,39.0,35.15,34.365,24.44
2021-11-04 21:29:00,1,1,2.19, , , ,40.0,35.85,34.11,24.4
2021-11-04 21:30:00,1,1,5.39, , , ,38.0,34.1,34.24,24.35
2021-11-04 21:31:00,1,1,4.08, , , ,36.9,33.15,34.175,24.29
2021-11-04 21:32:00,1,1,4.44, , , ,36.95,33.3,34.2,24.25
2021-11-04 21:33:00,1,1,2.91, , , ,35.65,32.05,34.435,24.19
2021-11-04 21:34:00,1,1,2.01, , , ,34.95,31.65,34.405,24.135
2021-11-04 21:35:00,1,1,2.36, , , ,35.35,31.75,34.415,24.065
2021-11-04 21:36:00,1,1,1.72, , , ,35.45,31.75,34.51,24.045
2021-11-04 21:37:00,1,1,2.81, , , ,36.9,33.05,34.645,24.035
2021-11-04 21:38:00,1,1,2.73, , , ,37.75,33.95,34.52,24.02
2021-11-04 21:39:00,1,1,2.10, , , ,37.4,33.7,34.74,23.995
2021-11-04 21:40:00,1,1,2.23, , , ,38.0,34.1,34.62,23.96
2021-11-04 21:41:00,1,1,2.86, , , ,39.75,35.6,34.73,23.885
2021-11-04 21:42:00,1,1,2.54, , , ,41.2,36.9,34.715,23.765
2021-11-04 21:43:00,1,1,2.51, , , ,42.0,37.75,34.685,23.73
2021-11-04 21:44:00,1,1,2.58, , , ,43.0,38.65,34.815,23.73
2021-11-04 21:45:00,1,1,3.84, , , ,42.25,38.0,34.685,23.66
2021-11-04 21:46:00,1,1,3.80, , , ,41.55,37.25,34.93,23.625
2021-11-04 21:47:00,1,1,3.26, , , ,41.7,37.45,35.29,23.69
