created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),CO_1,SO2_1,CO_2,SO2_2,Temperature,RH,Pressure
2021-11-04 15:11:00,1,1, , , ,0.1,-0.842,-103.579,-0.842,3.895,30.642,50.553,942.211
2021-11-04 15:12:00,1,1, , , ,0.1,0.0,16.0,0.053,3.211,30.425,51.226,942.172
2021-11-04 15:13:00,1,1, , , ,0.1,0.0,16.889,0.0,3.278,30.752,50.641,942.169
2021-11-04 15:14:00,1,1, , , ,0.1,0.0,17.684,0.105,1.579,30.047,51.875,942.068
2021-11-04 15:15:00,1,1, , , ,0.1,0.0,16.0,0.0,2.053,29.852,53.057,943.03
2021-11-04 15:16:00,1,1, , , ,0.1,0.0,16.0,-0.158,3.053,30.802,51.9,944.072
2021-11-04 15:17:00,1,1, , , ,0.1,0.0,16.0,-0.053,2.842,30.99,50.672,944.11
2021-11-04 15:18:00,1,1, , , ,0.1,0.0,16.0,0.0,2.611,29.943,53.374,944.505
2021-11-04 15:19:00,1,1, , , ,0.1,0.0,16.842,0.158,1.737,29.982,52.981,945.071
2021-11-04 15:20:00,1,1, , , ,0.1,0.0,16.842,0.053,2.053,29.986,52.913,944.66
2021-11-04 15:21:00,1,1, , , ,0.1,0.0,17.684,0.0,2.105,30.033,53.035,944.818
2021-11-04 15:22:00,1,1, , , ,0.0,0.0,16.0,0.056,2.556,29.899,53.914,945.108
2021-11-04 15:23:00,1,1, , , ,0.0,0.0,16.0,0.0,1.684,29.162,55.707,945.204
2021-11-04 15:24:00,1,1, , , ,0.0,0.0,16.889,0.111,1.556,29.359,55.343,944.305
2021-11-04 15:25:00,1,1, , , ,0.1,0.0,16.0,0.154,1.692,29.758,53.531,943.617
2021-11-04 15:26:00,1,1, , , ,0.0,0.0,16.0,0.105,2.684,30.147,52.608,944.578
2021-11-04 15:27:00,1,1, , , ,0.0,0.0,16.0,-0.056,2.722,30.652,51.516,944.033
2021-11-04 15:28:00,1,1, , , ,0.1,0.0,15.158,0.158,2.474,29.78,52.84,942.325
2021-11-04 15:29:00,1,1, , , ,0.1,0.0,21.0,0.062,1.875,29.123,53.885,941.834
2021-11-04 15:30:00,1,1, , , ,0.1,0.0,16.0,-0.059,1.176,29.529,53.009,942.773
2021-11-04 15:31:00,1,1, , , ,0.1,0.0,16.0,-0.056,2.333,31.178,49.613,944.912
2021-11-04 15:32:00,1,1, , , ,0.0,0.0,16.0,-0.167,5.111,31.077,49.165,943.625
2021-11-04 15:33:00,1,1, , , ,0.0,0.0,16.0,-0.053,2.632,29.726,52.081,942.64
2021-11-04 15:34:00,1,1, , , ,0.1,0.0,16.0,0.0,2.263,30.107,51.625,942.577
2021-11-04 15:35:00,1,1, , , ,0.1,0.0,16.0,-0.105,2.684,31.434,49.221,943.052
2021-11-04 15:36:00,1,1, , , ,0.1,0.0,16.0,-0.368,4.263,33.446,45.326,943.595
2021-11-04 15:37:00,1,1, , , ,0.1,0.0,16.0,-0.368,3.053,36.016,40.662,943.825
2021-11-04 15:38:00,1,1, , , ,0.1,0.0,16.0,-0.211,2.421,34.699,42.513,944.422
2021-11-04 15:39:00,1,1, , , ,0.1,0.0,16.0,0.053,0.263,31.651,48.339,943.69
2021-11-04 15:40:00,1,1, , , ,0.1,0.0,16.0,0.056,1.278,30.569,50.352,942.694
2021-11-04 15:41:00,1,1, , , ,0.1,0.0,16.0,0.053,0.316,30.292,50.994,942.628
2021-11-04 15:42:00,1,1, , , ,0.1,0.0,16.941,0.0,0.824,30.378,50.766,942.346
2021-11-04 15:43:00,1,1, , , ,0.1,0.0,16.8,0.25,1.45,30.159,51.183,942.625
2021-11-04 15:44:00,1,1, , , ,0.1,0.0,16.0,0.111,0.944,29.919,51.655,942.312
2021-11-04 15:45:00,1,1, , , ,0.0,0.0,16.889,0.0,0.667,29.279,53.467,942.646
2021-11-04 15:46:00,1,1, , , ,0.0,0.0,16.0,0.125,1.75,29.362,53.662,943.908
2021-11-04 15:47:00,1,1, , , ,0.0,0.0,16.0,-0.1,2.15,29.674,53.376,944.663
2021-11-04 15:48:00,1,1, , , ,0.1,0.0,16.0,0.062,2.312,29.732,53.355,945.213
2021-11-04 15:49:00,1,1, , , ,0.1,0.0,16.0,0.158,2.737,29.742,53.368,945.02
2021-11-04 15:50:00,1,1, , , ,0.1,0.0,16.0,0.188,3.25,29.928,52.865,945.187
2021-11-04 15:51:00,1,1, , , ,0.1,0.0,-19.556,0.0,2.944,30.079,52.703,944.823
2021-11-04 15:52:00,1,1, , , ,0.1,0.0,16.842,0.211,3.105,30.142,52.939,944.89
2021-11-04 15:53:00,1,1, , , ,0.1,0.0,16.0,0.0,2.722,30.247,52.51,945.833
2021-11-04 15:54:00,1,1, , , ,0.1,0.0,16.0,-0.211,3.368,30.631,51.731,945.774
2021-11-04 15:55:00,1,1, , , ,0.1,0.0,16.0,-0.167,3.556,30.6,51.363,945.434
2021-11-04 15:56:00,1,1, , , ,0.1,0.0,16.0,-0.053,2.053,30.421,51.769,945.909
2021-11-04 15:57:00,1,1, , , ,0.1,0.0,16.0,-0.222,2.278,30.764,50.339,946.387
2021-11-04 15:58:00,1,1, , , ,0.1,0.0,16.0,-0.105,2.579,31.598,48.71,947.04
2021-11-04 15:59:00,1,1, , , ,0.3,-0.842,-26.947,-0.526,2.579,32.431,47.182,947.206
2021-11-04 16:00:00,1,1, , , ,0.1,0.0,16.0,0.056,3.111,32.001,47.6,947.47
2021-11-04 16:01:00,1,1, , , ,0.2,0.0,-16.842,0.053,2.316,31.521,48.618,947.844
2021-11-04 16:02:00,1,1, , , ,0.1,0.0,16.842,-0.053,1.947,30.367,50.945,947.99
2021-11-04 16:03:00,1,1, , , ,0.1,0.0,21.6,-0.05,1.45,30.251,51.62,948.256
2021-11-04 16:04:00,1,1, , , ,0.1,0.0,16.889,0.167,1.444,29.994,51.918,948.086
2021-11-04 16:05:00,1,1, , , ,0.2,0.0,14.222,0.0,1.833,29.973,52.419,947.895
2021-11-04 16:06:00,1,1, , , ,0.1,0.0,18.667,-0.167,1.778,29.97,52.943,947.258
2021-11-04 16:07:00,1,1, , , ,0.1,0.0,22.0,-0.125,2.125,29.792,53.542,947.18
2021-11-04 16:08:00,1,1, , , ,0.2,0.0,16.0,-0.059,2.118,29.608,53.913,947.307
2021-11-04 16:09:00,1,1, , , ,0.2,0.0,16.0,-0.056,2.833,29.913,53.366,947.042
2021-11-04 16:10:00,1,1, , , ,0.2,0.0,17.6,-0.05,2.7,29.994,52.946,947.217
2021-11-04 16:11:00,1,1, , , ,0.4,0.0,16.0,-0.211,3.263,30.131,52.426,947.485
2021-11-04 16:12:00,1,1, , , ,0.2,0.0,16.0,0.0,2.789,30.246,52.12,947.495
2021-11-04 16:13:00,1,1, , , ,0.2,0.0,16.0,-0.105,4.105,30.664,51.201,947.572
2021-11-04 16:14:00,1,1, , , ,0.2,0.0,16.0,0.0,5.526,30.966,50.465,947.648
2021-11-04 16:15:00,1,1, , , ,0.1,0.0,16.0,-0.167,6.0,31.247,49.869,947.71
2021-11-04 16:16:00,1,1, , , ,0.2,0.0,16.0,-0.056,3.278,31.216,49.545,947.84
2021-11-04 16:17:00,1,1, , , ,0.2,0.0,16.0,-0.105,2.684,31.067,49.664,947.812
2021-11-04 16:18:00,1,1, , , ,0.2,0.0,16.0,0.056,2.167,30.606,50.688,947.881
2021-11-04 16:19:00,1,1, , , ,0.9,31028.211,16.0,441.895,2.842,30.783,50.694,948.098
2021-11-04 16:20:00,1,1, , , ,0.2,31166.316,16.0,269.526,1.842,30.572,50.572,948.08
2021-11-04 16:21:00,1,1, , , ,0.1,26840.0,16.889,157.389,2.056,30.189,51.211,947.868
2021-11-04 16:22:00,1,1, , , ,0.1,23962.947,16.0,99.316,2.316,29.913,51.839,948.255
2021-11-04 16:23:00,1,1, , , ,0.1,21994.667,16.0,67.667,2.333,29.847,52.366,948.652
2021-11-04 16:24:00,1,1, , , ,0.1,20492.632,16.0,48.737,2.368,29.789,52.374,948.886
2021-11-04 16:25:00,1,1, , , ,0.1,19269.053,16.0,38.632,2.421,29.583,52.623,948.547
2021-11-04 16:26:00,1,1, , , ,0.1,18158.316,16.0,32.263,2.316,29.076,53.583,948.177
2021-11-04 16:27:00,1,1, , , ,0.2,17108.211,16.0,26.368,1.684,28.867,54.605,948.843
2021-11-04 16:28:00,1,1, , , ,0.1,16480.0,16.0,22.632,1.684,29.139,54.052,948.866
2021-11-04 16:29:00,1,1, , , ,0.1,16029.474,16.0,20.947,2.526,29.334,53.836,948.688
2021-11-04 16:30:00,1,1, , , ,0.1,15614.0,16.0,20.438,2.938,29.246,54.293,948.384
2021-11-04 16:31:00,1,1, , , ,0.1,15147.789,16.0,20.316,2.737,29.118,55.169,948.345
2021-11-04 16:32:00,1,1, , , ,0.2,14599.0,16.0,18.5,2.062,28.545,56.587,948.343
2021-11-04 16:33:00,1,1, , , ,0.2,13992.421,16.842,16.211,1.368,28.303,56.725,948.26
2021-11-04 16:34:00,1,1, , , ,0.1,13656.0,16.0,15.056,1.667,28.335,56.844,948.99
2021-11-04 16:35:00,1,1, , , ,0.1,13435.294,16.0,15.118,1.824,28.442,56.933,949.177
2021-11-04 16:36:00,1,1, , , ,0.1,13162.947,16.842,14.526,1.947,28.385,57.097,949.054
2021-11-04 16:37:00,1,1, , , ,0.1,12912.0,16.0,15.053,1.842,28.422,56.853,948.794
2021-11-04 16:38:00,1,1, , , ,0.1,12703.0,16.0,14.0,1.812,28.507,56.5,948.433
2021-11-04 16:39:00,1,1, , , ,0.1,12601.778,-19.556,14.333,2.167,28.716,55.801,947.917
2021-11-04 16:40:00,1,1, , , ,0.1,12485.053,16.0,14.0,2.158,28.701,55.748,948.366
2021-11-04 16:41:00,1,1, , , ,0.1,12364.444,16.0,14.333,2.333,28.761,55.787,949.353
2021-11-04 16:42:00,1,1, , , ,0.1,12113.778,16.0,13.889,2.167,28.303,57.426,949.247
2021-11-04 16:43:00,1,1, , , ,0.2,11788.444,16.0,13.389,2.056,28.098,58.092,949.337
2021-11-04 16:44:00,1,1, , , ,0.2,11607.111,16.0,12.611,2.167,28.227,57.509,950.006
2021-11-04 16:45:00,1,1, , , ,0.1,11611.789,18.526,14.053,2.474,28.572,56.587,950.204
2021-11-04 16:46:00,1,1, , , ,0.2,11624.0,-57.778,14.333,2.722,28.708,56.349,949.924
2021-11-04 16:47:00,1,1, , , ,0.1,11570.667,-24.889,16.278,2.944,28.818,56.391,949.232
2021-11-04 16:48:00,1,1, , , ,0.1,11504.842,16.0,17.368,2.842,28.883,56.39,950.467
2021-11-04 16:49:00,1,1, , , ,0.2,11420.444,16.0,19.722,2.778,28.982,56.289,950.365
2021-11-04 16:50:00,1,1, , , ,0.2,11338.667,-18.667,19.611,2.556,28.898,56.38,949.17
2021-11-04 16:51:00,1,1, , , ,0.2,11206.4,17.067,18.867,2.6,28.782,56.857,949.298
2021-11-04 16:52:00,1,1, , , ,0.2,11100.8,16.0,17.6,2.2,28.722,57.245,949.227
2021-11-04 17:11:00,1,1, , , ,0.2,9213.091,16.0,11.636,2.091,27.529,62.34,952.17
2021-11-04 17:12:00,1,1, , , ,0.2,9136.0,16.0,11.895,2.053,27.553,61.971,952.169
2021-11-04 17:13:00,1,1, , , ,0.1,9064.0,16.0,11.611,2.056,27.628,61.062,952.164
2021-11-04 17:14:00,1,1, , , ,0.1,9013.053,21.053,21.316,2.842,27.641,61.628,952.161
2021-11-04 17:15:00,1,1, , , ,0.1,8984.0,16.0,14.85,2.25,27.679,61.856,952.121
2021-11-04 17:19:00,1,1, ,0.041,0.029, ,8972.444,16.0,11.667,2.056,27.879,60.824,953.389
2021-11-04 17:20:00,1,1, ,0.050,0.035, ,8945.684,16.0,12.0,1.947,27.924,60.804,953.47
2021-11-04 17:21:00,1,1, ,0.112,0.042, ,8917.895,16.0,11.842,2.211,28.063,60.475,953.56
2021-11-04 17:22:00,1,1, ,0.063,0.039, ,8876.8,16.0,12.0,2.25,28.111,60.196,953.469
2021-11-04 17:23:00,1,1, ,0.040,0.027, ,8794.667,16.0,11.667,1.944,27.769,60.991,953.575
2021-11-04 17:24:00,1,1, ,0.042,0.033, ,8771.556,14.222,11.0,1.944,27.851,60.626,953.728
2021-11-04 17:25:00,1,1, ,0.066,0.035, ,8762.947,19.368,10.579,2.263,27.957,60.351,954.232
2021-11-04 17:26:00,1,1, ,0.087,0.048, ,8764.444,15.111,11.611,2.556,28.16,60.001,954.555
2021-11-04 17:27:00,1,1, ,0.068,0.054, ,8812.632,16.842,11.842,1.842,28.055,60.654,954.828
2021-11-04 17:28:00,1,1, ,0.064,0.040, ,8723.765,17.882,10.706,1.647,27.717,62.084,955.577
2021-11-04 17:29:00,1,1, ,0.140,0.105, ,8560.889,-16.889,10.222,1.667,27.547,62.775,955.638
2021-11-04 17:30:00,1,1, ,0.080,0.043, ,8513.684,16.842,10.211,1.789,27.73,61.756,955.722
2021-11-04 17:31:00,1,1, ,0.082,0.048, ,8527.158,16.842,10.316,2.0,27.847,61.19,955.618
2021-11-04 17:32:00,1,1, ,0.094,0.070, ,8500.8,16.0,10.25,1.65,27.821,61.269,954.933
2021-11-04 17:33:00,1,1, ,0.060,0.041, ,8464.889,17.778,9.944,2.111,27.766,61.826,954.694
2021-11-04 17:34:00,1,1, ,0.045,0.041, ,8425.263,16.0,12.316,2.789,27.889,61.625,954.414
2021-11-04 17:35:00,1,1, ,0.071,0.047, ,8411.2,16.0,14.4,2.7,27.975,61.423,954.351
2021-11-04 17:56:00,1,1, ,0.070,0.042, ,7301.333,16.0,9.133,1.8,27.138,64.597,954.527
2021-11-04 17:57:00,1,1, ,0.039,0.032, ,7247.158,16.842,9.526,1.474,27.012,64.587,954.507
2021-11-04 17:58:00,1,1, ,0.079,0.060, ,7205.6,16.0,9.55,1.95,26.907,64.934,953.734
2021-11-04 17:59:00,1,1, ,0.091,0.058, ,7296.889,16.0,9.5,2.556,27.047,64.366,952.753
2021-11-04 18:00:00,1,1, ,0.060,0.034, ,7404.8,16.0,9.3,1.8,26.948,64.247,951.554
2021-11-04 18:01:00,1,1, ,0.093,0.049, ,7448.421,16.0,8.263,2.105,27.131,64.054,952.117
2021-11-04 18:02:00,1,1, ,0.095,0.050, ,7500.8,17.6,8.1,2.75,27.198,63.749,951.816
2021-11-04 18:03:00,1,1, ,0.101,0.043, ,7535.158,22.737,7.632,3.526,27.334,63.383,951.586
2021-11-04 18:04:00,1,1, ,0.125,0.045, ,7596.632,19.368,8.684,2.632,27.488,62.73,951.667
2021-11-04 18:05:00,1,1, ,0.115,0.057, ,7639.111,16.0,7.889,3.111,27.512,62.524,951.187
2021-11-04 18:06:00,1,1, ,0.115,0.048, ,7648.0,16.0,9.1,3.4,27.528,62.533,950.825
2021-11-04 18:07:00,1,1, ,0.129,0.054, ,7640.0,16.0,10.944,3.056,27.514,62.599,950.717
2021-11-04 18:08:00,1,1, ,0.135,0.056, ,7579.789,16.842,10.684,2.368,27.277,63.114,949.914
2021-11-04 18:09:00,1,1, ,0.085,0.047, ,7471.158,16.0,8.684,1.895,27.078,63.737,950.136
2021-11-04 18:10:00,1,1, ,0.131,0.051, ,7330.4,16.0,8.05,1.3,26.933,64.296,950.359
2021-11-04 18:11:00,1,1, ,0.125,0.052, ,7202.526,16.842,7.632,1.474,26.904,64.483,950.425
2021-11-04 18:12:00,1,1, ,0.044,0.033, ,7141.333,17.778,7.667,1.556,26.849,64.594,950.559
2021-11-04 18:13:00,1,1, ,0.055,0.034, ,7055.158,17.684,7.368,1.684,26.811,64.568,950.566
2021-11-04 18:14:00,1,1, ,0.063,0.039, ,6937.263,16.842,6.684,1.211,26.642,65.347,950.579
2021-11-04 18:15:00,1,1, ,0.034,0.033, ,6832.0,16.842,6.368,1.421,26.535,65.773,950.579
2021-11-04 18:16:00,1,1, ,0.042,0.034, ,6759.579,16.0,6.053,1.842,26.523,66.283,950.599
2021-11-04 18:17:00,1,1, ,0.037,0.031, ,6683.294,16.941,5.824,1.235,26.401,66.931,950.577
2021-11-04 18:18:00,1,1, ,0.045,0.035, ,6560.842,16.842,4.737,1.105,26.318,67.441,950.567
2021-11-04 18:19:00,1,1, ,0.059,0.044, ,6538.667,23.111,6.889,1.5,26.391,66.353,950.37
2021-11-04 18:20:00,1,1, ,0.067,0.058, ,6742.737,16.0,5.579,1.632,26.51,65.766,951.042
2021-11-04 18:21:00,1,1, ,0.084,0.050, ,377.778,16.0,5.222,1.778,26.443,65.889,951.011
2021-11-04 18:22:00,1,1, ,0.072,0.056, ,0.0,16.0,5.556,1.5,26.454,65.777,950.892
2021-11-04 18:23:00,1,1, ,0.076,0.060, ,0.0,19.368,6.579,2.0,26.676,65.389,950.58
2021-11-04 18:24:00,1,1, ,0.057,0.039, ,-0.842,18.526,8.368,2.579,26.943,64.714,950.613
2021-11-04 18:25:00,1,1, ,0.093,0.074, ,0.0,18.667,7.556,2.444,26.962,64.819,951.489
2021-11-04 18:26:00,1,1, ,0.073,0.062, ,2288.0,16.889,10.222,2.444,26.934,65.15,952.099
2021-11-04 18:27:00,1,1, ,0.107,0.063, ,13817.263,18.526,12.211,2.158,26.361,66.931,951.257
2021-11-04 18:28:00,1,1, ,0.079,0.051, ,7945.263,23.579,7.632,2.0,26.3,67.227,951.485
2021-11-04 18:29:00,1,1, ,0.077,0.050, ,6339.368,21.895,9.684,1.474,26.097,68.017,951.85
2021-11-04 18:30:00,1,1, ,0.086,0.061, ,5647.158,21.053,5.526,1.211,26.144,67.846,951.283
2021-11-04 18:31:00,1,1, ,0.072,0.046, ,5309.474,16.0,5.211,1.842,26.097,67.918,952.044
2021-11-04 18:32:00,1,1, ,0.096,0.050, ,5168.0,17.684,9.579,2.526,26.34,67.099,952.036
2021-11-04 18:33:00,1,1, ,0.152,0.091, ,4746.947,18.526,9.684,2.316,26.639,66.091,951.442
2021-11-04 18:34:00,1,1, ,0.100,0.064, ,4782.222,17.778,9.278,1.778,26.771,65.444,951.06
2021-11-04 18:35:00,1,1, ,0.110,0.060, ,-0.889,18.667,10.722,2.0,26.899,64.911,950.804
2021-11-04 18:36:00,1,1, ,0.084,0.053, ,-0.842,16.0,10.0,2.105,26.828,64.949,950.348
2021-11-04 18:37:00,1,1, ,0.070,0.047, ,0.0,17.684,7.526,1.421,26.685,65.096,950.112
2021-11-04 18:38:00,1,1, ,0.067,0.050, ,0.0,16.889,7.333,1.722,26.717,65.117,950.89
2021-11-04 18:39:00,1,1, ,0.078,0.062, ,0.0,17.684,9.579,2.789,26.91,64.652,951.032
2021-11-04 18:40:00,1,1, ,0.105,0.079, ,0.0,16.0,10.944,3.667,27.181,63.854,951.334
2021-11-04 18:41:00,1,1, ,0.092,0.083, ,0.0,15.111,12.333,2.278,27.213,63.631,951.589
2021-11-04 18:42:00,1,1, ,0.100,0.080, ,0.889,20.444,11.444,1.167,26.971,64.331,951.649
2021-11-04 18:43:00,1,1, ,0.081,0.072, ,0.0,16.0,9.235,2.059,27.033,64.204,951.936
2021-11-04 18:44:00,1,1, ,0.083,0.074, ,0.0,16.0,9.75,2.375,27.294,63.56,951.921
2021-11-04 18:45:00,1,1, ,0.087,0.073, ,0.0,17.778,9.056,2.444,27.217,63.587,952.272
2021-11-04 18:46:00,1,1, ,0.105,0.086, ,0.0,17.778,9.611,2.0,27.259,63.684,952.847
2021-11-04 18:47:00,1,1, ,0.115,0.098, ,0.0,15.059,9.765,1.706,27.401,63.285,954.045
2021-11-04 18:48:00,1,1, ,0.110,0.090, ,0.889,17.778,10.222,1.333,27.336,63.607,954.398
2021-11-04 18:49:00,1,1, ,0.104,0.102, ,0.0,16.0,10.167,1.722,27.147,64.177,954.117
2021-11-04 18:50:00,1,1, ,0.115,0.115, ,0.941,16.0,9.412,1.353,26.971,64.637,954.304
2021-11-04 18:51:00,1,1, ,0.175,0.173, ,2959.111,16.889,10.111,1.5,27.041,64.546,954.286
2021-11-04 18:52:00,1,1, ,0.119,0.111, ,8662.737,16.842,10.421,1.316,26.999,64.373,953.363
2021-11-04 18:53:00,1,1, ,0.144,0.146, ,8294.737,16.0,9.263,1.105,26.848,64.994,953.206
2021-11-04 18:54:00,1,1, ,0.173,0.174, ,10201.778,16.0,7.111,1.167,26.721,65.164,953.2
2021-11-04 18:55:00,1,1, ,0.154,0.142, ,9596.632,16.0,5.684,1.0,26.576,65.3,953.273
2021-11-04 18:56:00,1,1, ,0.145,0.140, ,10032.0,16.0,5.0,1.0,26.49,65.592,953.308
2021-11-04 19:01:00,1,1, ,0.347,0.346, ,6568.0,16.0,4.5,1.0,25.945,67.616,953.457
2021-11-04 19:02:00,1,1, ,0.223,0.211, ,6004.8,16.0,4.05,1.45,26.039,67.557,953.464
2021-11-04 19:03:00,1,1, ,0.166,0.131, ,6019.2,16.0,4.1,1.1,25.981,67.493,953.456
2021-11-04 19:04:00,1,1, ,0.157,0.134, ,5900.632,16.0,3.947,1.211,25.972,67.4,953.445
2021-11-04 19:05:00,1,1, ,0.124,0.112, ,5641.6,16.0,3.95,1.25,25.967,67.378,953.455
2021-11-04 19:06:00,1,1, ,0.117,0.111, ,5475.2,16.0,3.8,1.5,25.972,67.398,953.464
2021-11-04 19:07:00,1,1, ,0.117,0.107, ,5392.0,16.0,3.789,1.421,26.067,67.13,953.484
2021-11-04 19:08:00,1,1, ,0.131,0.122, ,5283.2,16.0,3.933,1.8,26.143,66.941,953.493
2021-11-04 19:09:00,1,1, ,0.151,0.136, ,5184.0,16.0,3.889,1.389,26.096,67.021,953.488
2021-11-04 19:10:00,1,1, ,0.128,0.125, ,5013.6,16.0,3.85,1.3,26.057,67.013,953.489
2021-11-04 19:11:00,1,1, ,0.161,0.151, ,4956.8,16.0,3.75,1.0,26.054,67.027,953.479
2021-11-04 19:12:00,1,1, ,0.180,0.164, ,5013.6,16.0,3.8,1.15,26.082,66.944,953.467
2021-11-04 19:13:00,1,1, ,0.153,0.142, ,4880.0,16.0,3.75,1.2,26.075,66.998,953.488
2021-11-04 19:14:00,1,1, ,0.135,0.125, ,4838.4,16.0,3.5,1.4,26.042,67.076,953.498
2021-11-04 19:15:00,1,1, ,0.144,0.130, ,4766.4,16.0,3.7,1.25,26.027,67.196,953.528
2021-11-04 19:16:00,1,1, ,0.178,0.156, ,4757.6,16.0,3.5,1.55,26.061,67.236,953.546
2021-11-04 19:17:00,1,1, ,0.202,0.172, ,4684.8,16.0,3.7,1.75,26.129,67.003,953.568
2021-11-04 19:18:00,1,1, ,0.226,0.191, ,4638.4,16.0,3.75,1.5,26.076,67.084,953.585
2021-11-04 19:19:00,1,1, ,0.176,0.160, ,4588.632,16.0,3.526,1.368,26.018,67.136,953.582
2021-11-04 19:20:00,1,1, ,0.178,0.161, ,4575.2,16.0,3.45,1.05,25.995,67.244,953.574
2021-11-04 19:21:00,1,1, ,0.168,0.160, ,4544.0,16.0,3.6,1.35,26.061,67.099,953.605
2021-11-04 19:22:00,1,1, ,0.159,0.154, ,4516.211,16.0,3.316,1.316,26.092,67.069,953.649
2021-11-04 19:23:00,1,1, ,0.157,0.152, ,4483.368,16.0,3.632,1.737,26.169,66.844,953.682
2021-11-04 19:24:00,1,1, ,0.178,0.162, ,4462.4,16.0,3.55,1.45,26.172,66.857,953.737
2021-11-04 19:25:00,1,1, ,0.134,0.129, ,4415.111,16.0,3.556,1.556,26.119,66.972,953.762
2021-11-04 19:26:00,1,1, ,0.126,0.118, ,4389.895,16.0,3.632,1.368,26.183,66.837,953.76
2021-11-04 19:27:00,1,1, ,0.149,0.138, ,4340.0,16.0,3.75,1.4,26.181,66.821,953.758
2021-11-04 19:28:00,1,1, ,0.145,0.137, ,4411.789,16.0,3.579,1.316,26.113,67.016,953.728
2021-11-04 19:29:00,1,1, ,0.147,0.129, ,4332.0,16.0,3.6,1.15,26.078,67.168,953.719
2021-11-04 19:30:00,1,1, ,0.151,0.133, ,4304.8,16.0,3.7,1.35,25.996,67.324,953.696
2021-11-04 19:31:00,1,1, ,0.230,0.221, ,4286.316,16.0,3.368,0.947,25.95,67.528,953.684
2021-11-04 19:32:00,1,1, ,0.377,0.378, ,4247.2,16.0,3.45,1.0,25.897,67.662,953.73
2021-11-04 19:33:00,1,1, ,0.227,0.221, ,4244.0,16.0,3.3,1.1,25.888,67.791,953.75
2021-11-04 19:34:00,1,1, ,0.293,0.226, ,4215.2,16.0,3.25,1.35,25.887,67.861,953.768
