created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm), SO2(ppm),pm10,pm2.5,RH,Temperature
2021-11-04 16:35:00,1,1, , , ,0.1,58.65,20.6,53.955,30.945
2021-11-04 16:36:00,1,1, , , ,0.1,70.3,23.15,54.11,30.94
2021-11-04 16:37:00,1,1, , , ,0.1,92.25,20.95,53.82,30.955
2021-11-04 16:38:00,1,1, , , ,0.1,88.9,24.35,53.67,30.945
2021-11-04 16:39:00,1,1, , , ,0.1,53.75,21.85,53.375,30.935
2021-11-04 16:40:00,1,1, , , ,0.1,37.1,18.0,53.805,30.875
2021-11-04 16:41:00,1,1, , , ,0.1,77.05,37.15,53.815,30.87
2021-11-04 16:42:00,1,1, , , ,0.1,32.5,16.9,54.45,30.755
2021-11-04 16:43:00,1,1, , , ,0.2,28.95,20.1,55.055,30.57
2021-11-04 16:44:00,1,1, , , ,0.2,30.15,19.5,55.07,30.495
2021-11-04 16:45:00,1,1, , , ,0.1,33.2,20.85,55.085,30.485
2021-11-04 16:46:00,1,1, , , ,0.2,38.35,22.55,55.325,30.47
2021-11-04 16:47:00,1,1, , , ,0.1,54.15,33.55,55.76,30.45
2021-11-04 16:48:00,1,1, , , ,0.1,133.35,88.2,55.85,30.495
2021-11-04 16:49:00,1,1, , , ,0.2,46.6,27.2,55.865,30.52
2021-11-04 16:50:00,1,1, , , ,0.2,27.45,18.75,55.895,30.51
2021-11-04 16:51:00,1,1, , , ,0.2,32.15,21.05,56.245,30.47
2021-11-04 17:11:00,1,1, , , ,0.2,52.2,25.1,65.55,28.17
2021-11-04 17:12:00,1,1, , , ,0.2,62.9,30.85,65.245,28.275
2021-11-04 17:13:00,1,1, , , ,0.1,49.7,22.8,64.445,28.42
2021-11-04 17:14:00,1,1, , , ,0.1,47.2,23.15,64.065,28.57
2021-11-04 17:15:00,1,1, , , ,0.1,49.15,25.25,64.03,28.715
2021-11-04 17:19:00,1,1, ,0.041,0.029, ,39.9,22.45,62.23,29.045
2021-11-04 17:20:00,1,1, ,0.050,0.035, ,80.5,28.55,62.345,29.105
2021-11-04 17:21:00,1,1, ,0.112,0.042, ,81.35,31.0,61.825,29.225
2021-11-04 17:22:00,1,1, ,0.063,0.039, ,78.85,28.85,61.445,29.3
2021-11-04 17:23:00,1,1, ,0.040,0.027, ,41.35,21.1,61.35,29.25
2021-11-04 17:24:00,1,1, ,0.042,0.033, ,41.15,19.6,61.18,29.295
2021-11-04 17:25:00,1,1, ,0.066,0.035, ,64.0,25.65,60.85,29.365
2021-11-04 17:26:00,1,1, ,0.087,0.048, ,96.2,30.8,60.78,29.455
2021-11-04 17:27:00,1,1, ,0.068,0.054, ,54.95,22.0,61.265,29.495
2021-11-04 17:28:00,1,1, ,0.064,0.040, ,31.95,17.15,62.31,29.41
2021-11-04 17:29:00,1,1, ,0.140,0.105, ,44.9,24.1,62.22,29.38
2021-11-04 17:30:00,1,1, ,0.080,0.043, ,56.4,24.0,61.57,29.4
2021-11-04 17:31:00,1,1, ,0.082,0.048, ,89.4,39.8,61.235,29.45
2021-11-04 17:32:00,1,1, ,0.094,0.070, ,65.9,32.6,61.18,29.445
2021-11-04 17:33:00,1,1, ,0.060,0.041, ,76.75,27.45,61.745,29.455
2021-11-04 17:34:00,1,1, ,0.045,0.041, ,175.55,77.0,61.66,29.51
2021-11-04 17:46:00,1,1, ,0.074,0.043, ,138.3,35.0,64.34,28.72
2021-11-04 17:47:00,1,1, ,0.122,0.044, ,117.2,37.2,64.185,28.75
2021-11-04 17:48:00,1,1, ,0.118,0.054, ,118.8,40.65,64.105,28.85
2021-11-04 17:49:00,1,1, ,0.088,0.047, ,90.95,34.2,63.72,28.955
2021-11-04 17:50:00,1,1, ,0.090,0.047, ,108.1,30.15,63.615,29.05
2021-11-04 17:51:00,1,1, ,0.076,0.043, ,119.35,32.0,63.285,29.135
2021-11-04 17:52:00,1,1, ,0.070,0.047, ,188.95,32.55,63.215,29.2
2021-11-04 17:53:00,1,1, ,0.079,0.053, ,162.8,35.8,63.11,29.24
2021-11-04 17:54:00,1,1, ,0.062,0.035, ,149.0,36.25,62.94,29.275
2021-11-04 17:55:00,1,1, ,0.042,0.032, ,162.5,37.6,62.88,29.3
2021-11-04 17:56:00,1,1, ,0.070,0.042, ,117.4,33.2,62.65,29.43
2021-11-04 17:57:00,1,1, ,0.039,0.032, ,94.8,32.2,62.305,29.45
2021-11-04 17:58:00,1,1, ,0.079,0.060, ,87.15,38.6,62.335,29.445
2021-11-04 17:59:00,1,1, ,0.091,0.058, ,53.9,26.65,62.195,29.375
2021-11-04 18:00:00,1,1, ,0.060,0.034, ,37.7,21.6,62.29,29.27
2021-11-04 18:01:00,1,1, ,0.093,0.049, ,69.7,32.3,62.66,29.255
2021-11-04 18:02:00,1,1, ,0.095,0.050, ,44.0,27.0,62.585,29.235
2021-11-04 18:03:00,1,1, ,0.101,0.043, ,73.8,40.9,62.555,29.26
2021-11-04 18:04:00,1,1, ,0.125,0.045, ,72.75,35.35,62.22,29.285
2021-11-04 18:05:00,1,1, ,0.115,0.057, ,44.6,24.9,62.13,29.26
2021-11-04 18:06:00,1,1, ,0.115,0.048, ,91.2,38.75,62.29,29.245
2021-11-04 18:07:00,1,1, ,0.129,0.054, ,109.4,38.6,62.205,29.29
2021-11-04 18:08:00,1,1, ,0.135,0.056, ,75.35,25.1,62.18,29.25
2021-11-04 18:09:00,1,1, ,0.085,0.047, ,149.5,31.35,62.335,29.23
2021-11-04 18:10:00,1,1, ,0.131,0.051, ,224.45,36.7,62.26,29.285
2021-11-04 18:11:00,1,1, ,0.125,0.052, ,180.3,37.05,62.235,29.3
2021-11-04 18:12:00,1,1, ,0.044,0.033, ,234.25,42.4,62.265,29.28
2021-11-04 18:13:00,1,1, ,0.055,0.034, ,213.7,42.75,62.13,29.31
2021-11-04 18:14:00,1,1, ,0.063,0.039, ,124.8,34.5,62.28,29.355
2021-11-04 18:15:00,1,1, ,0.034,0.033, ,179.35,39.55,62.26,29.35
2021-11-04 18:16:00,1,1, ,0.042,0.034, ,196.15,36.35,62.57,29.37
2021-11-04 18:17:00,1,1, ,0.037,0.031, ,44.0,24.3,62.905,29.37
2021-11-04 18:18:00,1,1, ,0.045,0.035, ,81.8,25.5,63.205,29.35
2021-11-04 18:19:00,1,1, ,0.059,0.044, ,59.4,25.45,62.525,29.205
2021-11-04 18:20:00,1,1, ,0.067,0.058, ,54.15,24.6,62.54,29.18
2021-11-04 18:21:00,1,1, ,0.084,0.050, ,60.55,25.1,62.425,29.18
2021-11-04 18:22:00,1,1, ,0.072,0.056, ,40.2,23.05,62.465,29.15
2021-11-04 18:23:00,1,1, ,0.076,0.060, ,45.6,22.8,63.135,29.01
2021-11-04 18:24:00,1,1, ,0.057,0.039, ,44.1,27.65,63.94,28.815
2021-11-04 18:25:00,1,1, ,0.093,0.074, ,72.3,51.8,64.555,28.745
2021-11-04 18:26:00,1,1, ,0.073,0.062, ,74.2,32.9,64.745,28.78
2021-11-04 18:27:00,1,1, ,0.107,0.063, ,62.25,33.7,65.355,28.635
2021-11-04 18:28:00,1,1, ,0.079,0.051, ,61.8,35.45,66.22,28.39
2021-11-04 18:29:00,1,1, ,0.077,0.050, ,64.3,37.45,66.59,28.325
2021-11-04 18:30:00,1,1, ,0.086,0.061, ,84.5,45.8,66.85,28.22
2021-11-04 18:31:00,1,1, ,0.072,0.046, ,78.15,43.95,67.12,28.13
2021-11-04 18:32:00,1,1, ,0.096,0.050, ,122.2,58.95,66.945,28.15
2021-11-04 18:33:00,1,1, ,0.152,0.091, ,72.85,41.3,66.6,28.2
2021-11-04 18:34:00,1,1, ,0.100,0.064, ,75.5,37.0,66.28,28.245
2021-11-04 18:35:00,1,1, ,0.110,0.060, ,68.35,34.5,66.035,28.26
2021-11-04 18:36:00,1,1, ,0.084,0.053, ,66.1,29.15,65.93,28.255
2021-11-04 18:37:00,1,1, ,0.070,0.047, ,100.95,33.45,65.59,28.275
2021-11-04 18:38:00,1,1, ,0.067,0.050, ,176.45,71.3,65.65,28.31
2021-11-04 18:39:00,1,1, ,0.078,0.062, ,121.85,54.3,65.44,28.39
2021-11-04 18:40:00,1,1, ,0.105,0.079, ,124.6,44.25,65.145,28.48
2021-11-04 18:41:00,1,1, ,0.092,0.083, ,83.55,39.1,64.79,28.525
2021-11-04 18:42:00,1,1, ,0.100,0.080, ,59.5,29.15,65.105,28.49
2021-11-04 18:43:00,1,1, ,0.081,0.072, ,83.0,42.05,64.98,28.51
2021-11-04 18:44:00,1,1, ,0.083,0.074, ,82.95,45.8,65.21,28.51
2021-11-04 18:45:00,1,1, ,0.087,0.073, ,96.0,47.8,64.75,28.575
2021-11-04 18:46:00,1,1, ,0.105,0.086, ,88.4,46.65,64.955,28.6
2021-11-04 18:47:00,1,1, ,0.115,0.098, ,88.6,49.85,64.77,28.63
2021-11-04 18:48:00,1,1, ,0.110,0.090, ,83.05,53.6,65.005,28.695
2021-11-04 18:49:00,1,1, ,0.104,0.102, ,98.6,58.1,64.92,28.7
2021-11-04 18:50:00,1,1, ,0.115,0.115, ,133.35,93.75,64.805,28.705
2021-11-04 18:51:00,1,1, ,0.175,0.173, ,121.95,67.3,64.85,28.72
2021-11-04 18:52:00,1,1, ,0.119,0.111, ,141.7,71.6,64.435,28.73
2021-11-04 18:53:00,1,1, ,0.144,0.146, ,195.6,110.0,64.76,28.695
2021-11-04 18:54:00,1,1, ,0.173,0.174, ,240.55,99.45,64.69,28.62
2021-11-04 18:55:00,1,1, ,0.154,0.142, ,127.0,86.9,64.22,28.715
2021-11-04 18:59:00,1,1, ,0.191,0.171, ,187.7,116.9,65.84,28.26
2021-11-04 19:00:00,1,1, ,0.173,0.168, ,186.65,104.75,65.47,28.29
2021-11-04 19:01:00,1,1, ,0.347,0.346, ,190.35,114.75,65.725,28.205
2021-11-04 19:02:00,1,1, ,0.223,0.211, ,249.25,154.5,65.81,28.2
2021-11-04 19:03:00,1,1, ,0.166,0.131, ,273.65,163.8,65.83,28.21
2021-11-04 19:04:00,1,1, ,0.157,0.134, ,247.25,139.75,65.87,28.195
2021-11-04 19:05:00,1,1, ,0.124,0.112, ,249.65,149.1,65.915,28.18
2021-11-04 19:06:00,1,1, ,0.117,0.111, ,557.0,412.65,66.13,28.15
2021-11-04 19:07:00,1,1, ,0.117,0.107, ,245.9,169.1,66.055,28.165
2021-11-04 19:08:00,1,1, ,0.131,0.122, ,211.75,107.7,66.165,28.13
2021-11-04 19:09:00,1,1, ,0.151,0.136, ,201.6,110.45,66.555,28.02
2021-11-04 19:10:00,1,1, ,0.128,0.125, ,154.0,87.3,66.405,28.055
2021-11-04 19:11:00,1,1, ,0.161,0.151, ,146.55,83.3,66.135,28.11
2021-11-04 19:12:00,1,1, ,0.180,0.164, ,142.4,83.25,66.13,28.11
2021-11-04 19:13:00,1,1, ,0.153,0.142, ,163.95,94.65,66.135,28.125
2021-11-04 19:14:00,1,1, ,0.135,0.125, ,179.45,106.5,66.17,28.13
2021-11-04 19:15:00,1,1, ,0.144,0.130, ,156.95,96.8,66.47,28.025
2021-11-04 19:16:00,1,1, ,0.178,0.156, ,205.55,124.35,66.75,27.99
2021-11-04 19:17:00,1,1, ,0.202,0.172, ,220.65,135.25,66.775,27.98
2021-11-04 19:18:00,1,1, ,0.226,0.191, ,186.3,118.1,66.665,28.01
2021-11-04 19:19:00,1,1, ,0.176,0.160, ,166.6,99.35,66.47,28.02
2021-11-04 19:20:00,1,1, ,0.178,0.161, ,181.05,102.7,66.53,28.005
2021-11-04 19:21:00,1,1, ,0.168,0.160, ,218.8,134.45,66.69,27.965
2021-11-04 19:22:00,1,1, ,0.159,0.154, ,276.5,160.25,66.815,27.955
2021-11-04 19:23:00,1,1, ,0.157,0.152, ,283.9,160.35,66.945,27.93
2021-11-04 19:24:00,1,1, ,0.178,0.162, ,212.25,131.25,66.97,27.9
2021-11-04 19:25:00,1,1, ,0.134,0.129, ,209.2,130.3,67.11,27.885
2021-11-04 19:26:00,1,1, ,0.126,0.118, ,204.05,131.15,67.175,27.875
2021-11-04 19:27:00,1,1, ,0.149,0.138, ,201.55,126.35,67.345,27.83
2021-11-04 19:28:00,1,1, ,0.145,0.137, ,199.35,121.3,67.285,27.84
2021-11-04 19:29:00,1,1, ,0.147,0.129, ,207.95,132.35,67.505,27.81
2021-11-04 19:30:00,1,1, ,0.151,0.133, ,163.45,100.8,67.49,27.765
2021-11-04 19:31:00,1,1, ,0.230,0.221, ,159.55,96.6,67.57,27.76
2021-11-04 19:32:00,1,1, ,0.377,0.378, ,185.8,112.5,67.455,27.815
2021-11-04 19:33:00,1,1, ,0.227,0.221, ,179.45,112.35,67.625,27.74
2021-11-04 19:34:00,1,1, ,0.293,0.226, ,178.05,103.95,67.94,27.68
2021-11-04 19:35:00,1,1, ,0.182,0.169, ,186.5,109.8,68.07,27.66
2021-11-04 19:55:00,1,1,0.27, , , ,288.0,165.4,73.15,26.49
2021-11-04 19:56:00,1,1,0.09, , , ,295.2,173.9,72.665,26.7
2021-11-04 19:57:00,1,1,0.00, , , ,297.8,180.85,72.085,26.85
2021-11-04 19:58:00,1,1,0.00, , , ,283.4,179.4,72.0,26.87
2021-11-04 19:59:00,1,1,1.38, , , ,272.0,167.2,71.74,27.0
2021-11-04 20:00:00,1,1,2.36, , , ,276.05,173.5,71.1,27.19
2021-11-04 20:01:00,1,1,2.79, , , ,253.9,160.55,70.26,27.405
2021-11-04 20:02:00,1,1,5.29, , , ,282.25,184.85,69.805,27.53
2021-11-04 20:03:00,1,1,2.90, , , ,476.7,315.65,69.335,27.695
2021-11-04 20:04:00,1,1,2.33, , , ,339.0,200.35,69.15,27.77
2021-11-04 20:05:00,1,1,0.00, , , ,311.3,174.7,68.77,27.875
2021-11-04 20:06:00,1,1,0.51, , , ,321.95,194.6,68.77,27.915
2021-11-04 20:07:00,1,1,1.58, , , ,266.25,152.4,68.525,27.9
2021-11-04 20:08:00,1,1,2.78, , , ,264.05,165.65,68.365,27.94
2021-11-04 20:09:00,1,1,2.26, , , ,303.85,196.25,68.225,28.015
2021-11-04 20:10:00,1,1,6.37, , , ,248.35,154.95,67.585,28.065
2021-11-04 20:11:00,1,1,5.89, , , ,247.95,149.7,67.425,28.185
2021-11-04 20:12:00,1,1,8.19, , , ,328.3,207.95,67.44,28.235
2021-11-04 20:13:00,1,1,6.72, , , ,342.3,224.8,67.545,28.19
2021-11-04 20:14:00,1,1,2.66, , , ,258.95,165.9,67.44,28.22
2021-11-04 20:15:00,1,1,3.77, , , ,235.95,142.65,66.825,28.345
2021-11-04 20:16:00,1,1,7.30, , , ,250.6,153.05,66.79,28.5
2021-11-04 20:17:00,1,1,9.05, , , ,262.95,157.2,66.285,28.605
2021-11-04 20:18:00,1,1,3.70, , , ,268.75,154.25,66.06,28.705
2021-11-04 20:19:00,1,1,3.55, , , ,236.85,144.75,65.82,28.79
2021-11-04 20:20:00,1,1,5.18, , , ,242.7,153.75,65.435,28.855
2021-11-04 20:21:00,1,1,5.10, , , ,282.1,174.7,65.33,28.92
2021-11-04 20:22:00,1,1,4.56, , , ,243.8,161.0,65.115,28.96
2021-11-04 20:23:00,1,1,2.60, , , ,202.45,120.9,65.23,28.86
2021-11-04 20:24:00,1,1,2.46, , , ,211.4,136.45,65.54,28.775
2021-11-04 20:25:00,1,1,6.12, , , ,400.05,279.45,65.695,28.78
2021-11-04 20:26:00,1,1,5.85, , , ,245.6,161.05,65.35,28.835
2021-11-04 20:27:00,1,1,4.96, , , ,175.3,107.05,65.495,28.775
2021-11-04 20:28:00,1,1,5.94, , , ,226.45,155.5,65.36,28.815
2021-11-04 20:29:00,1,1,8.16, , , ,253.35,173.25,65.89,28.785
2021-11-04 20:30:00,1,1,3.47, , , ,385.15,258.55,66.33,28.77
2021-11-04 20:31:00,1,1,7.18, , , ,283.6,181.2,65.96,28.81
2021-11-04 20:32:00,1,1,7.43, , , ,393.8,257.95,66.185,28.84
2021-11-04 20:33:00,1,1,5.69, , , ,532.65,418.45,65.86,28.83
2021-11-04 20:34:00,1,1,3.94, , , ,405.45,316.55,65.685,28.765
2021-11-04 20:35:00,1,1,5.36, , , ,371.5,303.4,66.38,28.705
2021-11-04 20:36:00,1,1,4.65, , , ,445.05,358.05,66.425,28.63
2021-11-04 20:37:00,1,1,7.14, , , ,384.8,272.15,66.39,28.63
2021-11-04 20:38:00,1,1,11.61, , , ,276.0,191.05,66.39,28.565
2021-11-04 20:39:00,1,1,6.00, , , ,240.15,163.1,66.32,28.535
2021-11-04 20:40:00,1,1,5.24, , , ,324.8,233.45,66.375,28.475
2021-11-04 20:41:00,1,1,4.83, , , ,347.3,247.8,66.835,28.49
2021-11-04 20:42:00,1,1,6.05, , , ,269.55,189.7,66.07,28.495
2021-11-04 20:43:00,1,1,5.23, , , ,293.7,191.45,66.735,28.48
2021-11-04 20:44:00,1,1,6.06, , , ,277.55,184.65,66.67,28.485
2021-11-04 20:45:00,1,1,4.05, , , ,271.0,172.85,66.785,28.44
2021-11-04 20:46:00,1,1,4.50, , , ,268.05,163.95,66.87,28.425
2021-11-04 20:47:00,1,1,3.45, , , ,240.9,148.2,66.965,28.37
2021-11-04 20:48:00,1,1,3.97, , , ,265.6,167.15,67.275,28.3
2021-11-04 20:49:00,1,1,7.04, , , ,266.45,170.3,67.345,28.265
2021-11-04 20:50:00,1,1,3.74, , , ,291.1,186.25,67.615,28.22
2021-11-04 20:51:00,1,1,2.25, , , ,270.85,171.4,67.49,28.255
2021-11-04 20:52:00,1,1,3.83, , , ,274.4,178.25,67.52,28.275
2021-11-04 20:53:00,1,1,2.26, , , ,254.0,165.55,67.21,28.375
2021-11-04 20:54:00,1,1,2.22, , , ,257.15,169.4,67.115,28.445
2021-11-04 20:55:00,1,1,1.78, , , ,210.15,131.85,67.2,28.39
2021-11-04 20:56:00,1,1,1.70, , , ,191.7,123.4,67.83,28.195
2021-11-04 20:57:00,1,1,5.89, , , ,210.7,130.9,69.29,27.76
2021-11-04 20:58:00,1,1,3.32, , , ,192.95,120.3,69.895,27.625
2021-11-04 20:59:00,1,1,7.96, , , ,197.65,123.75,70.145,27.64
