created_at,entry_id,field1,field2,field3,field4
2021-02-23 15:47:00 +0530,6,42.4,27.4,32.82,28.64
2021-02-23 15:47:30 +0530,7,37.3,26.8,32.86,28.67
2021-02-23 15:48:00 +0530,8,37.2,27.1,32.9,28.72
2021-02-23 15:48:30 +0530,9,39.9,27.4,32.82,28.73
2021-02-23 15:49:00 +0530,10,41.0,27.1,32.67,28.76
2021-02-23 15:49:30 +0530,11,40.3,27.2,32.54,28.78
2021-02-23 15:50:00 +0530,12,38.9,27.7,32.42,28.8
2021-02-23 15:50:30 +0530,13,38.7,26.2,32.36,28.83
2021-02-23 15:51:00 +0530,14,37.4,28.1,32.4,28.85
2021-02-23 15:51:30 +0530,15,39.1,27.4,32.12,28.87
2021-02-23 15:52:00 +0530,16,36.5,26.7,32.0,28.89
2021-02-23 15:52:30 +0530,17,39.4,27.5,31.64,28.91
2021-02-23 15:53:00 +0530,18,39.0,26.9,31.64,28.93
2021-02-23 15:53:30 +0530,19,36.9,26.6,31.73,28.92
2021-02-23 15:54:00 +0530,20,37.5,27.0,31.88,28.95
2021-02-23 15:54:30 +0530,21,38.1,26.6,31.8,28.95
2021-02-23 15:55:00 +0530,22,39.5,27.0,31.8,28.95
2021-02-23 15:55:30 +0530,23,38.7,27.2,31.68,28.97
2021-02-23 15:56:00 +0530,24,38.1,27.3,31.62,28.99
2021-02-23 15:56:30 +0530,25,37.4,27.2,31.58,28.99
2021-02-23 15:57:00 +0530,26,42.1,27.4,31.58,28.99
2021-02-23 15:57:30 +0530,27,39.4,26.6,31.67,28.99
2021-02-23 15:58:00 +0530,28,38.2,27.4,31.62,29.02
2021-02-23 15:58:30 +0530,29,38.1,26.7,31.58,29.03
2021-02-23 15:59:00 +0530,30,39.6,26.8,31.62,29.03
2021-02-23 15:59:30 +0530,31,39.4,27.1,31.31,29.04
2021-02-23 16:00:00 +0530,32,38.1,26.5,31.47,29.03
2021-02-23 16:00:30 +0530,33,39.0,25.6,31.38,29.04
2021-02-23 16:01:00 +0530,34,40.3,27.0,31.47,29.05
2021-02-23 16:01:30 +0530,35,36.9,26.2,31.47,29.07
2021-02-23 16:02:00 +0530,36,37.0,26.6,31.54,29.05
2021-02-23 16:02:30 +0530,37,39.7,27.4,31.7,29.07
2021-02-23 16:03:00 +0530,38,35.8,25.6,31.74,29.08
