created_at,entry_id,field1,field2,field3,field4
2021-02-23 15:43:00 +0530,10,51.3,29.2,32.64,28.49
2021-02-23 15:43:30 +0530,11,48.3,29.3,32.67,28.55
2021-02-23 15:44:00 +0530,12,50.1,29.1,32.65,28.57
2021-02-23 15:44:30 +0530,13,53.4,29.9,32.89,28.59
2021-02-23 15:45:00 +0530,14,52.9,28.7,32.89,28.62
2021-02-23 15:45:30 +0530,15,52.8,29.7,32.85,28.61
2021-02-23 15:46:00 +0530,16,53.2,29.0,32.65,28.64
2021-02-23 15:46:30 +0530,17,56.7,29.3,32.65,28.68
2021-02-23 15:47:00 +0530,18,48.8,29.2,32.7,28.71
2021-02-23 15:47:30 +0530,19,50.1,29.2,32.77,28.71
2021-02-23 15:48:00 +0530,20,52.1,29.1,32.85,28.73
2021-02-23 15:48:30 +0530,21,57.7,28.2,32.85,28.73
2021-02-23 15:49:00 +0530,22,55.5,29.3,32.71,28.74
2021-02-23 15:49:30 +0530,23,56.2,29.1,32.59,28.77
2021-02-23 15:50:00 +0530,24,48.8,28.7,32.47,28.79
2021-02-23 15:50:30 +0530,25,52.2,29.3,32.43,28.79
2021-02-23 15:51:00 +0530,26,56.4,29.6,32.51,28.79
2021-02-23 15:51:30 +0530,27,50.4,29.0,32.19,28.83
2021-02-23 15:52:00 +0530,28,57.8,29.1,32.11,28.85
2021-02-23 15:52:30 +0530,29,55.5,29.4,31.83,28.86
2021-02-23 15:53:00 +0530,30,56.1,28.6,31.77,28.89
2021-02-23 15:53:30 +0530,31,51.3,28.3,31.83,28.84
2021-02-23 15:54:00 +0530,32,54.3,29.4,32.03,28.86
2021-02-23 15:54:30 +0530,33,49.3,28.2,31.92,28.87
2021-02-23 15:55:00 +0530,34,49.6,28.6,31.96,28.84
2021-02-23 15:55:30 +0530,35,44.1,27.9,31.92,28.85
2021-02-23 15:56:00 +0530,36,56.1,28.1,31.83,28.87
2021-02-23 15:56:30 +0530,37,56.2,28.9,31.8,28.87
2021-02-23 15:57:00 +0530,38,52.0,27.9,31.83,28.87
