created_at,entry_id,field1,field2,field3,field4
2021-02-23 15:43:00 +0530,6,42.6,32.1,32.23,28.44
2021-02-23 15:43:30 +0530,7,40.1,31.9,32.27,28.45
2021-02-23 15:44:00 +0530,8,44.0,32.6,32.27,28.47
2021-02-23 15:44:30 +0530,9,43.8,32.7,32.41,28.5
2021-02-23 15:45:00 +0530,10,42.3,33.1,32.37,28.54
2021-02-23 15:45:30 +0530,11,44.4,33.7,32.41,28.55
2021-02-23 15:46:00 +0530,12,47.5,33.3,32.21,28.57
2021-02-23 15:46:30 +0530,13,43.1,32.2,32.28,28.58
2021-02-23 15:47:00 +0530,14,43.9,32.6,32.33,28.58
2021-02-23 15:47:30 +0530,15,47.2,32.2,32.41,28.6
2021-02-23 15:48:00 +0530,16,46.8,31.9,32.48,28.61
2021-02-23 15:48:30 +0530,17,45.6,32.7,32.48,28.62
2021-02-23 15:49:00 +0530,18,45.3,31.6,32.28,28.65
2021-02-23 15:49:30 +0530,19,43.6,32.3,32.21,28.67
2021-02-23 15:50:00 +0530,20,40.9,31.6,32.15,28.69
2021-02-23 15:50:30 +0530,21,43.7,31.7,32.07,28.7
2021-02-23 15:51:00 +0530,22,39.1,30.9,32.11,28.71
2021-02-23 15:51:30 +0530,23,45.3,31.4,31.83,28.72
2021-02-23 15:52:00 +0530,24,44.8,32.3,31.75,28.74
2021-02-23 15:52:30 +0530,25,43.5,31.4,31.43,28.75
2021-02-23 15:53:00 +0530,26,44.3,32.1,31.43,28.76
2021-02-23 15:53:30 +0530,27,41.4,31.2,31.47,28.75
2021-02-23 15:54:00 +0530,28,41.2,31.9,31.71,28.75
2021-02-23 15:54:30 +0530,29,46.1,32.8,31.59,28.78
2021-02-23 15:55:00 +0530,30,49.8,31.7,31.59,28.78
2021-02-23 15:55:30 +0530,31,42.9,31.8,31.47,28.77
2021-02-23 15:56:00 +0530,32,41.8,31.3,31.43,28.79
2021-02-23 15:56:30 +0530,33,42.4,32.9,31.35,28.8
2021-02-23 15:57:00 +0530,34,39.2,30.9,31.39,28.8
2021-02-23 15:57:30 +0530,35,44.8,32.2,31.43,28.82
2021-02-23 15:58:00 +0530,36,42.2,33.0,31.43,28.83
2021-02-23 15:58:30 +0530,37,42.6,31.8,31.43,28.84
2021-02-23 15:59:00 +0530,38,43.8,32.2,31.43,28.84
2021-02-23 15:59:30 +0530,39,45.4,32.2,31.03,28.86
2021-02-23 16:00:00 +0530,40,47.0,30.6,31.19,28.86
2021-02-23 16:00:30 +0530,41,43.1,31.6,31.19,28.84
2021-02-23 16:01:00 +0530,42,42.6,31.3,31.19,28.86
2021-02-23 16:01:30 +0530,43,43.3,31.7,31.32,28.86
2021-02-23 16:02:00 +0530,44,41.0,30.8,31.35,28.86
2021-02-23 16:02:30 +0530,45,41.1,31.2,31.51,28.87
2021-02-23 16:03:00 +0530,46,41.4,31.2,31.63,28.86
2021-02-23 16:03:30 +0530,47,42.0,31.6,31.65,28.88
2021-02-23 16:04:00 +0530,48,44.6,30.6,31.65,28.88
2021-02-23 16:04:30 +0530,49,49.0,31.1,31.57,28.9
2021-02-23 16:05:00 +0530,50,43.6,31.5,31.57,28.9
2021-02-23 16:05:30 +0530,51,40.8,30.5,31.53,28.9
2021-02-23 16:06:00 +0530,52,42.9,30.4,31.37,28.91
2021-02-23 16:06:30 +0530,53,40.6,31.2,31.49,28.91
2021-02-23 16:07:00 +0530,54,45.6,31.7,31.85,28.92
2021-02-23 16:07:30 +0530,55,48.7,31.3,31.96,28.91
2021-02-23 16:08:00 +0530,56,43.3,31.3,31.89,28.91
2021-02-23 16:08:30 +0530,57,42.2,30.7,31.89,28.92
2021-02-23 16:09:00 +0530,58,46.5,30.0,32.01,28.93
2021-02-23 16:09:30 +0530,59,46.0,31.3,32.01,28.93
2021-02-23 16:10:00 +0530,60,46.7,31.0,32.05,28.94
2021-02-23 16:10:30 +0530,61,45.8,30.9,32.09,28.95
2021-02-23 16:11:00 +0530,62,42.3,30.7,32.01,28.98
2021-02-23 16:11:30 +0530,63,42.5,31.1,32.09,28.95
2021-02-23 16:12:00 +0530,64,42.6,30.4,32.01,28.98
2021-02-23 16:12:30 +0530,65,37.7,30.1,31.93,28.97
2021-02-23 16:13:00 +0530,66,37.9,29.4,31.69,28.97
2021-02-23 16:13:30 +0530,67,40.8,30.3,31.85,28.97
2021-02-23 16:14:00 +0530,68,41.8,30.4,31.65,28.98
2021-02-23 16:14:30 +0530,69,39.6,29.1,30.65,29.02
2021-02-23 16:15:00 +0530,70,38.1,29.8,30.81,29.02
2021-02-23 16:15:30 +0530,71,41.6,30.5,30.81,29.02
2021-02-23 16:16:00 +0530,72,46.4,29.1,30.89,29.02
