created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-11-06 14:38:00 +0530,454093,39.2,33.2,25.71,37.79,,,
2021-11-06 14:38:30 +0530,454094,38.6,34.5,26.48,37.28,,,
2021-11-06 14:39:00 +0530,454095,39.1,35.1,28.92,36.93,,,
2021-11-06 14:39:30 +0530,454092,44.3,34.6,27.41,36.34,,,
2021-11-06 14:40:00 +0530,454096,39.9,35.2,28.43,35.97,,,
2021-11-06 14:40:30 +0530,454097,47.1,35.8,28.95,35.49,,,
2021-11-06 14:41:00 +0530,454098,49.1,33.7,27.96,34.68,,,
2021-11-06 14:41:30 +0530,454099,43.3,32.8,27.92,33.97,,,
2021-11-06 14:42:00 +0530,454100,41.3,31.9,29.56,33.26,,,
2021-11-06 14:42:30 +0530,454101,38.0,32.2,31.22,32.71,,,
2021-11-06 14:43:00 +0530,454102,38.6,33.2,32.03,32.37,,,
2021-11-06 14:43:30 +0530,454103,35.8,32.1,30.06,31.82,,,
2021-11-06 14:44:00 +0530,454104,36.2,32.2,30.29,31.26,,,
2021-11-06 14:44:30 +0530,454105,42.4,33.8,33.05,30.8,,,
2021-11-06 14:45:00 +0530,454106,40.6,32.1,32.22,30.25,,,
2021-11-06 14:45:30 +0530,454107,37.0,32.3,32.81,29.77,,,
2021-11-06 14:46:00 +0530,454108,35.2,31.4,32.77,29.33,,,
2021-11-06 14:46:30 +0530,454109,34.8,30.2,32.72,28.93,,,
2021-11-06 14:47:00 +0530,454110,33.9,30.4,33.46,28.61,,,
2021-11-06 14:48:00 +0530,454112,56.8,35.3,37.05,28.12,,,
2021-11-06 14:48:30 +0530,454113,47.0,35.4,36.81,27.81,,,
2021-11-06 14:49:00 +0530,454114,39.7,35.5,38.86,27.69,,,
2021-11-06 14:49:30 +0530,454111,51.1,36.6,37.46,27.58,,,
2021-11-06 14:50:00 +0530,454115,50.7,35.5,36.39,27.19,,,
2021-11-06 14:50:30 +0530,454116,42.3,34.0,36.49,26.76,,,
2021-11-06 14:51:00 +0530,454117,39.4,33.4,36.58,26.52,,,
2021-11-06 14:51:30 +0530,454118,40.0,34.7,37.2,26.35,,,
2021-11-06 14:52:00 +0530,454119,40.2,35.0,37.91,26.03,,,
2021-11-06 14:52:30 +0530,454120,40.1,35.7,38.46,25.72,,,
2021-11-06 14:53:00 +0530,454121,47.2,36.7,40.77,25.66,,,
2021-11-06 14:53:30 +0530,454122,57.3,37.2,39.52,25.66,,,
2021-11-06 14:54:00 +0530,454123,72.3,41.4,44.31,25.74,,,
2021-11-06 14:54:30 +0530,454124,65.6,38.8,45.57,25.99,,,
2021-11-06 14:55:00 +0530,454125,52.9,37.8,45.16,26.08,,,
2021-11-06 14:55:30 +0530,454126,49.6,39.3,45.06,26.15,,,
2021-11-06 14:58:00 +0530,454128,,,,,,,
2021-11-06 14:58:30 +0530,454129,39.5,31.5,40.56,25.25,,,
2021-11-06 14:59:00 +0530,454131,36.9,30.3,38.31,25.04,,,
2021-11-06 14:59:30 +0530,454132,33.6,28.7,39.46,24.9,,,
2021-11-06 15:00:00 +0530,454127,32.4,27.3,39.12,24.77,,,
2021-11-06 15:00:30 +0530,454133,29.9,25.7,37.92,24.5,,,
2021-11-06 15:01:00 +0530,454130,32.2,26.3,38.56,24.29,,,
2021-11-06 15:01:30 +0530,454134,30.1,25.4,38.64,24.18,,,
2021-11-06 15:02:00 +0530,454135,28.9,24.2,38.2,23.91,,,
2021-11-06 15:02:30 +0530,454136,28.1,22.6,38.43,23.84,,,
2021-11-06 15:03:00 +0530,454137,27.1,21.9,38.36,23.73,,,
2021-11-06 15:03:30 +0530,454138,23.3,20.3,38.3,23.73,,,
2021-11-06 15:04:00 +0530,454139,25.2,20.4,37.71,23.7,,,
2021-11-06 15:04:30 +0530,454140,24.8,20.1,37.7,23.5,,,
2021-11-06 15:05:00 +0530,454141,25.5,20.7,38.4,23.38,,,
2021-11-06 15:05:30 +0530,454142,24.8,19.8,38.97,23.3,,,
2021-11-06 15:06:00 +0530,454143,23.0,18.8,39.62,23.24,,,
2021-11-06 15:06:30 +0530,454144,22.3,18.7,39.33,23.22,,,
2021-11-06 15:07:00 +0530,454145,21.5,17.8,39.0,23.24,,,
2021-11-06 15:07:30 +0530,454146,20.9,17.8,39.92,23.27,,,
2021-11-06 15:08:00 +0530,454147,24.0,17.5,40.12,23.36,,,
2021-11-06 15:08:30 +0530,454148,21.2,16.3,41.08,23.28,,,
2021-11-06 15:09:00 +0530,454149,19.3,16.8,39.79,23.26,,,
2021-11-06 15:09:30 +0530,454150,19.6,14.7,39.66,23.2,,,
2021-11-06 15:10:00 +0530,454151,19.8,16.4,39.76,23.28,,,
2021-11-06 15:10:30 +0530,454152,19.3,16.1,39.33,23.29,,,
2021-11-06 15:11:00 +0530,454153,17.0,14.9,39.23,23.31,,,
2021-11-06 15:11:30 +0530,454154,19.9,16.1,39.36,23.22,,,
2021-11-06 15:12:00 +0530,454155,19.0,15.7,39.54,23.16,,,
2021-11-06 15:12:30 +0530,454156,19.2,15.3,39.46,23.23,,,
2021-11-06 15:13:00 +0530,454157,25.9,15.2,40.13,23.16,,,
2021-11-06 15:13:30 +0530,454158,16.1,14.1,40.17,23.16,,,
2021-11-06 15:14:00 +0530,454159,17.7,13.8,40.07,23.14,,,
2021-11-06 15:14:30 +0530,454160,17.7,13.8,40.23,23.02,,,
2021-11-06 15:15:00 +0530,454161,18.9,14.6,40.77,22.94,,,
2021-11-06 15:15:30 +0530,454162,15.3,13.0,40.94,22.94,,,
2021-11-06 15:16:00 +0530,454163,18.2,13.2,41.73,22.99,,,
2021-11-06 15:16:30 +0530,454164,17.4,13.8,41.73,22.98,,,
2021-11-06 15:17:00 +0530,454165,16.0,13.1,42.13,22.97,,,
2021-11-06 15:17:30 +0530,454166,17.5,13.9,42.65,22.92,,,
2021-11-06 15:18:00 +0530,454167,15.6,12.9,42.16,22.91,,,
2021-11-06 15:18:30 +0530,454168,15.4,12.8,42.29,22.91,,,
2021-11-06 15:19:00 +0530,454169,16.8,13.7,41.76,22.96,,,
2021-11-06 15:19:30 +0530,454170,16.7,13.6,41.63,23.0,,,
2021-11-06 15:20:00 +0530,454171,15.1,12.6,41.0,22.98,,,
2021-11-06 15:20:30 +0530,454172,16.8,13.1,41.09,23.01,,,
2021-11-06 15:21:00 +0530,454173,14.9,12.1,40.57,23.01,,,
2021-11-06 15:21:30 +0530,454174,20.1,12.8,40.04,22.91,,,
2021-11-06 15:22:00 +0530,454175,18.4,12.4,41.16,22.87,,,
2021-11-06 15:22:30 +0530,454176,27.8,12.3,40.97,22.84,,,
2021-11-06 15:23:00 +0530,454177,21.8,12.7,41.2,22.85,,,
2021-11-06 17:50:00 +0530,454179,66.5,40.2,35.85,27.22,,,
2021-11-06 17:50:30 +0530,454180,87.6,45.0,39.17,26.95,,,
2021-11-06 17:51:00 +0530,454181,83.6,46.7,40.4,26.62,,,
2021-11-06 17:51:30 +0530,454182,74.2,48.6,42.34,26.52,,,
2021-11-06 17:52:00 +0530,454183,79.4,51.3,42.51,26.52,,,
2021-11-06 17:52:30 +0530,454184,92.2,51.8,42.17,26.3,,,
2021-11-06 17:53:00 +0530,454186,117.1,52.3,39.89,25.72,,,
2021-11-06 17:53:30 +0530,454187,98.4,49.8,39.49,25.35,,,
2021-11-06 17:54:00 +0530,454188,83.7,49.3,39.1,25.18,,,
2021-11-06 17:54:30 +0530,454189,80.5,49.3,38.53,24.8,,,
2021-11-06 17:55:00 +0530,454190,67.6,47.4,38.5,24.69,,,
2021-11-06 17:55:30 +0530,454191,77.9,47.8,38.58,24.51,,,
2021-11-06 17:56:00 +0530,454193,74.7,48.9,38.03,24.28,,,
2021-11-06 17:56:30 +0530,454194,80.1,50.9,38.12,24.04,,,
2021-11-06 17:57:00 +0530,454195,72.2,49.8,38.56,23.89,,,
2021-11-06 17:57:30 +0530,454196,71.7,50.7,38.93,23.73,,,
2021-11-06 17:58:00 +0530,454197,65.7,51.4,38.72,23.57,,,
2021-11-06 17:58:30 +0530,454198,69.4,50.5,38.69,23.43,,,
2021-11-06 17:59:00 +0530,454200,70.8,50.9,38.01,23.38,,,
2021-11-06 17:59:30 +0530,454201,77.8,54.2,38.21,23.36,,,
2021-11-06 18:00:00 +0530,454202,75.2,54.3,38.72,23.16,,,
2021-11-06 18:00:30 +0530,454203,71.4,52.1,38.3,22.99,,,
2021-11-06 18:01:00 +0530,454204,80.4,57.0,38.59,22.88,,,
2021-11-06 18:01:30 +0530,454205,70.6,52.6,38.67,22.79,,,
2021-11-06 18:02:00 +0530,454178,70.7,51.1,38.28,22.67,,,
2021-11-06 18:02:30 +0530,454185,67.1,51.7,38.32,22.49,,,
2021-11-06 18:03:00 +0530,454192,69.9,52.3,39.12,22.4,,,
2021-11-06 18:03:30 +0530,454199,81.6,55.2,39.32,22.41,,,
2021-11-06 18:04:00 +0530,454206,86.7,58.3,38.58,22.29,,,
2021-11-06 18:04:30 +0530,454207,86.9,59.1,39.49,22.38,,,
2021-11-06 18:05:00 +0530,454208,80.0,55.7,39.17,22.21,,,
2021-11-06 18:05:30 +0530,454209,74.7,50.6,39.54,22.08,,,
2021-11-06 18:06:00 +0530,454210,73.6,50.4,40.01,22.03,,,
2021-11-06 18:06:30 +0530,454211,76.5,52.3,39.33,21.92,,,
2021-11-06 18:07:00 +0530,454212,80.2,51.3,39.07,21.79,,,
2021-11-06 18:07:30 +0530,454213,69.5,47.4,39.63,21.66,,,
2021-11-06 18:08:00 +0530,454214,69.5,48.3,40.07,21.62,,,
2021-11-06 18:08:30 +0530,454215,71.3,48.7,40.06,21.76,,,
2021-11-06 18:09:00 +0530,454216,70.2,49.2,40.02,21.72,,,
2021-11-06 18:09:30 +0530,454217,72.9,50.1,39.31,21.6,,,
2021-11-06 18:10:00 +0530,454218,67.9,49.1,40.76,21.49,,,
2021-11-06 18:10:30 +0530,454219,80.9,49.6,40.84,21.3,,,
2021-11-06 18:11:00 +0530,454220,76.4,51.7,41.14,21.21,,,
2021-11-06 18:11:30 +0530,454221,79.8,54.4,41.35,21.13,,,
2021-11-06 18:12:00 +0530,454222,82.7,55.3,41.42,21.07,,,
2021-11-06 18:12:30 +0530,454223,85.7,55.4,41.18,20.94,,,
2021-11-06 18:13:00 +0530,454224,76.9,55.7,41.48,20.94,,,
2021-11-06 18:13:30 +0530,454225,76.3,53.9,41.65,20.94,,,
2021-11-06 18:14:00 +0530,454226,86.0,60.3,41.48,20.94,,,
2021-11-06 18:14:30 +0530,454227,87.2,58.7,41.26,20.92,,,
2021-11-06 18:15:00 +0530,454228,107.7,61.8,42.18,20.94,,,
2021-11-06 18:15:30 +0530,454229,130.0,66.2,41.91,20.94,,,
2021-11-06 18:16:00 +0530,454230,139.0,68.1,40.95,20.94,,,
2021-11-06 18:16:30 +0530,454231,120.3,63.0,41.65,20.94,,,
2021-11-06 18:17:00 +0530,454232,116.4,59.9,41.32,20.92,,,
2021-11-06 18:17:30 +0530,454233,118.5,66.4,41.1,20.92,,,
2021-11-06 18:18:00 +0530,454234,136.4,80.7,42.6,20.94,,,
2021-11-06 18:18:30 +0530,454235,116.5,74.1,39.2,20.94,,,
2021-11-06 18:19:00 +0530,454236,106.1,69.6,40.84,20.92,,,
2021-11-06 18:19:30 +0530,454237,97.8,66.0,41.03,20.91,,,
2021-11-06 18:20:00 +0530,454238,96.7,65.4,40.74,20.79,,,
2021-11-06 18:20:30 +0530,454239,90.8,63.1,41.03,20.75,,,
2021-11-06 18:21:00 +0530,454240,85.9,62.9,40.94,20.68,,,
2021-11-06 18:22:00 +0530,454244,79.4,57.4,43.62,20.68,,,
2021-11-06 18:22:30 +0530,454245,80.4,54.7,39.99,20.58,,,
2021-11-06 18:23:00 +0530,454246,77.7,52.4,41.45,20.58,,,
2021-11-06 18:23:30 +0530,454247,68.2,50.7,41.22,20.54,,,
2021-11-06 18:24:00 +0530,454248,65.8,49.2,41.48,20.47,,,
2021-11-06 18:25:00 +0530,454249,57.9,43.7,41.74,20.4,,,
2021-11-06 18:25:30 +0530,454242,66.5,43.3,41.51,20.4,,,
2021-11-06 18:26:00 +0530,454243,57.0,42.2,41.16,20.37,,,
2021-11-06 18:26:30 +0530,454241,56.7,39.9,41.33,20.3,,,
2021-11-06 18:27:00 +0530,454250,52.8,40.0,41.07,20.27,,,
2021-11-06 18:27:30 +0530,454251,47.2,35.8,40.81,20.19,,,
2021-11-06 18:28:00 +0530,454252,45.5,34.7,40.59,20.16,,,
2021-11-06 18:28:30 +0530,454253,46.2,34.2,40.94,20.14,,,
2021-11-06 18:29:00 +0530,454254,43.9,31.1,40.91,20.14,,,
2021-11-06 18:29:30 +0530,454255,40.8,31.0,40.52,20.15,,,
2021-11-06 18:30:00 +0530,454256,39.2,29.2,41.57,20.19,,,
2021-11-06 18:30:30 +0530,454257,40.1,30.6,41.54,20.21,,,
2021-11-06 18:31:00 +0530,454258,36.1,30.3,41.75,20.26,,,
2021-11-06 18:31:30 +0530,454259,38.5,28.7,40.91,20.31,,,
2021-11-06 18:32:00 +0530,454260,42.0,30.0,41.1,20.33,,,
2021-11-06 18:32:30 +0530,454261,35.4,28.4,41.16,20.37,,,
2021-11-06 18:33:00 +0530,454262,36.0,28.7,41.12,20.43,,,
2021-11-06 18:33:30 +0530,454263,32.6,27.3,40.56,20.44,,,
2021-11-06 18:34:00 +0530,454264,31.6,27.3,40.66,20.4,,,
2021-11-06 18:34:30 +0530,454265,31.0,27.0,41.22,20.41,,,
2021-11-06 18:35:00 +0530,454266,29.8,26.4,41.28,20.41,,,
2021-11-06 18:35:30 +0530,454267,31.7,25.2,41.41,20.39,,,
2021-11-06 18:36:00 +0530,454268,34.5,25.4,41.23,20.37,,,
2021-11-06 18:36:30 +0530,454269,34.2,24.9,41.1,20.35,,,
2021-11-06 18:37:00 +0530,454270,34.6,22.9,41.1,20.39,,,
2021-11-06 18:37:30 +0530,454271,33.7,23.5,41.2,20.37,,,
2021-11-06 18:38:00 +0530,454272,36.5,22.6,41.81,20.43,,,
2021-11-06 18:38:30 +0530,454273,39.0,22.8,40.43,20.4,,,
2021-11-06 18:39:00 +0530,454274,27.5,20.6,41.02,20.39,,,
2021-11-06 18:39:30 +0530,454275,27.9,20.6,41.12,20.42,,,
2021-11-06 18:40:00 +0530,454276,30.3,20.9,40.39,20.43,,,
2021-11-06 18:40:30 +0530,454277,23.7,20.1,40.31,20.39,,,
2021-11-06 18:41:00 +0530,454278,23.8,19.1,40.64,20.37,,,
2021-11-06 18:41:30 +0530,454279,26.5,19.8,40.78,20.31,,,
2021-11-06 18:42:00 +0530,454280,23.0,19.1,41.23,20.35,,,
2021-11-06 18:42:30 +0530,454281,22.4,18.3,40.94,20.32,,,
2021-11-06 18:43:00 +0530,454282,24.8,17.4,40.58,20.34,,,
2021-11-06 18:43:30 +0530,454283,20.7,17.7,40.87,20.31,,,
2021-11-06 18:44:00 +0530,454284,20.4,17.2,41.33,20.3,,,
2021-11-06 18:44:30 +0530,454285,18.5,16.4,40.84,20.32,,,
2021-11-06 18:45:00 +0530,454286,21.7,16.9,41.65,20.29,,,
2021-11-06 18:45:30 +0530,454287,21.0,17.4,40.84,20.28,,,
2021-11-06 18:46:00 +0530,454288,21.9,16.4,41.26,20.26,,,
2021-11-06 18:46:30 +0530,454289,20.9,16.7,41.1,20.33,,,
2021-11-06 18:47:00 +0530,454290,20.9,16.4,41.2,20.3,,,
2021-11-06 18:47:30 +0530,454291,23.7,18.9,41.39,20.25,,,
2021-11-06 18:48:00 +0530,454292,21.6,14.9,41.4,20.17,,,
2021-11-06 18:48:30 +0530,454293,22.3,18.3,41.27,20.18,,,
2021-11-06 18:49:00 +0530,454294,23.5,18.7,41.54,20.18,,,
2021-11-06 18:49:30 +0530,454295,25.2,18.5,41.11,20.24,,,
2021-11-06 18:50:00 +0530,454296,23.6,18.4,40.78,20.3,,,
2021-11-06 18:50:30 +0530,454297,27.2,22.9,40.68,20.34,,,
2021-11-06 18:51:00 +0530,454298,27.5,23.6,40.84,20.34,,,
2021-11-06 18:51:30 +0530,454299,27.3,23.5,40.38,20.31,,,
2021-11-06 18:52:00 +0530,454300,26.1,23.3,40.64,20.31,,,
2021-11-06 18:52:30 +0530,454301,27.9,24.9,40.65,20.21,,,
2021-11-06 18:53:00 +0530,454302,27.4,24.0,40.98,20.2,,,
2021-11-06 18:53:30 +0530,454303,26.4,22.9,40.98,20.16,,,
2021-11-06 18:54:00 +0530,454304,25.9,23.0,41.27,20.21,,,
