created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm),pm10,pm2.5,RH,Temperature
2021-11-06 17:57:00,1,1,7.40, , ,122.2,55.1,41.84,29.58
2021-11-06 17:58:00,1,1,10.66, , ,147.05,58.2,42.18,29.635
2021-11-06 17:59:00,1,1,12.08, , ,131.9,62.15,42.685,29.59
2021-11-06 18:00:00,1,1,10.87, , ,77.85,42.8,43.29,29.215
2021-11-06 18:01:00,1,1,8.28, , ,80.4,46.7,43.605,29.045
2021-11-06 18:02:00,1,1,7.12, , ,81.3,46.35,43.685,29.14
2021-11-06 18:03:00,1,1,4.32, , ,144.85,59.9,43.875,29.19
2021-11-06 18:04:00,1,1,2.78, , ,152.35,67.15,43.88,29.22
2021-11-06 18:05:00,1,1,3.69, , ,107.5,53.65,43.29,29.195
2021-11-06 18:06:00,1,1,6.43, , ,113.85,54.7,43.395,29.23
2021-11-06 18:07:00,1,1,5.29, , ,94.95,50.8,42.94,29.185
2021-11-06 18:08:00,1,1,7.51, , ,92.2,44.15,43.03,29.17
2021-11-06 18:09:00,1,1,6.92, , ,101.3,47.75,43.285,29.095
2021-11-06 18:10:00,1,1,5.91, , ,121.15,49.85,43.61,29.22
2021-11-06 18:11:00,1,1,8.75, , ,95.0,44.2,44.145,29.045
2021-11-06 18:12:00,1,1,5.40, , ,91.5,49.35,45.81,28.96
2021-11-06 18:13:00,1,1,4.21, , ,86.4,47.8,44.965,28.99
2021-11-06 18:14:00,1,1,2.85, , ,176.85,63.5,44.86,29.015
2021-11-06 18:15:00,1,1,4.52, , ,246.25,71.4,44.09,29.08
2021-11-06 18:16:00,1,1,10.31, , ,263.7,75.55,44.24,29.155
2021-11-06 18:17:00,1,1,6.85, , ,215.05,67.2,44.095,29.195
2021-11-06 18:18:00,1,1,6.42, , ,310.3,135.4,43.775,29.255
2021-11-06 18:19:00,1,1,2.34, , ,517.7,162.6,43.79,29.335
2021-11-06 18:20:00,1,1,2.43, , ,815.65,235.7,43.98,29.475
2021-11-06 18:21:00,1,1,7.39, , ,878.5,182.45,43.67,29.615
2021-11-06 18:22:00,1,1,3.18, , ,920.6,173.6,43.65,29.64
2021-11-06 18:23:00,1,1,4.82, , ,551.55,103.9,43.555,29.66
2021-11-06 18:24:00,1,1,7.81, , ,324.55,69.1,43.78,29.705
2021-11-06 18:25:00,1,1,6.94, , ,244.75,62.35,43.445,29.755
2021-11-06 18:26:00,1,1,6.45, , ,265.95,63.8,43.645,29.83
2021-11-06 18:27:00,1,1,8.94, , ,231.3,71.0,43.635,29.89
2021-11-06 18:28:00,1,1,10.54, , ,365.5,91.4,43.99,29.925
2021-11-06 18:29:00,1,1,7.38, , ,216.7,85.45,43.415,29.93
2021-11-06 18:30:00,1,1,9.03, , ,131.15,60.05,43.695,29.785
2021-11-06 18:31:00,1,1,15.27, , ,185.45,112.1,44.1,29.785
2021-11-06 18:32:00,1,1,13.31, , ,200.05,137.0,44.735,29.76
2021-11-06 18:33:00,1,1,22.23, , ,139.7,88.5,45.42,29.62
2021-11-06 18:34:00,1,1,20.45, , ,151.05,102.15,45.95,29.47
2021-11-06 18:35:00,1,1,15.92, , ,157.85,78.7,45.895,29.455
2021-11-06 18:36:00,1,1,4.43, , ,202.2,131.25,46.02,29.555
2021-11-06 18:37:00,1,1,4.87, , ,148.5,77.75,45.385,29.65
2021-11-06 18:38:00,1,1,3.49, , ,164.7,93.5,45.71,29.82
2021-11-06 18:39:00,1,1,4.83, , ,168.3,87.8,45.55,29.9
2021-11-06 18:40:00,1,1,9.64, , ,124.15,66.7,44.99,29.865
2021-11-06 18:41:00,1,1,8.69, , ,173.1,80.2,45.225,29.7
2021-11-06 18:42:00,1,1,14.41, , ,187.2,74.05,44.81,29.67
2021-11-06 18:43:00,1,1,13.26, , ,155.9,75.0,44.93,29.635
2021-11-06 18:44:00,1,1,12.50, , ,168.0,86.2,45.905,29.58
2021-11-06 18:45:00,1,1,8.68, , ,190.4,112.1,45.3,29.585
2021-11-06 18:46:00,1,1,14.39, , ,173.55,79.75,45.35,29.63
2021-11-06 18:47:00,1,1,12.16, , ,322.3,182.85,45.175,29.725
2021-11-06 18:48:00,1,1,10.04, , ,254.65,140.15,44.6,29.78
2021-11-06 18:49:00,1,1,9.87, , ,173.0,96.1,44.195,29.815
2021-11-06 18:50:00,1,1,9.09, , ,328.3,253.75,44.5,29.81
2021-11-06 18:51:00,1,1,8.37, , ,275.3,137.0,44.27,29.835
2021-11-06 18:52:00,1,1,8.37, , ,277.95,166.1,44.595,29.87
2021-11-06 18:53:00,1,1,4.86, , ,182.55,113.25,44.62,29.855
2021-11-06 18:54:00,1,1,18.01, , ,183.6,88.8,44.24,29.9
2021-11-06 18:55:00,1,1,7.65, , ,209.65,111.45,44.585,29.84
2021-11-06 18:56:00,1,1,5.30, , ,252.05,113.3,44.495,29.9
2021-11-06 18:57:00,1,1,7.57, , ,176.35,96.7,43.805,29.92
2021-11-06 18:58:00,1,1,9.58, , ,175.35,97.2,44.145,29.875
2021-11-06 18:59:00,1,1,8.86, , ,234.2,125.75,44.21,29.905
2021-11-06 19:00:00,1,1,8.44, , ,120.85,59.45,44.355,29.59
2021-11-06 19:01:00,1,1,11.31, , ,140.4,74.95,46.105,29.22
2021-11-06 19:02:00,1,1,12.91, , ,130.6,64.35,46.795,29.075
2021-11-06 19:03:00,1,1,15.56, , ,118.75,59.05,45.905,28.995
2021-11-06 19:04:00,1,1,9.10, , ,160.05,83.8,45.785,29.08
2021-11-06 19:05:00,1,1,12.90, , ,179.1,91.0,46.86,29.1
2021-11-06 19:06:00,1,1,8.95, , ,192.95,130.8,49.96,29.12
2021-11-06 19:07:00,1,1,4.25, , ,129.8,69.45,50.45,29.04
2021-11-06 19:08:00,1,1,2.82, , ,150.85,87.95,51.675,28.93
2021-11-06 19:09:00,1,1,3.94, , ,215.75,113.1,52.445,28.84
2021-11-06 19:10:00,1,1,5.37, , ,283.1,125.2,52.16,28.975
2021-11-06 19:11:00,1,1,5.36, , ,205.65,95.6,52.155,29.02
2021-11-06 19:12:00,1,1,5.01, , ,225.6,92.4,52.505,28.915
2021-11-06 19:13:00,1,1,5.24, , ,120.75,54.85,54.245,28.37
2021-11-06 19:14:00,1,1,6.18, , ,92.9,50.35,55.405,28.105
2021-11-06 19:15:00,1,1,7.26, , ,90.25,49.6,55.885,27.765
2021-11-06 19:16:00,1,1,7.67, , ,164.05,78.2,59.475,27.68
2021-11-06 19:17:00,1,1,7.08, , ,102.05,56.7,59.17,27.34
2021-11-06 19:18:00,1,1,6.41, , ,108.65,67.0,59.62,27.17
2021-11-06 19:19:00,1,1,5.25, , ,105.2,65.85,59.88,26.87
2021-11-06 19:20:00,1,1,4.50, , ,101.05,63.4,60.775,26.505
2021-11-06 19:21:00,1,1,4.12, , ,97.8,61.3,62.295,26.185
2021-11-06 19:22:00,1,1,3.72, , ,109.25,66.6,62.11,26.235
2021-11-06 19:23:00,1,1,4.57, , ,100.0,56.55,63.035,25.98
2021-11-06 19:24:00,1,1,6.41, , ,110.6,69.75,62.73,26.04
2021-11-06 19:25:00,1,1,8.14, , ,96.9,62.75,62.89,25.925
2021-11-06 19:26:00,1,1,8.09, , ,97.95,67.45,63.41,25.805
2021-11-06 19:30:00,1,1, ,0.100,0.088,122.6,71.85,68.685,24.75
2021-11-06 19:31:00,1,1, ,0.098,0.086,120.55,64.55,67.83,24.795
2021-11-06 19:32:00,1,1, ,0.092,0.084,110.0,63.0,67.05,24.895
2021-11-06 19:33:00,1,1, ,0.086,0.079,112.85,65.85,66.905,24.995
2021-11-06 19:34:00,1,1, ,0.083,0.075,125.7,64.75,66.555,25.07
2021-11-06 19:35:00,1,1, ,0.085,0.081,112.3,64.0,66.64,25.165
2021-11-06 19:36:00,1,1, ,0.075,0.067,113.0,66.15,66.825,25.19
2021-11-06 19:37:00,1,1, ,0.081,0.068,107.05,68.05,66.695,25.1
2021-11-06 19:38:00,1,1, ,0.080,0.074,93.75,61.15,66.785,25.095
2021-11-06 19:39:00,1,1, ,0.109,0.080,93.3,59.55,68.01,24.925
2021-11-06 19:40:00,1,1, ,0.099,0.077,84.35,54.5,69.505,24.485
2021-11-06 19:41:00,1,1, ,0.662,0.158,84.4,57.65,69.56,24.265
2021-11-06 19:42:00,1,1, ,0.283,0.111,77.8,53.9,70.78,24.11
2021-11-06 19:43:00,1,1, ,0.113,0.089,92.95,59.0,69.945,24.27
2021-11-06 19:44:00,1,1, ,0.106,0.088,117.15,60.0,69.87,24.275
2021-11-06 19:45:00,1,1, ,0.125,0.093,92.2,52.1,68.34,24.37
2021-11-06 19:46:00,1,1, ,0.114,0.104,402.5,83.3,68.77,24.53
2021-11-06 19:47:00,1,1, ,0.113,0.103,199.4,70.9,67.53,24.77
2021-11-06 19:48:00,1,1, ,0.157,0.100,133.7,68.9,67.1,24.94
2021-11-06 19:49:00,1,1, ,0.522,0.147,148.6,70.15,66.745,25.04
2021-11-06 19:50:00,1,1, ,0.359,0.120,159.55,68.95,66.52,25.155
2021-11-06 19:51:00,1,1, ,0.361,0.122,136.55,81.6,66.17,25.245
2021-11-06 19:52:00,1,1, ,0.257,0.107,139.6,77.9,65.98,25.32
2021-11-06 19:53:00,1,1, ,0.260,0.103,262.8,81.8,65.925,25.355
2021-11-06 19:54:00,1,1, ,0.248,0.116,647.05,108.15,65.85,25.375
2021-11-06 19:55:00,1,1, ,0.099,0.090,383.05,81.95,65.415,25.445
2021-11-06 19:56:00,1,1, ,0.092,0.083,479.7,87.05,65.245,25.47
2021-11-06 19:57:00,1,1, ,0.090,0.078,504.4,86.55,65.265,25.52
2021-11-06 19:58:00,1,1, ,0.091,0.080,417.1,81.9,65.105,25.575
2021-11-06 19:59:00,1,1, ,0.086,0.083,379.6,89.4,65.45,25.58
2021-11-06 20:00:00,1,1, ,0.089,0.083,140.35,74.8,65.23,25.525
2021-11-06 20:01:00,1,1, ,0.084,0.079,140.2,71.35,65.14,25.45
2021-11-06 20:02:00,1,1, ,0.093,0.077,132.1,69.2,65.89,25.29
2021-11-06 20:03:00,1,1, ,0.089,0.084,112.5,72.2,67.905,25.04
2021-11-06 20:04:00,1,1, ,0.089,0.084,111.25,77.45,69.345,24.87
2021-11-06 20:05:00,1,1, ,0.080,0.073,111.7,72.8,69.94,24.575
2021-11-06 20:06:00,1,1, ,0.079,0.068,111.85,71.8,70.215,24.365
2021-11-06 20:07:00,1,1, ,0.086,0.074,104.05,64.55,72.885,24.105
2021-11-06 20:08:00,1,1, ,0.078,0.069,110.3,70.0,72.52,24.22
2021-11-06 20:09:00,1,1, ,0.081,0.071,110.4,67.2,74.13,24.175
2021-11-06 20:10:00,1,1, ,0.079,0.072,96.85,63.0,73.685,24.02
2021-11-06 20:11:00,1,1, ,0.092,0.082,77.5,54.75,74.7,23.435
2021-11-06 20:12:00,1,1, ,0.094,0.080,93.3,58.35,74.995,23.38
2021-11-06 20:13:00,1,1, ,0.088,0.078,98.25,60.55,76.39,23.415
2021-11-06 20:14:00,1,1, ,0.085,0.073,97.15,59.35,76.16,23.5
2021-11-06 20:15:00,1,1, ,0.100,0.081,89.55,56.8,73.82,23.635
2021-11-06 20:16:00,1,1, ,0.107,0.088,116.9,69.35,73.285,23.94
2021-11-06 20:17:00,1,1, ,0.100,0.086,119.75,65.7,72.03,24.08
2021-11-06 20:18:00,1,1, ,0.149,0.107,97.8,62.5,72.085,24.055
2021-11-06 20:19:00,1,1, ,0.129,0.094,89.65,57.45,71.695,24.13
2021-11-06 20:20:00,1,1, ,0.097,0.085,100.65,59.75,70.235,24.39
2021-11-06 20:21:00,1,1, ,0.095,0.083,104.45,66.6,69.87,24.515
2021-11-06 20:22:00,1,1, ,0.101,0.082,105.25,64.65,70.57,24.505
2021-11-06 20:23:00,1,1, ,0.105,0.088,139.25,82.15,69.555,24.5
2021-11-06 20:24:00,1,1, ,0.117,0.091,135.95,69.55,68.855,24.685
2021-11-06 20:25:00,1,1, ,0.107,0.087,100.6,61.3,67.445,24.855
2021-11-06 20:26:00,1,1, ,0.094,0.083,98.7,62.0,67.07,24.925
2021-11-06 20:27:00,1,1, ,0.089,0.080,92.45,61.75,67.49,25.02
2021-11-06 20:28:00,1,1, ,0.102,0.084,106.7,60.8,66.995,25.135
2021-11-06 20:29:00,1,1, ,0.129,0.098,103.1,66.9,66.66,25.24
2021-11-06 20:30:00,1,1, ,0.114,0.094,97.2,65.75,66.39,25.255
2021-11-06 20:31:00,1,1, ,0.101,0.087,92.3,62.75,65.805,25.385
2021-11-06 20:32:00,1,1, ,0.091,0.079,92.95,60.15,65.735,25.465
2021-11-06 20:33:00,1,1, ,0.101,0.087,107.4,67.25,64.17,25.465
2021-11-06 20:34:00,1,1, ,0.110,0.099,113.4,66.8,62.11,25.545
2021-11-06 20:35:00,1,1, ,0.109,0.088,104.55,59.55,62.825,25.725
2021-11-06 20:36:00,1,1, ,0.099,0.083,102.9,56.8,62.165,25.995
2021-11-06 20:37:00,1,1, ,0.107,0.088,92.25,54.75,60.99,26.05
2021-11-06 20:38:00,1,1, ,0.100,0.086,100.9,58.25,59.2,26.11
2021-11-06 20:39:00,1,1, ,0.123,0.095,127.15,75.35,58.535,26.355
2021-11-06 20:40:00,1,1, ,0.139,0.102,99.55,58.75,58.205,26.305
2021-11-06 20:41:00,1,1, ,0.137,0.109,105.1,59.35,58.04,26.12
2021-11-06 20:42:00,1,1, ,0.158,0.102,86.75,54.6,58.025,26.045
2021-11-06 20:43:00,1,1, ,0.137,0.107,101.9,57.25,55.8,26.045
2021-11-06 20:44:00,1,1, ,0.114,0.099,125.2,67.8,55.015,26.215
2021-11-06 20:45:00,1,1, ,0.109,0.092,155.85,75.6,54.39,26.46
2021-11-06 20:46:00,1,1, ,0.114,0.097,143.0,72.9,54.025,26.585
2021-11-06 20:47:00,1,1, ,0.126,0.099,157.2,67.1,53.88,26.585
2021-11-06 20:48:00,1,1, ,0.120,0.104,159.75,75.25,53.37,26.775
