created_at, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm),pm10,pm2.5,RH,Temperature
2021-11-06 17:58:00,1,1,10.66, , ,68.7,51.05,38.825,23.65
2021-11-06 17:59:00,1,1,12.08, , ,70.1,50.7,38.35,23.405
2021-11-06 18:00:00,1,1,10.87, , ,76.5,54.25,38.465,23.26
2021-11-06 18:01:00,1,1,8.28, , ,75.9,54.55,38.445,22.935
2021-11-06 18:02:00,1,1,7.12, , ,70.65,51.85,38.475,22.73
2021-11-06 18:03:00,1,1,4.32, , ,68.5,52.0,38.72,22.445
2021-11-06 18:04:00,1,1,2.78, , ,84.15,56.75,38.95,22.35
2021-11-06 18:05:00,1,1,3.69, , ,83.45,57.4,39.33,22.295
2021-11-06 18:06:00,1,1,6.43, , ,74.15,50.5,39.775,22.055
2021-11-06 18:07:00,1,1,5.29, , ,78.35,51.8,39.2,21.855
2021-11-06 18:08:00,1,1,7.51, , ,69.5,47.85,39.85,21.64
2021-11-06 18:09:00,1,1,6.92, , ,70.75,48.95,40.04,21.74
2021-11-06 18:10:00,1,1,5.91, , ,70.4,49.6,40.035,21.545
2021-11-06 18:11:00,1,1,8.75, , ,78.65,50.65,40.99,21.255
2021-11-06 18:12:00,1,1,5.40, , ,81.25,54.85,41.385,21.1
2021-11-06 18:13:00,1,1,4.21, , ,81.3,55.55,41.33,20.94
2021-11-06 18:14:00,1,1,2.85, , ,81.15,57.1,41.565,20.94
2021-11-06 18:15:00,1,1,4.52, , ,97.45,60.25,41.72,20.93
2021-11-06 18:16:00,1,1,10.31, , ,134.5,67.15,41.43,20.94
2021-11-06 18:17:00,1,1,6.85, , ,118.35,61.45,41.485,20.93
2021-11-06 18:18:00,1,1,6.42, , ,127.45,73.55,41.85,20.93
2021-11-06 18:19:00,1,1,2.34, , ,111.3,71.85,40.02,20.93
2021-11-06 18:20:00,1,1,2.43, , ,97.25,65.7,40.885,20.85
2021-11-06 18:21:00,1,1,7.39, , ,88.35,63.0,40.985,20.715
2021-11-06 18:22:00,1,1,3.18, , ,79.4,57.4,43.62,20.68
2021-11-06 18:23:00,1,1,4.82, , ,79.05,53.55,40.72,20.58
2021-11-06 18:24:00,1,1,7.81, , ,67.0,49.95,41.35,20.505
2021-11-06 18:25:00,1,1,6.94, , ,57.9,43.7,41.74,20.4
2021-11-06 18:26:00,1,1,6.45, , ,61.75,42.75,41.335,20.385
2021-11-06 18:27:00,1,1,8.94, , ,54.75,39.95,41.2,20.285
2021-11-06 18:28:00,1,1,10.54, , ,46.35,35.25,40.7,20.175
2021-11-06 18:29:00,1,1,7.38, , ,45.05,32.65,40.925,20.14
2021-11-06 18:30:00,1,1,9.03, , ,40.0,30.1,41.045,20.17
2021-11-06 18:31:00,1,1,15.27, , ,38.1,30.45,41.645,20.235
2021-11-06 18:32:00,1,1,13.31, , ,40.25,29.35,41.005,20.32
2021-11-06 18:33:00,1,1,22.23, , ,35.7,28.55,41.14,20.4
2021-11-06 18:34:00,1,1,20.45, , ,32.1,27.3,40.61,20.42
2021-11-06 18:35:00,1,1,15.92, , ,30.4,26.7,41.25,20.41
2021-11-06 18:36:00,1,1,4.43, , ,33.1,25.3,41.32,20.38
2021-11-06 18:37:00,1,1,4.87, , ,34.4,23.9,41.1,20.37
2021-11-06 18:38:00,1,1,3.49, , ,35.1,23.05,41.505,20.4
2021-11-06 18:39:00,1,1,4.83, , ,33.25,21.7,40.725,20.395
2021-11-06 18:40:00,1,1,9.64, , ,29.1,20.75,40.755,20.425
2021-11-06 18:41:00,1,1,8.69, , ,23.75,19.6,40.475,20.38
2021-11-06 18:42:00,1,1,14.41, , ,24.75,19.45,41.005,20.33
2021-11-06 18:43:00,1,1,13.26, , ,23.6,17.85,40.76,20.33
2021-11-06 18:44:00,1,1,12.50, , ,20.55,17.45,41.1,20.305
2021-11-06 18:45:00,1,1,8.68, , ,20.1,16.65,41.245,20.305
2021-11-06 18:46:00,1,1,14.39, , ,21.45,16.9,41.05,20.27
2021-11-06 18:47:00,1,1,12.16, , ,20.9,16.55,41.15,20.315
2021-11-06 18:48:00,1,1,10.04, , ,22.65,16.9,41.395,20.21
2021-11-06 18:49:00,1,1,9.87, , ,22.9,18.5,41.405,20.18
2021-11-06 18:50:00,1,1,9.09, , ,24.4,18.45,40.945,20.27
2021-11-06 18:51:00,1,1,8.37, , ,27.35,23.25,40.76,20.34
2021-11-06 18:52:00,1,1,8.37, , ,26.7,23.4,40.51,20.31
2021-11-06 18:53:00,1,1,4.86, , ,27.65,24.45,40.815,20.205
2021-11-06 18:54:00,1,1,18.01, , ,26.15,22.95,41.125,20.185
2021-11-06 18:55:00,1,1,7.65, , ,26.2,23.35,40.455,20.115
2021-11-06 18:56:00,1,1,5.30, , ,27.5,23.25,41.835,20.09
2021-11-06 18:57:00,1,1,7.57, , ,28.0,23.35,41.335,20.09
2021-11-06 18:58:00,1,1,9.58, , ,27.75,22.05,42.245,20.105
2021-11-06 18:59:00,1,1,8.86, , ,25.65,21.35,41.3,20.025
2021-11-06 19:00:00,1,1,8.44, , ,27.05,20.55,41.97,19.995
2021-11-06 19:01:00,1,1,11.31, , ,25.1,18.75,41.76,19.975
2021-11-06 19:02:00,1,1,12.91, , ,27.0,22.05,42.41,20.115
2021-11-06 19:03:00,1,1,15.56, , ,26.55,22.05,41.8,20.325
2021-11-06 19:04:00,1,1,9.10, , ,30.2,22.0,41.085,20.41
2021-11-06 19:05:00,1,1,12.90, , ,27.85,21.65,41.055,20.33
2021-11-06 19:06:00,1,1,8.95, , ,27.95,22.4,41.295,20.305
2021-11-06 19:07:00,1,1,4.25, , ,25.75,22.1,41.62,20.34
2021-11-06 19:08:00,1,1,2.82, , ,27.95,22.4,41.515,20.34
2021-11-06 19:09:00,1,1,3.94, , ,26.3,21.9,41.325,20.335
2021-11-06 19:10:00,1,1,5.37, , ,27.75,21.75,41.44,20.38
2021-11-06 19:11:00,1,1,5.36, , ,25.95,21.0,41.18,20.335
2021-11-06 19:12:00,1,1,5.01, , ,24.75,20.8,41.205,20.205
2021-11-06 19:13:00,1,1,5.24, , ,23.5,19.95,41.57,20.195
2021-11-06 19:14:00,1,1,6.18, , ,23.2,20.15,41.705,20.185
2021-11-06 19:15:00,1,1,7.26, , ,23.35,20.1,41.875,20.215
2021-11-06 19:16:00,1,1,7.67, , ,24.5,20.05,41.88,20.145
2021-11-06 19:17:00,1,1,7.08, , ,26.3,20.15,42.03,20.09
2021-11-06 19:18:00,1,1,6.41, , ,27.55,20.8,42.275,20.08
2021-11-06 19:19:00,1,1,5.25, , ,27.1,20.65,42.125,20.1
2021-11-06 19:20:00,1,1,4.50, , ,31.5,21.25,42.145,20.065
2021-11-06 19:21:00,1,1,4.12, , ,31.55,21.25,42.675,20.08
2021-11-06 19:22:00,1,1,3.72, , ,31.5,21.45,42.87,20.14
2021-11-06 19:23:00,1,1,4.57, , ,27.3,20.5,42.5,20.225
2021-11-06 19:24:00,1,1,6.41, , ,25.05,19.9,41.905,20.21
2021-11-06 19:25:00,1,1,8.14, , ,25.25,18.15,41.955,20.2
2021-11-06 19:26:00,1,1,8.09, , ,28.3,18.65,41.765,20.38
2021-11-06 19:30:00,1,1, ,0.100,0.088,24.75,19.8,42.665,20.4
2021-11-06 19:31:00,1,1, ,0.098,0.086,42.75,26.75,49.045,20.53
2021-11-06 19:32:00,1,1, ,0.092,0.084,72.45,48.1,59.69,20.73
2021-11-06 19:33:00,1,1, ,0.086,0.079,91.9,61.35,66.34,20.93
2021-11-06 19:34:00,1,1, ,0.083,0.075,91.85,62.25,66.63,21.0
2021-11-06 19:35:00,1,1, ,0.085,0.081,89.8,62.25,63.79,21.13
2021-11-06 19:36:00,1,1, ,0.075,0.067,83.75,51.45,52.32,21.055
2021-11-06 19:37:00,1,1, ,0.081,0.068,59.3,43.0,48.1,21.4
2021-11-06 19:38:00,1,1, ,0.080,0.074,47.2,36.85,44.48,21.74
2021-11-06 19:39:00,1,1, ,0.109,0.080,40.35,33.65,43.21,22.06
2021-11-06 19:40:00,1,1, ,0.099,0.077,36.65,31.05,42.355,22.31
2021-11-06 19:41:00,1,1, ,0.662,0.158,36.2,29.9,41.67,22.565
2021-11-06 19:42:00,1,1, ,0.283,0.111,31.05,27.65,40.745,22.765
2021-11-06 19:43:00,1,1, ,0.113,0.089,27.1,22.4,40.485,23.01
2021-11-06 19:44:00,1,1, ,0.106,0.088,29.7,23.7,40.13,23.25
2021-11-06 19:45:00,1,1, ,0.125,0.093,28.0,22.6,36.98,23.31
2021-11-06 19:47:00,1,1, ,0.113,0.103,211.8,57.3,61.49,23.84
2021-11-06 19:48:00,1,1, ,0.157,0.100,173.3,57.9,65.35,24.19
2021-11-06 19:49:00,1,1, ,0.522,0.147,112.567,56.2,68.553,24.607
2021-11-06 19:50:00,1,1, ,0.359,0.120,92.033,55.533,71.323,24.977
2021-11-06 19:51:00,1,1, ,0.361,0.122,86.35,57.6,73.75,25.34
2021-11-06 19:52:00,1,1, ,0.257,0.107,82.35,59.3,74.695,25.55
2021-11-06 19:53:00,1,1, ,0.260,0.103,77.35,58.0,76.29,25.765
2021-11-06 19:54:00,1,1, ,0.248,0.116,72.15,56.1,77.685,25.985
2021-11-06 19:55:00,1,1, ,0.099,0.090,71.75,55.1,78.3,26.165
2021-11-06 19:56:00,1,1, ,0.092,0.083,74.05,55.5,78.945,26.31
2021-11-06 19:57:00,1,1, ,0.090,0.078,67.2,53.4,79.465,26.515
2021-11-06 19:58:00,1,1, ,0.091,0.080,69.55,53.4,79.82,26.52
2021-11-06 19:59:00,1,1, ,0.086,0.083,241.7,72.0,62.59,26.52
2021-11-06 20:00:00,1,1, ,0.089,0.083,123.9,66.3,65.085,26.64
2021-11-06 20:01:00,1,1, ,0.084,0.079,113.45,64.7,64.4,26.84
2021-11-06 20:02:00,1,1, ,0.093,0.077,78.4,60.9,63.33,26.97
2021-11-06 20:03:00,1,1, ,0.089,0.084,96.6,63.45,61.395,26.75
2021-11-06 20:04:00,1,1, ,0.089,0.084,84.0,63.65,62.66,26.525
2021-11-06 20:05:00,1,1, ,0.080,0.073,105.45,65.5,63.355,26.23
2021-11-06 20:06:00,1,1, ,0.079,0.068,95.05,67.75,63.25,26.085
2021-11-06 20:07:00,1,1, ,0.086,0.074,96.4,69.0,65.445,25.81
2021-11-06 20:08:00,1,1, ,0.078,0.069,119.25,67.75,65.325,25.91
2021-11-06 20:09:00,1,1, ,0.081,0.071,96.4,68.45,66.66,25.805
2021-11-06 20:10:00,1,1, ,0.079,0.072,94.95,65.65,66.185,25.72
2021-11-06 20:11:00,1,1, ,0.092,0.082,90.7,63.65,66.22,25.4
2021-11-06 20:12:00,1,1, ,0.094,0.080,86.9,67.4,66.41,25.28
2021-11-06 20:13:00,1,1, ,0.088,0.078,88.5,67.45,68.03,25.12
2021-11-06 20:14:00,1,1, ,0.085,0.073,88.05,67.75,68.39,25.15
2021-11-06 20:15:00,1,1, ,0.100,0.081,91.0,66.8,66.52,25.265
2021-11-06 20:16:00,1,1, ,0.107,0.088,96.25,66.8,66.5,25.46
2021-11-06 20:17:00,1,1, ,0.100,0.086,92.4,64.0,65.735,25.57
2021-11-06 20:18:00,1,1, ,0.149,0.107,94.5,66.5,65.36,25.575
2021-11-06 20:19:00,1,1, ,0.129,0.094,93.35,67.3,64.965,25.59
2021-11-06 20:20:00,1,1, ,0.097,0.085,105.3,72.6,64.2,25.74
2021-11-06 20:21:00,1,1, ,0.095,0.083,110.7,76.9,63.79,25.875
2021-11-06 20:22:00,1,1, ,0.101,0.082,113.2,68.6,63.89,25.96
2021-11-06 20:23:00,1,1, ,0.105,0.088,146.35,86.6,63.22,25.97
2021-11-06 20:24:00,1,1, ,0.117,0.091,132.15,83.4,62.8,26.105
2021-11-06 20:25:00,1,1, ,0.107,0.087,111.6,75.8,61.715,26.21
2021-11-06 20:26:00,1,1, ,0.094,0.083,99.8,72.35,61.51,26.245
2021-11-06 20:27:00,1,1, ,0.089,0.080,101.1,73.6,61.7,26.335
2021-11-06 20:28:00,1,1, ,0.102,0.084,102.8,72.1,61.67,26.445
2021-11-06 20:29:00,1,1, ,0.129,0.098,114.25,79.0,61.495,26.52
2021-11-06 20:30:00,1,1, ,0.114,0.094,100.8,70.45,60.655,26.705
2021-11-06 20:31:00,1,1, ,0.101,0.087,98.7,69.4,59.9,26.905
2021-11-06 20:32:00,1,1, ,0.091,0.079,91.15,65.25,59.525,27.08
2021-11-06 20:33:00,1,1, ,0.101,0.087,97.3,69.25,58.445,27.205
2021-11-06 20:34:00,1,1, ,0.110,0.099,117.3,79.35,56.175,27.305
2021-11-06 20:35:00,1,1, ,0.109,0.088,114.25,74.0,56.77,27.375
2021-11-06 20:36:00,1,1, ,0.099,0.083,99.2,70.3,56.875,27.455
2021-11-06 20:37:00,1,1, ,0.107,0.088,100.95,65.9,56.06,27.53
2021-11-06 20:38:00,1,1, ,0.100,0.086,100.95,67.35,54.82,27.615
2021-11-06 20:39:00,1,1, ,0.123,0.095,105.45,68.15,54.835,27.7
2021-11-06 20:40:00,1,1, ,0.139,0.102,105.6,69.1,53.91,27.76
2021-11-06 20:41:00,1,1, ,0.137,0.109,93.9,66.3,53.27,27.69
2021-11-06 20:42:00,1,1, ,0.158,0.102,93.25,65.45,53.09,27.655
2021-11-06 20:43:00,1,1, ,0.137,0.107,103.95,67.1,51.375,27.59
2021-11-06 20:44:00,1,1, ,0.114,0.099,114.6,68.5,51.08,27.65
2021-11-06 20:45:00,1,1, ,0.109,0.092,120.3,71.75,51.045,27.76
2021-11-06 20:46:00,1,1, ,0.114,0.097,125.5,73.8,50.855,27.85
2021-11-06 20:47:00,1,1, ,0.126,0.099,135.8,71.05,50.41,27.885
2021-11-06 20:48:00,1,1, ,0.120,0.104,149.1,72.7,50.65,28.025
